img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","extra_added_text"
mturk_charts/no_data/multi_col/5370.png,"Republicans generally have a positive view of potential increases in tariffs on steel and aluminum imports . About six - in - ten ( 58 % ) say they would be good for the country , while just 26 % say such tariff increases would be bad for the country . Democratic opinion is the opposite : Only 22 % of Democrats think increasing steel and aluminum tariffs would be good for the U.S. , while 63 % say they would be bad for the country .",same,"What perceptions do partisans have on foreign trade?",same,"Republicans generally have a positive view of potential increases in tariffs on steel and aluminum imports . About six - in - ten ( 58 % ) say they would be good for the country , while just 26 % say such tariff increases would be bad for the country . Democratic opinion is the opposite : Only 22 % of Democrats think increasing steel and aluminum tariffs would be good for the U.S. , while 63 % say they would be bad for the country","Republicans generally have a positive view of potential increases in tariffs on steel and aluminum imports . About six - in - ten ( 58 % ) say they would be good for the country , while just 26 % say such tariff increases would be bad for the country . Democratic opinion is the opposite : Only 22 % of Democrats think increasing steel and aluminum tariffs would be good for the U.S. , while 63 % say they would be bad for the country","","",""
mturk_charts/no_data/multi_col/5371.png,"Republicans generally have a positive view of potential increases in tariffs on steel and aluminum imports . About six - in - ten ( 58 % ) say they would be good for the country , while just 26 % say such tariff increases would be bad for the country . Democratic opinion is the opposite : Only 22 % of Democrats think increasing steel and aluminum tariffs would be good for the U.S. , while 63 % say they would be bad for the country . The partisan gap in views of tariffs is substantially wider among those who have heard “ a lot ” about the proposals than those who have not : Two - thirds ( 67 % ) of Republicans who have heard a lot about the proposed tariffs say they will be a good thing for the country , compared with just 8 % of Democrats who have heard a lot about them .",same,"How do partisans' see foreign trade tariffs?",answer1,"Republicans generally have a positive view of potential increases in tariffs on steel and aluminum imports . About six - in - ten ( 58 % ) say they would be good for the country , while just 26 % say such tariff increases would be bad for the country . Democratic opinion is the opposite : Only 22 % of Democrats think increasing steel and aluminum tariffs would be good for the U.S. , while 63 % say they would be bad for the country . The partisan gap in views of tariffs is substantially wider among those who have heard “ a lot ” about the proposals than those who have not : Two - thirds ( 67 % ) of Republicans who have heard a lot about the proposed tariffs say they will be a good thing for the country , compared with just 8 % of Democrats who have heard a lot about them .","Republicans generally have a positive view of potential increases in tariffs on steel and aluminum imports . About six - in - ten ( 58 % ) say they would be good for the country , while just 26 % say such tariff increases would be bad for the country . Democratic opinion is the opposite : Only 22 % of Democrats think increasing steel and aluminum tariffs would be good for the U.S. , while 63 % say they would be bad for the country . The partisan gap in views of tariffs is substantially wider among those who have heard “ a lot ” about the proposals than those who have not : Two - thirds ( 67 % ) of Republicans who have heard a lot about the proposed tariffs say they will be a good thing for the country , compared with just 8 % of Democrats who have heard a lot about them .","","",""
mturk_charts/no_data/multi_col/5372.png,"Americans overwhelmingly support direct talks between the United States and North Korea over its nuclear program . About seven - in - ten ( 71 % ) approve of these talks , while just 21 % disapprove . However , the public is skeptical about whether North Korea ’s leaders are serious about addressing concerns over its nuclear program . Overall , 49 % say North Korea ’s leadership is not serious about addressing international concerns over the country ’s nuclear enrichment program , while 38 % think North Korea ’s leaders are serious about addressing these concerns .",same,"How concerned are Americans about nuclear programs when it comes to U.S vs DPRK?",answer2,"the public is skeptical about whether North Korea ’s leaders are serious about addressing concerns over its nuclear program . Overall , 49 % say North Korea ’s leadership is not serious about addressing international concerns over the country ’s nuclear enrichment program , while 38 % think North Korea ’s leaders are serious about addressing these concerns .","the public is skeptical about whether North Korea ’s leaders are serious about addressing concerns over its nuclear program . Overall , 49 % say North Korea ’s leadership is not serious about addressing international concerns over the country ’s nuclear enrichment program , while 38 % think North Korea ’s leaders are serious about addressing these concerns .","","However",""
mturk_charts/no_data/multi_col/5376.png,"While there is widespread public approval of U.S. negotiations with North Korea , nearly half of Americans ( 49 % ) say North Korea ’s leadership is not serious about addressing international concerns about their country ’s nuclear enrichment program . Fewer ( 38 % ) say North Korea is serious about addressing these concerns . Views of whether North Korea is serious about addressing concerns over its nuclear program are similar among Republicans and Democrats . About half in both parties ( 50 % of Republicans and 49 % of Democrats ) say they are not serious , while 36 % of Republicans and 40 % of Democrats say North Korean leaders are serious .",same,"What percentage of Americans say that North Korea is not serious about addressing international concerns?",same,"nearly half of Americans ( 49 % ) say North Korea ’s leadership is not serious about addressing international concerns about their country ’s nuclear enrichment program","nearly half of Americans ( 49 % ) say North Korea ’s leadership is not serious about addressing international concerns about their country ’s nuclear enrichment program","","",""
mturk_charts/no_data/multi_col/5374.png,"About seven - in - ten Americans approve of direct talks with North Korea today ; in March of 2015 , shortly before the Iran agreement was reached , only about half of the public ( 49 % ) supported negotiating directly with Iran over its nuclear program . A larger share ( 63 % ) supported direct U.S. talks with Iran in 2009 .",same,"What percentage supported direct U.S talks with Iran in 2009?",answer2,"A larger share ( 63 % ) supported direct U.S. talks with Iran in 2009 .","A larger share ( 63 % ) supported direct U.S. talks with Iran in 2009 .","","",""
mturk_charts/no_data/multi_col/5377.png,"The negotiations between the U.S. and North Korea are resonating more among Republicans than Democrats . More than half ( 54 % ) of Republicans and Republican - leaning independents say they have heard a lot about the U.S.-North Korea talks , compared with 39 % of Democrats and Democratic leaners .",same,"What are partisans views on U.S. - North Korea talks?",same,"More than half ( 54 % ) of Republicans and Republican - leaning independents say they have heard a lot about the U.S.-North Korea talks , compared with 39 % of Democrats and Democratic leaners","More than half ( 54 % ) of Republicans and Republican - leaning independents say they have heard a lot about the U.S.-North Korea talks , compared with 39 % of Democrats and Democratic leaners","","",""
mturk_charts/no_data/multi_col/5379.png,"Current views mark a shift from April 2016 . Two years ago , a 41 % plurality said the U.S. did too much to solve global problems ; fewer said the country did too little ( 27 % ) or about the right amount ( 28 % ) . Among Democrats and Democratic leaners , nearly half ( 48 % ) say the U.S. does too little to solve world problems , up from just 22 % two years ago . There has been a 16 - percentage - point decline in the share of Democrats who say the U.S. does too much to help solve world problems , and a 17 - point decline in the share saying it does about the right amount . Over the same period , the share of Republicans and Republican leaners who say the U.S. does the right amount to solve world problems has more than doubled ( 42 % now , 17 % then ) . However , nearly four - in - ten Republicans ( 37 % ) say the U.S. does too much to solve world problems , down from 45 % in 2o16 . The share of Republicans who say the U.S. does too little in this regard has fallen 17 percentage points ( from 33 % to 16 % ) .",same,"What Republicans think about the effort of the country to solve global problems?",answer2,"Over the same period , the share of Republicans and Republican leaners who say the U.S. does the right amount to solve world problems has more than doubled ( 42 % now , 17 % then ) . However , nearly four - in - ten Republicans ( 37 % ) say the U.S. does too much to solve world problems , down from 45 % in 2o16 . The share of Republicans who say the U.S. does too little in this regard has fallen 17 percentage points ( from 33 % to 16 % )","Over the same period , the share of Republicans and Republican leaners who say the U.S. does the right amount to solve world problems has more than doubled ( 42 % now , 17 % then ) . However , nearly four - in - ten Republicans ( 37 % ) say the U.S. does too much to solve world problems , down from 45 % in 2o16 . The share of Republicans who say the U.S. does too little in this regard has fallen 17 percentage points ( from 33 % to 16 % )","","",""
mturk_charts/no_data/multi_col/5381.png,"While divided in their overall views , the public sees a more prominent role for the U.S. today than it did a few years ago . In 2016 , 46 % said the U.S. played a less important and powerful role as a world leader than it did 10 years prior ; smaller shares said its global role was as important ( 31 % ) or more important ( 21 % ) than it was a decade before . Republicans have become much more likely to say the U.S. plays a more important role as a world leader today than in the past . Overall , 45 % say the United States ’ global role is more important today than it was a decade ago ; in 2016 , just 15 % of Republicans said this . This shift has been accompanied by a sharp decline in the share of Republicans who think the country ’s global role is less important than a decade ago ; just 19 % say this today , compared with 65 % who said this in 2016 . Views among Democrats have moved in the opposite direction . Nearly half ( 49 % ) think the U.S. plays a less important leadership role today than it did 10 years ago , up from 29 % who said this in 2016 . Three - in - ten Democrats say the U.S. global leadership role is about as important as it was 10 years ago and 19 % think it is more important ; both shares are somewhat lower than they were in 2016 .",same,"Describe Democrats opinion about U.S. global leadership role.",answer2,"Views among Democrats have moved in the opposite direction . Nearly half ( 49 % ) think the U.S. plays a less important leadership role today than it did 10 years ago , up from 29 % who said this in 2016 . Three - in - ten Democrats say the U.S. global leadership role is about as important as it was 10 years ago and 19 % think it is more important ; both shares are somewhat lower than they were in 2016","Views among Democrats have moved in the opposite direction . Nearly half ( 49 % ) think the U.S. plays a less important leadership role today than it did 10 years ago , up from 29 % who said this in 2016 . Three - in - ten Democrats say the U.S. global leadership role is about as important as it was 10 years ago and 19 % think it is more important ; both shares are somewhat lower than they were in 2016","","",""
mturk_charts/no_data/multi_col/5382.png,"About four - in - ten Americans ( 42 % ) say they think of Russia as a serious problem , but not an adversary ; fewer ( 28 % ) consider Russia an adversary and 24 % say the country is not much of a problem . Overall public views are about the same as there were in January 2017 , shortly before Donald Trump took office . As was the case then , about twice as many Republicans ( 33 % ) as Democrats ( 17 % ) say Russia is “ not much of a problem . ” However , somewhat fewer Democrats view Russia as an adversary than did so in January 2017 ( 30 % now , 38 % then ) , though the share describing it as either a serious problem or an adversary is little changed . Republicans ’ views of Russia have changed little over this period .",same,"Describe how Democrats views about Russian being a problem.",answer1,"As was the case then , about twice as many Republicans ( 33 % ) as Democrats ( 17 % ) say Russia is “ not much of a problem . ” However somewhat fewer Democrats view Russia as an adversary than did so in January 2017 ( 30 % now , 38 % then ) , though the share describing it as either a serious problem or an adversary is little changed","As was the case then , about twice as many Republicans ( 33 % ) as Democrats ( 17 % ) say Russia is “ not much of a problem . ” However somewhat fewer Democrats view Russia as an adversary than did so in January 2017 ( 30 % now , 38 % then ) , though the share describing it as either a serious problem or an adversary is little changed","","",""
mturk_charts/no_data/multi_col/5384.png,"The public sees China in less negative terms than Russia . Still , 43 % consider China a serious problem ( but not an adversary ) ; about a third ( 34 % ) say China is not much of a problem , while just 16 % consider China an adversary . The share that considers China an adversary has edged down 6 points since early 2017 . Adults younger than 50 are less likely than older adults to see China as a problem . Nearly seven - in - ten ( 68 % ) of those ages 50 and older view China as a serious problem ( 49 % ) or as an adversary ( 19 % ) . A smaller share of those ages 18 to 49 ( 51 % ) think of China as a serious problem ( 39 % ) or as an adversary ( 13 % ) ; 44 % of younger adults consider China not much of a problem . Among Republicans and Republican leaners , 68 % say China is a serious problem ( 46 % ) or an adversary ( 22 % ) . A smaller majority of Democrats and Democratic leaners see China in these terms ( 54 % ) , including just 11 % who think of China as an adversary .",same,"Describe public's views china ?",answer2,"The public sees China in less negative terms than Russia . Still , 43 % consider China a serious problem ( but not an adversary ) ; about a third ( 34 % ) say China is not much of a problem , while just 16 % consider China an adversary . Nearly seven - in - ten ( 68 % ) of those ages 50 and older view China as a serious problem ( 49 % ) or as an adversary ( 19 % ) . A smaller share of those ages 18 to 49 ( 51 % ) think of China as a serious problem ( 39 % ) or as an adversary ( 13 % ) ; 44 % of younger adults consider China not much of a problem . Among Republicans and Republican leaners , 68 % say China is a serious problem ( 46 % ) or an adversary ( 22 % )","The public sees China in less negative terms than Russia . Still , 43 % consider China a serious problem ( but not an adversary ) ; about a third ( 34 % ) say China is not much of a problem , while just 16 % consider China an adversary . Nearly seven - in - ten ( 68 % ) of those ages 50 and older view China as a serious problem ( 49 % ) or as an adversary ( 19 % ) . A smaller share of those ages 18 to 49 ( 51 % ) think of China as a serious problem ( 39 % ) or as an adversary ( 13 % ) ; 44 % of younger adults consider China not much of a problem . Among Republicans and Republican leaners , 68 % say China is a serious problem ( 46 % ) or an adversary ( 22 % )","The public sees less negative terms than Russia Still 43 but about third 34 while just 16","",""
