img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","extra_added_text"
mturk_charts/no_data/multi_col/5187.png,"About two - thirds ( 64 % ) say they consider the investigation into alleged Russian involvement in the 2016 election to be either very ( 42 % ) or somewhat ( 22 % ) important for the country . A smaller share ( 34 % ) says the investigation is not too ( 12 % ) or not at all ( 22 % ) important . The partisan gap in views of the investigation ’s significance is quite large . Nearly nine - in - ten Democrats and Democratic leaners ( 88 % ) think the investigation is important ( 64 % call it very important ) . Just 36 % of Republicans and Republican leaners call the Russia investigation very ( 18 % ) or somewhat ( 18 % ) important for the country .",same,"How does the Democrats and Republicans consider the investigation about Russian involvement in the 2016 election important?",answer1,"Nearly nine - in - ten Democrats and Democratic leaners ( 88 % ) think the investigation is important ( 64 % call it very important ) . Just 36 % of Republicans and Republican leaners call the Russia investigation very ( 18 % ) or somewhat ( 18 % ) important for the country .","Nearly nine - in - ten Democrats and Democratic leaners ( 88 % ) think the investigation is important ( 64 % call it very important ) . Just 36 % of Republicans and Republican leaners call the Russia investigation very ( 18 % ) or somewhat ( 18 % ) important for the country .","","",""
mturk_charts/no_data/multi_col/5189.png,"About six - in - ten Democratic and Democratic - leaning registered voters ( 61 % ) say they think of their vote as a vote against Trump ; in June 2006 , a comparable share of Democrats ( 65 % ) considered their midterm vote to be a vote against George W. Bush . In both 2010 and 2014 , smaller shares of Republican voters thought of their vote as a vote against Obama ( 54 % in 2010 , 51 % in 2014 ) .",same,"What percentage of Democratic and Replthink their vote as a vote against Trump?",new_answer,"About six - in - ten Democratic and Democratic - leaning registered voters ( 61 % ) say they think of their vote as a vote against Trump ; in June 2006 , a comparable share of Democrats ( 65 % ) considered their midterm vote to be a vote against George W. Bush . In both 2010 and 2014 , smaller shares of Republican voters thought of their vote as a vote against Obama ( 54 % in 2010 , 51 % in 2014 ) .","About six - in - ten Democratic and Democratic - leaning registered voters ( 61 % ) say they think of their vote as a vote against Trump ; in June 2006 , a comparable share of Democrats ( 65 % ) considered their midterm vote to be a vote against George W. Bush . In both 2010 and 2014 , smaller shares of Republican voters thought of their vote as a vote against Obama ( 54 % in 2010 , 51 % in 2014 ) .","","",""
mturk_charts/no_data/multi_col/5191.png,"Democrats lead on several issues ; GOP leads on economy . With the public ’s views of the economy becoming more positive , the Republican Party holds a 45%-36 % lead on dealing with the economy . Last October , the two parties were rated about even for handling the economy ( 38 % Republican Party , 41 % Democratic Party ) . The GOP once again has a significant lead on handling terrorism ( 43 % to 32 % ) ; neither party had an advantage on terrorism in October .",same,"Compare the performance of each party that had an advantage on handling terrorism in October?",answer1,"The GOP once again has a significant lead on handling terrorism ( 43 % to 32 % ) .","The GOP once again has a significant lead on handling terrorism ( 43 % to 32 % ) .","","; neither party had an advantage in October",""
mturk_charts/no_data/multi_col/5192.png,"A 54 % majority of women voters say they support or lean toward the Democratic candidate in their district , while 38 % favor the Republican . Among men voters , by contrast , 49 % favor the Republican , while 43 % support the Democrat . The gender divide is much wider among younger voters – those under 35 – than among voters 35 and older .",same,"Describe the support to political parties between genders.",answer1,"A 54 % majority of women voters say they support or lean toward the Democratic candidate in their district , while 38 % favor the Republican . Among men voters , by contrast , 49 % favor the Republican , while 43 % support the Democrat . The gender divide is much wider among younger voters – those under 35 – than among voters 35 and older .","A 54 % majority of women voters say they support or lean toward the Democratic candidate in their district , while 38 % favor the Republican . Among men voters , by contrast , 49 % favor the Republican , while 43 % support the Democrat . The gender divide is much wider among younger voters – those under 35 – than among voters 35 and older .","The gender divide is much wider among younger – those under 35 – than among 35 and older","",""
mturk_charts/no_data/multi_col/5194.png,"Differences in race and ethnicity account for some of these disparities , since urban areas have a larger share of black residents , who are typically less likely to be married than other racial groups . Even so , the marriage gap across community types remains when looking only at whites : 49 % of urban whites are married , compared with 53 % of suburban whites and 54 % of rural whites . And among blacks , those living in suburban areas are somewhat more likely to be married ( 32 % ) than those living in rural ( 27 % ) or urban ( 26 % ) areas .",same,"Compare the marreiage rates of people living in urban and rural areas.",answer2,"49 % of urban whites are married , compared with 53 % of suburban whites and 54 % of rural whites . And among blacks , those living in suburban areas are somewhat more likely to be married ( 32 % ) than those living in rural ( 27 % ) or urban ( 26 % ) areas .","49 % of urban whites are married , compared with 53 % of suburban whites and 54 % of rural whites . And among blacks , those living in suburban areas are somewhat more likely to be married ( 32 % ) than those living in rural ( 27 % ) or urban ( 26 % ) areas .","","",""
mturk_charts/no_data/multi_col/5195.png,"When it comes to children ’s living arrangements , there are modest differences across community type , which are linked to the variation in both marriage and births outside of marriage . For example , in the suburbs , where marriage is relatively common and nonmarital births are relatively low , 71 % of children live with two married parents . This is slightly higher than the 66 % of children in urban areas living with two married parents , and similar to the 68 % of rural children who live with two married parents .",same,"Describe the share of children living with married parents.",answer2,"71 % of children live with two married parents . This is slightly higher than the 66 % of children in urban areas living with two married parents , and similar to the 68 % of rural children who live with two married parents .","71 % of children live with two married parents . This is slightly higher than the 66 % of children in urban areas living with two married parents , and similar to the 68 % of rural children who live with two married parents .","","",""
mturk_charts/no_data/multi_col/5211.png,"Republican men ( 40 % ) are more likely to oppose granting legal status than are Republican women ( 32 % ) . And while younger Republicans ( those ages 18 to 49 ) broadly support granting legal status to those brought to the U.S. illegally as children ( 59 % favor , 34 % oppose ) , older Republicans are more divided ( 49 % favor , 38 % oppose ) .",same,"Describe Republicans opinion about granting legal status to illegal children.",answer2,"Republican men ( 40 % ) are more likely to oppose granting legal status than are Republican women ( 32 % ) . And while younger Republicans ( those ages 18 to 49 ) broadly support granting legal status to those brought to the U.S. illegally as children ( 59 % favor , 34 % oppose ) , older Republicans are more divided ( 49 % favor , 38 % oppose ) .","Republican men ( 40 % ) are more likely to oppose granting legal status than are Republican women ( 32 % ) . And while younger Republicans ( those ages 18 to 49 ) broadly support granting legal status to those brought to the U.S. illegally as children ( 59 % favor , 34 % oppose ) , older Republicans are more divided ( 49 % favor , 38 % oppose ) .","","",""
mturk_charts/no_data/multi_col/5197.png,"Relatively few adults in every country surveyed score above 5 on the scale . But there is considerable variation across countries . In Sweden , just 8 % of those surveyed scored higher than 5 , the lowest amount in any country , while in Italy , 38 % did , the highest share in any country . In most countries , the share scoring 5.01 or higher was between 15 % and 25 % . For example , in both Norway and France , 19 % of respondents scored 5.01 or higher .",same,"Describe the rates of nationalis, anti-immigrant and anti-religious attitudes rates in different European countries .",answer2,"In Sweden , just 8 % of those surveyed scored higher than 5 , the lowest amount in any country , while in Italy , 38 % did , the highest share in any country . In most countries , the share scoring 5.01 or higher was between 15 % and 25 % . For example , in both Norway and France , 19 % of respondents scored 5.01 or higher .","In Sweden , just 8 % of those surveyed scored higher than 5 , the lowest amount in any country , while in Italy , 38 % did , the highest share in any country . In most countries , the share scoring 5.01 or higher was between 15 % and 25 % . For example , in both Norway and France , 19 % of respondents scored 5.01 or higher .","","",""
mturk_charts/no_data/multi_col/5216.png,"There remain wide differences in these views by party and ideology . Seven - in - ten Democrats and Democratic - leaning independents say growing diversity in the U.S. makes it a better place to live , including 78 % of Democrats who describe themselves as liberal . A smaller majority of conservative and moderate Democrats ( 66 % ) say the same . By comparison , about half of Republicans and Republican leaners ( 47 % ) see a positive impact of growing diversity in the U.S. ; 37 % say it does n’t make much difference , and another 14 % say it makes the country a worse place to live . While positive views among Republicans vary little by ideology , negative views are somewhat more widespread among conservative Republicans than moderate and liberal Republicans . About one - in - six conservative Republicans ( 17 % ) say growing racial and ethnic diversity makes the country worse , while just 7 % of moderate and liberal Republicans agree .",same,"What conservative Republicans think about ethnic diversity?",answer2,"About one - in - six conservative Republicans ( 17 % ) say growing racial and ethnic diversity makes the country worse , while just 7 % of moderate and liberal Republicans agree .","About one - in - six conservative Republicans ( 17 % ) say growing racial and ethnic diversity makes the country worse , while just 7 % of moderate and liberal Republicans agree .","","",""
mturk_charts/no_data/multi_col/5212.png,"There also are race , age and educational differences in these views . Whites are divided ( 48 % favor , 48 % oppose ) , while large majorities of Hispanics ( 73 % ) and blacks ( 71 % ) oppose expanding the wall along the U.S.-Mexico border .",same,"Which the trend of each race think about expanding of the wall along the U.S.-Mexico boarder?",answer1,"Whites are divided ( 48 % favor , 48 % oppose ) , while large majorities of Hispanics ( 73 % ) and blacks ( 71 % ) oppose expanding the wall along the U.S.-Mexico border .","Whites are divided ( 48 % favor , 48 % oppose ) , while large majorities of Hispanics ( 73 % ) and blacks ( 71 % ) oppose expanding the wall along the U.S.-Mexico border .","Whites are divided 48 favor , 48 , while","",""
