img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","extra_added_text"
mturk_charts/no_data/multi_col/5009.png,"Specifically , a majority of Americans ( 58 % ) believe gene editing will very likely lead to increased inequality because it will only be available to the wealthy . Some 54 % of Americans anticipate a slippery slope , saying it ’s very likely that “ even if gene editing is used appropriately in some cases , others will use these techniques in ways that are morally unacceptable . ” And , 46 % expect it is very likely that gene editing techniques will be used before we fully understand how they affect people ’s health .",same,"What is the opinion about gene editing among the American?",answer2,"Specifically , a majority of Americans ( 58 % ) believe gene editing will very likely lead to increased inequality because it will only be available to the wealthy . Some 54 % of Americans anticipate a slippery slope , saying it ’s very likely that “ even if gene editing is used appropriately in some cases , others will use these techniques in ways that are morally unacceptable . ” And , 46 % expect it is very likely that gene editing techniques will be used before we fully understand how they affect people ’s health","Specifically , a majority of Americans ( 58 % ) believe gene editing will very likely lead to increased inequality because it will only be available to the wealthy . Some 54 % of Americans anticipate a slippery slope , saying it ’s very likely that “ even if gene editing is used appropriately in some cases , others will use these techniques in ways that are morally unacceptable . ” And , 46 % expect it is very likely that gene editing techniques will be used before we fully understand how they affect people ’s health","","",""
mturk_charts/no_data/multi_col/5016.png,"Growth in the number of foreign graduates under OPT slowed in 2017 across all degree levels , but the trend was most pronounced among master ’s degree holders . About 188,600 foreign students held master ’s degrees in 2017 , a 9 % increase over the previous year – far lower than the 45 % annual increase seen in 2016 . This slowdown follows a period of rapid growth : From 2014 to 2015 , the number of foreign students with master ’s degrees jumped by 57 % , the highest annual increase of any degree level since 2004 .",same,"What is the trend number of foreign students held master's degree?",answer2,"About 188,600 foreign students held master ’s degrees in 2017 , a 9 % increase over the previous year – far lower than the 45 % annual increase seen in 2016","About 188,600 foreign students held master ’s degrees in 2017 , a 9 % increase over the previous year – far lower than the 45 % annual increase seen in 2016","","",""
mturk_charts/no_data/multi_col/5011.png,"Expectations also vary by self - reported familiarity with gene editing . Those who have heard a lot about gene editing to change a baby ’s genetic characteristics are more inclined to anticipate positive outcomes from its widespread use . Some 36 % of this group thinks it is very likely that the widespread availability of gene editing would pave the way for new medical advances that are beneficial to society , compared with about half as many of those who have heard a little or nothing about gene editing ( 16 % ) . However , those most familiar with gene editing are more likely than those with no familiarity to also anticipate downsides . About two - thirds of those who have heard a lot about gene editing ( 64 % ) say it is very likely that widespread availability of gene editing will increase inequality because the technology will primarily be available only for the wealthy , compared with 53 % of those who have heard nothing about using gene editing to change a baby ’s genetic characteristics . And , 65 % of those who have heard a lot about gene editing think it ’s very likely that others will use these techniques in morally unacceptable ways , while 54 % of those who have heard a little and 52 % of those who have heard nothing about gene editing say this .",same,"Which portion of those who have heard about gene editing have the view that it will increase inequality?",answer2,"About two - thirds of those who have heard a lot about gene editing ( 64 % ) say it is very likely that widespread availability of gene editing will increase inequality because the technology will primarily be available only for the wealthy , compared with 53 % of those who have heard nothing about using gene editing to change a baby ’s genetic characteristics .","About two - thirds of those who have heard a lot about gene editing ( 64 % ) say it is very likely that widespread availability of gene editing will increase inequality because the technology will primarily be available only for the wealthy , compared with 53 % of those who have heard nothing about using gene editing to change a baby ’s genetic characteristics .",".","",""
mturk_charts/no_data/multi_col/5001.png,"About seven - in - ten Americans ( 72 % ) say that changing an unborn baby ’s genetic characteristics to treat a serious disease or condition that the baby would have at birth is an appropriate use of medical technology , while 27 % say this would be taking technology too far . A somewhat smaller share of Americans say gene editing to reduce a baby ’s risk of developing a serious disease or condition over their lifetime is appropriate ( 60 % say this , while 38 % say it would be taking medical technology too far ) . But just 19 % of Americans say it would be appropriate to use gene editing to make a baby more intelligent ; eight - in - ten ( 80 % ) say this would be taking medical technology too far .",same,"How is the biotech scientists' work being morally underestimated by Americans?",answer2,"About seven - in - ten Americans ( 72 % ) say that changing an unborn baby ’s genetic characteristics to treat a serious disease or condition that the baby would have at birth is an appropriate use of medical technology , while 27 % say this would be taking technology too far . A somewhat smaller share of Americans say gene editing to reduce a baby ’s risk of developing a serious disease or condition over their lifetime is appropriate ( 60 % say this , while 38 % say it would be taking medical technology too far ) .","About seven - in - ten Americans ( 72 % ) say that changing an unborn baby ’s genetic characteristics to treat a serious disease or condition that the baby would have at birth is an appropriate use of medical technology , while 27 % say this would be taking technology too far . A somewhat smaller share of Americans say gene editing to reduce a baby ’s risk of developing a serious disease or condition over their lifetime is appropriate ( 60 % say this , while 38 % say it would be taking medical technology too far ) .","","",""
mturk_charts/no_data/multi_col/5004.png,"Those with high levels of religiosity also stand out when considering the possibility that development of gene editing would entail testing on human embryos . An overwhelming majority of those high in religious commitment ( 87 % ) say this would be taking medical technology too far ; just 11 % of this group says this would be appropriate . In contrast , 55 % of those low in religious commitment say that development of gene editing techniques that require testing on human embryos would be an appropriate use of medical technology . There are also differences in views about gene editing by religious affiliation , particularly if such techniques would involve embryonic testing . Just 11 % of white evangelical Protestants say that if development of gene editing techniques required testing on human embryos , it would be an appropriate use of medical technology .",same,"How is biotech seen by Americans?",answer1,"Those with high levels of religiosity also stand out when considering the possibility that development of gene editing would entail testing on human embryos . An overwhelming majority of those high in religious commitment ( 87 % ) say this would be taking medical technology too far ; just 11 % of this group says this would be appropriate . In contrast , 55 % of those low in religious commitment say that development of gene editing techniques that require testing on human embryos would be an appropriate use of medical technology . There are also differences in views about gene editing by religious affiliation , particularly if such techniques would involve embryonic testing . Just 11 % of white evangelical Protestants say that if development of gene editing techniques required testing on human embryos , it would be an appropriate use of medical technology","Those with high levels of religiosity also stand out when considering the possibility that development of gene editing would entail testing on human embryos . An overwhelming majority of those high in religious commitment ( 87 % ) say this would be taking medical technology too far ; just 11 % of this group says this would be appropriate . In contrast , 55 % of those low in religious commitment say that development of gene editing techniques that require testing on human embryos would be an appropriate use of medical technology . There are also differences in views about gene editing by religious affiliation , particularly if such techniques would involve embryonic testing . Just 11 % of white evangelical Protestants say that if development of gene editing techniques required testing on human embryos , it would be an appropriate use of medical technology","","",""
mturk_charts/no_data/multi_col/5018.png,"Overall public views of the FBI remain positive : 65 % have a favorable opinion of the FBI , while 26 % view it unfavorably . But since early 2017 , the share of Republicans and Republican - leaning independents with a positive view of the bureau has fallen 16 percentage points , from 65 % to 49 % . The national survey by Pew Research Center , conducted July 11 - 15 among 1,007 adults , finds that six - in - ten or more view several federal agencies favorably : the National Park Service ( 83 % favorable ) , the Census Bureau ( 69 % ) , the FBI ( 65 % ) , the CIA ( 61 % ) and the Department of Health and Human Services ( 60 % ) . However , views of ICE are evenly divided . About as many Americans view Immigration and Customs Enforcement favorably ( 44 % ) as unfavorably ( 47 % ) .",same,"What thoughts do Americans have on Federal Agencies?",answer1,"Overall public views of the FBI remain positive : 65 % have a favorable opinion of the FBI , while 26 % view it unfavorably . But since early 2017 , the share of Republicans and Republican - leaning independents with a positive view of the bureau has fallen 16 percentage points , from 65 % to 49 % . The national survey by Pew Research Center , conducted July 11 - 15 among 1,007 adults , finds that six - in - ten or more view several federal agencies favorably : the National Park Service ( 83 % favorable ) , the Census Bureau ( 69 % ) , the FBI ( 65 % ) , the CIA ( 61 % ) and the Department of Health and Human Services ( 60 % ) . However , views of ICE are evenly divided . About as many Americans view Immigration and Customs Enforcement favorably ( 44 % ) as unfavorably ( 47 % )","Overall public views of the FBI remain positive : 65 % have a favorable opinion of the FBI , while 26 % view it unfavorably . But since early 2017 , the share of Republicans and Republican - leaning independents with a positive view of the bureau has fallen 16 percentage points , from 65 % to 49 % . The national survey by Pew Research Center , conducted July 11 - 15 among 1,007 adults , finds that six - in - ten or more view several federal agencies favorably : the National Park Service ( 83 % favorable ) , the Census Bureau ( 69 % ) , the FBI ( 65 % ) , the CIA ( 61 % ) and the Department of Health and Human Services ( 60 % ) . However , views of ICE are evenly divided . About as many Americans view Immigration and Customs Enforcement favorably ( 44 % ) as unfavorably ( 47 % )","","",""
mturk_charts/no_data/multi_col/5026.png,"In terms of the division of governing power , younger British adults are significantly less likely to say that some powers currently held by the EU should be returned to national governments . A majority ( 57 % ) of British adults younger than 30 say this , compared with 70 % of those ages 30 to 49 and 82 % of those 50 and older .",same,"Describe British opinion abou returning EU powers to gevernments.",answer1,"In terms of the division of governing power , younger British adults are significantly less likely to say that some powers currently held by the EU should be returned to national governments . A majority ( 57 % ) of British adults younger than 30 say this , compared with 70 % of those ages 30 to 49 and 82 % of those 50 and older","In terms of the division of governing power , younger British adults are significantly less likely to say that some powers currently held by the EU should be returned to national governments . A majority ( 57 % ) of British adults younger than 30 say this , compared with 70 % of those ages 30 to 49 and 82 % of those 50 and older","","",""
mturk_charts/no_data/multi_col/5028.png,"Few American homeowners were spared from the broad housing collapse a decade ago , but Generation Xers were hit particularly hard . Newer to the housing market , more likely to be buying at peak prices and taking on more mortgage debt to buy their homes , they lost more wealth than other generations . But a new Pew Research Center analysis of Federal Reserve data finds that Gen Xers are the only generation of households to recover the wealth they lost during the Great Recession . The median net worth of Gen X households had declined 38 % from 2007 ( $ 63,400 ) to 2010 ( $ 39,200 ) , while the typical wealth loss for Boomer and Silent households was not as steep ( 26 % and 14 % , respectively ) . Millennials , who were beginning to form households and accumulate wealth ( the oldest was only 26 in 2007 ) , were hit hard by the Great Recession in terms of employment and earnings , but not in terms of wealth destruction , as they had little wealth to lose . ( The Great Recession began in December 2007 and ended in June 2009 . )",same,"Describe the wealth recovery ability of different generations.",answer1,"But a new Pew Research Center analysis of Federal Reserve data finds that Gen Xers are the only generation of households to recover the wealth they lost during the Great Recession . The median net worth of Gen X households had declined 38 % from 2007 ( $ 63,400 ) to 2010 ( $ 39,200 ) , while the typical wealth loss for Boomer and Silent households was not as steep ( 26 % and 14 % , respectively ) . Millennials , who were beginning to form households and accumulate wealth ( the oldest was only 26 in 2007 ) , were hit hard by the Great Recession in terms of employment and earnings , but not in terms of wealth destruction , as they had little wealth to lose","But a new Pew Research Center analysis of Federal Reserve data finds that Gen Xers are the only generation of households to recover the wealth they lost during the Great Recession . The median net worth of Gen X households had declined 38 % from 2007 ( $ 63,400 ) to 2010 ( $ 39,200 ) , while the typical wealth loss for Boomer and Silent households was not as steep ( 26 % and 14 % , respectively ) . Millennials , who were beginning to form households and accumulate wealth ( the oldest was only 26 in 2007 ) , were hit hard by the Great Recession in terms of employment and earnings , but not in terms of wealth destruction , as they had little wealth to lose","","",""
mturk_charts/no_data/multi_col/5030.png,"First , they are the only generation to have recovered the home equity they lost in the downturn . The typical home equity level of Gen X homeowners has doubled since 2010 , though this was not achieved without considerable borrower distress . According to Federal Reserve data , 15 % of Gen X ’s homeowners were “ underwater ” on their homes in 2010 ( meaning they owed more than they owned ) . By 2016 only 3 % were underwater . This improvement is due to lenders foreclosing on homeowners as well as appreciating home values and mortgage modifications . Still , reducing the ranks of homeowners with negative equity in their homes boosts wealth .",same,"Describe generation X improvement in home equity?",answer1,"The typical home equity level of Gen X homeowners has doubled since 2010 , though this was not achieved without considerable borrower distress . According to Federal Reserve data , 15 % of Gen X ’s homeowners were “ underwater ” on their homes in 2010 ( meaning they owed more than they owned ) . By 2016 only 3 % were underwater","The typical home equity level of Gen X homeowners has doubled since 2010 , though this was not achieved without considerable borrower distress . According to Federal Reserve data , 15 % of Gen X ’s homeowners were “ underwater ” on their homes in 2010 ( meaning they owed more than they owned ) . By 2016 only 3 % were underwater","","",""
mturk_charts/no_data/multi_col/5040.png,"Overall , nearly half ( 49 % ) of U.S. adults say increased tariffs between the U.S. and its trading partners will be bad for the country . A smaller share ( 40 % ) say the tariffs will be good for the U.S. , while 11 % say they do n’t know how the tariffs will affect the country .",same,"Which portion of U.S. adults say increased tariffs between U.S. and its trading partners will be bad?",same,"Overall , nearly half ( 49 % ) of U.S. adults say increased tariffs between the U.S. and its trading partners will be bad for the country","Overall , nearly half ( 49 % ) of U.S. adults say increased tariffs between the U.S. and its trading partners will be bad for the country","","",""
