img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","abstractive_text_added","abstractive_text_removed","extra_added_text","title","original_answer"
mturk_charts/no_data_remaining/two_col/22.png,"More than 23 million U.S. immigrants will be eligible to vote in the 2020 presidential election , making up roughly 10 % of the nation ’s overall electorate – both record highs , according to Pew Research Center estimates based on Census Bureau data . The number of immigrant eligible voters has increased steadily over the past 20 years , up 93 % since 2000 . By comparison , the U.S.-born eligible voter population grew more slowly ( by 18 % ) over the same period , from 181 million in 2000 to 215 million in 2020 . 1 ( Immigrant eligible voters are those ages 18 and older born outside the United States who have gained U.S. citizenship through naturalization . )",same,"Describe the impact of American immigrants on the 2020 presidential election?",same,"More than 23 million U.S. immigrants will be eligible to vote in the 2020 presidential election , making up roughly 10 % of the nation ’s overall electorate – both record highs , according to Pew Research Center estimates based on Census Bureau data .","More than 23 million U.S. immigrants will be eligible to vote in the 2020 presidential election , making up roughly 10 % of the nation ’s overall electorate – both record highs , according to Pew Research Center estimates based on Census Bureau data .","– both record highs according Pew Research Center estimates based on Census Bureau data .","","",""," ","U.S. immigrant eligible voter population on track to reach new high in 2020 Foreign-born eligible voters, in millions","More than 23 million U.S. immigrants will be eligible to vote in the 2020 presidential election , making up roughly 10 % of the nation ’s overall electorate"
mturk_charts/no_data_remaining/two_col/24.png,"This year , Latinos are expected for the first time to be the nation ’s largest racial or ethnic minority in a U.S. presidential election , with a record 32 million projected to be eligible to vote . They will account for 13.3 % of all eligible voters . However , the number of Latino eligible voters is still far below the 60 million Latinos who live in the country . ( Explore our interactive maps and tables to see Latino eligible voters by state and congressional district . )",same,"Describe the representation of Latinos among American voters?",answer1,"This year , Latinos are expected for the first time to be the nation ’s largest racial or ethnic minority in a U.S. presidential election . They will account for 13.3 % of all eligible voters .","This year , Latinos are expected for the first time to be the nation ’s largest racial or ethnic minority in a U.S. presidential election . They will account for 13.3 % of all eligible voters .","","with record 32 million projected vote","",""," ","Latino share of U.S. electorate projected to reach new high in 2020 % ofU.S eligible voters who are Latino","This year , Latinos are expected for the first time to be the nation ’s largest racial or ethnic minority in a U.S. presidential election , with a record 32 million projected to be eligible to vote . They will account for 13.3 % of all eligible voters ."
mturk_charts/no_data_remaining/two_col/26.png,"Following the Great Recession , the U.S. unemployment rate declined from a near record high level ( 9.5 % ) in the second quarter of 2010 to a near - record low ( 3.5 % ) in the second quarter of 2019 ( figures are non - seasonally adjusted ) . Despite the downward trend in unemployment , the recovery in other labor market indicators has been anemic to absent in the post - Great Recession era . For example , the U.S. employment rate in 2019 is several percentage points lower than it was at the start of the Great Recession in 2007 , primarily because of the aging U.S. population .",same,"Compare US unemployment rates in 2010 and 2019?",answer1,"Following the Great Recession , the U.S. unemployment rate declined from a near record high level ( 9.5 % ) in the second quarter of 2010 to a near - record low ( 3.5 % ) in the second quarter of 2019 .","Following the Great Recession , the U.S. unemployment rate declined from a near record high level ( 9.5 % ) in the second quarter of 2010 to a near - record low ( 3.5 % ) in the second quarter of 2019 .",".","","",""," ","Following Great Recession, U.S. unemployment rate has fallen to near-record low U.S. unemployment rate, non-seasonally adjusted","Following the Great Recession , the U.S. unemployment rate declined from a near record high level ( 9.5 % ) in the second quarter of 2010 to a near - record low ( 3.5 % ) in the second quarter of 2019"
mturk_charts/no_data_remaining/two_col/28.png,"Take food waste , for instance , most of which is landfilled or incinerated rather than composted . Eight - in - ten Americans say they reduce their food waste for environmental reasons , although only 52 % think doing so makes a big difference for the environment , according to the October survey . In fact , substantially reducing food waste would make a big dent in the amount of waste the U.S. produces : More than 40 million tons of food waste was generated in 2017 , according to the Environmental Protection Agency , comprising 15.2 % of all municipal solid waste – essentially , ordinary trash . Overall , though , Americans have n’t had much success in reducing their food waste , according to our analysis of EPA data . In 2000 , Americans generated 0.6 of a pound of food waste on average each day ; that figure has crept higher ever since , reaching 0.69 of a pound in 2017 .",same,"Describe the trend in wasting food by Americans each day ?",same,"Americans generated 0.69 of a pound per day in 2017 .","Americans generated 0.69 of a pound in 2017 .",".","In 2000 , 0.6 food waste on average each day ; that figure has crept higher ever since , reaching","per day",""," ","In U.S., more food going to waste Food waste generated per person per day, in pounds","In 2000 , Americans generated 0.6 of a pound of food waste on average each day ; that figure has crept higher ever since , reaching 0.69 of a pound in 2017"
mturk_charts/no_data_remaining/two_col/29.png,"The decline of Christianity is continuing at a rapid pace in the U.S. Around two - thirds of U.S. adults ( 65 % ) describe themselves as Christian , according to Pew Research Center telephone surveys conducted in 2018 and 2019 . That ’s down 12 percentage points since 2009 . At the same time , the share of “ nones ” – religiously unaffiliated adults who describe their religion as atheist , agnostic or “ nothing in particular ” – has reached 26 % , up from 17 % a decade ago .",same,"What is the trend in adults who identify themselves as Christian or unaffiliated ?",answer1,"Around two - thirds of U.S. adults ( 65 % ) describe themselves as Christian , according to Pew Research Center telephone surveys conducted in 2018 and 2019 At the same time , the share of religiously unaffiliated adults has reached 26 % , up from 17 % a decade ago .","Around two - thirds of U.S. adults ( 65 % ) describe themselves as Christian , according to Pew Research Center telephone surveys conducted in 2018 and 2019 At the same time , the share of religiously unaffiliated adults has reached 26 % , up from 17 % a decade ago .",".","“ nones ” – who their religion atheist agnostic or “ nothing particular ” –","",""," ","In U.S., smaller share of adults identify as Christians, while religious 'nones' have grown % of U.S. adults who identify as Christian Aggregated Pew Research Center political surveys 77%","Around two - thirds of U.S. adults ( 65 % ) describe themselves as Christian according to Pew Research Center telephone surveys conducted in 2018 and 2019 At the same time , the share of “ nones ” – religiously unaffiliated adults who describe their religion as atheist , agnostic or “ nothing in particular ” – has reached 26 % , up from 17 % a decade ago"
mturk_charts/no_data_remaining/two_col/30.png,"People in the Asia - Pacific region are generally negative in their views of China , and attitudes in many surveyed countries there have grown more negative in recent years . These countries are more critical of investment from China . Roughly half or more in each Asia - Pacific nation surveyed say Chinese investment is a bad thing because it gives China too much influence , ranging from 48 % of Indonesians to 75 % of Japanese . South Korea and Indonesia stand out as two countries in which fewer today see benefits from China ’s growing economy than said the same five years ago . China ’s neighbors are especially wary of its military growth . A median of 79 % across the region say China ’s growing military strength is bad for their country , including nine - in - ten in Japan and South Korea . This depth of concern with China ’s growth is mirrored in the relative primacy these countries place on their relations with the United States . In each country in the region , more name the U.S. as their most dependable ally than any other country in an open - ended question , including around two - thirds or more in Japan ( 63 % ) , the Philippines ( 64 % ) and South Korea ( 71 % ) . Each country in the region also prefers strong economic ties with the U.S. ( a median of 64 % ) rather than China ( 26 % ) – and often by a wide margin . In Australia and South Korea , this is a reversal of 2015 opinion , when more preferred close economic relations with China .",same,"What is the trend in views regarding China by different Asia - Pacific nations ?",answer1,"People in the Asia - Pacific region are generally negative in their views of China , and attitudes in many surveyed countries there have grown more negative in recent years .","People in the Asia - Pacific region are generally negative in their views of China , and attitudes in many surveyed countries there have grown more negative in recent years .",".","Roughly half or each say Chinese investment is a bad thing because it gives too much influence","",""," ","Positive evaluations of China declining in the Asia-Pacific % who have a favorable view of China","People in the Asia - Pacific region are generally negative in their views of China , and attitudes in many surveyed countries there have grown more negative in recent years Roughly half or more in each surveyed say Chinese investment is a bad thing because it gives China too much influence ,"
mturk_charts/no_data_remaining/two_col/31.png,"Despite these issues , a share of those who do not use phones in some of these emerging economies would like to do so . That is not universally the case , however . A median of 47 % of non - users say they would like to have a mobile phone . That sentiment among non - users ranges from 86 % of non - users in Venezuela to 9 % in Lebanon .",same,"Comment on the non-users who would like to get a mobile phone in the future?",answer1,"A median of 47 % of non - users say they would like to have a mobile phone . That sentiment among non - users ranges from 86 % of non - users in Venezuela to 9 % in Lebanon .","A median of 47 % of non - users say they would like to have a mobile phone . That sentiment among non - users ranges from 86 % of non - users in Venezuela to 9 % in Lebanon .","","Despite these issues , share those who do not use phones some these emerging economies do so is not universally the case , however","",""," ","Mobile phone non-users from different countries disagree over whether they want a device in the future % of mobile phone non-users who would like to get a mobile phone in the future","Despite these issues , a share of those who do not use phones in some of these emerging economies would like to do so . That is not universally the case , however . A median of 47 % of non - users say they would like to have a mobile phone . That sentiment among non - users ranges from 86 % of non - users in Venezuela to 9 % in Lebanon ."
mturk_charts/no_data_remaining/two_col/33.png,"People in the former East Germany earn less than their counterparts in the former West . Total compensation , gross wages and salaries , and disposable ( or after - tax ) income have long been lower in the former East Germany than in the former West , according to the government ’s report . In 2017 , the most recent year for which data is available , per - capita disposable income was € 19,909 per year in the former East Germany – the equivalent of about $ 22,500 based on the average euro - to - dollar exchange rate that year . By comparison , disposable income in the former West Germany was € 23,283 a year , or about $ 26,300 . Put another way , people in the former East Germany earned 86 % the after - tax income of their West German counterparts in 2017 . That percentage has changed little in recent years , but is far higher than in 1991 , when per - capita disposable income in the former East was only 61 % of that in the former West .",same,"Describe the disposable income in East Germany comparing with former West?",same,"People in the former East Germany earn less than their counterparts in the former West . People in the former East Germany earned 86 % the after - tax income of their West German counterparts in 2017 . That percentage has changed little in recent years , but is far higher than in 1991 , when per - capita disposable income in the former East was only 61 % of that in the former West .","People in the former East Germany earn less than their counterparts in the former West . people in the former East Germany earned 86 % the after - tax income of their West German counterparts in 2017 . That percentage has changed little in recent years , but is far higher than in 1991 , when per - capita disposable income in the former East was only 61 % of that in the former West .","","Total compensation gross wages and salaries and ( or ) have long been lower according to government ’s report In most year for which data available € 19,909 year – equivalent about $ 22,500 based on average euro to dollar exchange rate year By comparison € 23,283 a year or about $ 26,300 Put another way","","people"," ","Disposable income in former East Germany is 86% the level in former West Annual disposable income per capita in East Germany as a % of West Germany 100% of West Germany","People in the former East Germany earn less than their counterparts in the former West . Total compensation , gross wages and salaries , and disposable ( or after - tax ) income have long been lower in the former East Germany than in the former West , according to the government ’s report . In 2017 , the most recent year for which data is available , per - capita disposable income was € 19,909 per year in the former East Germany – the equivalent of about $ 22,500 based on the average euro - to - dollar exchange rate that year . By comparison , disposable income in the former West Germany was € 23,283 a year , or about $ 26,300 . Put another way , people in the former East Germany earned 86 % the after - tax income of their West German counterparts in 2017 . That percentage has changed little in recent years , but is far higher than in 1991 , when per - capita disposable income in the former East was only 61 % of that in the former West ."
mturk_charts/no_data_remaining/two_col/34.png,"Border Patrol agents apprehended more migrants at the U.S.-Mexico border in fiscal 2019 than in any year since fiscal 2007 , according to new federal data . The influx of migrants has strained border facilities and become a major policy focus for President Donald Trump ’s administration . Below is a closer look at the shifting dynamics at the southwestern border , based on the new numbers from U.S. Customs and Border Protection , the federal agency tasked with patrolling the border . Apprehensions at the U.S.-Mexico border more than doubled between fiscal 2018 and fiscal 2019 but remained below historical highs . There were 851,508 apprehensions in the 2019 fiscal year ( October 2018 - September 2019 ) , a 115 % increase from the previous fiscal year and the highest total in 12 years . Still , the total remained far below the 1,643,679 apprehensions recorded in 2000 , the peak year . And apprehensions regularly exceeded 1 million per fiscal year during the 1980s , 1990s and 2000s .",same,"Discuss the apprehensions at U.S-Mexico border in 2019 compared to 2000?",answer2,"There were 851,508 apprehensions in the 2019 fiscal year . Still , the total remained far below the 1,643,679 apprehensions recorded in 2000 , the peak year .","There were 851,508 apprehensions in the 2019 fiscal year . Still , the total remained far below the 1,643,679 apprehensions recorded in 2000 , the peak year .","Still far 1,643,679 recorded 2000 peak","Apprehensions at U.S.-Mexico border more than doubled between 2018 and but historical highs ( October 2018 - September ) a 115 % increase from previous and highest 12 years","",""," ","Apprehensions at U.S-Mexico border at their highest level since 2007 Apprehensions at southwest border, by fiscal year 1, .643 .679","Apprehensions at the U.S.-Mexico border more than doubled between fiscal 2018 and fiscal 2019 but remained below historical highs . There were 851,508 apprehensions in the 2019 fiscal year ( October 2018 - September 2019 ) , a 115 % increase from the previous fiscal year and the highest total in 12 years ."
mturk_charts/no_data_remaining/two_col/35.png,"Over the course of the nation ’s history , there has been a slow but steady decrease in the size of the average U.S. household – from 5.79 people per household in 1790 to 2.58 in 2010 . But this decade will likely be the first since the one that began in 1850 to break this long - running trend , according to newly released Census Bureau data . In 2018 there were 2.63 people per household .",same,"How is the trend in the size of average U.S. household from 1790 to 2018?",answer1,"Over the course of the nation ’s history , there has been a slow but steady decrease in the size of the average U.S. household – 5.79 people per household in 1790 . In 2018 there were 2.63 people per household .","Over the course of the nation ’s history , there has been a slow but steady decrease in the size of the average U.S. household – 5.79 people per household in 1790 . In 2018 there were 2.63 people per household .",". In 2018 were 2.63 .","from to 2.58 2010","",""," ","This decade will likely be the first in at least 160 years in which American households have more people Average number of people per household","Over the course of the nation ’s history , there has been a slow but steady decrease in the size of the average U.S. household – from 5.79 people per household in 1790 to 2.58 in 2010"
