img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,extra_added_text
mturk_charts/no_data/multi_col/6607.png,"Especially in the United States , political leaning plays a role in views of Russia . Roughly six - in - ten Democrats ( 61 % ) view Russia as a major risk to national security , whereas only 36 % of Republicans feel the same .",same,"In U.S., what do Democrats think about the Russian power?",answer1,"Roughly six - in - ten Democrats ( 61 % ) view Russia as a major risk to national security , whereas only 36 % of Republicans feel the same .","Roughly six - in - ten Democrats ( 61 % ) view Russia as a major risk to national security , whereas only 36 % of Republicans feel the same .",Roughly six - - ten Democrats ( 61 % ) view as major risk to national security whereas only 36 % Republicans feel same .,Especially United States political leaning plays role views,
mturk_charts/no_data/multi_col/6608.png,"Regionally , Russia ’s reputation is least favorable in Europe and North America . A full 63 % of Americans and 59 % of Canadians hold negative views of Russia . In Europe , a median of 61 % feel the same , with anti - Russian sentiment particularly intense in the Netherlands ( 82 % ) and Sweden ( 78 % ) . In the Middle East , majorities in Jordan ( 93 % ) , Turkey ( 62 % ) and Israel ( 61 % ) hold negative views of Russia . Anti - Russian sentiment in Jordan has nearly doubled over the past decade – intensifying even before Russia ’s involvement in the Syrian conflict .",same,What do Americans think about Russia?,answer1,A full 63 % of Americans and 59 % of Canadians hold negative views of Russia .,A full 63 % of Americans and 59 % of Canadians hold negative views of Russia .,,"Regionally , ’s reputation is least favorable in Europe North America In Europe , a median 61 feel the same , with anti - Russian sentiment particularly intense in the Netherlands ( 82 ) Sweden ( 78 )",
mturk_charts/no_data/multi_col/6612.png,"Globally , a median of 30 % think the Russian government respects the personal freedom of its people . In North America , people in both the U.S. ( 80 % ) and Canada ( 73 % ) feel strongly that the Russian government does not respect civil liberties . In Europe , roughly eight - in - ten feel the same way in Sweden , the Netherlands , France , Poland and Germany . Greeks are the most likely to say Russia protects individual freedoms ( 43 % ) . Contrasting views on Russia ’s respect for personal freedoms are found in both Asia and the Middle East . Majorities in Australia ( 75 % ) , Japan ( 61 % ) and South Korea ( 56 % ) doubt the Russian government on this score , compared with most Vietnamese ( 85 % ) and Filipinos ( 59 % ) who think Russia is protecting civil liberties at home .",same,What opinion do countries have about Russia and the protecting civil liberties at this country?,answer1,"Globally , a median of 30 % think the Russian government respects the personal freedom of its people . In North America , people in both the U.S. ( 80 % ) and Canada ( 73 % ) feel strongly that the Russian government does not respect civil liberties . In Europe , roughly eight - in - ten feel the same way . Greeks are the most likely to say Russia protects individual freedoms ( 43 % ) . Majorities in Australia ( 75 % ) , Japan ( 61 % ) and South Korea ( 56 % ) doubt the Russian government on this score , compared with most Vietnamese ( 85 % ) and Filipinos ( 59 % ) who think Russia is protecting civil liberties at home","Globally , a median of 30 % think the Russian government respects the personal freedom of its people . In North America , people in both the U.S. ( 80 % ) and Canada ( 73 % ) feel strongly that the Russian government does not respect civil liberties . In Europe , roughly eight - in - ten feel the same way . Greeks are the most likely to say Russia protects individual freedoms ( 43 % ) . Majorities in Australia ( 75 % ) , Japan ( 61 % ) and South Korea ( 56 % ) doubt the Russian government on this score , compared with most Vietnamese ( 85 % ) and Filipinos ( 59 % ) who think Russia is protecting civil liberties at home",Globally a median of 30 respects personal freedom of its people . In North America people both U.S. 80 Canada 73 feel strongly that does not respect . In Europe roughly eight - - ten feel same way . Greeks are likely to say protects individual freedoms 43 .,,
mturk_charts/no_data/multi_col/6897.png,"Protection tops the list of reasons for owning a gun . While many gun owners say they have more than one reason for owning a firearm , 67 % cite protection as a major reason . About four - in - ten gun owners ( 38 % ) say hunting is a major reason , and 30 % cite sport shooting . Smaller shares cite a gun collection or their job as major reasons .",same,What are the most and the second most common reasons to have a gun?,same,67 % cite protection as a major reason . About four - in - ten gun owners ( 38 % ) say hunting is a major reason .,67 % cite protection as a major reason . About four - in - ten gun owners ( 38 % ) say hunting is a major reason .,,"While many they have more than one for owning firearm , , and 30 sport shooting Smaller shares collection or their job reasons",
mturk_charts/no_data/multi_col/6902.png,"A new analysis of Pew Research Center survey data from fall 2016 finds that 53 % of Millennials ( those ages 18 to 35 at the time ) say they used a library or bookmobile in the previous 12 months . That compares with 45 % of Gen Xers , 43 % of Baby Boomers and 36 % of those in the Silent Generation . ( It is worth noting that the question wording specifically focused on use of public libraries , not on - campus academic libraries . )",same,What does usage of a library or bookmobile vary by Americans of different generations?,same,"53 % of Millennials ( those ages 18 to 35 at the time ) say they used a library or bookmobile . That compares with 45 % of Gen Xers , 43 % of Baby Boomers and 36 % of those in the Silent Generation","53 % of Millennials ( those ages 18 to 35 at the time ) say they used a library or bookmobile . That compares with 45 % of Gen Xers , 43 % of Baby Boomers and 36 % of those in the Silent Generation",,A new analysis Pew Research Center survey data from fall 2016 finds that previous 12 months,
mturk_charts/no_data/multi_col/6906.png,"Many Russians see inherent conflict in their relationship with the West , but few rule out cooperation . According to a recently released Pew Research Center report based on 2015 survey data , overwhelming majorities in Russia believe that their country serves as an important counterbalance to the West ( 85 % ) and that Russian values clash with Western values ( 73 % ) .",same,How do Russians see their country relationship with the West?,answer1,Overwhelming majorities in Russia believe that their country serves as an important counterbalance to the West ( 85 % ) and that Russian values clash with Western values ( 73 % ),overwhelming majorities in Russia believe that their country serves as an important counterbalance to the West ( 85 % ) and that Russian values clash with Western values ( 73 % ),,"According a recently released Pew Research Center report based on 2015 survey data ,",Overwhelming majorities in Russia believe that their country serves as an important counterbalance to the West ( 85 % ) and that Russian values clash with Western values ( 73 % )
mturk_charts/no_data/multi_col/6135.png,"As with his overall job rating , Trump engenders strong feelings on taxes : 42 % are “ not at all confident ” that he can make wise decisions on taxes , which is much higher than the shares expressing no confidence in Republican leaders ( 31 % ) or Democratic leaders ( 24 % ) . On the other hand , far more say they are “ very confident ” in Trump ( 22 % ) than say that about GOP leaders ( 9 % ) or Democratic leaders ( 11 % ) .",same,What are the partisan confidence in Trump on tax policy?,answer2,"Trump engenders strong feelings on taxes : 42 % are “ not at all confident ” that he can make wise decisions on taxes , no confidence in Republican leaders ( 31 % ) or Democratic leaders ( 24 % ) . On the other hand , far more say they are “ very confident ” in Trump ( 22 % ) than say that about GOP leaders ( 9 % ) or Democratic leaders ( 11 % ) .","Trump engenders strong feelings on taxes : 42 % are “ not at all confident ” that he can make wise decisions on taxes , no confidence in Republican leaders ( 31 % ) or Democratic leaders ( 24 % ) . On the other hand , far more say they are “ very confident ” in Trump ( 22 % ) than say that about GOP leaders ( 9 % ) or Democratic leaders ( 11 % ) .",", On the other hand , far more they very",,
mturk_charts/no_data/multi_col/6137.png,"The Democratic Party now holds a slight edge over the GOP on taxes and advantages on several other issues . Currently , 43 % say the Democrats can better deal with taxes , while 36 % prefer the Republican Party . In April , the two parties ran about even on taxes .",same,What are the current views on which party can better deal with taxes?,answer1,"Currently , 43 % say the Democrats can better deal with taxes , while 36 % prefer the Republican Party","Currently , 43 % say the Democrats can better deal with taxes , while 36 % prefer the Republican Party",,,
mturk_charts/no_data/multi_col/6141.png,"Today , 73 % of Republicans and Republican leaners are very or somewhat confident in Trump ’s ability to work effectively with Congress , down somewhat from 79 % in April . Similarly , 80 % of Republicans are confident Trump can handle an international crisis ; 85 % said this in April . There has been no significant decline in Republican confidence in Trump to manage the executive branch effectively ( 83 % say this today vs. 84 % in April ) . Among Democrats and Democratic leaners , very few have confidence in Trump ’s ability across issue areas . Just 15 % of Democrats today say they are confident Trump can work effectively with Congress , down from 24 % in April . There have also been declines in the already small shares of Democrats who have confidence in Trump to manage the executive branch effectively ( 12 % today , 19 % in April ) or handle an international crisis ( 10 % today , 15 % in April ) . Just 9 % of Democrats say they are very or somewhat confident that Trump can handle the situation with North Korea .",same,What opinion do Democrats have about Trump's handling the North Korea situation?,answer1,Just 9 % of Democrats say they are very or somewhat confident that Trump can handle the situation with North Korea.,Just 9 % of Democrats say they are very or somewhat confident that Trump can handle the situation with North Korea .,Trump,class='chrome-extension-mutihighlight chrome-extension-mutihighlight-style-6'>Trump class='chrome-extension-mutihighlight chrome-extension-mutihighlight-style-6'>Trump,Just 9 % of Democrats say they are very or somewhat confident that Trump can handle the situation with North Korea.
mturk_charts/no_data/multi_col/6811.png,"Public views of the impact of churches and religious organizations on the country have changed little in recent years . Currently , 59 % say churches have a positive effect on the country , while 26 % say they have a negative effect .",same,What is the portion of the public on the effect of churches on a country?,same,"Currently , 59 % say churches have a positive effect on the country , while 26 % say they have a negative effect","Currently , 59 % say churches have a positive effect on the country , while 26 % say they have a negative effect",,,
