img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","extra_added_text"
mturk_charts/no_data/multi_col/4688.png,"More broadly , views on trade seem to reflect a public ’s general economic mood . Globally , among respondents who think their economy is doing well , a median of 53 % across 24 countries say trade creates jobs and 39 % believe it increases wages . Among those publics who say their economy is doing poorly , just 43 % believe trade generates jobs and 29 % say it boosts wages .",same,"What is the effect of trade on jobs and wages?",answer2,"Views on trade seem to reflect the public ’s general economic mood . Globally , among respondents who think their economy is doing well , a median of 53 % across 24 countries say trade creates jobs and 39 % believe it increases wages . Among those publics who say their economy is doing poorly , just 43 % believe trade generates jobs and 29 % say it boosts wages .","views on trade seem to reflect a public ’s general economic mood . Globally , among respondents who think their economy is doing well , a median of 53 % across 24 countries say trade creates jobs and 39 % believe it increases wages . Among those publics who say their economy is doing poorly , just 43 % believe trade generates jobs and 29 % say it boosts wages .","","More broadly","Views on trade seem to reflect the public ’s general economic mood . Globally , among respondents who think their economy is doing well , a median of 53 % across 24 countries say trade creates jobs and 39 % believe it increases wages . Among those publics who say their economy is doing poorly , just 43 % believe trade generates jobs and 29 % say it boosts wages ."
mturk_charts/no_data/multi_col/4695.png,"For example , in valuing people from different backgrounds , 35 % say female business leaders are better , while 3 % say male leaders are better . About six - in - ten ( 62 % ) do n’t see a gender difference . Similarly , 33 % say female executives do a better job considering the societal impact of business decisions while 8 % say male leaders are better at this and 58 % say there is n’t any difference .",same,"How do females fare as corporate leaders compared to males?",answer1,"In valuing people from different backgrounds , 35 % say female business leaders are better , while 3 % say male leaders are better . About six - in - ten ( 62 % ) do n’t see a gender difference . Similarly , 33 % say female executives do a better job considering the societal impact of business decisions while 8 % say male leaders are better at this and 58 % say there is n’t any difference .","in valuing people from different backgrounds , 35 % say female business leaders are better , while 3 % say male leaders are better . About six - in - ten ( 62 % ) do n’t see a gender difference . Similarly , 33 % say female executives do a better job considering the societal impact of business decisions while 8 % say male leaders are better at this and 58 % say there is n’t any difference .",". About six - - ten ( 62 ) do n’t see a gender difference . Similarly 33 executives do a job considering the societal impact of decisions 8 at this and 58 there is n’t any difference .","","In valuing people from different backgrounds , 35 % say female business leaders are better , while 3 % say male leaders are better . About six - in - ten ( 62 % ) do n’t see a gender difference . Similarly , 33 % say female executives do a better job considering the societal impact of business decisions while 8 % say male leaders are better at this and 58 % say there is n’t any difference ."
mturk_charts/no_data/multi_col/4698.png,"Overall , 55 % of the public is very ( 30 % ) or somewhat ( 26 % ) confident in Mueller , while 37 % are not too confident ( 15 % ) or not at all confident ( 22 % ) he will conduct a fair investigation . These attitudes have changed little since December .",same,"What are republican views about  Mueller conducting a fair investigation?",answer2,"Overall , 55 % of the public is very ( 30 % ) or somewhat ( 26 % ) confident in Mueller , while 37 % are not too confident ( 15 % ) or not at all confident ( 22 % ) he will conduct a fair investigation .","Overall , 55 % of the public is very ( 30 % ) or somewhat ( 26 % ) confident in Mueller , while 37 % are not too confident ( 15 % ) or not at all confident ( 22 % ) he will conduct a fair investigation .",".","",""
mturk_charts/no_data/multi_col/4705.png,"While the Baltic countries have a substantial Christian population , only Lithuania and Latvia have large numbers of Catholics , according to a Pew Research Center survey conducted in 2015 and 2016 . Furthermore , the Catholics in these two nations are less religious than Catholics in neighboring countries , such as Poland . Lithuania is overwhelmingly Christian ( 93 % ) , and three - quarters of its adults identify as Catholic . The adult population of Latvia also is mostly Christian ( 77 % ) , but the share of Catholics in the country is smaller ( 23 % ) . Substantial portions of Latvia ’s population are Orthodox Christians ( 31 % ) or Lutherans ( 19 % ) . By contrast , about half of Estonians identify as Christian ( 51 % ) , and only 1 % of the country ’s adults say they are Catholic . As with Latvia , numerous Estonians are Orthodox ( 25 % ) or Lutheran ( 20 % ) . Most other Estonians ( 45 % ) – and about one - in - five Latvians ( 21 % ) – are religiously unaffiliated ( those who identify as atheist , agnostic or “ nothing in particular ” ) .",same,"Explain the religious affiliation of Lithuania, Latvia and Poland according to Pew Research Center?",answer2,"Only Lithuania and Latvia have large numbers of Catholics , according to a Pew Research Center survey conducted in 2015 and 2016 . Lithuania is overwhelmingly Christian ( 93 % ) , and three - quarters of its adults identify as Catholic . The adult population of Latvia also is mostly Christian ( 77 % ) , but the share of Catholics in the country is smaller ( 23 % ) . By contrast , about half of Estonians identify as Christian ( 51 % ) , and only 1 % of the country ’s adults say they are Catholic . Most other Estonians ( 45 % ) – and about one - in - five Latvians ( 21 % ) – are religiously unaffiliated .","only Lithuania and Latvia have large numbers of Catholics , according to a Pew Research Center survey conducted in 2015 and 2016 . Lithuania is overwhelmingly Christian ( 93 % ) , and three - quarters of its adults identify as Catholic . The adult population of Latvia also is mostly Christian ( 77 % ) , but the share of Catholics in the country is smaller ( 23 % ) . By contrast , about half of Estonians identify as Christian ( 51 % ) , and only 1 % of the country ’s adults say they are Catholic . Most other Estonians ( 45 % ) – and about one - in - five Latvians ( 21 % ) – are religiously unaffiliated .","have large numbers according to a Pew Research Center survey conducted 2015 2016","Substantial portions Orthodox Christians 31 or Lutherans 19 As with numerous Orthodox 25 or Lutheran 20","Only Lithuania and Latvia have large numbers of Catholics , according to a Pew Research Center survey conducted in 2015 and 2016 . Lithuania is overwhelmingly Christian ( 93 % ) , and three - quarters of its adults identify as Catholic . The adult population of Latvia also is mostly Christian ( 77 % ) , but the share of Catholics in the country is smaller ( 23 % ) . By contrast , about half of Estonians identify as Christian ( 51 % ) , and only 1 % of the country ’s adults say they are Catholic . Most other Estonians ( 45 % ) – and about one - in - five Latvians ( 21 % ) – are religiously unaffiliated ."
mturk_charts/no_data/multi_col/4714.png,"While people in some EU countries support taking in refugees , there is widespread disapproval of how the EU has handled the refugee issue , the survey finds . In Greece , Sweden , Hungary and Italy , about eight - in - ten or more disapprove of the way the EU is dealing with the issue . In fact , across all 10 EU countries surveyed , majorities disapprove of how the EU is dealing with the refugee issue . In many countries , disapproval levels with how the EU has dealt with the refugee issue have exceeded disapproval rates of the EU ’s handling of the economy , according to the Center ’s spring 2017 survey . This suggests that the refugee issue is not simply a sign of broader disapproval of the EU .",same,"How do EU countries see the handling of the EU refugee issue?",same,"While people in some EU countries support taking in refugees , there is widespread disapproval of how the EU has handled the refugee issue , the survey finds . In Greece , Sweden , Hungary and Italy , about eight - in - ten or more disapprove of the way the EU is dealing with the issue . In fact , across all 10 EU countries surveyed , majorities disapprove of how the EU is dealing with the refugee issue .","While people in some EU countries support taking in refugees , there is widespread disapproval of how the EU has handled the refugee issue , the survey finds . In Greece , Sweden , Hungary and Italy , about eight - in - ten or more disapprove of the way the EU is dealing with the issue . In fact , across all 10 EU countries surveyed , majorities disapprove of how the EU is dealing with the refugee issue .","While people some support taking refugees there widespread disapproval has handled survey finds","",""
mturk_charts/no_data/multi_col/4735.png,"Puzzle and strategy games are the most popular genres among those who often or sometimes play video games . Around six - in - ten of these adults play puzzle and strategy games ( 62 % play each type ) , according to the 2017 survey . Meanwhile , 49 % play adventure games , 42 % play shooter games , 39 % play role - playing games , 33 % play team sport or racing games and 32 % play simulation games . Women who often or sometimes play video games are more likely than men to play puzzle games ( 72 % vs. 52 % ) . This genre is also more popular among game players ages 65 and older than among those ages 18 to 29 ( 74 % and 56 % of whom , respectively , play puzzle games ) .",same,"What games are popular among adults who play video games?",new_answer,"Puzzle and strategy games are the most popular genres among those who often or sometimes play video games . Around six - in - ten of these adults play puzzle and strategy games ( 62 % play each type ) , according to the 2017 survey . Meanwhile , 49 % play adventure games , 42 % play shooter games , 39 % play role - playing games , 33 % play team sport or racing games and 32 % play simulation games .","Puzzle and strategy games are the most popular genres among those who often or sometimes play video games . Around six - in - ten of these adults play puzzle and strategy games ( 62 % play each type ) , according to the 2017 survey . Meanwhile , 49 % play adventure games , 42 % play shooter games , 39 % play role - playing games , 33 % play team sport or racing games and 32 % play simulation games .","","",""
mturk_charts/no_data/multi_col/4736.png,"Teens are divided on whether they spend too much or too little time playing video games . A quarter of teens ( 26 % ) believe they spend too much time playing video games , while a similar share ( 22 % ) feels they spend too little time doing so . And as with video game playing in general , these findings differ by gender . Four - in - ten boys ages 13 to 17 ( 41 % ) say they spend too much time playing video games , nearly four times the share of girls who say the same ( 11 % ) . And a larger share of boys ( 65 % ) than girls ( 50 % ) have cut back on the amount of time they spend playing games . Three - in - ten girls believe they spend too little time playing games , a view shared by just 14 % of boys .",same,"Compare the time spent playing video games of boys to girls?",answer1,"Teens are divided on whether they spend too much or too little time playing video games . Four - in - ten boys ( 41 % ) say they spend too much time playing video games , nearly four times the share of girls who say the same ( 11 % ) Three - in - ten girls believe they spend too little time playing games , a view shared by just 14 % of boys .","Teens are divided on whether they spend too much or too little time playing video games . Four - in - ten boys ( 41 % ) say they spend too much time playing video games , nearly four times the share of girls who say the same ( 11 % ) Three - in - ten girls believe they spend too little time playing games , a view shared by just 14 % of boys .","Teens are divided on whether or little . Three believe little a view shared by just 14 .","ages 13 to 17",""
mturk_charts/no_data/multi_col/4741.png,"More than half of immigrants from South and East Asian countries ( 52.1 % ) had a bachelor ’s degree or more in 2016 , which is in part explained by Asian countries being the largest source of foreign college graduates who stay to work in the United States . Asian immigrants also make up a majority of H-1B visa holders and foreign students . Latin American immigrants , by contrast , tend to have lower levels of education . The vast majority of Mexican immigrants ( 81.2 % ) and Central American immigrants ( 74.6 % ) had a high school degree or less , the lowest educational attainment level of any origin region .",same,"Describe the education level of Mexican and Central American immigrants?",answer2,"The vast majority of Mexican immigrants ( 81.2 % ) and Central American immigrants ( 74.6 % ) had a high school degree or less , the lowest educational attainment level of any origin region .","The vast majority of Mexican immigrants ( 81.2 % ) and Central American immigrants ( 74.6 % ) had a high school degree or less , the lowest educational attainment level of any origin region .","","Latin by contrast tend to have lower levels education",""
mturk_charts/no_data/multi_col/4739.png,"Yet even among non - Muslims with positive feelings about Muslims , large shares in most countries still favor banning face coverings . Among those who say they would be willing to accept a Muslim in their family , a median of 55 % support banning facial coverings , and this includes majorities in Germany , the United Kingdom , Austria , Switzerland and the Netherlands . This is not the case in every country , however . For example , about six - in - ten Portuguese adults with these positive feelings about Muslims favor no restrictions on religious clothing .",same,"What are the preferences among non-Muslims willing to accept Muslims to their family?",new_answer,"Among those who say they would be willing to accept a Muslim in their family , a median of 55 % support banning facial coverings .","Among those who say they would be willing to accept a Muslim in their family , a median of 55 % support banning facial coverings .","","",""
mturk_charts/no_data/multi_col/4791.png,"Youth is a defining characteristic of the U.S. Latino population . About six - in - ten Latinos ( 61 % ) in the U.S. were 35 or younger in 2016 . The number of young Latinos – 35 million – increased 20 % from a decade earlier , making it one of the largest and fastest - growing youth populations in the country . With a median age of 28 , Latinos are also the nation ’s youngest major racial or ethnic group . Here are some key facts about them :",same,"Describe the Latino population of US?",answer1,"Youth is a defining characteristic of the U.S. Latino population . About six - in - ten Latinos ( 61 % ) in the U.S. were 35 or younger in 2016 .","Youth is a defining characteristic of the U.S. Latino population . About six - in - ten Latinos ( 61 % ) in the U.S. were 35 or younger in 2016 .","Youth is defining characteristic U.S. Latino population . About six - in - ten ( 61 % ) in U.S. were 35 younger in 2016 .","With median age 28 , are also nation ’s youngest major racial ethnic group",""
