img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","extra_added_text"
mturk_charts/no_data/multi_col/3819.png,"Independents who do not lean to a party are most likely to have an unfavorable opinion of both parties ( 37 % ) . Another 22 % have favorable opinions of both parties . Just 11 % of independents who do not lean to a party view the Democratic Party favorably , while about as many ( 9 % ) have a favorable view of the GOP .",same,"What is the opinion of independents who do not lean to a party?",answer1,"Independents who do not lean to a party are most likely to have an unfavorable opinion of both parties ( 37 % ) . Another 22 % have favorable opinions of both parties . Just 11 % of independents who do not lean to a party view the Democratic Party favorably , while about as many ( 9 % ) have a favorable view of the GOP","Independents who do not lean to a party are most likely to have an unfavorable opinion of both parties ( 37 % ) . Another 22 % have favorable opinions of both parties . Just 11 % of independents who do not lean to a party view the Democratic Party favorably , while about as many ( 9 % ) have a favorable view of the GOP","","",""
mturk_charts/no_data/multi_col/3830.png,"Majorities of adults in each of the 11 emerging and developing countries surveyed report owning their own mobile phone . Ownership levels are highest in Vietnam , where nearly all adults ( 97 % ) own a mobile device , although about nine - in - ten or more also own one in Jordan , Tunisia , Colombia , Kenya , Lebanon and South Africa . Ownership is lowest in Venezuela , India and the Philippines , but even in these countries about seven - in - ten adults own a mobile device . Meanwhile , an 11 - country median of 11 % say they do not own a mobile phone , which includes a median of 7 % who say they regularly use someone else ’s phone.7 But overall , phone sharing is relatively rare in most countries – ranging from just 1 % in Vietnam to a high of 17 % in Venezuela . ( Throughout this report , phone owners and phone sharers will be grouped together and referred to as “ mobile phone users . ” )",same,"Compare the highest and lowest rates of users who own mobile phones around the world?",answer1,"Ownership levels are highest in Vietnam , where nearly all adults ( 97 % ) own a mobile device , although about nine - in - ten or more also own one in Jordan , Tunisia , Colombia , Kenya , Lebanon and South Africa . Ownership is lowest in Venezuela , India and the Philippines , but even in these countries about seven - in - ten adults own a mobile device","Ownership levels are highest in Vietnam , where nearly all adults ( 97 % ) own a mobile device , although about nine - in - ten or more also own one in Jordan , Tunisia , Colombia , Kenya , Lebanon and South Africa . Ownership is lowest in Venezuela , India and the Philippines , but even in these countries about seven - in - ten adults own a mobile device","","",""
mturk_charts/no_data/multi_col/3845.png,"Those in every country surveyed worry about the impact of mobile phones on children . Across these 11 emerging economies , a median of 79 % of adults say people should be very concerned about children being exposed to harmful or immoral content when using their phones . In most countries , half or more say mobile phones and the internet have had a bad impact on children – more than the percentage who say they are concerned about the influence of technology on other facets of society included in the survey , such as politics , local culture and morality . Parents are taking steps to monitor and regulate what their child does online or on their mobile phone . A median of 52 % of parents whose children have a mobile phone say they at times limit how much time their child spends on their phone , and a median of 50 % say they ever monitor what their child is looking at or doing on their mobile phone .",same,"What are parents doing to prevent children harm caused by the impact of technology?",answer1,"Parents are taking steps to monitor and regulate what their child does online or on their mobile phone . A median of 52 % of parents whose children have a mobile phone say they at times limit how much time their child spends on their phone , and a median of 50 % say they ever monitor what their child is looking at or doing on their mobile phone .","Parents are taking steps to monitor and regulate what their child does online or on their mobile phone . A median of 52 % of parents whose children have a mobile phone say they at times limit how much time their child spends on their phone , and a median of 50 % say they ever monitor what their child is looking at or doing on their mobile phone .","","",""
mturk_charts/no_data/multi_col/3841.png,"In most of the countries surveyed , relatively few people ( median of 34 % ) have access to a desktop computer , laptop or tablet in their household . The exception is Lebanon , where a majority of adults ( 57 % ) say they have access to such a device . As with most other measures of technological connectedness , those who are younger and more educated are generally more likely to have access to a computer or tablet at home .",same,"Describe the usage of tablet and computer?",answer1,"relatively few people ( median of 34 % ) have access to a desktop computer , laptop or tablet in their household . The exception is Lebanon , where a majority of adults ( 57 % ) say they have access to such a device .","relatively few people ( median of 34 % ) have access to a desktop computer , laptop or tablet in their household . The exception is Lebanon , where a majority of adults ( 57 % ) say they have access to such a device .","","",""
mturk_charts/no_data/multi_col/3846.png,"Those in every country surveyed worry about the impact of mobile phones on children . Across these 11 emerging economies , a median of 79 % of adults say people should be very concerned about children being exposed to harmful or immoral content when using their phones . In most countries , half or more say mobile phones and the internet have had a bad impact on children – more than the percentage who say they are concerned about the influence of technology on other facets of society included in the survey , such as politics , local culture and morality . While mobile phone users largely agree that their phones help them get news , many are concerned about the spread of misinformation when using their phone . A median of 79 % of mobile phone users across the 11 countries surveyed say their mobile phones have helped them get information and news about important issues . Smartphone users are particularly likely to say their devices bring these benefits compared with those with more basic devices . But , these perceived benefits can often coexist with concerns . A median of 64 % of adults also say people should be very concerned about exposure to false or incorrect information when using their mobile phones .",same,"describe the impact of phones in 11 emerging economies?",answer1,"mobile phone users largely agree that their phones help them get news . A median of 79 % of mobile phone users across the 11 countries surveyed say their mobile phones have helped them get information and news about important issues . But , these perceived benefits can often coexist with concerns . A median of 64 % of adults also say people should be very concerned about exposure to false or incorrect information when using their mobile phones .","mobile phone users largely agree that their phones help them get news . A median of 79 % of mobile phone users across the 11 countries surveyed say their mobile phones have helped them get information and news about important issues . But , these perceived benefits can often coexist with concerns . A median of 64 % of adults also say people should be very concerned about exposure to false or incorrect information when using their mobile phones .","But perceived benefits can often coexist with concerns 64 also exposure false incorrect","Those in every country worry impact on children Across emerging economies a children being exposed harmful immoral content In most half more internet had a bad impact on children – more than percentage who they are influence technology on other facets society included in survey such as politics local culture morality While many are spread misinformation",""
mturk_charts/no_data/multi_col/3854.png,"In addition to their concerns about the impact of mobile phones on children , majorities across the 11 countries surveyed also say people should also be very worried about issues such as identity theft ( an 11 - country median of 66 % say people should be very concerned about this ) , exposure to false information ( 64 % ) , mobile phone addiction ( 62 % ) and harassment or bullying ( 59 % ) when using their mobile phones . Fewer are very concerned about the risk that people might lose the ability to communicate face - to - face due to mobile phone use ( 48 % ) .",same,"describe the concerns that adults have about using mobile phones?",answer1,"majorities across the 11 countries surveyed say people should be very worried about issues such as identity theft ( an 11 - country median of 66 % say people should be very concerned about this ) , exposure to false information ( 64 % ) mobile phone addiction ( 62 % ) and harassment or bullying ( 59 % ) when using their mobile phones . Fewer are very concerned about the risk that people might lose the ability to communicate face - to - face due to mobile phone use ( 48 % ) .","majorities across the 11 countries surveyed say people should be very worried about issues such as identity theft ( an 11 - country median of 66 % say people should be very concerned about this ) , exposure to false information ( 64 % ) mobile phone addiction ( 62 % ) and harassment or bullying ( 59 % ) when using their mobile phones . Fewer are very concerned about the risk that people might lose the ability to communicate face - to - face due to mobile phone use ( 48 % ) .",". Fewer are risk that might lose ability communicate .","In addition concerns impact on children also also",""
mturk_charts/no_data/multi_col/3848.png,"Mobile phone users say their devices help them stay in touch with those who live far away . In every country surveyed , about nine - in - ten or more say their phones have helped them in this regard . At the same time , a median of 53 % of adults across the 11 countries surveyed say the increasing use of mobile phones has had a good influence on family cohesion , compared with a median of 20 % who say it has had a bad influence . People are similarly positive about the impact of the internet on family cohesion . Even so , a notable share of adults express concerns about the impact of mobile phones on interpersonal communication . For instance , a median of 48 % of adults say people should be very concerned about people losing the ability to communicate face - to - face when using their mobile phones . And in focus groups conducted as part of the study , some participants highlighted examples of their children texting from the room next door rather than talking to their family .",same,"Describe the mobile phone usage influence on family cohesion?",answer1,"Mobile phone users say their devices help them stay in touch with those who live far away . In every country surveyed , about nine - in - ten or more say their phones have helped them in this regard . At the same time , a median of 53 % of adults across the 11 countries surveyed say the increasing use of mobile phones has had a good influence on family cohesion , compared with a median of 20 % who say it has had a bad influence .","Mobile phone users say their devices help them stay in touch with those who live far away . In every country surveyed , about nine - in - ten or more say their phones have helped them in this regard . At the same time , a median of 53 % of adults across the 11 countries surveyed say the increasing use of mobile phones has had a good influence on family cohesion , compared with a median of 20 % who say it has had a bad influence .","Mobile phone users their devices help them stay in touch those live far away . In every country about nine - in - ten or more their have helped them in this regard . .","",""
mturk_charts/no_data/multi_col/3844.png,"Mobile phone users see a mix of benefits and pitfalls related to their devices . Mobile phone users in each of the 11 countries surveyed are more likely to say their phone is something that frees them rather than something that ties them down . Meanwhile , a larger share of mobile phone users in seven countries believe their phone helps them save time rather than waste time – although in certain countries like the Philippines , a larger share view their phones as a time waster . People in these countries are also somewhat divided when assessing how reliant they are on their mobile device . Kenyans , South Africans , Jordanians , Tunisians and Lebanese who use a mobile phone are more likely to say their phone is something they could n’t live without . But in the six other countries , larger shares say they do n’t always need their phone .",same,"Describe how mobile phone users from different countries perceive how reliant they are on their equipment?",answer1,"People in these countries are also somewhat divided when assessing how reliant they are on their mobile device . Kenyans , South Africans , Jordanians , Tunisians and Lebanese who use a mobile phone are more likely to say their phone is something they could n’t live without . But in the six other countries , larger shares say they do n’t always need their phone .","People in these countries are also somewhat divided when assessing how reliant they are on their mobile device . Kenyans , South Africans , Jordanians , Tunisians and Lebanese who use a mobile phone are more likely to say their phone is something they could n’t live without . But in the six other countries , larger shares say they do n’t always need their phone .","","",""
mturk_charts/no_data/multi_col/3855.png,"Yet these broader concerns often coexist with perceived benefits to users . For instance , despite widespread concerns that mobile phones might expose people to false or inaccurate information , a sizable majority of mobile phone users ( 79 % ) say their own phone has helped their ability to get news and information about important issues . Similarly , a median of 58 % of mobile phone users say their devices have helped their ability to communicate face - to - face – even as a median of 48 % of adults in these countries say people should be very worried about mobile phones ’ effects on face - to - face communication .",same,"What benefits are in the use of mobile phones?",answer1,"a sizable majority of mobile phone users ( 79 % ) say their own phone has helped their ability to get news and information about important issues . Similarly , a median of 58 % of mobile phone users say their devices have helped their ability to communicate face - to - face .","a sizable majority of mobile phone users ( 79 % ) say their own phone has helped their ability to get news and information about important issues . Similarly , a median of 58 % of mobile phone users say their devices have helped their ability to communicate face - to - face .","","",""
mturk_charts/no_data/multi_col/3872.png,"There are differences in these views within different religious traditions , too . Among Protestants , white evangelicals are roughly three times as likely as white mainline Protestants to say that drinking alcohol is morally wrong ( 23 % vs. 7 % ) . Like white mainline Protestants , few white Catholics ( 5 % ) view drinking alcohol as morally wrong . However , the higher rate among Catholics overall who say alcohol is morally wrong may be due to the large number of Latinos in the U.S. Catholic Church , and the opposition to alcohol in many Central and South American cultures .",same,"How different are thoughts on alcohol among Protestants?",answer2,"Among Protestants , white evangelicals are roughly three times as likely as white mainline Protestants to say that drinking alcohol is morally wrong ( 23 % vs. 7 % ) .","Among Protestants , white evangelicals are roughly three times as likely as white mainline Protestants to say that drinking alcohol is morally wrong ( 23 % vs. 7 % ) .","","Like few Catholics 5 view",""
