img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","extra_added_text"
mturk_charts/no_data/multi_col/4297.png,"Most Germans want to be more independent from the U.S. on foreign policy , but most Americans want to remain close with Europe . A wide majority of Germans ( 72 % ) say they want their country to be more independent from the U.S. on foreign policy , while about a quarter ( 24 % ) want it to remain as close to the U.S. as it has been . In the U.S. , roughly two - thirds of Americans ( 65 % ) want to remain close with Europe , rather than be more independent on foreign policy ( 30 % ) .",same,"What are Germans opinions about foreign policy with the U.S.?",same,"Most Germans want to be more independent from the U.S. on foreign policy , but most Americans want to remain close with Europe . A wide majority of Germans ( 72 % ) say they want their country to be more independent from the U.S. on foreign policy , while about a quarter ( 24 % ) want it to remain as close to the U.S. as it has been .","Most Germans want to be more independent from the U.S. on foreign policy , but most Americans want to remain close with Europe . A wide majority of Germans ( 72 % ) say they want their country to be more independent from the U.S. on foreign policy , while about a quarter ( 24 % ) want it to remain as close to the U.S. as it has been .","Most but most Americans with Europe . .","",""
mturk_charts/no_data/multi_col/4298.png,"American and German views on defense spending are generally similar , but there have been notable shifts in opinion in both countries over the last year . Americans have become less likely to say European allies should increase spending on national defense ( 39 % hold this view this year , down from 45 % in 2017 ) . Meanwhile , Germans have become more likely to say their country should increase defense spending ( 43 % have this opinion this year , up from 32 % in 2017 ) .",same,"How Germans opinions about investing in defense changed over the last year?",same,"German views on defense spending have notable shifts in opinion over the last year . Germans have become more likely to say their country should increase defense spending ( 43 % have this opinion this year , up from 32 % in 2017 ) .","German views on defense spending have notable shifts in opinion over the last year . Germans have become more likely to say their country should increase defense spending ( 43 % have this opinion this year , up from 32 % in 2017 ) .","German views on notable shifts over the last . .","",""
mturk_charts/no_data/multi_col/4331.png,"But artificial additives are far from the only ingredient that people restrict in their diet . About four - in - ten Americans ( 38 % ) report limiting sugar intake and about three - in - ten limit salt ( 29 % ) or fat ( 28 % ) .",same,"Describe Americans opinions about limiting sugar, salt and fat in their food?",same,"About four - in - ten Americans ( 38 % ) report limiting sugar intake and about three - in - ten limit salt ( 29 % ) or fat ( 28 % ) .","About four - in - ten Americans ( 38 % ) report limiting sugar intake and about three - in - ten limit salt ( 29 % ) or fat ( 28 % ) .",".","",""
mturk_charts/no_data/multi_col/4344.png,"More than four - in - ten ( 44 % ) expect relations between Republicans and Democrats in Washington will get worse in the coming year . In 2014 , after the GOP won full control of Congress , 34 % said partisan relations would worsen and in 2006 , after Democrats won majorities in the House and Senate , just 20 % expressed this view .",same,"What are Americans expecting from partisanship?",same,"More than four - in - ten ( 44 % ) expect relations between Republicans and Democrats in Washington will get worse in the coming year . In 2014 , 34 % said partisan relations would worsen and in 2006 just 20 % expressed this view .","More than four - in - ten ( 44 % ) expect relations between Republicans and Democrats in Washington will get worse in the coming year . In 2014 , 34 % said partisan relations would worsen and in 2006 just 20 % expressed this view .","","after GOP won full control of Congress after won majorities House Senate",""
mturk_charts/no_data/multi_col/4346.png,"Congressional Democrats hold especially wide leads over Trump – of at least 20 percentage points – on their approaches to the environment , ethics in government , Medicare , health care and Social Security . The Democrats are preferred by smaller margins on foreign policy , immigration policy and gun policy .",same,"What are the public views about Congressional Democrats and Trump?",answer1,"Congressional Democrats hold especially wide leads over Trump – of at least 20 percentage points – on their approaches to the environment , ethics in government , Medicare , health care and Social Security . The Democrats are preferred by smaller margins on foreign policy , immigration policy and gun policy .","Congressional Democrats hold especially wide leads over Trump – of at least 20 percentage points – on their approaches to the environment , ethics in government , Medicare , health care and Social Security . The Democrats are preferred by smaller margins on foreign policy , immigration policy and gun policy .","","",""
mturk_charts/no_data/multi_col/4340.png,"By and large , the public views these examples of algorithmic decision - making as unfair to the people the computer - based systems are evaluating . Most notably , only around one - third of Americans think that the video job interview and personal finance score algorithms would be fair to job applicants and consumers . When asked directly whether they think the use of these algorithms is acceptable , a majority of the public says that they are not acceptable . Two - thirds of Americans ( 68 % ) find the personal finance score algorithm unacceptable , and 67 % say the computer - aided video job analysis algorithm is unacceptable .",same,"How are the algorithms seen by Americans?",answer1,"By and large , the public views these examples of algorithmic decision - making as unfair to the people the computer - based systems are evaluating . Most notably , only around one - third of Americans think that the video job interview and personal finance score algorithms would be fair to job applicants and consumers . When asked directly whether they think the use of these algorithms is acceptable , a majority of the public says that they are not acceptable . Two - thirds of Americans ( 68 % ) find the personal finance score algorithm unacceptable , and 67 % say the computer - aided video job analysis algorithm is unacceptable .","By and large , the public views these examples of algorithmic decision - making as unfair to the people the computer - based systems are evaluating . Most notably , only around one - third of Americans think that the video job interview and personal finance score algorithms would be fair to job applicants and consumers . When asked directly whether they think the use of these algorithms is acceptable , a majority of the public says that they are not acceptable . Two - thirds of Americans ( 68 % ) find the personal finance score algorithm unacceptable , and 67 % say the computer - aided video job analysis algorithm is unacceptable .","","",""
mturk_charts/no_data/multi_col/4295.png,"Seven - in - ten Americans say the U.S. should cooperate more with Germany , but only 41 % of Germans say Germany should cooperate more with the U.S. German views on this question have become more negative in the past year : In 2017 , a 56 % majority of Germans said they should collaborate more with the U.S. When asked about cooperation with other major powers , Americans and Germans generally agree that their countries should cooperate more with France , the United Kingdom and China . But when it comes to Russia , people in the U.S. and Germany sharply diverge . A majority of Americans ( 58 % ) want to cooperate less with their Cold War adversary , while nearly seven - in - ten Germans ( 69 % ) want to cooperate more with Russia , the source of about a third of Germany ’s natural gas imports as of 2015 .",same,"How do Americans and Germans see each other cooperating over the foreign policies?",answer1,"Seven - in - ten Americans say the U.S. should cooperate more with Germany , but only 41 % of Germans say Germany should cooperate more with the U.S. ","Seven - in - ten Americans say the U.S. should cooperate more with Germany , but only 41 % of Germans say Germany should cooperate more with the U.S.","","German views on this question have become negative past year : In 2017 a 56 majority said they collaborate When asked about cooperation other major powers and generally agree that their countries France United Kingdom and China"," "
mturk_charts/no_data/multi_col/4370.png,"In U.S. congressional races nationwide , an estimated 69 % of Latinos voted for the Democratic candidate and 29 % backed the Republican candidate , a more than two - to - one advantage for Democrats , according to National Election Pool exit poll data . These results largely reflect the party affiliation of Latinos . In a Pew Research Center pre - election survey , 62 % of Latinos said they identify with or lean toward the Democratic Party compared with 27 % who affiliated with the Republican Party . Among other racial and ethnic groups , a lower share of whites ( 44 % ) voted for Democrats in congressional races compared with blacks ( 90 % ) and Asians ( 77 % ) . ( Exit polls offer the first look at who voted in an election , a portrait that will be refined over time as more data , such as state voter files , become available . )",same,"What are trends in Latino voting?",answer1,"In U.S. congressional races nationwide , an estimated 69 % of Latinos voted for the Democratic candidate and 29 % backed the Republican candidate , a more than two - to - one advantage for Democrats , according to National Election Pool exit poll data .","In U.S. congressional races nationwide , an estimated 69 % of Latinos voted for the Democratic candidate and 29 % backed the Republican candidate , a more than two - to - one advantage for Democrats , according to National Election Pool exit poll data .",".","",""
mturk_charts/no_data/multi_col/4371.png,"About a quarter of Hispanics who cast a ballot in 2018 ( 27 % ) said they were voting in a midterm for the first time , compared with 18 % of black voters and 12 % of white voters , according to the exit polls . Meanwhile , many new voters this year were young . A majority of voters younger than 30 said they were voting in a midterm for the first time . ( Note : This item has been corrected . See details at end of post . )",same,"Compare proportions of first-time voters?",answer1,"About a quarter of Hispanics who cast a ballot in 2018 ( 27 % ) said they were voting in a midterm for the first time , compared with 18 % of black voters and 12 % of white voters , according to the exit polls . Meanwhile , many new voters this year were young . A majority of voters younger than 30 said they were voting in a midterm for the first time .","About a quarter of Hispanics who cast a ballot in 2018 ( 27 % ) said they were voting in a midterm for the first time , compared with 18 % of black voters and 12 % of white voters , according to the exit polls . Meanwhile , many new voters this year were young . A majority of voters younger than 30 said they were voting in a midterm for the first time .","","",""
mturk_charts/no_data/multi_col/4349.png,"Democrats divided on how far to go in investigating Trump administration . With the Democratic Party now in control of House committees , Democrats are divided on whether they are more concerned congressional Democrats will focus too much – or not enough – in investigating the Trump administration . About half of Democrats and Democratic - leaning independents ( 51 % ) say their bigger concern is that Democrats in Congress will not focus enough on investigating the administration ; nearly as many ( 46 % ) say their bigger concern is they will focus too much on investigations .",same,"What Democrats think about investigation of Trump administration?",answer1,"Democrats divided on how far to go in investigating Trump administration . About half of Democrats and Democratic - leaning independents ( 51 % ) say their bigger concern is that Democrats in Congress will not focus enough on investigating the administration ; nearly as many ( 46 % ) say their bigger concern is they will focus too much on investigations .","Democrats divided on how far to go in investigating Trump administration . About half of Democrats and Democratic - leaning independents ( 51 % ) say their bigger concern is that Democrats in Congress will not focus enough on investigating the administration ; nearly as many ( 46 % ) say their bigger concern is they will focus too much on investigations .","divided how far to go Trump . .","",""
