img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,extra_added_text
mturk_charts/no_data_remaining/multi_col/3464.png,"At the same time , the public has grown more negative about the situation in Iraq and President Bush ’s handling of the war . Half of Americans now believe that the war in Iraq will turn out to be another Vietnam , while just a third think that the U.S. will accomplish its goals there . As recently as April , opinion on this issue was evenly divided ( 43 % felt the U.S. would accomplish its goals vs. 41 % who said it will be another Vietnam ) . And just 23 % approve of President Bush ’s handling of the situation in Iraq ­ down nine points since August . Bush ’s overall job approval mark of 32 % is unchanged from November , though it remains the lowest of his presidency . The latest national survey by the Pew Research Center for the People & amp ; the Press , conducted Dec. 6 - 10 among 1,502 adults , finds that 52 % currently describe the violence in Iraq as “ mostly a civil war , ” rather than an insurgency against the U.S. and its allies . While this is largely unchanged from September , it represents a major shift from a year ago . In December 2005 , just 30 % viewed the violence in Iraq as mostly a civil war while 58 % said it was an insurgency aimed at the U.S. and its allies .",same,What is the public opinion on the Iraq civil war?,answer2,"The latest national survey by the Pew Research Center for the People & amp ; the Press , conducted Dec. 6 - 10 among 1,502 adults , finds that 52 % currently describe the violence in Iraq as “ mostly a civil war , ” rather than an insurgency against the U.S. and its allies . While this is largely unchanged from September , it represents a major shift from a year ago . In December 2005 , just 30 % viewed the violence in Iraq as mostly a civil war while 58 % said it was an insurgency aimed at the U.S. and its allies .","The latest national survey by the Pew Research Center for the People & amp ; the Press , conducted Dec. 6 - 10 among 1,502 adults , finds that 52 % currently describe the violence in Iraq as “ mostly a civil war , ” rather than an insurgency against the U.S. and its allies . While this is largely unchanged from September , it represents a major shift from a year ago . In December 2005 , just 30 % viewed the violence in Iraq as mostly a civil war while 58 % said it was an insurgency aimed at the U.S. and its allies .",,,
mturk_charts/no_data_remaining/multi_col/3466.png,"But part of the methodological elegance of this famous battery , developed about a half - century ago by Princeton University psychologist Hadley Cantril , is that respondents are n’t asked , directly , to evaluate their own progress in life . Rather , they are asked to imagine a ladder with ten steps , with 10 representing the highest possible quality of life for them and zero the lowest . Then they ’re asked which step of the ladder they feel they ’re on at the present time ; which step they were on five years ago ; and finally , which step they expect to be on five years from now . People are n’t asked to make “ better ” or “ worse ” judgments . They ’re simply asked to assign numerical ratings to their life at three different points in time . For example , in the 2006 Pew survey ( taken this summer ) , Americans on average gave a 6.1 score to their lives five years ago ; a 6.8 score to their present quality of life ; and a 7.8 score to the lives they expect to be leading five years from now . That adds up an aggregate average of 1.7 rating points worth of forward progress between five years ago and five years hence .",same,What is the perception of people about their lifestyle over the years and now?,answer1,"in the 2006 Pew survey ( taken this summer ) , Americans on average gave a 6.1 score to their lives five years ago ; a 6.8 score to their present quality of life ; and a 7.8 score to the lives they expect to be leading five years from now . That adds up an aggregate average of 1.7 rating points worth of forward progress between five years ago and five years hence","in the 2006 Pew survey ( taken this summer ) , Americans on average gave a 6.1 score to their lives five years ago ; a 6.8 score to their present quality of life ; and a 7.8 score to the lives they expect to be leading five years from now . That adds up an aggregate average of 1.7 rating points worth of forward progress between five years ago and five years hence",,,
mturk_charts/no_data_remaining/multi_col/3465.png,"Bush Approval : Down on Iraq , Up on Economy While George W. Bush ’s job approval rating overall has held relatively steady in recent months , the public has become significantly more critical of his handling of Iraq . Currently , just 23 % approve of how Bush is handling the situation in Iraq , down from 32 % in August , and 36 % a year ago in December 2005 . Meanwhile , disapproval has spiked up to 71 % from 61 % in August and 58 % last December .",same,How the Bush's approval rating is diverging?,answer2,"Currently , just 23 % approve of how Bush is handling the situation in Iraq , down from 32 % in August , and 36 % a year ago in December 2005 . Meanwhile , disapproval has spiked up to 71 % from 61 % in August and 58 % last December .","Currently , just 23 % approve of how Bush is handling the situation in Iraq , down from 32 % in August , and 36 % a year ago in December 2005 . Meanwhile , disapproval has spiked up to 71 % from 61 % in August and 58 % last December .",,,
mturk_charts/no_data_remaining/multi_col/3467.png,"Throughout the Bush presidency , Republicans nationwide have expressed far more satisfaction than Democrats with their party ’s performance in standing up for its traditional positions . But over the past two years , Republicans have become increasingly frustrated with their party . As a result , for the first time in more than six years , as many Democrats as Republicans give their party good marks for standing up for its traditional positions ( 43 % of Democrats/42 % of Republicans ) . The last time a majority of Democrats and independents who lean Democratic gave their party positive marks for standing up for traditional party positions was during the final months of the Clinton administration ( 63 % in September 2000 ) . During the past six years fewer than half of Democrats and Democratic leaners felt the party was performing well in this regard , reaching an all - time low of 33 % in March 2005 . Democratic ratings have recovered somewhat from that low point ­ today 43 % say the party is performing well on its traditional agenda , up from just 34 % this June .",same,What is the opinion of different partisans about Bush's approach towards traditional positions?,answer2,"Throughout the Bush presidency , Republicans nationwide have expressed far more satisfaction than Democrats with their party ’s performance in standing up for its traditional positions But over the past two years , Republicans have become increasingly frustrated with their party . As a result for the first time in more than six years , as many Democrats as Republicans give their party good marks for standing up for its traditional positions ( 43 % of Democrats/42 % of Republicans )","Throughout the Bush presidency , Republicans nationwide have expressed far more satisfaction than Democrats with their party ’s performance in standing up for its traditional positions But over the past two years , Republicans have become increasingly frustrated with their party . As a result for the first time in more than six years , as many Democrats as Republicans give their party good marks for standing up for its traditional positions ( 43 % of Democrats/42 % of Republicans )",,,
mturk_charts/no_data_remaining/multi_col/3468.png,"Despite these more negative views about progress in Iraq , there has been no significant increase in the number of Americans calling for a troop withdrawal of U.S. forces . The public remains divided over whether the U.S. should bring its troops home as soon as possible ( 48 % ) or keep troops in Iraq until the situation has stabilized ( 46 % ) .",same,How is the Americans opinion changing about about troop withdrawal in Iraq?,answer2,"Despite these more negative views about progress in Iraq , there has been no significant increase in the number of Americans calling for a troop withdrawal of U.S. forces The public remains divided over whether the U.S. should bring its troops home as soon as possible ( 48 % ) or keep troops in Iraq until the situation has stabilized ( 46 % ) .","Despite these more negative views about progress in Iraq , there has been no significant increase in the number of Americans calling for a troop withdrawal of U.S. forces The public remains divided over whether the U.S. should bring its troops home as soon as possible ( 48 % ) or keep troops in Iraq until the situation has stabilized ( 46 % ) .",,,
mturk_charts/no_data_remaining/multi_col/3469.png,"When Pew next surveyed Indonesia in 2005 , however , America ’s favorable rating had more than doubled to 38 % , an increase due in large part to the aid provided by the U.S. after the December 2004 tsunami that killed an estimated 167,000 in Indonesia . Indeed , 79 % of Indonesians said that the aid led them to have a more positive view of the U.S. A year later , the 2006 survey shows a slight decline in evaluations of the U.S. , although at 30 % , America ’s favorable rating is still significantly higher than it was in 2003 .",same,How favorable does the Indonesians feel towards America after the tsunami hit in 2004?,answer1,"When Pew next surveyed Indonesia in 2005 , however , America ’s favorable rating had more than doubled to 38 % , an increase due in large part to the aid provided by the U.S. after the December 2004 tsunami that killed an estimated 167,000 in Indonesia . Indeed , 79 % of Indonesians said that the aid led them to have a more positive view of the U.S. A year later , the 2006 survey shows a slight decline in evaluations of the U.S. , although at 30 % , America ’s favorable rating is still significantly higher than it was in 2003 .","When Pew next surveyed Indonesia in 2005 , however , America ’s favorable rating had more than doubled to 38 % , an increase due in large part to the aid provided by the U.S. after the December 2004 tsunami that killed an estimated 167,000 in Indonesia . Indeed , 79 % of Indonesians said that the aid led them to have a more positive view of the U.S. A year later , the 2006 survey shows a slight decline in evaluations of the U.S. , although at 30 % , America ’s favorable rating is still significantly higher than it was in 2003 .",,,
mturk_charts/no_data_remaining/multi_col/3470.png,"The overall level of voter interest in this campaign is much higher than it has been for recent midterms . Fully 61 % of voters say they have given a lot of thought to the election , while 33 % say they have followed campaign news very closely . This far surpasses interest in the 2002 and the 1998 campaigns , and even the historic 1994 election , when the Republicans gained control of Congress .",same,Compare the interest of people towards the 2006 campaign comparative to other campaigns.,answer1,"The overall level of voter interest in this campaign is much higher than it has been for recent midterms . Fully 61 % of voters say they have given a lot of thought to the election , while 33 % say they have followed campaign news very closely . This far surpasses interest in the 2002 and the 1998 campaigns , and even the historic 1994 election , when the Republicans gained control of Congress","The overall level of voter interest in this campaign is much higher than it has been for recent midterms . Fully 61 % of voters say they have given a lot of thought to the election , while 33 % say they have followed campaign news very closely . This far surpasses interest in the 2002 and the 1998 campaigns , and even the historic 1994 election , when the Republicans gained control of Congress",,,
mturk_charts/no_data_remaining/multi_col/3471.png,"First is the “ one - party surge , ” where one of the parties significantly increases its vote from the previous midterm while the other party ’s vote remains essentially unchanged . That is what happened in 1994 , when Republicans won control of both houses of Congress . The nationwide GOP congressional vote spiked by more than 9 million votes from 1990 , the biggest increase in one party ’s vote from one midterm to another since World War II . Meanwhile , the Democratic total declined by 400,000 votes . Another way to produce a big change in Congress is a “ one - party collapse , ” where a huge number of voters from one of the parties simply sit out the election . That is what happened in 1974 , when the dispiriting backdrop of the Watergate scandal led to a nearly 3 - million vote falloff in the Republican House vote from 1970 . The Democratic vote grew by barely 1 million . But the GOP drop off was so severe that it cost the Republicans nearly 50 House seats . A third way to effect considerable change in Congress is what might be called “ unequal gains , ” where both parties add votes from the previous midterm but one party gains far more than the other . That happened in 1982 , President Reagan ’s first midterm , when the Republican congressional vote grew by more than 3 million from 1978 , but the Democratic tally swelled by more than 6 million . The result : a gain of roughly two dozen House seats for the Democrats .",same,Discuss the one-party surge election by taking an example from the past.,answer2,"First is the “ one - party surge , ” where one of the parties significantly increases its vote from the previous midterm while the other party ’s vote remains essentially unchanged . That is what happened in 1994 , when Republicans won control of both houses of Congress . The nationwide GOP congressional vote spiked by more than 9 million votes from 1990 , the biggest increase in one party ’s vote from one midterm to another since World War II . Meanwhile , the Democratic total declined by 400,000 votes","First is the “ one - party surge , ” where one of the parties significantly increases its vote from the previous midterm while the other party ’s vote remains essentially unchanged . That is what happened in 1994 , when Republicans won control of both houses of Congress . The nationwide GOP congressional vote spiked by more than 9 million votes from 1990 , the biggest increase in one party ’s vote from one midterm to another since World War II . Meanwhile , the Democratic total declined by 400,000 votes",,,
mturk_charts/no_data_remaining/multi_col/3472.png,"A one - party surge in the Democratic vote in 2006 or a one - party collapse in the Republican vote is unlikely , given the GOP ’s recent success at voter mobilization . More likely is an increased vote for both parties , with the Republicans hoping to keep the nationwide House tally as close to 50 - 50 as possible . That is what happened from 1996 through 2000 , as the nationwide congressional vote between the two parties was virtually even each time and the GOP retained control of the House . The GOP ’s ultimate ace in the hole is that they approach Nov. 7 as the reigning champions of voter turnout . In 2002 , the Republican House vote increased by more than 5 million from 1998 , compared with a Democratic gain of barely 2 million . In 2004 , President Bush gained more than 11 million votes from 2000 , compared with an increase for Democrat John Kerry of barely 8 million over Al Gore ’s tally four years earlier .",same,"What changes have occurred in the number of house votes each party received, over the years?",answer2,"More likely is an increased vote for both parties , with the Republicans hoping to keep the nationwide House tally as close to 50 - 50 as possible . That is what happened from 1996 through 2000 , as the nationwide congressional vote between the two parties was virtually even each time and the GOP retained control of the House . The GOP ’s ultimate ace in the hole is that they approach Nov. 7 as the reigning champions of voter turnout . In 2002 , the Republican House vote increased by more than 5 million from 1998 , compared with a Democratic gain of barely 2 million . In 2004 , President Bush gained more than 11 million votes from 2000 , compared with an increase for Democrat John Kerry of barely 8 million over Al Gore ’s tally four years earlier .","More likely is an increased vote for both parties , with the Republicans hoping to keep the nationwide House tally as close to 50 - 50 as possible . That is what happened from 1996 through 2000 , as the nationwide congressional vote between the two parties was virtually even each time and the GOP retained control of the House . The GOP ’s ultimate ace in the hole is that they approach Nov. 7 as the reigning champions of voter turnout . In 2002 , the Republican House vote increased by more than 5 million from 1998 , compared with a Democratic gain of barely 2 million . In 2004 , President Bush gained more than 11 million votes from 2000 , compared with an increase for Democrat John Kerry of barely 8 million over Al Gore ’s tally four years earlier .",,,
mturk_charts/no_data_remaining/multi_col/3473.png,"The Gallup Organization has tracked voter preferences in House races for more than half a century , and its final midterm election polls have consistently paralleled actual election results . Indeed , on average , the final Gallup Poll has been within 1.1 % of the actual vote . Similarly , surveys by the Pew Research Center for the People & amp ; the Press ( as well as its predecessor , the Times Mirror Center for the People & amp ; the Press ) have consistently shown that the generic ballot closely tracks election results.2 For example , in 1994 both the Pew and Gallup surveys found a Republican majority in the popular vote for the first time in more than 40 years , foreshadowing that year ’s GOP takeover of the House .",same,Compare the election pre/post poll with the actual outcome?,answer2,"The Gallup Organization has tracked voter preferences in House races for more than half a century , and its final midterm election polls have consistently paralleled actual election results Indeed , on average , the final Gallup Poll has been within 1.1 % of the actual vote in 1994 both the Pew and Gallup surveys found a Republican majority in the popular vote for the first time in more than 40 years , foreshadowing that year ’s GOP takeover of the House","The Gallup Organization has tracked voter preferences in House races for more than half a century , and its final midterm election polls have consistently paralleled actual election results Indeed , on average , the final Gallup Poll has been within 1.1 % of the actual vote in 1994 both the Pew and Gallup surveys found a Republican majority in the popular vote for the first time in more than 40 years , foreshadowing that year ’s GOP takeover of the House",,,
