Transaction Id,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
31EUONYN23597YDRHYPI1IK31KDVOS,2021-05-29 16:35:08 -0700,,ASSIGNMENT_REWARD,,AKQAI78JTXXC9,2,3909MD9T37JWCQGJX3CGP0RGW8SEF7,31EUONYN23597YDRHYPI1IK31KDVOS
31EUONYN23597YDRHYPI1IK31KDVOS,2021-05-29 16:35:08 -0700,,ASSIGNMENT_REWARD_FEE,,Mechanical Turk,0.4,3909MD9T37JWCQGJX3CGP0RGW8SEF7,31EUONYN23597YDRHYPI1IK31KDVOS
3KIBXJ1WDDWVRNJFIUBBZ99MLK5OKU,2021-05-30 08:22:45 -0700,,ASSIGNMENT_REWARD,,AQNCH42WD4ITI,2,3KL228NDN3O5CQ4O49T15G4XHKCKGK,3KIBXJ1WDDWVRNJFIUBBZ99MLK5OKU
3KIBXJ1WDDWVRNJFIUBBZ99MLK5OKU,2021-05-30 08:22:45 -0700,,ASSIGNMENT_REWARD_FEE,,Mechanical Turk,0.4,3KL228NDN3O5CQ4O49T15G4XHKCKGK,3KIBXJ1WDDWVRNJFIUBBZ99MLK5OKU
3WOKGM4L79ITEXCBE11TGPUD8RZ0OB,2021-05-30 08:48:27 -0700,,ASSIGNMENT_REWARD,,A1TW60NCALLP12,2,3KA7IJSNXE7AW0TT1F6V0MZZVH2BP7,3WOKGM4L79ITEXCBE11TGPUD8RZ0OB
3WOKGM4L79ITEXCBE11TGPUD8RZ0OB,2021-05-30 08:48:27 -0700,,ASSIGNMENT_REWARD_FEE,,Mechanical Turk,0.4,3KA7IJSNXE7AW0TT1F6V0MZZVH2BP7,3WOKGM4L79ITEXCBE11TGPUD8RZ0OB
3QUO65DNQ2Q9UJORC8FD5WIKOJFOUK,2021-05-31 07:53:27 -0700,,ASSIGNMENT_REWARD,,A3DTPGXKABAFEJ,2,3O0M2G5VDE45JESD5B0B6ITEGL349Z,3QUO65DNQ2Q9UJORC8FD5WIKOJFOUK
3QUO65DNQ2Q9UJORC8FD5WIKOJFOUK,2021-05-31 07:53:27 -0700,,ASSIGNMENT_REWARD_FEE,,Mechanical Turk,0.4,3O0M2G5VDE45JESD5B0B6ITEGL349Z,3QUO65DNQ2Q9UJORC8FD5WIKOJFOUK
3Y5140Z9D5IM6S5SXR3EBTZZ4W8IPD,2021-05-31 18:07:20 -0700,,ASSIGNMENT_REWARD,,AWVLT2L5AP873,2,3BCRDCM0PLW3FXFISWKFTPR8N6L6KG,3Y5140Z9D5IM6S5SXR3EBTZZ4W8IPD
3Y5140Z9D5IM6S5SXR3EBTZZ4W8IPD,2021-05-31 18:07:20 -0700,,ASSIGNMENT_REWARD_FEE,,Mechanical Turk,0.4,3BCRDCM0PLW3FXFISWKFTPR8N6L6KG,3Y5140Z9D5IM6S5SXR3EBTZZ4W8IPD
