img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,abstractive_text_added,abstractive_text_removed,extra_added_text,title,original_answer
mturk_charts/no_data_remaining/multi_col/3246.png,"When asked to name the single news story they followed more closely than any other last week , 42 % of the public listed either reports about the economy ( 24 % ) or changes in the stock market ( 18 % ) . In addition , many Americans were following news about the falling price of gas and oil – 53 % followed this story very closely and 11 % listed this as their most closely followed news story of the week . With 38 % of the public saying the presidential campaign was their most closely followed story last week , interest in economic news just edged out interest in the election . At the same time , the media clearly shifted its focus away from the economic crisis and back to the campaign . According to the Pew ’s Project for Excellence in Journalism , 51 % of the national newshole last week was devoted to the presidential campaign , while 23 % of the newshole focused on the economy . Cable television news focused heavily on the campaign , with 80 % of its coverage going to election news and only 12 % to economic news .",same,How is the Americans' interest in economic news?,answer2,42 % of the public listed either reports about the economy while 23 % of the newshole focused on the economy .,42 % of the public listed either reports about the economy while 23 % of the newshole focused on the economy .,while 23 newshole focused on .,"When asked to name single news story they followed more closely than any other last week ,",,, ,News Interest vs. News Coverage,"When asked to name the single news story they followed more closely than any other last week , 42 % of the public listed either reports about the economy"
mturk_charts/no_data_remaining/multi_col/3245.png,"While Obama ’s support levels have not increased much in recent weeks , a growing percentage of his backers now say they support him strongly . Currently , 74 % of Obama voters say they support him strongly , up from 65 % in mid - September . A much smaller majority of McCain backers ( 56 % ) say they support him strongly , which is largely unchanged from mid - September .",same,How supported was Obama among his voters?,answer2,"Currently , 74 % of Obama voters say they support him strongly , up from 65 % in mid - September .","Currently , 74 % of Obama voters say they support him strongly , up from 65 % in mid - September .",,,,, ,Share of Support That is 'Strong' 71 69,"Currently , 74 % of Obama voters say they support him strongly , up from 65 % in mid - September ."
mturk_charts/no_data_remaining/multi_col/3244.png,"Four - in - ten Americans listed the campaign as the single news story they were following more closely than any other last week . The national news media , meanwhile , focused heavily on the campaign last week , devoting 52 % of its overall coverage to election news , according to Pew ’s PEJ . While the public continued to pay close attention to the economy , the percent following economic news very closely ( 52 % ) was down significantly from the previous week ( 62 % ) . Roughly one - in - three ( 34 % ) listed the economy as their most closely followed news story , while more ( 40 % ) named the campaign . For the previous five weeks , the economy had been the public ’s most closely followed news story . The national news media devoted 22 % of its overall coverage to the economy crisis last week . Coverage of the economy has fallen off significantly in recent weeks . The week of September 29 , when Congress was debating the financial bailout package , stories about the economic crisis accounted for 45 % of news .",same,How much are the news media used to focus on election coverage?,answer2,The national news media devoted 22 % of its overall coverage to the economy crisis last week .,The national news media devoted 22 % of its overall coverage to the economy crisis last week .,.,,,, ,News Interest vs News Coverage 2008 Campaign,The national news media devoted 22 % of its overall coverage to the economy crisis last week
mturk_charts/no_data_remaining/multi_col/3241.png,"Overall , more whites continue to identify as Republicans than as Democrats ( 48 % vs. 44 % ) ; this is narrower than the 52%-to-40 % advantage the GOP held in 2004 . Since then , Democratic Party identification has increased four points ( from 40 % to 44 % ) among white voters .",same,How is the white people opinion about party identification?,same,"Overall , more whites continue to identify as Republicans than as Democrats ( 48 % vs. 44 % ) ; this is narrower than the 52%-to-40 % advantage . Democratic Party identification has increased four points ( from 40 % to 44 % ) among white voters .","Overall , more whites continue to identify as Republicans than as Democrats ( 48 % vs. 44 % ) ; this is narrower than the 52%-to-40 % advantage . Democratic Party identification has increased four points ( from 40 % to 44 % ) among white voters .",,GOP held in 2004 Since then,,, ,Age and Party Identification Among White Democ rats 2008 vs. 2004,"Overall , more whites continue to identify as Republicans than as Democrats ( 48 % vs. 44 % ) ; this is narrower than the 52%-to-40 % advantage the GOP held in 2004 . Since then , Democratic Party identification has increased four points ( from 40 % to 44 % ) among white voters ."
mturk_charts/no_data_remaining/multi_col/3239.png,"While news about the 2008 presidential campaign remained the public ’s top story for a second week in a row , the conditions of the U.S. economy continued to attract considerable public interest . For the last two weeks , a third of the public ( 34 % ) has listed the economy as their most closely followed news story . Greater than six - in - ten Americans ( 63 % ) were following the economy very closely last week and another 27 % were following economic news fairly closely . According to Pew ’s PEJ , news coverage of the economy accounted for 13 % of the newshole , down somewhat from the previous week when it was 22 % of total news . The murder of actress Jennifer Hudson ’s mother , brother and nephew attracted the very close attention of 17 % of the public . Fewer than one - in - ten ( 7 % ) listed news about the Hudsons as their most closely followed story of the week . As is often the case with tabloid stories , women were more interested in the story than men . Two - in - ten ( 22 % ) women followed this story very closely compared with 11 % of men . The national media devoted 2 % of all news to the Hudson family tragedy .",same,How is the news interest and coverage about the economy?,answer1,a third of the public ( 34 % ) has listed the economy as their most closely followed news story . news coverage of the economy accounted for 13 % of the newshole .,a third of the public ( 34 % ) has listed the economy as their most closely followed news story . news coverage of the economy accounted for 13 % of the newshole .,,"U.S. continued to attract considerable interest For last two weeks , Greater than six - in - ten Americans 63 were following very last week and another 27 were following economic fairly According to Pew ’s PEJ , , down somewhat from previous week when it was 22 total",,, ,News Interest vs News Coverage October 27 November 2,"the U.S. economy continued to attract considerable public interest . For the last two weeks , a third of the public ( 34 % ) has listed the economy as their most closely followed news story . Greater than six - in - ten Americans ( 63 % ) were following the economy very closely last week and another 27 % were following economic news fairly closely . According to Pew ’s PEJ , news coverage of the economy accounted for 13 % of the newshole , down somewhat from the previous week when it was 22 % of total news ."
mturk_charts/no_data_remaining/multi_col/3237.png,"While the national media focused almost exclusively on election - related news last week , the public continued to keep close track of economic news . Fully 54 % followed news about the economy very closely and another 31 % followed fairly closely . Roughly three - in - ten ( 29 % ) listed the economy as their most closely followed news story . According to Pew ’s PEJ , the media devoted 7 % of its overall coverage to the economic crisis . Americans also paid close attention to the nation ’s rising unemployment rate . Fully 39 % followed the latest unemployment reports very closely and another 32 % paid fairly close attention to this story . Interest in unemployment news was significantly higher than in June of this year , amid reports of widespread job losses .",same,What is the economy's interest with percentage?,answer1,Roughly three - in - ten ( 29 % ) listed the economy as their most closely followed news story . 7 % of its overall coverage to the economic crisis,Roughly three - in - ten ( 29 % ) listed the economy as their most closely followed news story . 7 % of its overall coverage to the economic crisis,,"While national media focused almost exclusively on election related last week , public continued keep close track Fully 54 about very and another 31 fairly According Pew ’s PEJ , media devoted",,, ,News Interest vs News Coverage Pres'l election Economy 29 Unemployment,"While the national media focused almost exclusively on election - related news last week , the public continued to keep close track of economic news . Fully 54 % followed news about the economy very closely and another 31 % followed fairly closely . Roughly three - in - ten ( 29 % ) listed the economy as their most closely followed news story . According to Pew ’s PEJ , the media devoted 7 % of its overall coverage to the economic crisis"
mturk_charts/no_data_remaining/multi_col/3236.png,"Pew found voters gave Obama high marks for how he ran his campaign . Fully 75 % of voters gave his campaign an A or B grade , the highest percentage any candidate has received since Pew began asking voters to grade presidential campaigns in 1988 . In fact , on average , a winning candidate has received an A or B grade from about 55 % of voters the past five presidential cycles .",same,How does the public typically rating winning candidates?,answer1,"In fact , on average , a winning candidate has received an A or B grade from about 55 % of voters the past five presidential cycles","In fact , on average , a winning candidate has received an A or B grade from about 55 % of voters the past five presidential cycles",,,,, ,Grade Given to the Winning Candidate,"In fact , on average , a winning candidate has received an A or B grade from about 55 % of voters the past five presidential cycles"
mturk_charts/no_data_remaining/multi_col/3235.png,"In the last three general elections – 2004 , 2006 , and 2008 — young voters have given the Democratic Party a majority of their votes , and for all three cycles they have been the party ’s most supportive age group . This year , 66 % of those under age 30 voted for Barack Obama making the disparity between young voters and other age groups larger than in any presidential election since exit polling began in 1972 .",same,What was the major age group among president's supporters?,answer2,"This year , 66 % of those under age 30 voted .","This year , 66 % of those under age 30 voted .",,for Barack Obama making the disparity between young voters and other groups larger than in any presidential election since exit polling began in 1972,,, ,"Democratic Share of Presidential Yote, 1950 200B","This year , 66 % of those under age 30 voted for Barack Obama making the disparity between young voters and other age groups larger than in any presidential election since exit polling began in 1972 ."
mturk_charts/no_data_remaining/multi_col/3234.png,"A Pew post - election poll taken last weekend1 finds the voters giving Obama better grades for his conduct during the campaign than any presidential candidate since 1988 . Seventy - five percent of the sample gave Obama a grade of A or B grade for his performance , while 24 percent gave him a C , D or F.",same,"After 1988, what presidential candidate received better voters' grades?",same,"Seventy - five percent of the sample gave Obama a grade of A or B grade for his performance , while 24 percent gave him a C , D or F.","Seventy - five percent of the sample gave Obama a grade of A or B grade for his performance , while 24 percent gave him a C , D or F.",,Pew post election poll taken last weekend1 finds voters giving better grades conduct during campaign than any presidential candidate since 1988 .,,, ,Grade Given to the Winning Candidate,"A Pew post - election poll taken last weekend1 finds the voters giving Obama better grades for his conduct during the campaign than any presidential candidate since 1988 . Seventy - five percent of the sample gave Obama a grade of A or B grade for his performance , while 24 percent gave him a C , D or F."
mturk_charts/no_data_remaining/multi_col/3233.png,"A technology user ’s experience and ease with new technologies may play a role in his chosen solution as well as in his attitude during the course trying to solve the problem . Adults who admitted that they need help setting up or learning how to use a new device ( 48 % of internet and cell phone users ) are significantly more likely than those who are at ease setting up new device to seek help from family or friends in order to fix a broken device ( 21 % vs. 9 % ) . Those tech users who need help with new devices are also significantly more likely to feel confused ( 55 % vs. 29 % ) and discouraged ( 55 % vs. 44 % ) during the course of trying to solve the problem . The 52 % of tech users who are comfortable learning to use new devices on their own are more likely to be independent and confident device fixers . Some 35 % of this group , compared with 19 % of those who need help with new devices , fixed broken technology on their own ; and , 81 % of the more tech - savvy group said they felt confident during the course of fixing their devices , while 62 % of those who need with devices help felt confident . Both groups , however , are equally likely to contact user support for help and are equally likely to fix their broken devices in the end .",same,What are the ways people use to deal with new tech from got help from friends/family group?,answer1,Adults those who are at ease setting up new device to seek help from family or friends in order to fix a broken device 21 % vs. 9 % .,Adults those who are at ease setting up new device to seek help from family or friends in order to fix a broken device 21 % vs. 9 % .,,"admitted that they need learning how use ( 48 of internet and cell phone users ) significantly more likely than ( ) Those tech users need with devices also significantly more likely feel confused ( 55 29 ) and discouraged ( 55 44 ) during the course of trying solve the problem The 52 of tech users comfortable learning use devices on their own more likely be independent and confident fixers Some 35 of this group , compared with 19 of need with devices , fixed technology on their own ; and , 81 of the more tech - savvy group said they felt confident during the course of fixing their devices , while 62 of need with devices felt confident Both groups , however , equally likely contact user support for and equally likely their devices the end",,, ,Reactions to Device Fallure Need help with new tech ESS Do NOT need help with new tech,"Adults who admitted that they need help setting up or learning how to use a new device ( 48 % of internet and cell phone users ) are significantly more likely than those who are at ease setting up new device to seek help from family or friends in order to fix a broken device ( 21 % vs. 9 % ) . Those tech users who need help with new devices are also significantly more likely to feel confused ( 55 % vs. 29 % ) and discouraged ( 55 % vs. 44 % ) during the course of trying to solve the problem . The 52 % of tech users who are comfortable learning to use new devices on their own are more likely to be independent and confident device fixers . Some 35 % of this group , compared with 19 % of those who need help with new devices , fixed broken technology on their own ; and , 81 % of the more tech - savvy group said they felt confident during the course of fixing their devices , while 62 % of those who need with devices help felt confident . Both groups , however , are equally likely to contact user support for help and are equally likely to fix their broken devices in the end ."
