img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,abstractive_text_added,abstractive_text_removed,extra_added_text,title,original_answer
mturk_charts/no_data_remaining/multi_col/2513.png,"Taken together , 58 % of cell owners used their phone for at least one of these reasons , with young adults and smartphone owners leading the way — 78 % of cell owners ages 18 - 29 and 72 % of smartphone owners did at least one of these with their phones this holiday season . The 46 % of cell owners who called someone for advice about a purchase represents a significant increase from the 38 % of cell owners who did so during last year ’s holiday shopping season .",same,Describe the trend in the usage of cell phones for calling for advice about a purchase.,answer1,The 46 % of cell owners who called someone for advice about a purchase represents a significant increase from the 38 % of cell owners who did so last year .,The 46 % of cell owners who called someone for advice about a purchase represents a significant increase from the 38 % of cell owners who did so last year .,,"Taken together , 58 used their phone at least one these reasons , with young adults and smartphone leading way — 78 ages 18 - 29 and 72 smartphone at least one these with their phones this holiday season during ’s holiday shopping season",,, ,In-store mobile shopping experiences %fadult cell owners who used their phone during the past 30 days inside a store to. 80%,"Taken together , 58 % of cell owners used their phone for at least one of these reasons , with young adults and smartphone owners leading the way — 78 % of cell owners ages 18 - 29 and 72 % of smartphone owners did at least one of these with their phones this holiday season . The 46 % of cell owners who called someone for advice about a purchase represents a significant increase from the 38 % of cell owners who did so during last year ’s holiday shopping season"
mturk_charts/no_data_remaining/multi_col/2512.png,"Nearly two - thirds of the 5.4 million legal immigrants from Mexico who are eligible to become citizens of the United States have not yet taken that step . Their rate of naturalization—36%—is only half that of legal immigrants from all other countries combined , according to an analysis of Census Bureau data by the Pew Hispanic Center , a project of the Pew Research Center . Mexicans are also the largest group of legal permanent residents — accounting for 3.9 million out of 12 million . The Center ’s analysis of current naturalization rates among Mexican legal immigrants suggests that creating a pathway to citizenship for immigrants in the country illegally does not mean all would pursue that option . Many could choose an intermediate status — legal permanent resident — that would remove the threat of deportation , enable them to work legally and require them to pay taxes , but not afford them the full rights of U.S. citizenship , including the right to vote .",same,Compare the naturalisation rates of Mexican-born immigrants and non-Mexican immigrants.,answer1,Mexican - born immigrants' rate of naturalization—36%—is only half that of legal immigrants from all other countries combined .,Their rate of naturalization—36%—is only half that of legal immigrants from all other countries combined .,,"Nearly two - thirds the 5.4 million Mexico who are eligible to become citizens the United States have not yet taken step , according to an analysis Census Bureau data by the Pew Hispanic Center , a project the Pew Research Center Mexicans are also the largest group permanent residents — accounting for 3.9 million out 12 million The Center ’s analysis current naturalization rates among Mexican suggests creating a pathway to citizenship for in the country illegally does not mean would pursue option Many could choose an intermediate status — permanent resident — would remove the threat deportation , enable them to work legally and require them to pay taxes , but not afford them the full rights U.S. citizenship , including the right to vote",Mexican - born immigrants',Their, ,"Figure 1 Percent Mexican Naturalized and Non-Mexican Among Origin, Eligible 2000-2011 Immigrants of Mexican and Non-Mexican Among Origin, 2000-2011 80 %","Nearly two - thirds of the 5.4 million legal immigrants from Mexico who are eligible to become citizens of the United States have not yet taken that step . Their rate of naturalization—36%—is only half that of legal immigrants from all other countries combined , according to an analysis of Census Bureau data by the Pew Hispanic Center , a project of the Pew Research Center . Mexicans are also the largest group of legal permanent residents — accounting for 3.9 million out of 12 million . The Center ’s analysis of current naturalization rates among Mexican legal immigrants suggests that creating a pathway to citizenship for immigrants in the country illegally does not mean all would pursue that option . Many could choose an intermediate status — legal permanent resident — that would remove the threat of deportation , enable them to work legally and require them to pay taxes , but not afford them the full rights of U.S. citizenship , including the right to vote"
mturk_charts/no_data_remaining/multi_col/2511.png,"Asked about their plans for the coming year , most current users of Facebook say they expect their usage levels will stay about the same . But around one in four say they plan to cut back on their Facebook usage in 2013 : Young adults are the most likely forecasters of decreased engagement . Some 38 % of Facebook users ages 18 - 29 expect to spend less time using the site in 2013 , although a majority of users across age groups anticipate that their Facebook usage will remain largely stable in the year to come .",same,How do young adults expect their Facebook usage to change in the future?,new_answer,Young adults are the most likely forecasters of decreased engagement . Some 38 % of Facebook users ages 18 - 29 expect to spend less time using the site in 2013 .,Young adults are the most likely forecasters of decreased engagement . Some 38 % of Facebook users ages 18 - 29 expect to spend less time using the site in 2013 .,,"Asked about their plans for coming year , current say they their usage levels will stay about same But around one four say they plan cut back on their usage : , although a majority across age groups anticipate that their usage will remain largely stable year come",,, ,Plans for spending time on Facebook in the coming year %of Facebook users who say that in the next year they plan to spend amount of time on Facebook 100%,"Asked about their plans for the coming year , most current users of Facebook say they expect their usage levels will stay about the same . But around one in four say they plan to cut back on their Facebook usage in 2013 : Young adults are the most likely forecasters of decreased engagement . Some 38 % of Facebook users ages 18 - 29 expect to spend less time using the site in 2013 , although a majority of users across age groups anticipate that their Facebook usage will remain largely stable in the year to come"
mturk_charts/no_data_remaining/multi_col/2510.png,"The latest update of the Pew Research Center ’s regular News IQ quiz uses a set of 13 pictures , maps , graphs and symbols to test knowledge of current affairs . ( To take the quiz yourself before reading this report , click here . ) At the high end , nearly nine - in - ten Americans ( 87 % ) are able to select the Star of David as the symbol of Judaism from a group of pictures of religious symbols . And when shown a picture of Twitter ’s corporate logo , 79 % correctly associate the logo with that company . At the low end , just 43 % are able to identify a picture of Elizabeth Warren ’s from a group of four photographs of female politicians , among them Nancy Pelosi , Tammy Baldwin and Deb Fischer . And when presented with a map of the Middle East in which Syria is highlighted , only half are able to identify the nation correctly . Seven of the 13 items were answered correctly by two - thirds or more of the survey ’s respondents . These included identifying the Star of David as the symbol for Judaism ( 87 % ) , the corporate logo for Twitter ( 79 % ) , the map of states won in 2012 by President Obama ( 75 % ) , the photos of Christie and Boehner ( 73 % each ) , a graph of the unemployment rate ( 70 % ) and the symbol for the Euro ( 69 % ) . About six - in - ten ( 62 % ) could identify the new secretary of state , John Kerry , from a photo lineup of four people . When shown a list of four state maps , and asked which of the states had approved the legalization of same - sex marriage last year , 60 % correctly chose the state of Washington . But just 50 % were able to identify Syria as country highlighted on a map of the Middle East .",same,How well does the American public recognise the Star of David.Which is most commonly known symbol in the Quiz and explain it?,answer1,Nearly nine - in - ten Americans ( 87 % ) are able to select the Star of David as the symbol of Judaism from a group of pictures of religious symbols .,nearly nine - in - ten Americans ( 87 % ) are able to select the Star of David as the symbol of Judaism from a group of pictures of religious symbols .,,"The latest update Pew Research Center ’s regular News IQ quiz uses set 13 , maps , graphs and test knowledge current affairs To take quiz yourself before reading this report , click here At high end ,",Nearly,nearly, ,"& Knowledge Symbols in Pictures, Maps, Graphs & Symbols Percent who were able to identify. Star of David as symbol associated w/ Judaism* Twitter logo a US map highlighting the states Obama won in 2012 Photo of John Boehner Graph of national unemployment rate Washington asa state that legalized gay marriage Photo of Eric Holder as the Attorney General","The latest update of the Pew Research Center ’s regular News IQ quiz uses a set of 13 pictures , maps , graphs and symbols to test knowledge of current affairs . ( To take the quiz yourself before reading this report , click here . ) At the high end , nearly nine - in - ten Americans ( 87 % ) are able to select the Star of David as the symbol of Judaism from a group of pictures of religious symbols"
mturk_charts/no_data_remaining/multi_col/2509.png,"Debate over gun control in the U.S. was the public ’s top story last week , with 42 % following news about the gun debate very closely . Interest was as high last week as it was in the Jan. 17 - 20 , 2013 survey , conducted shortly after Obama announced proposals for strengthening gun laws ( 43 % very closely ) . Equal percentages of Republicans and Democrats say they followed news about the gun control debate very closely ( 49 % each ) ; fewer independents followed the story ( 32 % very closely ) . Interest in the gun debate outpaced interest in economic news ( 33 % very closely ) as well as interest in news about immigration policy ( 23 % very closely ) , a hostage situation in Alabama ( 20 % very closely ) , and the Super Bowl ( 18 % ) . In the previous week ’s survey ( conducted Jan. 24 - 27 ) , cold winter weather topped the public ’s news agenda : 37 % followed news about winter weather very closely , compared with far fewer who followed Obama ’s inauguration ( 24 % ) or discussions over the federal budget deficit and national debt ( 23 % ) . Democrats were much more likely to follow Obama ’s inauguration very closely ( 41 % ) than were Republicans ( 12 % ) . Partisans were equally likely to follow news about Hillary Clinton testifying about the attack on the U.S. embassy in Benghazi , Libya .",same,Describe the top news stories among the U.S. people in during January 31-February 3.,answer1,"Debate over gun control in the U.S. was the public ’s top story last week , with 42 % following news about the gun debate very closely . Interest in the gun debate outpaced interest in economic news ( 33 % very closely ) as well as interest in news about immigration policy ( 23 % very closely ) , a hostage situation in Alabama ( 20 % very closely ) , and the Super Bowl ( 18 % ) .","Debate over gun control in the U.S. was the public ’s top story last week , with 42 % following news about the gun debate very closely . Interest in the gun debate outpaced interest in economic news ( 33 % very closely ) as well as interest in news about immigration policy ( 23 % very closely ) , a hostage situation in Alabama ( 20 % very closely ) , and the Super Bowl ( 18 % ) .",outpaced interest economic 33 well interest immigration policy 23 a hostage situation Alabama Super Bowl 18,high it Jan. 17 - 2013 survey conducted shortly after Obama announced proposals for strengthening laws 43 Equal percentages of Republicans Democrats say they followed 49 each ; fewer independents followed 32,,, ,Weekly News Interest % following very closely January 31-February 3,"Debate over gun control in the U.S. was the public ’s top story last week , with 42 % following news about the gun debate very closely . Interest was as high last week as it was in the Jan. 17 - 20 , 2013 survey , conducted shortly after Obama announced proposals for strengthening gun laws ( 43 % very closely ) . Equal percentages of Republicans and Democrats say they followed news about the gun control debate very closely ( 49 % each ) ; fewer independents followed the story ( 32 % very closely ) ."
mturk_charts/no_data_remaining/multi_col/2507.png,"Fully 75 % of adults say that adult children have a responsibility to provide financial assistance to an elderly parent in need . Only 23 % say this is not an adult child ’s responsibility . By contrast , only about half of all respondents ( 52 % ) say parents have a responsibility to provide financial assistance to a grown child if he or she needs it . Some 44 % say parents do not have a responsibility to do this . When it comes to providing financial support to an aging parent in need , there is strong support for the responsibility to do so across most major demographic groups . However , there are significant differences across age groups . Adults under age 40 are the most likely to say an adult child has a responsibility to support an elderly parent in need . Eight - in - ten in this age group ( 81 % ) say this is a responsibility , compared with 75 % of middle - aged adults and 68 % of those ages 60 or older .",same,What is the public opinion about the responsibility over adult children and elderly parents?,answer1,"Fully 75 % of adults say that adult children have a responsibility to provide financial assistance to an elderly parent in need . Only 23 % say this is not an adult child ’s responsibility . By contrast , only about half of all respondents ( 52 % ) say parents have a responsibility to provide financial assistance to a grown child if he or she needs it . Some 44 % say parents do not have a responsibility to do this .","Fully 75 % of adults say that adult children have a responsibility to provide financial assistance to an elderly parent in need . Only 23 % say this is not an adult child ’s responsibility . By contrast , only about half of all respondents ( 52 % ) say parents have a responsibility to provide financial assistance to a grown child if he or she needs it . Some 44 % say parents do not have a responsibility to do this .",,When comes providing support aging there strong support for the so across most major demographic groups,,, ,Need Public Says Responsibility' Providing for Elderly Parents in Need Is Says a Responsibility' %ofall adults saying each is State,"Fully 75 % of adults say that adult children have a responsibility to provide financial assistance to an elderly parent in need . Only 23 % say this is not an adult child ’s responsibility . By contrast , only about half of all respondents ( 52 % ) say parents have a responsibility to provide financial assistance to a grown child if he or she needs it . Some 44 % say parents do not have a responsibility to do this . When it comes to providing financial support to an aging parent in need , there is strong support for the responsibility to do so across most major demographic groups"
mturk_charts/no_data_remaining/multi_col/2506.png,"At that time , most Americans also said that increased trade with Canada and Japan – as well as India , Brazil and Mexico – would be good for the United States . For example , 60 % said increased trade with Japan would be good for the U.S. Reactions were more mixed to increased trade with South Korea and China . Roughly equal numbers said increased trade with China would be good ( 45 % ) or bad for the U.S. ( 46 % ) .",same,What are Americans' views on international trading with Japan and China?,answer1,"At that time , most Americans also said that increased trade with Japan would be good for the United States . 60 % said increased trade with Japan would be good for the U.S. Reactions were more mixed to increased trade with China . Roughly equal numbers said increased trade with China would be good ( 45 % ) or bad for the U.S. ( 46 % ) .","At that time , most Americans also said that increased trade with Japan would be good for the United States . 60 % said increased trade with Japan would be good for the U.S. Reactions were more mixed to increased trade with China . Roughly equal numbers said increased trade with China would be good ( 45 % ) or bad for the U.S. ( 46 % ) .",,Canada and – as well as India Brazil and Mexico – For example South Korea and,,, ,Most Support More EU Trade Increased trade with,"At that time , most Americans also said that increased trade with Canada and Japan – as well as India , Brazil and Mexico – would be good for the United States . For example , 60 % said increased trade with Japan would be good for the U.S. Reactions were more mixed to increased trade with South Korea and China . Roughly equal numbers said increased trade with China would be good ( 45 % ) or bad for the U.S. ( 46 % )"
mturk_charts/no_data_remaining/multi_col/2505.png,"Public views on military defense spending have shifted substantially over the past quarter - century . In 1990 , during George H.W. Bush ’s presidency , 40 % wanted to decrease defense spending and just 18 % favored increasing it . By contrast , in February 2002 , following the Sept. 11 terrorist attacks , a 60 % majority backed increased spending on military defense , with just 5 % saying spending should be lowered . Currently , there is no public consensus on defense spending : 32 % say it should be increased , virtually unchanged from 31 % two years ago . About a quarter ( 24 % ) say it should be decreased , down from 30 % in 2011 . And a plurality ( 41 % ) say defense spending should be kept the same .",same,How has public views on military defense spending changed?,answer1,"Public views on military defense spending have shifted substantially over the past quarter - century . In 1990 , 40 % wanted to decrease defense spending and just 18 % favored increasing it . By contrast , in February 2002 , a 60 % majority backed increased spending on military defense , with just 5 % saying spending should be lowered . Currently , there is no public consensus on defense spending : 32 % say it should be increased , virtually unchanged from 31 % two years ago . About a quarter ( 24 % ) say it should be decreased , down from 30 % in 2011 .","Public views on military defense spending have shifted substantially over the past quarter - century . In 1990 , 40 % wanted to decrease defense spending and just 18 % favored increasing it . By contrast , in February 2002 , a 60 % majority backed increased spending on military defense , with just 5 % saying spending should be lowered . Currently , there is no public consensus on defense spending : 32 % say it should be increased , virtually unchanged from 31 % two years ago . About a quarter ( 24 % ) say it should be decreased , down from 30 % in 2011 .",,during George H.W. Bush ’s presidency following Sept. 11 terrorist attacks And plurality 41 kept same,,, ,"After Defense 9 /11 Spending Spike, Fewer Back Defense Spending Spike, Growth Military defense spending","Public views on military defense spending have shifted substantially over the past quarter - century . In 1990 , during George H.W. Bush ’s presidency , 40 % wanted to decrease defense spending and just 18 % favored increasing it . By contrast , in February 2002 , following the Sept. 11 terrorist attacks , a 60 % majority backed increased spending on military defense , with just 5 % saying spending should be lowered . Currently , there is no public consensus on defense spending : 32 % say it should be increased , virtually unchanged from 31 % two years ago . About a quarter ( 24 % ) say it should be decreased , down from 30 % in 2011 . And a plurality ( 41 % ) say defense spending should be kept the same"
mturk_charts/no_data_remaining/multi_col/2504.png,"In 2012 , 86 % of those surveyed in France expressed confidence in Obama to do the right thing regarding international affairs ; only 14 % said they had little or no confidence in him . This was little changed from 2009 , when Obama first entered office . But it represented a drastic change from George W. Bush ’s ratings in France when he was president . In 2008 , only 13 % of the French had confidence in Bush to do the right thing regarding global affairs . Nearly nine - in - ten ( 87 % ) said they lacked confidence in the U.S. president . The French showed little confidence in Bush throughout his two terms .",same,"In France, how was Obama seen during 2012 when it comes to international affairs?",answer1,"In 2012 , 86 % of those surveyed in France expressed confidence in Obama to do the right thing regarding international affairs ; only 14 % said they had little or no confidence in him . .","In 2012 , 86 % of those surveyed in France expressed confidence in Obama to do the right thing regarding international affairs ; only 14 % said they had little or no confidence in him .",,This was changed from 2009 when first entered office But it represented a drastic change from George W. Bush ’s ratings when he was president 2008 13 French Bush global Nearly nine - - ten ( 87 ) lacked U.S. president The French showed Bush throughout his two terms,,, ,Ratings for U.S. President in France Do you have confidence do the right in U.S thing President regarding George Bush/Barack Obama to do the right thing regarding George world affairs?,"In 2012 , 86 % of those surveyed in France expressed confidence in Obama to do the right thing regarding international affairs ; only 14 % said they had little or no confidence in him . This was little changed from 2009 , when Obama first entered office . But it represented a drastic change from George W. Bush ’s ratings in France when he was president . In 2008 , only 13 % of the French had confidence in Bush to do the right thing regarding global affairs . Nearly nine - in - ten ( 87 % ) said they lacked confidence in the U.S. president . The French showed little confidence in Bush throughout his two terms"
mturk_charts/no_data_remaining/multi_col/2502.png,"At the same time , many Catholics also express appreciation for the traditions of the Roman Catholic Church . While about half of U.S. Catholics ( 46 % ) say the next pope should “ move the church in new directions , ” the other half ( 51 % ) say the new pope should “ maintain the traditional positions of the church . ”",same,What are Catholics hopes for the next Pope?,answer1,"While about half of U.S. Catholics ( 46 % ) say the next pope should “ move the church in new directions , ” the other half ( 51 % ) say the new pope should “ maintain the traditional positions of the church . ”","While about half of U.S. Catholics ( 46 % ) say the next pope should “ move the church in new directions , ” the other half ( 51 % ) say the new pope should “ maintain the traditional positions of the church . ”",,,,, ,Catholics' Hopes for the Next Pope Percentage ofus. Catholics who say the next pope should. Don't know 3,"While about half of U.S. Catholics ( 46 % ) say the next pope should “ move the church in new directions , ” the other half ( 51 % ) say the new pope should “ maintain the traditional positions of the church . ”"
