img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,abstractive_text_added,abstractive_text_removed,extra_added_text,title,original_answer
mturk_charts/no_data_remaining/two_col/658.png,"We do n’t yet have a way to quantify how much of TV news viewing has shifted from the broadcast programs to the web — perhaps the networks themselves can do this — but it ’s far from trivial . Take a look at these numbers from our media consumption survey : 45 % of young people report watching TV news video clips online at least sometimes . And 41 % of those ages 30 - 49 say they do , too .",same,What is the TV news and video clips viewership among different generations?,answer2,"45 % of young people report watching TV news video clips online at least sometimes . And 41 % of those ages 30 - 49 say they do , too .","45 % of young people report watching TV news video clips online at least sometimes . And 41 % of those ages 30 - 49 say they do , too .",,,,, ,"Online News Viewership Commonplace, Especially among the Young % Watching News Videos Online Reg ularly/Sometimes","45 % of young people report watching TV news video clips online at least sometimes . And 41 % of those ages 30 - 49 say they do , too ."
mturk_charts/no_data_remaining/two_col/657.png,"A 47 - nation 2007 Pew Global Attitudes survey found that , among the seven major world regions included in the study , support for free markets was lowest in Eastern Europe and Latin America . Across the six Eastern European countries surveyed — Bulgaria , Czech Republic , Poland , Russia , Slovakia and Ukraine — a median of 56 % agreed with the statement “ Most people are better off in a free market economy , even though some people are rich and some are poor . ” While support for free - market economics tends to be lower in Eastern Europe than in other parts of the globe , it is not uniformly low in the region . For example , in the 2007 survey , 68 % of Poles endorsed free markets , up from 44 % in 2002 . In 2007 , roughly two - thirds ( 66 % ) backed free markets in Ukraine , a nation that has enjoyed rapid economic growth over the last few years . However , the Ukrainian economy has suffered severely in recent months , forcing the country to seek emergency funds from the IMF .",same,Comment on support of free markets across Europe?,answer2,"Bulgaria , Czech Republic , Poland , Russia , Slovakia and Ukraine — a median of 56 % agreed with the free market economy . In the 2007 survey , 68 % of Poles endorsed free markets . In 2007 , roughly two - thirds ( 66 % ) backed free markets in Ukraine .","Bulgaria , Czech Republic , Poland , Russia , Slovakia and Ukraine — a median of 56 % agreed with the free market economy . in the 2007 survey , 68 % of Poles endorsed free markets . In 2007 , roughly two - thirds ( 66 % ) backed free markets in Ukraine .",2007 survey 68 Poles endorsed markets In 2007 roughly two - thirds ( 66 ) backed markets,statement “ Most people are better off even though some people are rich some are poor,,, ,Support for Free Markets in Europe Italy,"Bulgaria , Czech Republic , Poland , Russia , Slovakia and Ukraine — a median of 56 % agreed with the statement “ Most people are better off in a free market economy , even though some people are rich and some are poor ."
mturk_charts/no_data_remaining/two_col/656.png,"About three - in - four ( 74 % ) Pakistanis said that education is equally important for girls and boys , while just 17 % considered it more important for boys and 7 % believed it is more important for girls .",same,What are Pakistanis views on boy and girl education importance?,same,"About three - in - four ( 74 % ) Pakistanis said that education is equally important for girls and boys , while just 17 % considered it more important for boys and 7 % believed it is more important for girls .","About three - in - four ( 74 % ) Pakistanis said that education is equally important for girls and boys , while just 17 % considered it more important for boys and 7 % believed it is more important for girls .",,,,, ,More Important to Educate,"About three - in - four ( 74 % ) Pakistanis said that education is equally important for girls and boys , while just 17 % considered it more important for boys and 7 % believed it is more important for girls ."
mturk_charts/no_data_remaining/two_col/655.png,"Among states , the proportion of unauthorized workers varies widely : They constitute roughly 10 % or more of the labor force in Arizona , California and Nevada , but less than 2.5 % in most Midwest and Plains states . They are especially likely to hold low - skilled jobs and their share of some of those occupations has grown . In 2008 , 17 % of construction workers were undocumented , an increase from 10 % in 2003 . One in four farmworkers is an unauthorized immigrant .",same,Describe the distribution of occupations with  unauthorized immigrants?,same,"In 2008 , 17 % of construction workers were undocumented . One in four farmworkers is an unauthorized immigrant .","In 2008 , 17 % of construction workers were undocumented . One in four farmworkers is an unauthorized immigrant .",,They are especially likely to hold low - skilled jobs and their share some those occupations has grown increase from 10 2003,,, ,"Figure 5 Occupations with High Shares of Unauthorized Immigrants, 2008 unauthorized immigrants afworkers in occupation) 25%","They are especially likely to hold low - skilled jobs and their share of some of those occupations has grown . In 2008 , 17 % of construction workers were undocumented , an increase from 10 % in 2003 . One in four farmworkers is an unauthorized immigrant ."
mturk_charts/no_data_remaining/two_col/654.png,"The nation ’s labor force of 154 million people includes an estimated 8.3 million unauthorized immigrants . The 5.4 % unauthorized - immigrant share of the labor force in 2008 rose rapidly from 4.3 % in 2003 , and has leveled off since 2007 . The estimate for 2008 is not significantly different from 2007 , so any assessment of recent trend is inconclusive because of the margin of error in these estimates .",same,What is the trend in unauthorized immigrants in US?,answer1,The American labor force includes an estimated 8.3 million unauthorized immigrants .,The nation ’s labor force includes an estimated 8.3 million unauthorized immigrants .,.,of 154 people,American,nation ’s, ,Figure 4 Unauthorized Immigrant Workers in US Civilian Labor Force 2003-08,The nation ’s labor force of 154 million people includes an estimated 8.3 million unauthorized immigrants
mturk_charts/no_data_remaining/two_col/653.png,The current Mexican share of all foreign born living in the U.S.—32%—is the highest concentration of immigrants to the U.S. from a single country since the late 19th century . But it is not unprecedented . Irish immigrants represented a third or more of the immigrant population from 1850 to 1870 . Germans were 26 % to 30 % of the foreign - born population from 1850 to 1900 .,same,What is the trend of Mexican-born population in the U.S. as a share of US foreign born population?,same,The current Mexican share of all foreign born living in the U.S.—32%—is the highest concentration of immigrants to the U.S. .,The current Mexican share of all foreign born living in the U.S.—32%—is the highest concentration of immigrants to the U.S. .,.,from a single country since late 19th century,,, ,"Figure 3 Mexican- born Popula tion as Share of U.S Foreign-born Population, 1950-2008",The current Mexican share of all foreign born living in the U.S.—32%—is the highest concentration of immigrants to the U.S. from a single country since the late 19th century
mturk_charts/no_data_remaining/two_col/652.png,"The number of Mexicans living in the U.S. is very large from Mexico ’s perspective , too . About 11 % of everyone born in Mexico is currently living in the U.S. This large - scale transfer of population has taken place fairly quickly in demographic terms . As of 1970 , 760,000 Mexican immigrants , or 1.4 % of Mexico ’s population , lived in the U.S. And in 1960 , Mexico ranked seventh as a source of immigrants to the U.S. , behind Italy , Germany , Canada , the Soviet Union , the United Kingdom and Poland .",same,what are trends in Mexican born population living in the US?,answer1,"About 11 % of everyone born in Mexico is currently living in the U.S. As of 1970 , 1.4 % of Mexico ’s population , lived in the U.S. .","About 11 % of everyone born in Mexico is currently living in the U.S. As of 1970 , 1.4 % of Mexico ’s population , lived in the U.S. .","As 1970 , 1.4 ’s , lived",This large - scale transfer has taken place fairly quickly demographic terms,,, ,"Figure 2 Mexican-Born Popula tion in the U.S. as Share of Mexicans in the U.S. fand Mexico, 1950-2008",About 11 % of everyone born in Mexico is currently living in the U.S. This large - scale transfer of population has taken place fairly quickly in demographic terms .
mturk_charts/no_data_remaining/two_col/651.png,"A record 12.7 million Mexican immigrants lived in the United States in 2008 , a 17 - fold increase since 1970 . Mexicans now account for 32 % of all immigrants living in this country . The second - largest nationality group of immigrants , Filipinos , account for just 5 % of all immigrants in the U.S.",same,Comment on trends in Mexican immigrants population?,same,"A record 12.7 million Mexican immigrants lived in the United States in 2008 , a 17 - fold increase since 1970 .","A record 12.7 million Mexican immigrants lived in the United States in 2008 , a 17 - fold increase since 1970 .",,Mexicans now account for 32 % of all living this country,,, ,"Figure 1 Mexican-Born Population in the United States, 1850- 2008","A record 12.7 million Mexican immigrants lived in the United States in 2008 , a 17 - fold increase since 1970 . Mexicans now account for 32 % of all immigrants living in this country ."
mturk_charts/no_data_remaining/two_col/648.png,"Yet , in 2009 , there are plenty of fools among us , and the record labels are still hanging on to their broken strings . Granted , consumers are n’t spending as much on music as they used to . Record sales for the music industry continue to decline ; the latest reports from Nielsen indicated that total album sales , including albums sold digitally , fell to 428.4 million units , down 8.5 % 14 % from 500.5 million in 2007 .",same,Describe the change in the album sales landscape since 2007?,same,"Record sales for the music industry continue to decline ; the latest reports from Nielsen indicated that total album sales , fell to 428.4 million units , down from 500.5 million in 2007 .","Record sales for the music industry continue to decline ; the latest reports from Nielsen indicated that total album sales , fell to 428.4 million units , down from 500.5 million in 2007 .",,including albums sold digitally 8.5 % 14 %,,, ,Decline in U.S. album sales over time,"Record sales for the music industry continue to decline ; the latest reports from Nielsen indicated that total album sales , including albums sold digitally , fell to 428.4 million units , down 8.5 % 14 % from 500.5 million in 2007 ."
mturk_charts/no_data_remaining/two_col/646.png,"Nearly half of Americans ( 48 % ) say they expect economic conditions a year from now to be better than today , up from 40 % in February . Over the same period , the percentage saying they expect their personal finances to improve at least some has risen from 54 % to 63 % .",same,Describe the trends in economic outlook since February?,answer1,"Nearly half ( 48 % ) say they expect economic conditions a year from now to be better than today , up from 40 % in February .","Nearly half ( 48 % ) say they expect economic conditions a year from now to be better than today , up from 40 % in February .",,of Americans,,, ,Economic Outlook Improves Percent saying better a year from now,"Nearly half of Americans ( 48 % ) say they expect economic conditions a year from now to be better than today , up from 40 % in February ."
