img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,abstractive_text_added,abstractive_text_removed,extra_added_text,title,original_answer
mturk_charts/no_data_remaining/multi_col/267.png,"Millennials are now the largest generation in the U.S. labor force . Roughly a third of Americans in the labor force ( 35 % , or 56 million ) are Millennials – those ages 23 to 38 in 2019 . In 2016 , Millennials surpassed Generation Xers ( ages 39 to 54 in 2019 ) to become the single largest generational group in the U.S. labor force . Compared with Baby Boomers , Gen Xers ’ place as the dominant generation within the labor force was very short - lived – just three years .",same,What are trends of generations in the labor force?,answer1,"Roughly a third of Americans in the labor force ( 56 million ) are Millennials . In 2016 , Millennials surpassed Generation Xers to become the single largest generational group in the U.S. labor force . Compared with Baby Boomers , Gen Xers ’ place as the dominant generation within the labor force was very short - lived – just three years .","Roughly a third of Americans in the labor force ( 56 million ) are Millennials . In 2016 , Millennials surpassed Generation Xers to become the single largest generational group in the U.S. labor force . Compared with Baby Boomers , Gen Xers ’ place as the dominant generation within the labor force was very short - lived – just three years .",In 2016 surpassed Generation Xers become single largest generational group U.S. Compared with Baby Boomers Gen Xers ’ place as dominant generation within was very short - lived just three years,35 % or those ages 23 38 2019,,, ,"Millennials became the largest generation in the labor force in 2016 the labor force, in millions","Roughly a third of Americans in the labor force ( 35 % , or 56 million ) are Millennials – those ages 23 to 38 in 2019 ."
mturk_charts/no_data_remaining/multi_col/265.png,"While Republicans and Democrats have long differed in their views on abortion , the partisan gap today is larger than it has been in recent years . And the growing partisan gap has been driven largely by an increase in support for legal abortion among Democrats . In the current survey , Democrats and Democratic leaners are 46 percentage points more likely than Republicans and Republican leaners to say abortion should be legal in all or most cases ( 82 % vs. 36 % ) . This gap is wider than it has been in previous Pew Research Center surveys dating to 2007 . For instance , in 2016 , there was a 33 - point gap between the shares of Democrats ( 72 % ) and Republicans ( 39 % ) who supported legal abortion in all or most cases .",same,Compare the opinion of partisans on the legalization of abortion in all or most cases?,answer2,"While Republicans and Democrats have long differed in their views on abortion , the partisan gap today is larger than it has been in recent years . And the growing partisan gap has been driven largely by an increase in support for legal abortion among Democrats . Democrats and Democratic leaners are 46 percentage points more likely than Republicans and Republican leaners to say abortion should be legal in all or most cases ( 82 % vs. 36 % ) .","While Republicans and Democrats have long differed in their views on abortion , the partisan gap today is larger than it has been in recent years . And the growing partisan gap has been driven largely by an increase in support for legal abortion among Democrats . Democrats and Democratic leaners are 46 percentage points more likely than Republicans and Republican leaners to say abortion should be legal in all or most cases ( 82 % vs. 36 % ) .",,In current survey This wider previous Pew Research Center surveys dating 2007 For instance 2016 there was a 33 - point between shares of 72 39 who supported,,, ,Growing share of Democrats favor legal abortion in all or most cases % who say abortion should be legal in all or most cases,"While Republicans and Democrats have long differed in their views on abortion , the partisan gap today is larger than it has been in recent years . And the growing partisan gap has been driven largely by an increase in support for legal abortion among Democrats . In the current survey , Democrats and Democratic leaners are 46 percentage points more likely than Republicans and Republican leaners to say abortion should be legal in all or most cases ( 82 % vs. 36 % ) . This gap is wider than it has been in previous Pew Research Center surveys dating to 2007 . For instance , in 2016 , there was a 33 - point gap between the shares of Democrats ( 72 % ) and Republicans ( 39 % ) who supported legal abortion in all or most cases ."
mturk_charts/no_data_remaining/multi_col/266.png,"Over the past 35 years , the share of American workers who belong to labor unions has fallen by about half . Union membership peaked in 1954 at nearly 35 % of all U.S. workers ( excluding the self - employed ) , but in 2018 the unionization rate was just 10.5 % . ( The share of workers represented by unions is a bit higher , 11.7 % , because about 1.6 million workers who are n’t union members are in jobs covered by a union contract . ) The actual number of union members was 14.7 million last year , according to the Bureau of Labor Statistics ( BLS ) . In 2012 , union membership hit its lowest point since the current data series began in the early 1980s , falling below 14.4 million , before turning modestly upward .",same,Compare the union membership trends with the unionization trends?,answer1,"in 2018 the unionization rate was just 10.5 % . The share of workers represented by unions is a bit higher , 11.7 % .","in 2018 the unionization rate was just 10.5 % . The share of workers represented by unions is a bit higher , 11.7 % .",,( because about 1.6 million who are n’t union members are jobs covered union contract ),,, ,U.S. union membership rate has fallen since 1980s % ofall U.S. wage and salary workers 16 and older who belong to/are represented by a union,"in 2018 the unionization rate was just 10.5 % . ( The share of workers represented by unions is a bit higher , 11.7 % , because about 1.6 million workers who are n’t union members are in jobs covered by a union contract . )"
mturk_charts/no_data_remaining/multi_col/264.png,"As debates over abortion continue in states around the country , a majority of Americans ( 61 % ) continue to say that abortion should be legal in all ( 27 % ) or most ( 34 % ) cases . A smaller share of the public ( 38 % ) says abortion should be illegal in all ( 12 % ) or most cases ( 26 % ) .",same,What is the trend towards abortion among Americans?,answer2,A majority of Americans ( 61 % ) continue to say that abortion should be legal in all or most cases . A smaller share of the public ( 38 % ) says abortion should be illegal in all ( 12 % ) or most cases .,a majority of Americans ( 61 % ) continue to say that abortion should be legal in all or most cases . A smaller share of the public ( 38 % ) says abortion should be illegal in all ( 12 % ) or most cases .,,27 34 26,,a, ,Majority continues to say abortion should be legal in all or most cases % who say abortion should be,a majority of Americans ( 61 % ) continue to say that abortion should be legal in all ( 27 % ) or most ( 34 % ) cases . A smaller share of the public ( 38 % ) says abortion should be illegal in all ( 12 % ) or most cases ( 26 % ) .
mturk_charts/no_data_remaining/multi_col/263.png,The vast majority of Americans expect abortion to remain at least mostly legal in the U.S. A survey conducted in December 2018 asked Americans what they think the status of abortion laws in the country will be in 2050 ; about three - quarters said it will either be legal with no restrictions ( 22 % ) or legal with some restrictions ( 55 % ) . Far fewer said it will be illegal except in certain cases ( 16 % ) or illegal with no exceptions ( 5 % ) .,same,What is the opinion of Americans about legality of abortions by 2050?,answer2,The vast majority of Americans expect abortion to remain at least mostly legal in the U.S. about three - quarters said it will either be legal with no restrictions ( 22 % ) or legal with some restrictions ( 55 % ) . Far fewer said it will be illegal except in certain cases ( 16 % ) or illegal with no exceptions ( 5 % ) .,The vast majority of Americans expect abortion to remain at least mostly legal in the U.S. about three - quarters said it will either be legal with no restrictions ( 22 % ) or legal with some restrictions ( 55 % ) . Far fewer said it will be illegal except in certain cases ( 16 % ) or illegal with no exceptions ( 5 % ) .,,,,, ,"Most Americans say abortion will be legal in 30 years % ofU.S. adults saying, by 2050, they think abortion will be",The vast majority of Americans expect abortion to remain at least mostly legal in the U.S. about three - quarters said it will either be legal with no restrictions ( 22 % ) or legal with some restrictions ( 55 % ) . Far fewer said it will be illegal except in certain cases ( 16 % ) or illegal with no exceptions ( 5 % ) .
mturk_charts/no_data_remaining/multi_col/261.png,"The CPS also drills down to asking people exactly which members of their household use the internet at various places , yielding an estimate that 79 % of U.S. adults personally use the internet from anywhere . Unfortunately , the CPS does not ask its respondents whether they personally access the internet using a cellular data plan . This CPS estimate lines up closely with the 2018 National Health Interview Survey ( NHIS ) , which estimates that 79 % of U.S. adults would say yes to a very simple question , “ Do you use the internet ? ” Another potential measurement wrinkle comes from the various types of activities people can engage in on the internet . Some might equate “ using the internet ” with web browsing alone , inadvertently excluding email . Someone who only checks their email via a standalone email client or a mobile app could potentially say they do n’t use the internet . Fortunately , the NHIS also asks respondents whether they send or receive emails . If we combine this with the previous estimate , we get a slight uptick to 81 % of U.S. adults who either “ use the internet ” or use email . While these varied approaches to measuring internet use can be bewildering , they all tell roughly the same story when viewed over time . Whether the measure is internet access , home internet use , personally using the internet anywhere , or the Center ’s composite measure which includes email and cellphones , more and more Americans have the internet than in previous years .",same,What are trends in American adults using the internet from anywhere?,answer1,"The CPS drills down to asking people exactly which members of their household use the internet at various places , yielding an estimate that 79 % of U.S. adults personally use the internet from anywhere .","The CPS drills down to asking people exactly which members of their household use the internet at various places , yielding an estimate that 79 % of U.S. adults personally use the internet from anywhere .",.,also,,, ,"Year-to-year change in adoption rates are similar across surveys % of U.S. adults who Have access to the internet at their household (ACS) Use the internet or email, or access the internet","The CPS also drills down to asking people exactly which members of their household use the internet at various places , yielding an estimate that 79 % of U.S. adults personally use the internet from anywhere"
mturk_charts/no_data_remaining/multi_col/260.png,"But Democrats are more likely than Republicans to support increased spending for scientific research . Around six - in - ten Democrats and Democratic - leaning independents ( 62 % ) favor this now , up from 46 % in 2013 . Four - in - ten Republicans and Republican leaners support increased spending for scientific research today , up from 25 % six years ago . The partisan gap in views of spending for scientific research has grown over the long term . In 2001 , there was no significant divide between the parties . In subsequent years , Republican support trended steadily downward before going up more recently . Democratic support remained relatively steady for more than a decade before rising significantly in a 2017 survey . The partisan gap in support for more federal spending on scientific research was 16 percentage points in 2011 ; it grew to 27 points in 2017 and now stands at 22 points .",same,"How do Democrats view the issue of increasing scientific research funding, as compared to Republicans?",answer2,"Democrats are more likely than Republicans to support increased spending for scientific research . Around six - in - ten Democrats and Democratic - leaning independents ( 62 % ) favor this now , up from 46 % in 2013 . Four - in - ten Republicans and Republican leaners support increased spending for scientific research today , up from 25 % six years ago .","Democrats are more likely than Republicans to support increased spending for scientific research . Around six - in - ten Democrats and Democratic - leaning independents ( 62 % ) favor this now , up from 46 % in 2013 . Four - in - ten Republicans and Republican leaners support increased spending for scientific research today , up from 25 % six years ago .",are more likely than to,,,, ,Political divides over support for more % ofU.S. adults who say they would increase federal spending for scientific research,"Around six - in - ten Democrats and Democratic - leaning independents ( 62 % ) favor this now , up from 46 % in 2013 . Four - in - ten Republicans and Republican leaners support increased spending for scientific research today , up from 25 % six years ago"
mturk_charts/no_data_remaining/multi_col/258.png,"In terms of specific platforms , around three - fourths or more of both Millennials and Gen Xers now report using Facebook ( 84 % vs. 74 % , respectively ) . Boomers and Silents have both increased their Facebook use by double digits since 2015 . In fact , the share of Silents using Facebook has nearly doubled in the past four years , from 22 % to 37 % .",same,How is usage of Facebook by generations?,same,"In terms of specific platforms , around three - fourths or more of both Millennials and Gen Xers now report using Facebook ( 84 % vs. 74 % , respectively ) . Boomers and Silents have both increased their Facebook use by double digits since 2015 . In fact , the share of Silents using Facebook has nearly doubled in the past four years , from 22 % to 37 % .","In terms of specific platforms , around three - fourths or more of both Millennials and Gen Xers now report using Facebook ( 84 % vs. 74 % , respectively ) . Boomers and Silents have both increased their Facebook use by double digits since 2015 . In fact , the share of Silents using Facebook has nearly doubled in the past four years , from 22 % to 37 % .",terms specific platforms around three - fourths or more Millennials Gen Xers now report ( 84 vs. 74 respectively ),,,, ,"Since 2012, use of Facebook has % ofU.S. adults in each generation who say they use Facebook","Boomers and Silents have both increased their Facebook use by double digits since 2015 . In fact , the share of Silents using Facebook has nearly doubled in the past four years , from 22 % to 37 % ."
mturk_charts/no_data_remaining/multi_col/257.png,"In 2017 , women represented 16 % of the overall active duty force , up from 9 % in 1980 and just 1 % in 1970 . The percentage of officers who are women has steadily grown since the 1970s . For example , in 1975 , 5 % of commissioned officers were women , and , by 2017 , that share had risen to 18 % .",same,What is the trend in women's participation in military forces?,answer1,"In 2017 , women represented 16 % of the overall active duty force . The percentage of officers who are women has steadily grown . For example , in 1975 , 5 % of commissioned officers were women , and , by 2017 , that share had risen to 18 % .","In 2017 , women represented 16 % of the overall active duty force . The percentage of officers who are women has steadily grown . For example , in 1975 , 5 % of commissioned officers were women , and , by 2017 , that share had risen to 18 % .",,up from 9 1980 just 1 1970 since 1970s,,, ,"In 2017, nearly one-in-five commissioned officers in U.S military were women % of enlisted, commissioned U.S. active duty military forces that are 10 10","In 2017 , women represented 16 % of the overall active duty force , up from 9 % in 1980 and just 1 % in 1970 . The percentage of officers who are women has steadily grown since the 1970s . For example , in 1975 , 5 % of commissioned officers were women , and , by 2017 , that share had risen to 18 % ."
mturk_charts/no_data_remaining/multi_col/255.png,"Most U.S. veterans who served in the post-9/11 era say their military service was useful in giving them skills and training needed for jobs outside the military , a new Pew Research Center report finds . And in fact , veterans of prime working age generally fare at least as well in the U.S. job market as non - veterans , though there are some differences in the work they do and in which industries .",same,Explain the relation between military service and employment?,same,veterans of prime working age generally fare at least as well in the U.S. job market as non - veterans .,veterans of prime working age generally fare at least as well in the U.S. job market as non - veterans .,,"Most who served post-9/11 era say their military service was useful giving them skills and training needed for jobs outside military , a new Pew Research Center report finds And fact , , though there are some differences work they do and which industries",,, ,"U.S. veterans in their prime working years generally more likely than non-veterans to be employed Employment-to--o--0 population ratio, veterans ages 25-54 (not seasonally adjusted)","Most U.S. veterans who served in the post-9/11 era say their military service was useful in giving them skills and training needed for jobs outside the military , a new Pew Research Center report finds . And in fact , veterans of prime working age generally fare at least as well in the U.S. job market as non - veterans , though there are some differences in the work they do and in which industries ."
