img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","abstractive_text_added","abstractive_text_removed","extra_added_text","title","original_answer"
mturk_charts/no_data/multi_col/8034.png,"In Florida , Cubans were about twice as likely as non - Cuban Latinos to vote for Donald Trump . More than half ( 54 % ) supported the Republican president - elect , compared with about a quarter ( 26 % ) of non - Cuban Latinos , according to National Election Pool exit poll data . A significant share of Cubans in Florida voted for Hillary Clinton – 41 % – but this was far below the 71 % of non - Cuban Latinos who backed the Democratic nominee . At the same time , the level of support for Trump among Cubans was similar to that of non - Latinos in the state ( 51 % ) .",question1,"Compare the Cuban and non-Cuban Latinos political support in Florida?",answer1,"In Florida , Cubans were about twice as likely as non - Cuban Latinos to vote for Donald Trump . More than half ( 54 % ) supported the Republican president - elect , compared with about a quarter ( 26 % ) of non - Cuban Latinos , according to National Election Pool exit poll data .","In Florida , Cubans were about twice as likely as non - Cuban Latinos to vote for Donald Trump . More than half ( 54 % ) supported the Republican president - elect , compared with about a quarter ( 26 % ) of non - Cuban Latinos , according to National Election Pool exit poll data .","In Florida Cubans were twice as likely as vote for Donald Trump . .","","",""," ","Among Latino voters in Florida, support for Trump stronger among Cubans than non-Cubans % who voted for Among Latinos ","More than half ( 54 % ) supported the Republican president - elect , compared with about a quarter ( 26 % ) of non - Cuban Latinos , according to National Election Pool exit poll data"
mturk_charts/no_data/multi_col/8039.png,"In the economic realm , most see rewards and opportunities going primarily to those at the top . Majorities in all three nations say the gap between rich and poor has increased over the past five years . And when asked why so many people lack jobs in their country , the top reason given is that many jobs go only to people with connections .",question1,"Explain what people say are the reasons of the lack of jobs?",answer1,"When asked why so many people lack jobs in their country , the top reason given is that many jobs go only to people with connections .","when asked why so many people lack jobs in their country , the top reason given is that many jobs go only to people with connections .",".","And","When","when"," ","Lack of connections is viewed as major obstacle to employment is a very importantreason why many people in our country do not havejobs","And when asked why so many people lack jobs in their country , the top reason given is that many jobs go only to people with connections"
mturk_charts/no_data/multi_col/8061.png,"The demographic profile of veterans is also expected to change in the coming decades , reflecting the shifting demographic profile of the military in general . Between 2013 and 2043 , the share of all veterans who are women will almost double , from 9 % up to 17 % , according to VA projections . At the same time , the share ages 50 to 69 is expected to shrink from 42 % to 34 % , while the share ages 70 or older is expected to rise from 30 % to 36 % . Mirroring trends in the overall U.S. population , the veteran population is predicted to become more racially and ethnically diverse , as well . Between 2013 and 2043 , the share of non - Hispanic white veterans is projected to fall from 78 % to 64 % , while the share of Hispanic vets will likely double , from 7 % to 14 % .",question1,"Describe the changes that are going to happen in the demographic profile of veterans?",answer1,"Between 2013 and 2043 , the share of all veterans who are women will almost double , from 9 % up to 17 % , according to VA projections . At the same time , the share ages 50 to 69 is expected to shrink from 42 % to 34 % , while the share ages 70 or older is expected to rise from 30 % to 36 % . Mirroring trends in the overall U.S. population , the veteran population is predicted to become more racially and ethnically diverse , as well . Between 2013 and 2043 , the share of non - Hispanic white veterans is projected to fall from 78 % to 64 % , while the share of Hispanic vets will likely double , from 7 % to 14 % .","Between 2013 and 2043 , the share of all veterans who are women will almost double , from 9 % up to 17 % , according to VA projections . At the same time , the share ages 50 to 69 is expected to shrink from 42 % to 34 % , while the share ages 70 or older is expected to rise from 30 % to 36 % . Mirroring trends in the overall U.S. population , the veteran population is predicted to become more racially and ethnically diverse , as well . Between 2013 and 2043 , the share of non - Hispanic white veterans is projected to fall from 78 % to 64 % , while the share of Hispanic vets will likely double , from 7 % to 14 % .","","","",""," ","Looking forward at the changing profile of U.S veterans % of USS veterans by WWII Korea Vietnam Gulf War Post- Gulf War Other","Between 2013 and 2043 , the share of all veterans who are women will almost double , from 9 % up to 17 % , according to VA projections . At the same time , the share ages 50 to 69 is expected to shrink from 42 % to 34 % , while the share ages 70 or older is expected to rise from 30 % to 36 % . Mirroring trends in the overall U.S. population , the veteran population is predicted to become more racially and ethnically diverse , as well . Between 2013 and 2043 , the share of non - Hispanic white veterans is projected to fall from 78 % to 64 % , while the share of Hispanic vets will likely double , from 7 % to 14 % ."
mturk_charts/no_data/multi_col/8063.png,"The survey also found wide differences between Trump and Clinton voters over how best to address the nation ’s problems . Nearly two - thirds of voters overall ( 65 % ) – including an overwhelming share of Clinton supporters ( 84 % ) – said the more effective way to solve problems is with proven approaches that solve problems gradually , even if change may take a while . But Trump voters were divided on the best approach to solving problems in this country . About half ( 53 % ) favored “ new approaches that may solve problems quickly , but also risk making things worse . ” Conversely , 46 % of Trump backers preferred a proven , if slower , approach to problem - solving .",question1,"Describe Trump voters views about a quick solution to the country problems?",answer1,"Trump voters were divided on the best approach to solving problems in this country . About half ( 53 % ) favored “ new approaches that may solve problems quickly , but also risk making things worse . ” Conversely , 46 % of Trump backers preferred a proven , if slower , approach to problem - solving .","Trump voters were divided on the best approach to solving problems in this country . About half ( 53 % ) favored “ new approaches that may solve problems quickly , but also risk making things worse . ” Conversely , 46 % of Trump backers preferred a proven , if slower , approach to problem - solving .","","But","",""," ","More Trump voters than Clinton backers preferred quick solutions, even if risky in solving the major prob olemsfacing the country New approaches Proven approaches ","But Trump voters were divided on the best approach to solving problems in this country . About half ( 53 % ) favored “ new approaches that may solve problems quickly , but also risk making things worse . ” Conversely , 46 % of Trump backers preferred a proven , if slower , approach to problem - solving ."
mturk_charts/no_data/multi_col/8064.png,"Overall , relatively few voters thought the country had made progress on most issues since 2008 . The economy was the only one of seven about which roughly as many voters said things had gotten better ( 38 % ) as worse ( 43 % ) over this period . Roughly two - in - ten ( 18 % ) thought it has stayed about the same .",question1,"Describe how voters perceived the evolution of economy since 2008?",answer1,"The economy was the only one of seven about which roughly as many voters said things had gotten better ( 38 % ) as worse ( 43 % ) over this period . Roughly two - in - ten ( 18 % ) thought it has stayed about the same .","The economy was the only one of seven about which roughly as many voters said things had gotten better ( 38 % ) as worse ( 43 % ) over this period . Roughly two - in - ten ( 18 % ) thought it has stayed about the same .","","","",""," ","Little progress seen in jobs, security, immigration, crime since 2008 % ofregistered voters who say each has country since 2008 ","The economy was the only one of seven about which roughly as many voters said things had gotten better ( 38 % ) as worse ( 43 % ) over this period . Roughly two - in - ten ( 18 % ) thought it has stayed about the same ."
mturk_charts/no_data/multi_col/8065.png,"Voters who back Clinton were divided on other aspects of the nation , however . While 37 % thought security from terrorism in the U.S. has gotten better since 2008 , about as many ( 41 % ) said it has stayed about the same , and 22 % thought it has gotten worse .",question1,"What Clinton voters think about terrorism security in the U.S.?",answer1,"Voters who back Clinton were divided , while 37 % thought security from terrorism in the U.S. has gotten better since 2008 , about as many ( 41 % ) said it has stayed about the same , and 22 % thought it has gotten worse .","Voters who back Clinton were divided , While 37 % thought security from terrorism in the U.S. has gotten better since 2008 , about as many ( 41 % ) said it has stayed about the same , and 22 % thought it has gotten worse .","Voters who back Clinton were divided","","while","While"," ","Trump voters saw across-the-board decline since ’08; Clinton voters saw improvement on economy, jobs","While 37 % thought security from terrorism in the U.S. has gotten better since 2008 , about as many ( 41 % ) said it has stayed about the same , and 22 % thought it has gotten worse ."
mturk_charts/no_data/multi_col/8066.png,"Across five specific areas , majorities of voters gave negative marks to a possible Trump presidency : 61 % said that if Trump were elected , he would definitely or probably not set a high moral standard for the presidency ; 57 % said he would not improve U.S. global standing ; 55 % said he would not improve the way government works and the same percentage said he would not run an open and transparent administration . About half ( 52 % ) said he would use his office to improperly enrich himself or friends and family . Clinton also was viewed quite negatively ; in fact , nearly two - thirds of voters ( 65 % ) said she was unlikely to run an open and transparent administration ( 55 % said this about Trump ) . Clinton also was viewed as less likely than Trump to improve the way government works . However , more voters thought Clinton ( 48 % ) than Trump ( 42 % ) would improve U.S. standing around the world .",question1,"How were the voters' expectations of Trump before the election?",answer1,"Across five specific areas , majorities of voters gave negative marks to a possible Trump presidency : 61 % said that if Trump were elected , he would definitely or probably not set a high moral standard for the presidency ; 57 % said he would not improve U.S. global standing ; 55 % said he would not improve the way government works and the same percentage said he would not run an open and transparent administration . About half ( 52 % ) said he would use his office to improperly enrich himself or friends and family .","Across five specific areas , majorities of voters gave negative marks to a possible Trump presidency : 61 % said that if Trump were elected , he would definitely or probably not set a high moral standard for the presidency ; 57 % said he would not improve U.S. global standing ; 55 % said he would not improve the way government works and the same percentage said he would not run an open and transparent administration . About half ( 52 % ) said he would use his office to improperly enrich himself or friends and family .",". .","","",""," ","Before the election, voters had low expectations for a Trump presidency","Across five specific areas , majorities of voters gave negative marks to a possible Trump presidency : 61 % said that if Trump were elected , he would definitely or probably not set a high moral standard for the presidency ; 57 % said he would not improve U.S. global standing ; 55 % said he would not improve the way government works and the same percentage said he would not run an open and transparent administration About half ( 52 % ) said he would use his office to improperly enrich himself or friends and family"
mturk_charts/no_data/multi_col/8081.png,"Even before the current campaign began , the American public had grown more ideologically polarized along partisan lines , as Pew Research Center documented in a major study . As of 2015 , 53 % of Republicans and Republican - leaning independents had political values that were mostly or consistently conservative , up from 31 % in 2004 . While Republicans have shifted to the right , Democrats have shifted to the left : In 2015 , 60 % of Democrats and Democratic - leaning independents had values that were mostly or consistently liberal , compared with 49 % in 2004 and just 30 % in 1994 . In addition to ideological polarization , partisan animosity also increased substantially during this period .",question1,"What are trends in partisans when it comes to the left-right political spectrum?",answer1,"As of 2015 , 53 % of Republicans and Republican - leaning independents had political values that were mostly or consistently conservative , up from 31 % in 2004 . While Republicans have shifted to the right , Democrats have shifted to the left : In 2015 , 60 % of Democrats and Democratic - leaning independents had values that were mostly or consistently liberal , compared with 49 % in 2004 and just 30 % in 1994 . In addition to ideological polarization , partisan animosity also increased substantially during this period","As of 2015 , 53 % of Republicans and Republican - leaning independents had political values that were mostly or consistently conservative , up from 31 % in 2004 . While Republicans have shifted to the right , Democrats have shifted to the left : In 2015 , 60 % of Democrats and Democratic - leaning independents had values that were mostly or consistently liberal , compared with 49 % in 2004 and just 30 % in 1994 . In addition to ideological polarization , partisan animosity also increased substantially during this period","","","",""," ","More Democrats take liberal positions, more Republicans take conservative sones Percent of Republicans with political values Percent of Democrats with political values ","As of 2015 , 53 % of Republicans and Republican - leaning independents had political values that were mostly or consistently conservative , up from 31 % in 2004 . While Republicans have shifted to the right , Democrats have shifted to the left : In 2015 , 60 % of Democrats and Democratic - leaning independents had values that were mostly or consistently liberal , compared with 49 % in 2004 and just 30 % in 1994 . In addition to ideological polarization , partisan animosity also increased substantially during this period"
mturk_charts/no_data/multi_col/8083.png,"3 Demographic changes have reshaped both party coalitions over the past quarter century , pushing them further apart . Democratic voters are becoming less white , less religious and better - educated at a faster rate than the country as a whole , while aging at a slower rate . Within the GOP , the pattern is the reverse : Republican voters are becoming more diverse , better - educated and less religious at a slower rate than the country generally , while the age profile of the GOP is growing older more quickly than that of the nation as a whole .",question1,"What has been changing trends among partisans?",answer1,"3 Demographic changes have reshaped both party coalitions over the past quarter century , pushing them further apart . Democratic voters are becoming less white , less religious and better - educated at a faster rate than the country as a whole , while aging at a slower rate . Within the GOP , the pattern is the reverse : Republican voters are becoming more diverse , better - educated and less religious at a slower rate than the country generally , while the age profile of the GOP is growing older more quickly than that of the nation as a whole .","3 Demographic changes have reshaped both party coalitions over the past quarter century , pushing them further apart . Democratic voters are becoming less white , less religious and better - educated at a faster rate than the country as a whole , while aging at a slower rate . Within the GOP , the pattern is the reverse : Republican voters are becoming more diverse , better - educated and less religious at a slower rate than the country generally , while the age profile of the GOP is growing older more quickly than that of the nation as a whole .","","","",""," ","Changing demographic profiles of Republican and Democratic voters % of registered voters who are","3 Demographic changes have reshaped both party coalitions over the past quarter century , pushing them further apart . Democratic voters are becoming less white , less religious and better - educated at a faster rate than the country as a whole , while aging at a slower rate . Within the GOP , the pattern is the reverse : Republican voters are becoming more diverse , better - educated and less religious at a slower rate than the country generally , while the age profile of the GOP is growing older more quickly than that of the nation as a whole"
mturk_charts/no_data/multi_col/8084.png,"Among Clinton supporters , about one - in - five ( 19 % ) said life is worse , compared with nearly six - in - ten ( 59 % ) who said it is better . Meanwhile , Trump supporters were considerably more likely than Clinton voters ( 68 % versus 30 % ) to say that the future of the next generation of Americans will be worse compared with life today .",question1,"Where do Trump supporters stand about conditions of life compared to clinton supporters?",answer1,"Trump supporters were considerably more likely than Clinton voters ( 68 % versus 30 % ) to say that the future of the next generation of Americans will be worse compared with life today .","Trump supporters were considerably more likely than Clinton voters ( 68 % versus 30 % ) to say that the future of the next generation of Americans will be worse compared with life today .","","","",""," ","Voters diverge on how U.S. has changed and where it's headed Compared with 50 years ago, life. people like you in America today is The future of the next generation of Americans ","Trump supporters were considerably more likely than Clinton voters ( 68 % versus 30 % ) to say that the future of the next generation of Americans will be worse compared with life today ."
