img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","abstractive_text_added","abstractive_text_removed","extra_added_text","title","original_answer"
mturk_charts/no_data/multi_col/7711.png,"Police work is marked by conflicting experiences and emotions . While about six - in - ten officers ( 58 % ) say they nearly always or often feel proud about their work , about half ( 51 % ) say it always or often makes them feel frustrated .",question1,"How do police officers, feel about their work?",answer1,"Police work is marked by conflicting experiences and emotions . While about six - in - ten officers ( 58 % ) say they nearly always or often feel proud about their work , about half ( 51 % ) say it always or often makes them feel frustrated .","Police work is marked by conflicting experiences and emotions . While about six - in - ten officers ( 58 % ) say they nearly always or often feel proud about their work , about half ( 51 % ) say it always or often makes them feel frustrated .","","","",""," ","The dual nature of police work: Emotions and experiences are soften in conflict % of officers saying Police work nearly always/ Proud 58% Frustrated 51 In the past month they have been by a community member while on duty","Police work is marked by conflicting experiences and emotions . While about six - in - ten officers ( 58 % ) say they nearly always or often feel proud about their work , about half ( 51 % ) say it always or often makes them feel frustrated"
mturk_charts/no_data/multi_col/7712.png,"But a narrow majority ( 56 % ) agree that in certain areas of the city it is more useful for an officer to be aggressive than to be courteous . And a substantial share of officers ( 44 % ) agree that some people can only be brought to reason the hard , physical way .",question1,"What are thoughts behind police brutality?",answer1,"A narrow majority ( 56 % ) agree that in certain areas of the city it is more useful for an officer to be aggressive than to be courteous . And a substantial share of officers ( 44 % ) agree that some people can only be brought to reason the hard , physical way .","a narrow majority ( 56 % ) agree that in certain areas of the city it is more useful for an officer to be aggressive than to be courteous . And a substantial share of officers ( 44 % ) agree that some people can only be brought to reason the hard , physical way .","","But","A",""," ","Some officers say tough, aggressive tactics are needed with some people and in some neighborhoods % ofofficers saying they with each of the.following statements ","But a narrow majority ( 56 % ) agree that in certain areas of the city it is more useful for an officer to be aggressive than to be courteous . And a substantial share of officers ( 44 % ) agree that some people can only be brought to reason the hard , physical way"
mturk_charts/no_data/multi_col/7727.png,"In the current survey , Republicans express confidence in Trump ’s decision - making . Overall , 65 % say they think Trump ’s approach to making important decisions will be about right ; roughly a quarter ( 28 % ) say he ’ll be too impulsive . Conservative Republicans ( 74 % ) are more likely than moderate and liberal Republicans ( 51 % ) to say they think Trump ’s decision - making will be about right . By contrast , Democrats overwhelmingly say that Trump will be too impulsive in making important decisions : 84 % say this , compared with just 9 % who think his approach will be about right . A wide majority of liberal Democrats ( 94 % ) say Trump will be too impulsive ; a somewhat smaller majority of conservative and moderate Democrats say the same ( 77 % ) .",question1,"What are overall views about Trump among Republicans?",answer1,"Republicans express confidence in Trump ’s decision - making . Overall , 65 % say they think Trump ’s approach to making important decisions will be about right ; roughly a quarter ( 28 % ) say he ’ll be too impulsive .","Republicans express confidence in Trump ’s decision - making . Overall , 65 % say they think Trump ’s approach to making important decisions will be about right ; roughly a quarter ( 28 % ) say he ’ll be too impulsive .","express confidence","Conservative 74 are more likely than moderate and liberal 51 By contrast Democrats overwhelmingly that : 84 this compared with just 9 who his A wide majority of liberal Democrats 94 somewhat smaller majority of conservative and moderate Democrats the same 77","",""," ","Wide majority of Democrats think Trump will be too impulsive' making decisions % who say Donald Trump will be important decisions","Overall , 65 % say they think Trump ’s approach to making important decisions will be about right ; roughly a quarter ( 28 % ) say he ’ll be too impulsive . Conservative Republicans ( 74 % ) are more likely than moderate and liberal Republicans ( 51 % ) to say they think Trump ’s decision - making will be about right . By contrast , Democrats overwhelmingly say that Trump will be too impulsive in making important decisions : 84 % say this , compared with just 9 % who think his approach will be about right . A wide majority of liberal Democrats ( 94 % ) say Trump will be too impulsive ; a somewhat smaller majority of conservative and moderate Democrats say the same ( 77 % )"
mturk_charts/no_data/multi_col/7728.png,"Trump receives much lower marks for both the job he has done explaining his plans and policies ( 39 % approve ) and for his cabinet choices ( 41 % approve ) than Obama received in 2009 . Eight years ago , 70 % approved of the job Obama had done explaining his plans and policies for the future and 66 % said they approved of his cabinet selections . As reported in December , early ratings for Trump also trail those given to other recent presidents at similar points in their presidential transitions , including George W. Bush , Bill Clinton and George H.W. Bush .",question1,"Compare Trump approvals to Obama?",answer1,"Trump receives much lower marks for both the job he has done explaining his plans and policies ( 39 % approve ) and for his cabinet choices ( 41 % approve ) than Obama received in 2009","Trump receives much lower marks for both the job he has done explaining his plans and policies ( 39 % approve ) and for his cabinet choices ( 41 % approve ) than Obama received in 2009","","70 approved of had future 66 said they approved of selections early ratings also trail those given to other recent presidents at similar points their presidential transitions , including George W. Bush , Bill Clinton George H.W. Bush .","",""," ","Early ratings of Trump much more negative than Obama's in fearly 2009 % who approve of","Trump receives much lower marks for both the job he has done explaining his plans and policies ( 39 % approve ) and for his cabinet choices ( 41 % approve ) than received in 2009 70 % approved of the job Obama had done explaining his plans and policies for the future and 66 % said they approved of his cabinet selections early ratings Trump also trail those given to other recent presidents at similar points in their presidential transitions , including George W. Bush , Bill Clinton and George H.W. Bush ."
mturk_charts/no_data/multi_col/7729.png,"In January 2009 , 65 % could recall the name of a person Obama had selected for a role in his administration ( a level of awareness that was driven in large party by familiarity with his pick for Secretary of State , Hillary Clinton ) . In January 2001 , fewer than half ( 43 % ) could name an appointee of George W. Bush ; and in January 1993 , just 21 % could identify a person Bill Clinton had nominated for his cabinet or other high - level post .",question1,"Comment on trends in people recalling names of those chosen by Obama?",answer1,"In January 2009 , 65 % could recall the name of a person Obama had selected for a role in his administration .","In January 2009 , 65 % could recall the name of a person Obama had selected for a role in his administration .","","( level awareness that was driven large party Hillary Clinton ) 2001 fewer than half ( 43 ) an appointee George W. Bush ; and 1993 just 21 identify Bill Clinton nominated cabinet or other high - level post","",""," ","the about a third can name Trump appointee % who can recall the name of anyone has chosen for his cabinetor high levelposts Clinton Bush Obama Trump","January 2009 , 65 % could recall the name of a person Obama had selected for a role his administration ( a level of awareness that was driven in large party Hillary Clinton ) . In January 2001 , fewer than half ( 43 % ) could name an appointee of George W. Bush ; and in January 1993 , just 21 % could identify a person Bill Clinton had nominated for his cabinet or other high - level post ."
mturk_charts/no_data/multi_col/7732.png,"By 62 % t0 33 % , more women disapprove than approve of the job Trump has done . Among men , about as many say they approve of how Trump has outlined his plans ( 46 % ) as disapprove ( 48 % ) . By more than two - to - one , blacks ( 69%-25 % ) and Hispanics ( 68%-27 % ) say they disapprove of the job Trump has done explaining his plans and policies to the American people . Whites are more evenly divided : 46 % say they approve , while 49 % disapprove .",question1,"Compare approvals among men and women?",answer1,"By 62 % to 33 % , more women disapprove than approve of the job Trump has done . Among men , about as many say they approve of how Trump has outlined his plans ( 46 % ) as disapprove ( 48 % ) .","By 62 % t0 33 % , more women disapprove than approve of the job Trump has done . Among men , about as many say they approve of how Trump has outlined his plans ( 46 % ) as disapprove ( 48 % ) .","By Among","blacks 69%-25 and Hispanics 68%-27 explaining and policies to American people Whites are evenly divided : while 49","to","t0"," ","Trump gets less negative ratings for fearly performance among men, whites % who of the job Trump has done explaining his policies and plans for the future to the American people ","62 % t0 33 % , more women disapprove than approve of the job Trump has done men about as many say they approve of how Trump has outlined his plans ( 46 % ) as disapprove ( 48 % ) . blacks ( 69%-25 % ) and Hispanics ( 68%-27 % ) say they disapprove of the job Trump has done explaining his plans and policies to the American people . Whites are more evenly divided : 46 % say they approve , while 49 % disapprove ."
mturk_charts/no_data/multi_col/7741.png,"While the idea of raising the minimum wage is broadly popular , a Pew Research Center survey this past August found clear partisan and racial differences in support . Overall , 52 % of people favored increasing the federal minimum to $ 15 an hour , but that idea was favored by just 21 % of Trump supporters ( versus 82 % of Clinton backers ) . And while large majorities of blacks and Hispanics supported a $ 15 federal minimum wage , 54 % of whites opposed it ,",question1,"What are overall views about increasing the minimum wage?",answer1,"Overall , 52 % of people favored increasing the federal minimum to $ 15 an hour .","Overall , 52 % of people favored increasing the federal minimum to $ 15 an hour .","","popular a Pew Research Center survey this past August found clear partisan and racial differences in support but that idea was by just 21 Trump supporters ( versus 82 Clinton backers )","",""," ","Voters' views of $15 minimum wage Increasing fferelminimum wagefrom $7.25/hour to $15/hour (%)","popular , a Pew Research Center survey this past August found clear partisan and racial differences in support . Overall , 52 % of people favored increasing the federal minimum to $ 15 an hour , but that idea was favored by just 21 % of Trump supporters ( versus 82 % of Clinton backers )"
mturk_charts/no_data/multi_col/7746.png,"Indeed , while roughly four - in - ten Israeli Jews ( 42 % ) said that the continued building of settlements helps the security of Israel , three - in - ten ( 30 % ) said the settlements hurt the country ’s security , while a quarter ( 25 % ) said they do not affect Israel ’s security one way or another . Roughly a year earlier , Israeli Jews were less sanguine about the benefits of settlement building : In 2013 , only 31 % said such construction improved Israel ’s security .",question1,"What Israeli Jews think about the building of settlements?",answer1,"Indeed , while roughly four - in - ten Israeli Jews ( 42 % ) said that the continued building of settlements helps the security of Israel , three - in - ten ( 30 % ) said the settlements hurt the country ’s security , while a quarter ( 25 % ) said they do not affect Israel ’s security one way or another .","Indeed , while roughly four - in - ten Israeli Jews ( 42 % ) said that the continued building of settlements helps the security of Israel , three - in - ten ( 30 % ) said the settlements hurt the country ’s security , while a quarter ( 25 % ) said they do not affect Israel ’s security one way or another .",".","","",""," ","In recent years, more Jews say settlements help Israel's security building % of Israeli Jews who say the building of settlements helps/ hurts/makes no difference to the security of Israel DK/refused ","Indeed , while roughly four - in - ten Israeli Jews ( 42 % ) said that the continued building of settlements helps the security of Israel , three - in - ten ( 30 % ) said the settlements hurt the country ’s security , while a quarter ( 25 % ) said they do not affect Israel ’s security one way or another"
mturk_charts/no_data/multi_col/7750.png,"While a 57 % majority of conservative Republicans and leaners think the Supreme Court should overturn the decision , just 27 % of moderate and liberal Republicans say the same . In fact , 71 % of moderate and liberal Republicans think the court should not completely overturn Roe v. Wade . Majorities across all levels of education say the court should not overturn Roe v. Wade . Still , higher levels of education are associated with less support for overturning the decision : Nearly nine - in - ten of those with postgraduate degrees ( 88 % ) say the court should not overturn the decision , compared with about seven - in - ten of those with a college degree ( 74 % ) or some college experience ( 70 % ) and 62 % of those with a high school diploma or less education .",question1,"Describe Republicans opinions about Roe v. Wade decision of Supreme Court?",answer1,"While a 57 % majority of conservative Republicans and leaners think the Supreme Court should overturn the decision , just 27 % of moderate and liberal Republicans say the same . In fact , 71 % of moderate and liberal Republicans think the court should not completely overturn Roe v. Wade .","While a 57 % majority of conservative Republicans and leaners think the Supreme Court should overturn the decision , just 27 % of moderate and liberal Republicans say the same . In fact , 71 % of moderate and liberal Republicans think the court should not completely overturn Roe v. Wade .","","","",""," ","Wide differences in views of Roe v. Wade by education, religion, party Would you like to see the Supreme Court completely overturn its Roe versus Wade decision, or not? ","While a 57 % majority of conservative Republicans and leaners think the Supreme Court should overturn the decision , just 27 % of moderate and liberal Republicans say the same . In fact , 71 % of moderate and liberal Republicans think the court should not completely overturn Roe v. Wade"
mturk_charts/no_data/multi_col/7759.png,"Our August survey revealed a wide gulf in how Donald Trump and Hillary Clinton supporters viewed the country . It found Donald Trump supporters overwhelmingly believed that life in America is worse than it was 50 years ago “ for people like them , ” while most Hillary Clinton supporters took the opposite view , saying life for people like them has gotten better over the past half - century . The candidates ’ supporters also differed in their expectations for the nation ’s future . Trump backers were broadly pessimistic , while Clinton supporters had mixed assessments .",question1,"Compare Trump to Clinton voters views on the future of next generation of Americans?",answer1,"The candidates ’ supporters differed in their expectations for the nation ’s future . Trump backers were broadly pessimistic , while Clinton supporters had mixed assessments .","The candidates ’ supporters differed in their expectations for the nation ’s future . Trump backers were broadly pessimistic , while Clinton supporters had mixed assessments .","","also","",""," ","Voters diverge on how U.S has changed and where it's headed Compared with 50 years today ago, life for people Americans will be compared with life today ","The candidates ’ supporters also differed in their expectations for the nation ’s future . Trump backers were broadly pessimistic , while Clinton supporters had mixed assessments ."
