img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","abstractive_text_added","abstractive_text_removed","extra_added_text","title","original_answer"
mturk_charts/no_data/multi_col/7329.png,"About one - in - six adults ( 16 % ) who have been employed in the past two years say there was a time during this period when they needed or wanted to take time off from work following the birth or adoption of their child , to care for a family member with a serious health condition or to deal with their own serious health condition , but were unable to do so . This figure rises to 30 % among those with household incomes under $ 30,000 .",same,"What is the distribution of employed adults needing to take time off from work?",answer1,"About one - in - six adults ( 16 % ) who have been employed in the past two years say there was a time during this period when they needed or wanted to take time off from work following the birth or adoption of their child , to care for a family member with a serious health condition or to deal with their own serious health condition , but were unable to do so . This figure rises to 30 % among those with household incomes under $ 30,000 .","About one - in - six adults ( 16 % ) who have been employed in the past two years say there was a time during this period when they needed or wanted to take time off from work following the birth or adoption of their child , to care for a family member with a serious health condition or to deal with their own serious health condition , but were unable to do so . This figure rises to 30 % among those with household incomes under $ 30,000 .","but were unable do so . This figure rises 30 among those household incomes under $ 30,000 .","","",""," ","Three-in-ten lower-income workers say they weren't able to take leave when they needed or wanted to parental, family or medicalreasons butwere not able to ","About one - in - six adults ( 16 % ) who have been employed in the past two years say there was a time during this period when they needed or wanted to take time off from work following the birth or adoption of their child , to care for a family member with a serious health condition or to deal with their own serious health condition"
mturk_charts/no_data/multi_col/7334.png,"China is viewed as principally a military threat by slightly more than a third of Americans ( 36 % ) . If an Asian ally such as Japan , South Korea , or the Philippines were to become embroiled in a military conflict with China , most Americans ( 58 % ) would back the use of force against Beijing . Nearly two - in - three Republicans ( 65 % ) and 62 % of independents hold this view . And by a 52%-39 % margin , Democrats also favor using force to defend an Asian ally .",same,"What are views of Democrats about using force to defend an Asian ally?",answer1,"By a 52%-39 % margin , Democrats favor using force to defend an Asian ally .","by a 52%-39 % margin , Democrats favor using force to defend an Asian ally .","","And also","By","by"," ","Bipartisan willingness to use force to defend U.S. allies in conflict with China","And by a 52%-39 % margin , Democrats also favor using force to defend an Asian ally ."
mturk_charts/no_data/multi_col/7335.png,"Overall , the American public is closely divided between those expressing favorable and unfavorable views of China . But there are notable differences along partisan lines , with Democrats significantly more likely than Republicans or independents to offer a positive opinion of China . However , despite a 2016 presidential campaign season that featured a fair amount of negative rhetoric about China from then - candidate Trump and other GOP contenders , ratings have actually become more positive among Republicans . A year ago , 27 % had a favorable opinion , compared with 39 % today . Democrats also express more positive ratings this year ( 49 % favorable vs. 39 % in 2016 ) . Views among independents are essentially unchanged ( 41 % favorable vs. 40 % last year ) .",same,"What are views of Democrats about China?",same,"Overall , the American public is closely divided between those expressing favorable and unfavorable views of China . But there are notable differences along partisan lines , with Democrats significantly more likely than Republicans or independents to offer a positive opinion of China . Democrats express more positive ratings ( 49 % favorable ) .","Overall , the American public is closely divided between those expressing favorable and unfavorable views of China . But there are notable differences along partisan lines , with Democrats significantly more likely than Republicans or independents to offer a positive opinion of China . Democrats express more positive ratings ( 49 % favorable ) .","Overall , the American public is closely divided between those expressing and unfavorable views of China . But there are notable differences along partisan lines , with significantly likely than Republicans or independents to offer a opinion of China . .","also this year vs. 39 in 2016","",""," ","Views of China more favorable among Democrats, those younger than 30 USS views of China ","Democrats also express more positive ratings this year ( 49 % favorable vs. 39 % in 2016 )"
mturk_charts/no_data/multi_col/7336.png,"On balance , Americans today tend to be more concerned about China ’s economic strength than its military prowess . Still , the share of the public that believes China is primarily a military threat has risen somewhat over time . In 2012 , 28 % were more concerned about China ’s military strength , while 36 % now hold this view . Although economic concerns about China have become less prevalent in recent years , many Americans are still worried about China ’s economic strength . The amount of American debt held by China , for instance , is the top concern among the eight sources of tension between the two countries included in the survey .",same,"What are concerns of Americans about China?",answer2,"On balance , Americans today tend to be more concerned about China ’s economic strength than its military prowess .","On balance , Americans today tend to be more concerned about China ’s economic strength than its military prowess .","","Still the share of the public that believes is primarily a threat has risen somewhat over time In 2012 28 % were while 36 % now hold this view The amount of American debt held by for instance is the top concern among the eight sources of tension between the two countries included in the survey","",""," ","Americans are more concerned about China's economic strength than its mil litary power China?","On balance , Americans today tend to be more concerned about China ’s economic strength than its military prowess . Still , the share of the public that believes China is primarily a military threat has risen somewhat over time . In 2012 , 28 % were more concerned about China ’s military strength , while 36 % now hold this view . The amount of American debt held by China , for instance , is the top concern among the eight sources of tension between the two countries included in the survey ."
mturk_charts/no_data/multi_col/7344.png,"Middle - aged and older Americans have positive views of economic conditions . Roughly six - in - ten people ages 30 to 49 ( 61 % ) and 50 and older ( 59 % ) say the economy is very or somewhat good . And about half ( 49 % ) of Americans ages 18 to 29 agree .",same,"What do demographic groups say about their satisfaction with the economy?",answer2,"Middle - aged and older Americans have positive views of economic conditions . Roughly six - in - ten people ages 30 to 49 ( 61 % ) and 50 and older ( 59 % ) say the economy is very or somewhat good . And about half ( 49 % ) of Americans ages 18 to 29 agree .","Middle - aged and older Americans have positive views of economic conditions . Roughly six - in - ten people ages 30 to 49 ( 61 % ) and 50 and older ( 59 % ) say the economy is very or somewhat good . And about half ( 49 % ) of Americans ages 18 to 29 agree .","","","",""," ","Across demographic groups, many Americans satisfied with economy The current economic situation in our country is good ","Middle - aged and older Americans have positive views of economic conditions . Roughly six - in - ten people ages 30 to 49 ( 61 % ) and 50 and older ( 59 % ) say the economy is very or somewhat good . And about half ( 49 % ) of Americans ages 18 to 29 agree ."
mturk_charts/no_data/multi_col/7357.png,"At the national level , there was almost no difference in these views between Republicans and Republican - leaning independents and Democrats and Democratic leaners . About half of Republicans and Democrats ( 51 % of each ) said it was better to avoid talking about political differences , while nearly as many said it was better to address differences to try to find common ground .",same,"How do partisans differ in resolving their political differences?",answer2,"At the national level , there was almost no difference in views between Republicans and Republican - leaning independents and Democrats and Democratic leaners . About half of Republicans and Democrats ( 51 % of each ) said it was better to avoid talking about political differences , while nearly as many said it was better to address differences to try to find common ground .","At the national level , there was almost no difference in views between Republicans and Republican - leaning independents and Democrats and Democratic leaners . About half of Republicans and Democrats ( 51 % of each ) said it was better to avoid talking about political differences , while nearly as many said it was better to address differences to try to find common ground .","About half of ( 51 % of each ) avoid talking about political","these","",""," ","Partisans in 'safest' territory for their side more likely to talk about differences % different who say political itis generally better to different political views than their friends and they family differences, in these differences, order to try to because it usually Among Republicans and Republican leaners in counties where the two-party vote share was Among Democrats and Democratic leaners in Among counties where the two-party vote share was ","At the national level , there was almost no difference in these views between Republicans and Republican - leaning independents and Democrats and Democratic leaners . while nearly as many said it was better to address differences to try to find common ground ."
mturk_charts/no_data/multi_col/7360.png,"About half of Republicans and Republican leaners ( 52 % ) said they lived in areas where most of their neighbors supported Trump , while 42 % of Democrats and Democratic leaners said they lived in areas that mostly supported Clinton . Republicans who live in counties that voted overwhelmingly for Trump were much more likely than those who lived in areas that mostly supported Clinton to say that most of their neighbors supported Trump ( 73 % in counties that voted strongly for Trump versus 17 % in counties that voted strongly for Clinton ) .",same,"Discuss the distribution of partisans in neighborhoods that support Trump or Clinton?",answer1,"About half of Republicans and Republican leaners ( 52 % ) said they lived in areas where most of their neighbors supported Trump , while 42 % of Democrats and Democratic leaners said they lived in areas that mostly supported Clinton .","About half of Republicans and Republican leaners ( 52 % ) said they lived in areas where most of their neighbors supported Trump , while 42 % of Democrats and Democratic leaners said they lived in areas that mostly supported Clinton .",".","","",""," ","Perceptions of community partisanship align with actual vote returns % who say most of the people in the community where they live supported Most supported Evenly Most supported Donald Trump split Hillary Clinton Total 33 30 22 Among Democrats and Democratic leaners in counties where the two-party vote share was","About half of Republicans and Republican leaners ( 52 % ) said they lived in areas where most of their neighbors supported Trump , while 42 % of Democrats and Democratic leaners said they lived in areas that mostly supported Clinton"
mturk_charts/no_data/multi_col/7362.png,"However , women and men who were employed in the past two years are equally likely to say that they have taken time off to care for a sick family member during that time , but women report having taken slightly more time off , on average , than men . And women are much more likely than men to say that they were the primary caregiver for their sick family member . Roughly two - thirds ( 65 % ) of female family - leave takers say they provided more care for their sick family member than anyone else in the family . Only 44 % of male family - leave takers say they were the main caregiver .",same,"Discuss the gender gap when it comes to family caregiving?",answer1,"However , women and men who were employed in the past two years are equally likely to say that they have taken time off to care for a sick family member during that time , but women report having taken slightly more time off , on average , than men . And women are much more likely than men to say that they were the primary caregiver for their sick family member . Roughly two - thirds ( 65 % ) of female family - leave takers say they provided more care for their sick family member than anyone else in the family . Only 44 % of male family - leave takers say they were the main caregiver","However , women and men who were employed in the past two years are equally likely to say that they have taken time off to care for a sick family member during that time , but women report having taken slightly more time off , on average , than men . And women are much more likely than men to say that they were the primary caregiver for their sick family member . Roughly two - thirds ( 65 % ) of female family - leave takers say they provided more care for their sick family member than anyone else in the family . Only 44 % of male family - leave takers say they were the main caregiver","","","",""," ","Gender and family caregiving: Women have more responsibility while men stee greater benefits % offamily- leave takers saying they were % offamily- leave takers who say taking time offrom","However , women and men who were employed in the past two years are equally likely to say that they have taken time off to care for a sick family member during that time , but women report having taken slightly more time off , on average , than men . And women are much more likely than men to say that they were the primary caregiver for their sick family member . Roughly two - thirds ( 65 % ) of female family - leave takers say they provided more care for their sick family member than anyone else in the family . Only 44 % of male family - leave takers say they were the main caregiver"
mturk_charts/no_data/multi_col/7389.png,"Americans overwhelmingly say that parents should be able to take leave from work following the birth or adoption of a child . And they say the same about workers who need to care for a family member with a serious health condition or to deal with their own serious health condition . But while most Americans support paid leave in each of these situations , about one - in - seven ( 15 % ) say men should n’t be able to take paternity leave at all , paid or unpaid , according to a new Pew Research Center study .",same,"Discuss how the survey shows that Americans take work more seriously than their lives?",answer1,"About one - in - seven ( 15 % ) Americans say men should n’t be able to take paternity leave at all , paid or unpaid , according to a new Pew Research Center study .","about one - in - seven ( 15 % ) say men should n’t be able to take paternity leave at all , paid or unpaid , according to a new Pew Research Center study .","","Americans overwhelmingly that parents from work following the birth adoption of child And they the same workers who need care for family member with serious health condition deal with their own serious health condition But while most Americans support each of these situations","About Americans","about"," ","About one-in-seven say fathers shouldn't be able to take any paternity leave the saying or unpaid group Workers, to care for a family member with a serious health condition Workers to deal with own ","Americans overwhelmingly say that parents should be able to take leave from work following the birth or adoption of a child . And they say the same about workers who need to care for a family member with a serious health condition or to deal with their own serious health condition . But while most Americans support paid leave in each of these situations , about one - in - seven ( 15 % ) say men should n’t be able to take paternity leave at all , paid or unpaid , according to a new Pew Research Center study"
mturk_charts/no_data/multi_col/7390.png,"Older Republicans offer considerably different views than their younger counterparts . Four - in - ten Republicans ages 65 or older say fathers should n’t be able to take leave from work following the birth or adoption of a child , compared with 20 % of Republicans ages 50 to 64 , 10 % of those 30 to 49 , and 14 % of those 18 to 29 . Age differences are relatively small among Democrats .",same,"What are differences in partisan views among different age groups when it comes to thinking men have no responsibility for their kids?",answer1,"Older Republicans offer considerably different views than their younger counterparts . Four - in - ten Republicans ages 65 or older say fathers should n’t be able to take leave from work following the birth or adoption of a child , compared with 20 % of Republicans ages 50 to 64 , 10 % of those 30 to 49 , and 14 % of those 18 to 29 . Age differences are relatively small among Democrats .","Older Republicans offer considerably different views than their younger counterparts . Four - in - ten Republicans ages 65 or older say fathers should n’t be able to take leave from work following the birth or adoption of a child , compared with 20 % of Republicans ages 50 to 64 , 10 % of those 30 to 49 , and 14 % of those 18 to 29 . Age differences are relatively small among Democrats .","","","",""," ","Older Republicans are particularly likely to say fathers shouldn't be alle to take paternity leave % able saying fathers should paid NOT unpaid, be able to take leave, paid adoption or unpaid, following birth or paid adoption unpaid, of child Ages 18-29 30-49 50-64 65+ ","Older Republicans offer considerably different views than their younger counterparts . Four - in - ten Republicans ages 65 or older say fathers should n’t be able to take leave from work following the birth or adoption of a child , compared with 20 % of Republicans ages 50 to 64 , 10 % of those 30 to 49 , and 14 % of those 18 to 29 . Age differences are relatively small among Democrats"
