img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","abstractive_text_added","abstractive_text_removed","extra_added_text","title","original_answer"
mturk_charts/no_data_remaining/multi_col/3043.png,"About a third ( 34 % ) now say they think health care legislation will pass this year , up from 27 % one week earlier . Still , that is far below the 57 % recorded Jan. 15 - 18 , just before the special election in Massachusetts for what had been Ted Kennedy ’s seat in the U.S. Senate . Immediately after Republican Scott Brown won the Jan. 19 vote , the percentage saying they thought a health care bill would pass this year plummeted to about a quarter ( 27 % Jan. 22 - 25 ) . Following the White House health care summit that included President Obama and lawmakers from both parties , about a third of Americans ( 34 % ) say they think legislation will pass this year , up from 27 % in the week before the meeting . Currently , 54 % say they think a bill will not pass , while 62 % held that view before the summit .",same,"What is the opinion of the public on whether Heath care reform bill will pass?",answer2,"34 % now say they think health care legislation will pass this year . Currently , 54 % say they think a bill will not pass .","34 % now say they think health care legislation will pass this year . Currently , 54 % say they think a bill will not pass .",". .","About third ( )","",""," ","Will Health Care Reform Pass?","About a third ( 34 % ) now say they think health care legislation will pass this year Currently , 54 % say they think a bill will not pass"
mturk_charts/no_data_remaining/multi_col/3044.png,"About two - in - ten ( 19 % ) very closely followed news about the death of a killer - whale trainer at Sea World in Orlando , Fla. : 10 % say this was the story they followed most closely last week . Almost a quarter of women ( 23 % ) say they followed this story very closely , compared with 15 % of men . The killing of a veteran trainer by a 12,000 pound whale accounted for 3 % of news coverage . Two - in - ten say they followed developments in the U.S. military effort in Afghanistan very closely , while 6 % say this was the story they followed most closely . News out of Afghanistan accounted for 5 % of coverage . And 16 % say they followed Congressional hearings about problems with Toyota vehicles very closely ; 5 % say this was the story they followed most closely last week . Stories about Toyota ’s problems made up 10 % of the newshole , with the bulk of the coverage tied to the hearings in Washington .",same,"How is people's attention on news about the killer whale attack?",answer2,"19 % very closely followed news about the death of a killer - whale trainer at Sea World in Orlando , Fla. : 10 % say this was the story they followed most closely last week .","19 % very closely followed news about the death of a killer - whale trainer at Sea World in Orlando , Fla. : 10 % say this was the story they followed most closely last week .","","About two ten ( )","",""," ","Measuring News Interest Percent following each Which one story closely'? did you","About two - in - ten ( 19 % ) very closely followed news about the death of a killer - whale trainer at Sea World in Orlando , Fla. : 10 % say this was the story they followed most closely last week ."
mturk_charts/no_data_remaining/multi_col/3045.png,"Favorable views of labor unions have plummeted since 2007 , amid growing public skepticism about unions ’ purpose and power . Currently , 41 % say they have a favorable opinion of labor unions while about as many ( 42 % ) express an unfavorable opinion . In January 2007 , a clear majority ( 58 % ) had a favorable view of unions while just 31 % had an unfavorable impression .",same,"How is the picture of Labor Union declining among people?",answer2,"Currently , 41 % say they have a favorable opinion of labor unions while about as many ( 42 % ) express an unfavorable opinion . In January 2007 , a clear majority ( 58 % ) had a favorable view of unions while just 31 % had an unfavorable impression .","Currently , 41 % say they have a favorable opinion of labor unions while about as many ( 42 % ) express an unfavorable opinion . In January 2007 , a clear majority ( 58 % ) had a favorable view of unions while just 31 % had an unfavorable impression .","","","",""," ","Labor Union Favorability Lowest Since I 985","Currently , 41 % say they have a favorable opinion of labor unions while about as many ( 42 % ) express an unfavorable opinion . In January 2007 , a clear majority ( 58 % ) had a favorable view of unions while just 31 % had an unfavorable impression ."
mturk_charts/no_data_remaining/multi_col/3046.png,"Last year , a Pew Research survey found a decline in the proportion of the public saying labor unions are necessary to protect working people , while more expressed concern about the power of unions . In April 2009 , 61 % agreed with the statement “ labor unions are necessary to protect the working person , ” down from 68 % in 2007 and 74 % in 2003 . In the same survey , six - in - ten ( 61 % ) agreed that “ labor unions have too much power , ” up from 52 % in 1999 .",same,"How has the public opinion about labor unions been through out the years?",same,"In April 2009 , 61 % agreed with the statement “ labor unions are necessary to protect the working person , ” down from 68 % in 2007 and 74 % in 2003 . In the same survey , six - in - ten ( 61 % ) agreed that “ labor unions have too much power , ” up from 52 % in 1999 .","In April 2009 , 61 % agreed with the statement “ labor unions are necessary to protect the working person , ” down from 68 % in 2007 and 74 % in 2003 . In the same survey , six - in - ten ( 61 % ) agreed that “ labor unions have too much power , ” up from 52 % in 1999 .","","","",""," ","Labor unions are necessary to protect the working person","In April 2009 , 61 % agreed with the statement “ labor unions are necessary to protect the working person , ” down from 68 % in 2007 and 74 % in 2003 . In the same survey , six - in - ten ( 61 % ) agreed that “ labor unions have too much power , ” up from 52 % in 1999 ."
mturk_charts/no_data_remaining/multi_col/3047.png,"More than four - in - ten say they followed news last week about the U.S. economy ( 43 % ) or the earthquake ( 42 % ) very closely . Just fewer than four - in - ten ( 38 % ) say they followed news about the earthquake aftermath more closely than any other major news story , while 26 % say they followed news about the condition of the economy most closely . By contrast , just about two - in - ten ( 21 % ) say they followed news about problems with sudden acceleration and braking in Toyota cars and trucks very closely . One - in - ten say this was the story they followed most closely last week , according to the latest News Interest Index survey , conducted Feb. 5 - 8 among 1,015 adults by the Pew Research Center for the People & amp ; the Press .",same,"How can the consumption of news about earthquakes and the economy be described?",same,"More than four - in - ten say they followed news last week about the U.S. economy ( 43 % ) or the earthquake ( 42 % ) very closely . Just fewer than four - in - ten ( 38 % ) say they followed news about the earthquake aftermath more closely than any other major news story , while 26 % say they followed news about the condition of the economy most closely .","More than four - in - ten say they followed news last week about the U.S. economy ( 43 % ) or the earthquake ( 42 % ) very closely . Just fewer than four - in - ten ( 38 % ) say they followed news about the earthquake aftermath more closely than any other major news story , while 26 % say they followed news about the condition of the economy most closely .","","","",""," ","Measuring News Interest story Percent 'very following closely each","More than four - in - ten say they followed news last week about the U.S. economy ( 43 % ) or the earthquake ( 42 % ) very closely . Just fewer than four - in - ten ( 38 % ) say they followed news about the earthquake aftermath more closely than any other major news story , while 26 % say they followed news about the condition of the economy most closely ."
mturk_charts/no_data_remaining/multi_col/3048.png,"About six - in - ten Americans ( 61 % ) say they are hearing a mix of good and bad news about the economy , not much different from the 65 % that said the same in early January . However , 35 % say they are hearing mostly bad news about the economy , up from 29 % the week of Jan. 8 - 11 . Just 4 % say they are hearing mostly good news about the economy , about the same as the 5 % that said this last month .",same,"How did public perceptions of the tone of economic news change over the months?",answer2,"About six - in - ten Americans ( 61 % ) say they are hearing a mix of good and bad news about the economy , not much different from the 65 % that said the same in early January . 35 % say they are hearing mostly bad news about the economy , up from 29 % the week of Jan. 8 - 11 .","About six - in - ten Americans ( 61 % ) say they are hearing a mix of good and bad news about the economy , not much different from the 65 % that said the same in early January . 35 % say they are hearing mostly bad news about the economy , up from 29 % the week of Jan. 8 - 11 .","up 29 week Jan. 8 11","However Just 4","",""," ","What Americans Are Hearing About the Economy Hearing","About six - in - ten Americans ( 61 % ) say they are hearing a mix of good and bad news about the economy , not much different from the 65 % that said the same in early January . However , 35 % say they are hearing mostly bad news about the economy Just 4 % say they are hearing mostly good news about the economy"
mturk_charts/no_data_remaining/multi_col/3049.png,"Across predominantly Muslim nations , there is little enthusiasm for the extremist Islamic organizations Hamas and Hezbollah , although there are pockets of support for both groups , especially in the Middle East . Four years after its victory in Palestinian parliamentary elections , Hamas receives relatively positive ratings in Jordan ( 56 % favorable ) and Egypt ( 52 % ) . However , Palestinians are more likely to give the group a negative ( 52 % ) than a positive ( 44 % ) rating . And reservations about Hamas are particularly common in the portion of the Palestinian territories it controls — just 37 % in Gaza express a favorable opinion , compared with 47 % in the West Bank . A survey conducted May 18 to June 16 , 2009 by the Pew Research Center ’s Global Attitudes Project also finds limited support for the Lebanese Shia organization Hezbollah.1 While most Palestinians ( 61 % ) and about half of Jordanians ( 51 % ) have a favorable view of Hezbollah , elsewhere opinions are less positive , including Egypt ( 43 % ) and Lebanon ( 35 % ) . As with many issues in Lebanon , views of Hezbollah are sharply divided along religious lines : nearly all of the country ’s Shia Muslims ( 97 % ) express a positive opinion of the organization , while only 18 % of Christians and 2 % of Sunni Muslims feel this way . Meanwhile , Turks overwhelmingly reject both groups — just 5 % give Hamas a positive rating and only 3 % say this about Hezbollah . There is also little support among Israel ’s Arab population for either Hamas ( 21 % favorable ) or Hezbollah ( 27 % ) . Outside of the Middle East , many in Pakistan , Indonesia , and Nigeria are unable to offer an opinion about these groups .",same,"How are the views on Hammas in different countries and territories?",answer1,"Hamas receives relatively positive ratings in Jordan ( 56 % favorable ) and Egypt ( 52 % ) . However , Palestinians are more likely to give the group a negative ( 52 % ) than a positive ( 44 % ) rating .","Hamas receives relatively positive ratings in Jordan ( 56 % favorable ) and Egypt ( 52 % ) . However , Palestinians are more likely to give the group a negative ( 52 % ) than a positive ( 44 % ) rating .","","And reservations about particularly common portion of Palestinian territories it controls — just 37 Gaza express opinion compared with 47 West Bank","",""," ","Views of Extremist Groups Hamas","Hamas receives relatively positive ratings in Jordan ( 56 % favorable ) and Egypt ( 52 % ) . However , Palestinians are more likely to give the group a negative ( 52 % ) than a positive ( 44 % ) rating . And reservations about Hamas are particularly common in the portion of the Palestinian territories it controls — just 37 % in Gaza express a favorable opinion , compared with 47 % in the West Bank ."
mturk_charts/no_data_remaining/multi_col/3051.png,"There is a widespread perception among Muslims that conflict between Sunnis and Shia is not limited to Iraq ’s borders . In nine nations , Muslim respondents were asked whether the tensions between Sunnis and Shia are limited to Iraq or are a growing problem in the Muslim world more generally , and in seven of those nations , a majority of Muslims say it is a broader problem . This is a rare point of agreement among Muslims in Lebanon , a country that has experienced considerable sectarian conflict for decades . Overall , 95 % of Lebanese Muslims Sunni - Shia tensions are a broad problem in the Muslim world , including 99 % of Sunnis and 91 % of Shia . Most Pakistani , Egyptian , Jordanian and Nigerian Muslims also see a general problem that is not limited to Iraq . Israel ’s Muslim minority community is roughly divided on this question — 42 % say it is a more general problem , while 38 % feel it is limited to Iraq . Indonesia is the outlier on this question — 25 % of Indonesian Muslims say Sunni - Shia tensions are a general problem , while almost half ( 47 % ) think it is essentially a problem for Iraq ( 28 % offer no opinion ) .",same,"How do different countries view Sunni-Shia's situation in relation to the scale of the problem?",same,"95 % of Lebanese Muslims Sunni - Shia tensions are a broad problem in the Muslim world . Most Pakistani , Egyptian , Jordanian and Nigerian Muslims also see a general problem that is not limited to Iraq . Israel ’s Muslim minority community is roughly divided on this question — 42 % say it is a more general problem , while 38 % feel it is limited to Iraq . Indonesia is the outlier on this question — 25 % of Indonesian Muslims say Sunni - Shia tensions are a general problem , while almost half ( 47 % ) think it is essentially a problem for Iraq .","95 % of Lebanese Muslims Sunni - Shia tensions are a broad problem in the Muslim world . Most Pakistani , Egyptian , Jordanian and Nigerian Muslims also see a general problem that is not limited to Iraq . Israel ’s Muslim minority community is roughly divided on this question — 42 % say it is a more general problem , while 38 % feel it is limited to Iraq . Indonesia is the outlier on this question — 25 % of Indonesian Muslims say Sunni - Shia tensions are a general problem , while almost half ( 47 % ) think it is essentially a problem for Iraq .","","Overall including 99 Sunnis 91 28 offer no opinion","",""," ","Are Sunni Shia Tensions Limited to Iraq or a More General Problem?","Overall , 95 % of Lebanese Muslims Sunni - Shia tensions are a broad problem in the Muslim world , including 99 % of Sunnis and 91 % of Shia . Most Pakistani , Egyptian , Jordanian and Nigerian Muslims also see a general problem that is not limited to Iraq . Israel ’s Muslim minority community is roughly divided on this question — 42 % say it is a more general problem , while 38 % feel it is limited to Iraq . Indonesia is the outlier on this question — 25 % of Indonesian Muslims say Sunni - Shia tensions are a general problem , while almost half ( 47 % ) think it is essentially a problem for Iraq ( 28 % offer no opinion ) ."
mturk_charts/no_data_remaining/multi_col/3052.png,"In a week when the media focused heavily on Barack Obama ’s first State of the Union address and the state of the economy , Americans continued to track news about the earthquake in Haiti more closely than any other major news story . Four - in - ten say they followed news about the aftermath of the earthquake and relief efforts “ most closely ” last week , far more than said the same about the debate over health care reform ( 18 % ) or reports about the condition of the U.S. economy ( 15 % ) . Fewer that one - in - ten ( 8 % ) say they followed news about the State of the Union speech more closely than any other story , according to the latest News Interest Index survey , conducted Jan. 29 to Feb. 1 among 1,020 adults by the Pew Research Center for the People & amp ; the Press . The media , on the other hand , gave the most coverage to the president ’s speech ( 19 % ) and news about the economic crisis ( 18 % ) , according to the separate analysis by the Pew Research Center ’s Project for Excellence in Journalism . Reporting on the aftermath of the Haiti earthquake made up 11 % of the newshole examined .",same,"How was the public's attention divided between different news?",answer1,"Four - in - ten say they followed news about the aftermath of the earthquake and relief efforts “ most closely ” last week , far more than said the same about the debate over health care reform ( 18 % ) or reports about the condition of the U.S. economy ( 15 % ) . Fewer that one - in - ten ( 8 % ) say they followed news about the State of the Union speech more closely than any other story .","Four - in - ten say they followed news about the aftermath of the earthquake and relief efforts “ most closely ” last week , far more than said the same about the debate over health care reform ( 18 % ) or reports about the condition of the U.S. economy ( 15 % ) . Fewer that one - in - ten ( 8 % ) say they followed news about the State of the Union speech more closely than any other story .","","","",""," ","News Coverage vs News Interest Haiti 40","Four - in - ten say they followed news about the aftermath of the earthquake and relief efforts “ most closely ” last week , far more than said the same about the debate over health care reform ( 18 % ) or reports about the condition of the U.S. economy ( 15 % ) . Fewer that one - in - ten ( 8 % ) say they followed news about the State of the Union speech more closely than any other story"
mturk_charts/no_data_remaining/multi_col/3053.png,"And , two weeks after Republican Scott Brown won the Massachusetts special election for Edward M. Kennedy ’s Senate seat , 60 % of Americans say they do not think health care legislation will pass this year . That ’s down slightly from 67 % just after the special election , but still a stark reversal from immediately before the Jan. 19 vote . At that point , 57 % said they thought legislation would pass this year , while 33 % said they thought it would not . About one - in - ten ( 11 % ) now say they do not know , up from 5 % one week earlier .",same,"What are people's thoughts regarding Health care reform bill over time?",answer2,"60 % of Americans say they do not think health care legislation will pass this year . That ’s down slightly from 67 % just after the special election , but still a stark reversal from immediately before the Jan. 19 vote . At that point , 57 % said they thought legislation would pass this year , while 33 % said they thought it would not .","60 % of Americans say they do not think health care legislation will pass this year . That ’s down slightly from 67 % just after the special election , but still a stark reversal from immediately before the Jan. 19 vote . At that point , 57 % said they thought legislation would pass this year , while 33 % said they thought it would not .","","About one - in - ten ( 11 ) now know up 5 one week earlier","",""," ","Will Health Care Reform Pass?","60 % of Americans say they do not think health care legislation will pass this year . That ’s down slightly from 67 % just after the special election , but still a stark reversal from immediately before the Jan. 19 vote . At that point , 57 % said they thought legislation would pass this year , while 33 % said they thought it would not . About one - in - ten ( 11 % ) now say they do not know , up from 5 % one week earlier ."
