img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","abstractive_text_added","abstractive_text_removed","extra_added_text","title","original_answer"
mturk_charts/no_data_remaining/multi_col/3115.png,"Nonetheless , most Americans continue to support the so - called “ watchdog role ” for the press . In fact , the percentage of Americans saying that press criticism of political leaders keeps them “ from doing things that should not be done ” is nearly as high now — at 62 % — as it was in Pew Research ’s first poll in 1985 ( 67 % ) when views of the news media were far less negative than they are today . In 15 surveys since that initial poll , majorities have said that press criticism of political leaders keeps them from doing things that should not be done . Support for the press ’s watchdog role has continued even as positive views of press performance have plummeted . In Pew Research ’s most recent survey of press attitudes , released Sept. 13 , just 29 % said that news organizations get the facts straight ; in 1985 , nearly double that percentage ( 55 % ) said news stories were accurate .",same,"What is people's opinion on critism from press?",answer1,"the percentage of Americans saying that press criticism of political leaders keeps them “ from doing things that should not be done ” is at 62 % . 29 % said that news organizations get the facts straight .","the percentage of Americans saying that press criticism of political leaders keeps them “ from doing things that should not be done ” is at 62 % . 29 % said that news organizations get the facts straight .","","Nonetheless , most continue to support so - called watchdog role for In fact , nearly as high now — — as it was in Pew Research ’s first poll in 1985 ( 67 ) when views media were far less negative than they are today In 15 surveys since initial poll , majorities have Support for ’s watchdog role has continued even as positive views performance have plummeted In Pew Research ’s most recent survey attitudes , released Sept. 13 , just ; in 1985 , nearly double ( 55 ) stories were accurate","",""," ","Support for Watchdog Role Persists. Support Views of Press Accuracy Decline","Nonetheless , most Americans continue to support the so - called “ watchdog role ” for the press . In fact , the percentage of Americans saying that press criticism of political leaders keeps them “ from doing things that should not be done ” is nearly as high now — at 62 % — as it was in Pew Research ’s first poll in 1985 ( 67 % ) when views of the news media were far less negative than they are today . In 15 surveys since that initial poll , majorities have said that press criticism of political leaders keeps them from doing things that should not be done . Support for the press ’s watchdog role has continued even as positive views of press performance have plummeted . In Pew Research ’s most recent survey of press attitudes , released Sept. 13 , just 29 % said that news organizations get the facts straight ; in 1985 , nearly double that percentage ( 55 % ) said news stories were accurate ."
mturk_charts/no_data_remaining/multi_col/3116.png,"The analysis also shows that some groups that once clearly preferred keeping abortion legal are now divided over whether it should be legal or not . For instance , Pew Research Center surveys from 2007/2008 found that men , whites , those age 30 - 49 , those with some college education , political independents , observant white mainline Protestants , Catholics and Midwesterners all clearly favored keeping abortion legal in most or all cases . Now , each of these groups is closely divided on the issue . The latest ( August 2009 ) Pew Research Center survey also finds that four - in - ten Americans ( 41 % ) now favor making it more difficult for a woman to get an abortion , up six points from 2007 ( 35 % ) and the highest level of support in Pew Research Center surveys for increased restrictions since 1987 . However , those who favor making it more difficult to obtain an abortion are still outnumbered by those who oppose making it more difficult ( 50 % vs. 41 % ) .",same,"What is the opinion of abortion now?",answer1,"41 % now favor making it more difficult for a woman to get an abortion . those who favor making it more difficult to obtain an abortion are still outnumbered by those who oppose making it more difficult ( 50 % vs. 41 % ) .","41 % now favor making it more difficult for a woman to get an abortion . those who favor making it more difficult to obtain an abortion are still outnumbered by those who oppose making it more difficult ( 50 % vs. 41 % ) .","","The analysis also shows that some groups that once clearly preferred keeping legal divided over whether should be legal or not For instance , Pew Research Center surveys from 2007/2008 found that men , whites , age 30 - 49 , with some college education , political independents , observant white mainline Protestants , Catholics and Midwesterners all clearly favored keeping legal in most or all cases Now , each of these groups is closely divided on the issue The latest August 2009 Pew Research Center survey also finds that four - in - ten Americans , up six points from 2007 35 and the highest level of support in Pew Research Center surveys increased restrictions since 1987 However ,","",""," ","Making Support Rises for Making Support Abortion More Difficult","The analysis also shows that some groups that once clearly preferred keeping abortion legal are now divided over whether it should be legal or not . For instance , Pew Research Center surveys from 2007/2008 found that men , whites , those age 30 - 49 , those with some college education , political independents , observant white mainline Protestants , Catholics and Midwesterners all clearly favored keeping abortion legal in most or all cases . Now , each of these groups is closely divided on the issue . The latest ( August 2009 ) Pew Research Center survey also finds that four - in - ten Americans ( 41 % ) now favor making it more difficult for a woman to get an abortion , up six points from 2007 ( 35 % ) and the highest level of support in Pew Research Center surveys for increased restrictions since 1987 . However , those who favor making it more difficult to obtain an abortion are still outnumbered by those who oppose making it more difficult ( 50 % vs. 41 % )"
mturk_charts/no_data_remaining/multi_col/3119.png,"Democrats continue to be the most positive , with 73 % expressing a favorable view , compared with six - in - ten independents and about half of Republicans ( 49 % ) .",same,"What is the public view of Democrats about UN rebounds?",answer1,"Democrats continue to be the most positive , with 73 % expressing a favorable view .","Democrats continue to be the most positive , with 73 % expressing a favorable view .",".","","",""," ","Support for UN Rebounds in ULS","Democrats continue to be the most positive , with 73 % expressing a favorable view"
mturk_charts/no_data_remaining/multi_col/3121.png,"After the debate over health care reform , news about swine flu and the economy vied for public attention , with other stories registering less widely . Fully 45 % say they followed reports about the condition of the U.S. economy very closely ; 15 % name it as their most closely followed story of the week . According to a separate analysis of coverage by the Pew Research Center ’s Project for Excellence in Journalism , the health care debate took up about a third ( 32 % ) of the week ’s newshole . Coverage of the economy was relatively modest , filling 9 % of the newshole . Reports about swine flu and the availability of a vaccine were followed very closely by a somewhat smaller percentage of the public ( 30 % ) . However , just as many call swine flu their top story of the week ( 16 % ) as cited the economy ( 15 % ) . In general , swine flu interest outpaced coverage : just 2 % of the newshole was devoted to the story last week .",same,"How was the news stories about swine flu impact the economy followed by the public?",answer2,"just as many call swine flu their top story of the week ( 16 % ) as cited the economy ( 15 % ) .","just as many call swine flu their top story of the week ( 16 % ) as cited the economy ( 15 % ) .","","After debate over health care reform , news about and vied for public attention , with other stories registering less widely Reports about and availability a vaccine were followed very closely by a somewhat smaller percentage public 30 However , In general , interest outpaced coverage : 2 newshole was devoted to last","",""," ","News Interest vs. News Coverage Health care reform 45 Swine flu 16 Economy 15","After the debate over health care reform , news about swine flu and the economy vied for public attention , with other stories registering less widely . Reports about swine flu and the availability of a vaccine were followed very closely by a somewhat smaller percentage of the public ( 30 % ) . However , just as many call swine flu their top story of the week ( 16 % ) as cited the economy ( 15 % ) . In general , swine flu interest outpaced coverage : just 2 % of the newshole was devoted to the story last week ."
mturk_charts/no_data_remaining/multi_col/3122.png,"During the years of the Bush presidency , America ’s image never grew quite as negative in Canada as it did in much of Western Europe , but it nonetheless declined substantially . In 2002 , 72 % of Canadians expressed a positive opinion of the U.S. ; by 2007 only 55 % held this view . However , the most recent Pew Global Attitudes survey , conducted in May and June of this year , finds that 68 % of Canadians now have a favorable view of the U.S. , while just 28 % express an unfavorable opinion .",same,"What are the Canadians views of the U.S. now?",answer1,"68 % of Canadians now have a favorable view of the U.S. , while just 28 % express an unfavorable opinion .","68 % of Canadians now have a favorable view of the U.S. , while just 28 % express an unfavorable opinion .","","During years Bush presidency America ’s image never grew quite as negative in Canada as it did in much Western Europe but it nonetheless declined substantially In 2002 72 expressed positive ; by 2007 only 55 held this However most recent Pew Global Attitudes survey conducted in May and June this year finds that","",""," ","U.S Favorability on the Rebound F avorable","During the years of the Bush presidency , America ’s image never grew quite as negative in Canada as it did in much of Western Europe , but it nonetheless declined substantially . In 2002 , 72 % of Canadians expressed a positive opinion of the U.S. ; by 2007 only 55 % held this view . However , the most recent Pew Global Attitudes survey , conducted in May and June of this year , finds that 68 % of Canadians now have a favorable view of the U.S. , while just 28 % express an unfavorable opinion"
mturk_charts/no_data_remaining/multi_col/3123.png,"Just 29 % of Americans say that news organizations generally get the facts straight , while 63 % say that news stories are often inaccurate . In the initial survey in this series about the news media ’s performance in 1985 , 55 % said news stories were accurate while 34 % said they were inaccurate . That percentage had fallen sharply by the late 1990s and has remained low over the last decade .",same,"How does the public perceive news media performance now?",answer1,"Just 29 % of Americans say that news organizations generally get the facts straight .","Just 29 % of Americans say that news organizations generally get the facts straight .","",", while 63 stories are often inaccurate In initial survey in this series about media ’s performance in 1985 , 55 said stories were accurate while 34 said they were inaccurate That percentage had fallen sharply by late 1990s and has remained low over last decade","",""," ","Fewer See Accuracy, Fairness in Press Get facts straight Deal fairly with all sides","Just 29 % of Americans say that news organizations generally get the facts straight , while 63 % say that news stories are often inaccurate . In the initial survey in this series about the news media ’s performance in 1985 , 55 % said news stories were accurate while 34 % said they were inaccurate . That percentage had fallen sharply by the late 1990s and has remained low over the last decade"
mturk_charts/no_data_remaining/multi_col/3124.png,"The vast majority of Americans ( 71 % ) continue to cite television as their source for most national and international news . This is little changed from recent years ; in December 2008 , 70 % said they got most news from television . More than four - in - ten ( 42 % ) say they get most national and international news from the internet , which also is about the same as in December 2008 ( 40 % ) but much higher than in September 2007 ( 24 % ) . As was the case last December , somewhat fewer ( 33 % ) get most of their news from newspapers than from the internet . When it comes to local news , television also is where most of the public turns : 64 % say they get most of their news about issues and events in their area from television , compared with 41 % who say they get most local news from newspapers . And while 42 % of Americans rely on the internet for national and international news , fewer than half as many ( 17 % ) say the internet is their main source of local news . Americans are about equally likely to say radio is their main source for national and international news ( 21 % ) and local news ( 18 % ) .",same,"What is the situation on the sources of news used by people about national and international issues?",answer2,"71 % continue to cite television as their source for most national and international news . 42 % say they get most national and international news from the internet . 33 % get most of their news from newspapers than from the internet .","71 % continue to cite television as their source for most national and international news . 42 % say they get most national and international news from the internet . 33 % get most of their news from newspapers than from the internet .","","The vast majority Americans ( ) This is little changed recent years ; in December 2008 , 70 said got More four - in - ten ( ) , which also is about same in December 2008 ( 40 ) but much higher in September 2007 ( 24 ) As was case last December , somewhat fewer ( )","",""," ","Where Do You Get Most of Your National fand International News?","The vast majority of Americans ( 71 % ) continue to cite television as their source for most national and international news . This is little changed from recent years ; in December 2008 , 70 % said they got most news from television . More than four - in - ten ( 42 % ) say they get most national and international news from the internet , which also is about the same as in December 2008 ( 40 % ) but much higher than in September 2007 ( 24 % ) . As was the case last December , somewhat fewer ( 33 % ) get most of their news from newspapers than from the internet"
mturk_charts/no_data_remaining/multi_col/3125.png,"Detailed questions about perceptions of Islam show that a plurality of the public ( 45 % ) says Islam is no more likely than other faiths to encourage violence among its believers ; 38 % take the opposite view , saying that Islam does encourage violence more than other faiths do . Views on this question have fluctuated in recent years , with the current findings showing that the view that Islam is connected with violence has declined since 2007 , when 45 % of the public said that Islam encourages violence more than other religions do .",same,"What was the public's sentiment regarding Islam encourages violence over other religions?",answer2,"45 % says Islam is no more likely than other faiths to encourage violence among its believers ; 38 % take the opposite view .","45 % says Islam is no more likely than other faiths to encourage violence among its believers ; 38 % take the opposite view .","","a plurality of public ( ) , saying that does do Views on this question have fluctuated in recent years , with current findings showing that that connected with has declined since 2007 , when of public said that encourages religions do","",""," ","Does Islam En courage Violence More than Other Faiths?","a plurality of the public ( 45 % ) says Islam is no more likely than other faiths to encourage violence among its believers ; 38 % take the opposite view , saying that Islam does encourage violence more than other faiths do . Views on this question have fluctuated in recent years , with the current findings showing that the view that Islam is connected with violence has declined since 2007 , when 45 % of the public said that Islam encourages violence more than other religions do ."
mturk_charts/no_data_remaining/multi_col/3126.png,"The survey shows that higher levels of familiarity with Islam , and especially knowing someone who is Muslim , are associated with more positive views toward the religion . For example , among the group with the highest level of familiarity with Islam , most reject the idea that Islam encourages violence ( 57 % ) . By contrast , fewer than half of those with medium familiarity with Islam ( 46 % ) and one - third of those with little familiarity ( 34 % ) reject the idea of a link between Islam and violence . Not surprisingly , people with lower levels of familiarity with Islam exhibit higher levels of non - response in attitudes about Islam , saying they do not know whether it is more or less likely than other religions to encourage violence . Similarly , those with the highest levels of familiarity with Islam express the most favorable views of Muslims . Nearly six - in - ten of those most familiar with Islam express favorable views of Muslims , compared with less than four - in - ten among those with less familiarity .",same,"What role does familiarity with Islam plays in identifying Muslims by public?",answer1,"Nearly six - in - ten of those most familiar with Islam express favorable views of Muslims , compared with less than four - in - ten among those with less familiarity .","Nearly six - in - ten of those most familiar with Islam express favorable views of Muslims , compared with less than four - in - ten among those with less familiarity .","","The survey shows that higher levels and especially knowing someone who is Muslim are associated more positive toward the religion For example the group the highest level reject the idea that encourages violence ( 57 % ) By contrast fewer half medium ( 46 % ) and one third little ( 34 % ) reject the idea a link between and violence Not surprisingly people lower levels exhibit higher levels non response attitudes about saying they do not know whether it is more or likely other religions to encourage violence Similarly the highest levels the","",""," ","Most Familiar with Islam View Muslims More Favorably","The survey shows that higher levels of familiarity with Islam , and especially knowing someone who is Muslim , are associated with more positive views toward the religion . For example , among the group with the highest level of familiarity with Islam , most reject the idea that Islam encourages violence ( 57 % ) . By contrast , fewer than half of those with medium familiarity with Islam ( 46 % ) and one - third of those with little familiarity ( 34 % ) reject the idea of a link between Islam and violence . Not surprisingly , people with lower levels of familiarity with Islam exhibit higher levels of non - response in attitudes about Islam , saying they do not know whether it is more or less likely than other religions to encourage violence . Similarly , those with the highest levels of familiarity with Islam express the most favorable views of Muslims . Nearly six - in - ten of those most familiar with Islam express favorable views of Muslims , compared with less than four - in - ten among those with less familiarity ."
mturk_charts/no_data_remaining/multi_col/3127.png,"More than seven - in - ten ( 73 % ) Americans say the health care debate affects them personally , down slightly from the 78 % that said the same in mid - July . In the current survey , 26 % say it does not affect them personally , up slightly from 21 % in July . Nearly all Americans ( 93 % ) view the issue as important , about the same as the 95 % that said the issue was important in July . More than seven - in - ten ( 72 % ) say the issue is interesting , matching the proportion in the earlier survey , 26 % see it as boring . Still , interest and media coverage notwithstanding , 67 % say the health care debate remains hard to understand . That ’s about the same as the 63 % that said the issue was hard to understand in mid - July . About three - in - ten ( 31 % ) say health care reform is easy to understand , little changed since July .",same,"How important is Healthcare to the public and how do they think it affects them?",answer1,"More than seven - in - ten ( 73 % ) Americans say the health care debate affects them personally . 26 % say it does not affect them personally 93 % view the issue as important .","More than seven - in - ten ( 73 % ) Americans say the health care debate affects them personally . 26 % say it does not affect them personally 93 % view the issue as important .",". .","In current survey , Nearly all","",""," ","Health Care Hard Reform: Understand Important, Interesting, Hard to Understand Important, Do you think health care reform is","More than seven - in - ten ( 73 % ) Americans say the health care debate affects them personally In the current survey , 26 % say it does not affect them personally Nearly all Americans ( 93 % ) view the issue as important"
