img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","abstractive_text_added","abstractive_text_removed","extra_added_text","title","original_answer"
mturk_charts/no_data_remaining/multi_col/2767.png,"Nearly six - in - ten Americans ( 58 % ) say reports about the economy make them feel angry , higher than the 49 % that said this in November 2008 as the economic crisis worsened . Much larger numbers of independents and Republicans say this than in 2008 ; the percentage of Democrats who feel this way is largely unchanged . Among the public , about four - in - ten say reports about the economy make them feel confused ( 40 % ) or scared ( 39 % ) . A third say the news makes them feel depressed ( 33 % ) . Those numbers are little changed from three years ago . About three - in - ten ( 28 % ) say the reports make them feel optimistic ; 69 % say they do not make them feel that way . Again , those numbers are little changed since 2008 .",same,"Explain emotions of people about economy?",answer1,"Nearly six - in - ten Americans ( 58 % ) say reports about the economy make them feel angry Among the public , about four - in - ten say reports about the economy make them feel confused ( 40 % ) or scared ( 39 % ) A third say the news makes them feel depressed ( 33 % ) . About three - in - ten ( 28 % ) say the reports make them feel optimistic .","Nearly six - in - ten Americans ( 58 % ) say reports about the economy make them feel angry Among the public , about four - in - ten say reports about the economy make them feel confused ( 40 % ) or scared ( 39 % ) A third say the news makes them feel depressed ( 33 % ) . About three - in - ten ( 28 % ) say the reports make them feel optimistic .","A third news makes depressed 33 About three 28 optimistic","higher than 49 that said this November 2008 as economic crisis worsened Much larger numbers of independents and Republicans this than 2008 ; percentage of Democrats who this way is largely unchanged","",""," ","Economic News Angers Americans Have reports about the economy made your No Yes","Nearly six - in - ten Americans ( 58 % ) say reports about the economy make them feel angry , higher than the 49 % that said this in November 2008 as the economic crisis worsened . Much larger numbers of independents and Republicans say this than in 2008 ; the percentage of Democrats who feel this way is largely unchanged Among the public , about four - in - ten say reports about the economy make them feel confused ( 40 % ) or scared ( 39 % )"
mturk_charts/no_data_remaining/multi_col/2768.png,"Fully 67 % say they are hearing “ mostly bad ” news about the economy , up 18 points in the last month alone and more than 40 points since the start of 2011 . The public ’s current views of economic news are now as bleak as they were shortly before Barack Obama took office in January 2009 . At that time , 67 % also said they were hearing mostly bad news about the economy , but that number fell sharply during the first few months of Obama ’s presidency .",same,"Describe the 'mostly bad'economy?",answer1,"Fully 67 % say they are hearing “ mostly bad ” news about the economy , up 18 points in the last month alone and more than 40 points since the start of 2011 . The public ’s current views of economic news are now as bleak as January 2009 . At that time , 67 % also said they were hearing mostly bad news about the economy , but that number fell sharply .","Fully 67 % say they are hearing “ mostly bad ” news about the economy , up 18 points in the last month alone and more than 40 points since the start of 2011 . The public ’s current views of economic news are now as bleak as January 2009 . At that time , 67 % also said they were hearing mostly bad news about the economy , but that number fell sharply .","At that time also said but that number fell sharply","shortly before Barack Obama took office","",""," ","Public's Views of Economic News Now as Negative as in Early 2009","Fully 67 % say they are hearing “ mostly bad ” news about the economy , up 18 points in the last month alone and more than 40 points since the start of 2011 . The public ’s current views of economic news are now as bleak as they were shortly before Barack Obama took office in January 2009 ."
mturk_charts/no_data_remaining/multi_col/2769.png,"The survey finds the public closely tracked news about the economy last week , but the top story by far is the agreement by the president and Congress to cut federal spending and raise the debt limit . Nearly half ( 46 % ) followed news about the last - minute debt deal very closely ; the same percentage followed news about the economy very closely . However , 45 % say the debt limit agreement was the story they followed most closely ; the economy was a distant second , at 19 % . The debt limit agreement by political leaders in Washington also garnered the media ’s attention , accounting for about a quarter ( 26 % ) of news coverage , according to the Pew Research Center ’s Project for Excellence in Journalism ( PEJ ) . Other economic news filled 19 % of the newshole . News about the Federal Aviation Administration ’s partial shutdown , violence following political uprisings in Syria , the candidates for the 2012 presidential elections , and the food shortage in Somalia accounted for much smaller portions of the newshole and garnered less attention from the public .",same,"Explain the public tracked about economy?",answer1,"The survey finds the public closely tracked news about the economy last week , but the top story by far is the agreement by the president . the economy was a distant second , at 19 % . economic news filled 19 % of the newshole .","The survey finds the public closely tracked news about the economy last week , but the top story by far is the agreement by the president . the economy was a distant second , at 19 % . economic news filled 19 % of the newshole .","economic filled newshole","Nearly half ( 46 ) followed - minute debt deal very ; same percentage followed very However 45 say debt limit they followed most ; debt limit political leaders in Washington also garnered media ’s attention accounting for quarter ( 26 ) coverage","",""," ","News Interest vs. News Coverage","The survey finds the public closely tracked news about the economy last week , but the top story by far is the agreement by the president Nearly half ( 46 % ) followed news about the last - minute debt deal very closely ; the same percentage followed news about the economy very closely . However , 45 % say the debt limit agreement was the story they followed most closely ; the economy was a distant second , at 19 % . The debt limit agreement by political leaders in Washington also garnered the media ’s attention , accounting for about a quarter ( 26 % ) of news coverage"
mturk_charts/no_data_remaining/multi_col/2770.png,"The public was far less attentive to the other top stories of the week . Just 3 % each say that the candidates for the 2012 presidential elections , the food shortage in Somalia or a partial shutdown of the Federal Aviation Administration ( FAA ) was their most closely followed story . The 2012 elections and the famine in Somalia each received 2 % of news coverage , while the FAA shutdown accounted for 6 % of the newshole . Congress approved a measure late Friday allowing the FAA to resume operations and bring furloughed employees back to work . Close to two - in - ten ( 17 % ) tracked this news very closely . One - in - ten ( 10 % ) reported following the ongoing violence in Syria very closely , while just 1 % say this was their top story of the week . The media devoted 5 % of all coverage to the conflict , making it the fourth most heavily covered story of the week . About one - in - ten ( 12 % ) followed news about the famine in Somalia caused by severe drought and an ongoing civil conflict . Interest levels are comparable to Sept. 1992 ( 11 % very closely ) , when Somalia struggled with famine and a civil war . Public interest in the situation increased dramatically in January 1993 ( 52 % very closely ) after the U.S. sent troops to restore order and alleviate the famine .",same,"Describe the percentage of people attentive to the Somalia food shortage.",answer1,"Just 3 % each say that the food shortage in Somalia was their most closely followed story . About one - in - ten ( 12 % ) followed news about the famine in Somalia caused by severe drought and an ongoing civil conflict .","Just 3 % each say that the food shortage in Somalia was their most closely followed story . About one - in - ten ( 12 % ) followed news about the famine in Somalia caused by severe drought and an ongoing civil conflict .","Just 3 each say that food shortage was their most story","Interest levels are comparable to Sept. 1992 11 very , when struggled with a war Public interest situation increased dramatically January 1993 52 very after U.S. sent troops to restore order alleviate","",""," ","News Interest % following feach story very closely Which one story did you follow most closely?","About one - in - ten ( 12 % ) followed news about the famine in Somalia caused by severe drought and an ongoing civil conflict . Interest levels are comparable to Sept. 1992 ( 11 % very closely ) , when Somalia struggled with famine and a civil war . Public interest in the situation increased dramatically in January 1993 ( 52 % very closely ) after the U.S. sent troops to restore order and alleviate the famine ."
mturk_charts/no_data_remaining/multi_col/2771.png,"The tense negotiations in Washington over legislation to cut the federal deficit and raise the nation ’s debt limit topped the public ’s news interest and the media ’s coverage for the third consecutive week . Four - in - ten ( 40 % ) say they followed news about the debt debate more closely than any other news last week , while the fight ’s various story lines accounted for 47 % of the week ’s coverage .",same,"How has public perceived the news about national debt relative to other headlines?",answer1,"The tense negotiations in Washington over legislation to cut the federal deficit and raise the nation ’s debt limit topped the public ’s news interest and the media ’s coverage . Four - in - ten ( 40 % ) say they followed news about the debt debate more closely than any other news last week , while the fight ’s various story lines accounted for 47 % of the week ’s coverage .","The tense negotiations in Washington over legislation to cut the federal deficit and raise the nation ’s debt limit topped the public ’s news interest and the media ’s coverage . Four - in - ten ( 40 % ) say they followed news about the debt debate more closely than any other news last week , while the fight ’s various story lines accounted for 47 % of the week ’s coverage .","","third consecutive","",""," ","News Interest vs. News Coverage News Interest Deficit and national debt","The tense negotiations in Washington over legislation to cut the federal deficit and raise the nation ’s debt limit topped the public ’s news interest and the media ’s coverage for the third consecutive week . Four - in - ten ( 40 % ) say they followed news about the debt debate more closely than any other news last week , while the fight ’s various story lines accounted for 47 % of the week ’s coverage ."
mturk_charts/no_data_remaining/multi_col/2772.png,"Along with the debt debate , the public continued to closely follow news about an interrelated topic – the nation ’s struggling economy . More than four - in - ten ( 43 % ) say they followed news about the economy very closely , a level similar to interest in economic news in recent weeks ; 12 % say this was the news they followed most closely . More general economic news accounted for 4 % of coverage , according to PEJ . Nearly two - in - ten ( 18 % ) say they very closely followed news about another economic story – the recent ups and downs in the stock market . This was the top story for 2 % and made up 1 % of coverage . About a quarter of the public ( 24 % ) say they very closed followed news about the aftermath of the bombing and shooting attack in Norway that killed more than 70 people . That ’s about the same level of interest shown one week earlier immediately following the July 22 attacks . Just more than one - in - ten ( 12 % ) say this was the story they followed most closely . The Norway terror attacks accounted for 8 % of the newshole . Almost two - in - ten ( 17 % ) say they followed news about the 2012 presidential campaign very closely , a level of interest comparable to recent weeks ; 3 % say this was the news they followed most closely . Election news made up 1 % of coverage . About one - in - ten ( 12 % ) say they very closely followed news about the labor agreement between the National Football League and its players union that allows the start of pre - season training . This was the top story for 8 % and made up 2 % of coverage . About two - in - ten men ( 18 % ) say they followed this news very closely , compared with 7 % of women .",same,"Explain how people look at the Norway massacre and provide the percentages.",answer1,"About a quarter of the public ( 24 % ) say they very closed followed news about the aftermath of the bombing and shooting attack in Norway . Just more than one - in - ten ( 12 % ) say this was the story they followed most closely .","About a quarter of the public ( 24 % ) say they very closed followed news about the aftermath of the bombing and shooting attack in Norway . Just more than one - in - ten ( 12 % ) say this was the story they followed most closely .","","that killed 70 people That ’s same level interest shown week earlier immediately following July 22 attacks The terror attacks accounted for 8 newshole","",""," ","News Interest % following each story very closely Which one story did you follow most closely?","About a quarter of the public ( 24 % ) say they very closed followed news about the aftermath of the bombing and shooting attack in Norway that killed more than 70 people . That ’s about the same level of interest shown one week earlier immediately following the July 22 attacks . Just more than one - in - ten ( 12 % ) say this was the story they followed most closely . The Norway terror attacks accounted for 8 % of the newshole ."
mturk_charts/no_data_remaining/multi_col/2773.png,"With a deadline fast approaching and talk of serious economic consequences without congressional action , the standoff in Washington over raising the debt limit was the top story last week for both the public and the news media . Currently , 38 % say they followed news about the debt limit debate very closely , little different from the 34 % that said this one week earlier according to the latest Weekly News Interest Index survey , conducted July 21 - 24 among 999 adults by the Pew Research Center for the People & amp ; the Press . The survey was conducted before the prime - time speeches on July 25 by President Obama and House Speaker John Boehner . About a quarter ( 27 % ) cited the deficit and debt talks as their most closely followed story this week , while 20 % cited news about the economy and 18 % mentioned the intense heat wave sweeping much of the nation . The stalemate over raising the debt ceiling was more dominant in terms of news coverage , accounting for 29 % of the newshole , according to a separate analysis by the Pew Research Center ’s Project for Excellence in Journalism . The next most heavily covered story , at 17 % of all coverage , was the British press scandal , which has attracted little public interest .",same,"How well did the public follow the news of national debt relative to others?",new_answer,"With a talk of serious economic consequences without congressional action , the standoff in Washington over raising the debt limit was the top story last week for both the public and the news media . About a quarter ( 27 % ) cited the deficit and debt talks as their most closely followed story this week , while 20 % cited news about the economy and 18 % mentioned the intense heat wave sweeping much of the nation .","With a talk of serious economic consequences without congressional action , the standoff in Washington over raising the debt limit was the top story last week for both the public and the news media . About a quarter ( 27 % ) cited the deficit and debt talks as their most closely followed story this week , while 20 % cited news about the economy and 18 % mentioned the intense heat wave sweeping much of the nation .","About quarter ( 27 ) cited deficit talks as their most while 20 cited economy 18 mentioned intense heat wave sweeping much nation","deadline fast approaching Currently 38 say they debate very little different from 34 that said one earlier according to latest Weekly News Interest Index survey conducted July 21 - 24 among 999 adults by Pew Research Center People & amp ; Press","",""," ","News Interest vs. News Coverage News Interest","With a deadline fast approaching and talk of serious economic consequences without congressional action , the standoff in Washington over raising the debt limit was the top story last week for both the public and the news media . Currently , 38 % say they followed news about the debt limit debate very closely , little different from the 34 % that said this one week earlier according to the latest Weekly News Interest Index survey , conducted July 21 - 24 among 999 adults by the Pew Research Center for the People & amp ; the Press ."
mturk_charts/no_data_remaining/multi_col/2774.png,"Large majorities of Democrats ( 81 % ) and independents ( 69 % ) favor a compromise to avoid default , but Republicans are more divided : 53 % favor a compromise , while 38 % say lawmakers who share their views should stand by their principles even if it leads to a default . Among all Republicans and Republican - leaning independents , 53 % of those who agree with the Tea Party favor lawmakers standing by their principles even if it means the government goes into default . Just 24 % of Republicans and GOP leaners who do not agree with the Tea Party express this view .",same,"Compare the number of Republicans to that of Democrats and Independents who are willing to compromise with Tea party.",same,"Large majorities of Democrats ( 81 % ) and independents ( 69 % ) favor a compromise to avoid default , but Republicans are more divided : 53 % favor a compromise , while 38 % say lawmakers who share their views should stand by their principles even if it leads to a default . Among all Republicans and Republican - leaning independents , 53 % of those who agree with the Tea Party favor lawmakers standing by their principles even if it means the government goes into default . Just 24 % of Republicans and GOP leaners who do not agree with the Tea Party express this view .","Large majorities of Democrats ( 81 % ) and independents ( 69 % ) favor a compromise to avoid default , but Republicans are more divided : 53 % favor a compromise , while 38 % say lawmakers who share their views should stand by their principles even if it leads to a default . Among all Republicans and Republican - leaning independents , 53 % of those who agree with the Tea Party favor lawmakers standing by their principles even if it means the government goes into default . Just 24 % of Republicans and GOP leaners who do not agree with the Tea Party express this view .","","","",""," ","Tea Inclined Party Toward Republicans Compromise Not Inclined Party Toward Republicans Compromise","Large majorities of Democrats ( 81 % ) and independents ( 69 % ) favor a compromise to avoid default , but Republicans are more divided : 53 % favor a compromise , while 38 % say lawmakers who share their views should stand by their principles even if it leads to a default . Among all Republicans and Republican - leaning independents , 53 % of those who agree with the Tea Party favor lawmakers standing by their principles even if it means the government goes into default . Just 24 % of Republicans and GOP leaners who do not agree with the Tea Party express this view ."
mturk_charts/no_data_remaining/multi_col/2776.png,"Another notable and persistent trend is that non - white adult internet users have higher rates of video - sharing site use than their white counterparts , a consistent finding since 2006 . Overall , 69 % of white internet users said they had visited video - sharing sites , 13 points higher than in April 2009 , and more than double the 31 % reported when the question was first asked in December 2006.2 At the same time , 79 % of online non - whites — African - Americans , Hispanics and others – reported using video - sharing sites . That figure is 12 points higher than April 2009 , and 41 points higher than in 2006 .",same,"Comment on the usage of video sharing sites by different ethnic background people.",same,"non - white adult internet users have higher rates of video - sharing site use than their white counterparts . Overall , 69 % of white internet users said they had visited video - sharing sites At the same time , 79 % of online non - whites — African - Americans , Hispanics and others – reported using video - sharing sites .","non - white adult internet users have higher rates of video - sharing site use than their white counterparts . Overall , 69 % of white internet users said they had visited video - sharing sites At the same time , 79 % of online non - whites — African - Americans , Hispanics and others – reported using video - sharing sites .","","Another notable persistent trend is that a consistent finding since 2006 13 points in April 2009 more double 31 when question was first asked in December 2006.2 That figure is 12 points April 2009 41 points in 2006","",""," ","African-Americans and Hispanics are more likely than whites to visit video-sharing and sites. % of internet users in each group who visit video sharing sites (total and on a typical day)","Another notable and persistent trend is that non - white adult internet users have higher rates of video - sharing site use than their white counterparts , a consistent finding since 2006 . Overall , 69 % of white internet users said they had visited video - sharing sites , 13 points higher than in April 2009 , and more than double the 31 % reported when the question was first asked in December 2006.2 At the same time , 79 % of online non - whites — African - Americans , Hispanics and others – reported using video - sharing sites . That figure is 12 points higher than April 2009 , and 41 points higher than in 2006 ."
mturk_charts/no_data_remaining/multi_col/2778.png,"About three - in - ten ( 31 % ) say they followed the discussions about how to address the federal deficit and national debt more closely than any other story . Another 14 % say they most closely followed news about the conditi0n of the nation ’s struggling economy , according to the latest weekly News Interest Index survey conducted July 14 - 17 among 1,006 adults by the Pew Research Center for the People & amp ; the Press . News about the debt limit debate made up 31 % of the newshole , much more than any other story . More general news about the state of the economy accounted for 4 % of coverage , while state and local budget woes accounted for another 1 % , according to a separate analysis by the Pew Research Center ’s Project for Excellence in Journalism ( PEJ ) .",same,"Describe the public's interest on deficit and national debt and economy news?",answer1,"About three - in - ten ( 31 % ) say they followed the discussions about how to address the federal deficit and national debt more closely than any other story . Another 14 % say they most closely followed news about the conditi0n of the nation ’s struggling economy , according to the latest weekly News Interest Index survey conducted July 14 - 17 by the Pew Research Center .","About three - in - ten ( 31 % ) say they followed the discussions about how to address the federal deficit and national debt more closely than any other story . Another 14 % say they most closely followed news about the conditi0n of the nation ’s struggling economy , according to the latest weekly News Interest Index survey conducted July 14 - 17 by the Pew Research Center .","by Pew Research Center","among 1,006 adults","",""," ","News Interest vs. News Coverage Deficit and national debt","About three - in - ten ( 31 % ) say they followed the discussions about how to address the federal deficit and national debt more closely than any other story . Another 14 % say they most closely followed news about the conditi0n of the nation ’s struggling economy , according to the latest weekly News Interest Index survey conducted July 14 - 17 among 1,006 adults"
