img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","abstractive_text_added","abstractive_text_removed","extra_added_text","title","original_answer"
mturk_charts/no_data_remaining/multi_col/2802.png,"Two years ago , Pew Research Center also found an increase in the proportion of Americans who agreed that “ since the U.S. is the most powerful nation in the world , we should go our own way in international matters , not worrying too much about whether other countries agree with us or not . ” The percentage agreeing jumped to 44 % , from just 28 % in 2006 . But in the new survey , the number saying the U.S. should go its own way in the world has fallen back to 35 % , which is more in line with measures over the past few decades ; 62 % disagree with this statement , up from 51 % in 2009 .",same,"What is the opinion of public regarding U.S. going its own way?",answer1,"Two years ago , Pew Research Center found an increase in the proportion of Americans who agreed that “ since the U.S. is the most powerful nation in the world , we should go our own way in international matters , not worrying too much about whether other countries agree with us or not . ” The percentage agreeing jumped to 44 % . But in the new survey , the number saying the U.S. should go its own way in the world has fallen back to 35 % , which is more in line with measures over the past few decades ; 62 % disagree with this statement , up from 51 % in 2009 .","Two years ago , Pew Research Center found an increase in the proportion of Americans who agreed that “ since the U.S. is the most powerful nation in the world , we should go our own way in international matters , not worrying too much about whether other countries agree with us or not . ” The percentage agreeing jumped to 44 % . But in the new survey , the number saying the U.S. should go its own way in the world has fallen back to 35 % , which is more in line with measures over the past few decades ; 62 % disagree with this statement , up from 51 % in 2009 .","","also just 28 2006","",""," ","Since U.S Way Is Most Powerful, It Should Go Since Its Own Way in International Matters","Two years ago , Pew Research Center also found an increase in the proportion of Americans who agreed that “ since the U.S. is the most powerful nation in the world , we should go our own way in international matters , not worrying too much about whether other countries agree with us or not . ” The percentage agreeing jumped to 44 % , from just 28 % in 2006 . But in the new survey , the number saying the U.S. should go its own way in the world has fallen back to 35 % , which is more in line with measures over the past few decades ; 62 % disagree with this statement , up from 51 % in 2009 ."
mturk_charts/no_data_remaining/multi_col/2803.png,"Nearly as many now say they are hearing mostly bad economic news as a mix of good and bad news ( 46 % vs. 50 % ) . As recently as last month , 35 % said they were hearing mostly bad economic news while far more ( 56 % ) said the news was mixed . The proportion hearing mostly good economic news , which has been in the single digits for most of the past three years , stands at just 2 % .",same,"Describe the increasing percentages of people hearing bad news over U.S. economy.",answer1,"Nearly as many now say they are hearing mostly bad economic news as a mix of good and bad news ( 46 % vs. 50 % ) . As recently as last month , 35 % said they were hearing mostly bad economic news while far more ( 56 % ) said the news was mixed . The proportion hearing mostly good economic news , which has been in the single digits for most of the past three years , stands at just 2 % .","Nearly as many now say they are hearing mostly bad economic news as a mix of good and bad news ( 46 % vs. 50 % ) . As recently as last month , 35 % said they were hearing mostly bad economic news while far more ( 56 % ) said the news was mixed . The proportion hearing mostly good economic news , which has been in the single digits for most of the past three years , stands at just 2 % .","","","",""," ","More Hearing Bad News about U.S. Economy Mix of good and bad news","Nearly as many now say they are hearing mostly bad economic news as a mix of good and bad news ( 46 % vs. 50 % ) . As recently as last month , 35 % said they were hearing mostly bad economic news while far more ( 56 % ) said the news was mixed . The proportion hearing mostly good economic news , which has been in the single digits for most of the past three years , stands at just 2 % ."
mturk_charts/no_data_remaining/multi_col/2804.png,"Americans followed news about the economy more closely than another other story , with 20 % citing this as their top story of the week ; 35 % say they followed news about the condition of the economy very closely . This is virtually unchanged from recent weeks , but lower than interest from earlier this spring . The economy received more news coverage than any other topic of the week , 13 % , according to PEJ . ( NOTE : PEJ ’s analysis includes coverage of the debt limit debate with news about the economy ; total coverage for the two categories was 19 % ) . News about the 2012 elections — including Mitt Romney ’s announcement that he would seek the Republican nomination — drew 12 % of news coverage , about as much as the economy . About one - in - five ( 21 % ) followed news about the 2012 candidates very closely , while 11 % say they followed it most closely . Roughly one - in - five also say they followed news about the current situation and events in Afghanistan ( 20 % very closely ) and news about anti - government protests and violence in some Middle Eastern countries ( 18 % ) . However , far more cited news about Afghanistan as their top story than said that about Middle East unrest ( 12 % vs. 4 % ) . Coverage of unrest in the Middle East accounted for 9 % of coverage , while news about Afghanistan made up 3 % of the newshole .",same,"What news headlines did Americans follow closely in terms of percentages?",answer1,"Americans followed news about the economy more closely than another other story , with 20 % citing this as their top story of the week . The economy received more news coverage than any other topic of the week , 13 % , according to PEJ . . News about the 2012 elections drew 12 % of news coverage , about as much as the economy .","Americans followed news about the economy more closely than another other story , with 20 % citing this as their top story of the week . The economy received more news coverage than any other topic of the week , 13 % , according to PEJ . . News about the 2012 elections drew 12 % of news coverage , about as much as the economy .","","; 35 say they condition very This is virtually unchanged from recent weeks but lower interest from earlier spring ( NOTE : ’s analysis includes debt limit debate ; total for two categories was 19 ) — including Mitt Romney ’s announcement that he would seek Republican nomination — About one - in - five ( 21 ) candidates very while 11 say they it most Roughly one - in - five also say they current situation and events in Afghanistan ( very ) and anti - government protests and violence in some Middle Eastern countries ( 18 ) However far cited Afghanistan said that Middle East unrest ( vs. 4 ) Coverage unrest in Middle East accounted for 9 while Afghanistan made up 3 newshole","",""," ","News Interest fand Coverage News Interest Economy","Americans followed news about the economy more closely than another other story , with 20 % citing this as their top story of the week ; 35 % say they followed news about the condition of the economy very closely . This is virtually unchanged from recent weeks , but lower than interest from earlier this spring . The economy received more news coverage than any other topic of the week , 13 % , according to PEJ . ( NOTE : PEJ ’s analysis includes coverage of the debt limit debate with news about the economy ; total coverage for the two categories was 19 % ) . News about the 2012 elections — including Mitt Romney ’s announcement that he would seek the Republican nomination — drew 12 % of news coverage , about as much as the economy . About one - in - five ( 21 % ) followed news about the 2012 candidates very closely , while 11 % say they followed it most closely . Roughly one - in - five also say they followed news about the current situation and events in Afghanistan ( 20 % very closely ) and news about anti - government protests and violence in some Middle Eastern countries ( 18 % ) . However , far more cited news about Afghanistan as their top story than said that about Middle East unrest ( 12 % vs. 4 % ) . Coverage of unrest in the Middle East accounted for 9 % of coverage , while news about Afghanistan made up 3 % of the newshole ."
mturk_charts/no_data_remaining/multi_col/2805.png,"Roughly one - in - five also say they followed news about the current situation and events in Afghanistan ( 20 % very closely ) and news about anti - government protests and violence in some Middle Eastern countries ( 18 % ) . However , far more cited news about Afghanistan as their top story than said that about Middle East unrest ( 12 % vs. 4 % ) . Coverage of unrest in the Middle East accounted for 9 % of coverage , while news about Afghanistan made up 3 % of the newshole . Fewer Americans followed news about the NBA finals very closely ( 14 % ) , while 11 % say it was their top story . Three times as many African Americans as whites followed the basketball finals very closely ( 33 % vs. 10 % ) . In other political news , the debate in Washington over whether to raise the federal debt limit was the top story for just 7 % of Americans ; 23 % of Americans say they followed news about this topic very closely . Debt limit news accounted for 6 % of coverage last week , according to PEJ ’s analysis . Republicans were the most interested in this story : 33 % say they followed debt limit news very closely , while just 21 % of independents and 18 % of Democrats say the same .",same,"Describe the news coverage interest in the Middle East?",answer1,"Roughly one - in - five also say they followed news about the current situation and events in Afghanistan ( 20 % very closely ) and news about anti - government protests and violence in some Middle Eastern countries ( 18 % ) . However , far more cited news about Afghanistan as their top story than said that about Middle East unrest ( 12 % vs. 4 % ) .","Roughly one - in - five also say they followed news about the current situation and events in Afghanistan ( 20 % very closely ) and news about anti - government protests and violence in some Middle Eastern countries ( 18 % ) . However , far more cited news about Afghanistan as their top story than said that about Middle East unrest ( 12 % vs. 4 % ) .","","Coverage of accounted for 9 of coverage while made up 3 of newshole Fewer Americans NBA finals 14 while 11 it was Three times many African Americans whites basketball finals 33 10 In other political debate Washington over whether to raise federal debt limit was for just 7 of Americans ; 23 of Americans this topic Debt limit accounted for 6 of coverage last week according to PEJ ’s analysis Republicans were most interested this : 33 debt limit while just 21 of independents of Democrats same","",""," ","News Interest % following each story very closely Which one story did you follow most closely?","Roughly one - in - five also say they followed news about the current situation and events in Afghanistan ( 20 % very closely ) and news about anti - government protests and violence in some Middle Eastern countries ( 18 % ) . However , far more cited news about Afghanistan as their top story than said that about Middle East unrest ( 12 % vs. 4 % ) . Coverage of unrest in the Middle East accounted for 9 % of coverage , while news about Afghanistan made up 3 % of the newshole . Fewer Americans followed news about the NBA finals very closely ( 14 % ) , while 11 % say it was their top story . Three times as many African Americans as whites followed the basketball finals very closely ( 33 % vs. 10 % ) . In other political news , the debate in Washington over whether to raise the federal debt limit was the top story for just 7 % of Americans ; 23 % of Americans say they followed news about this topic very closely . Debt limit news accounted for 6 % of coverage last week , according to PEJ ’s analysis . Republicans were the most interested in this story : 33 % say they followed debt limit news very closely , while just 21 % of independents and 18 % of Democrats say the same"
mturk_charts/no_data_remaining/multi_col/2806.png,"Turks are almost evenly divided about the current direction of their country : 49 % are dissatisfied with the way things are going and 48 % are satisfied . This is a notable improvement from last year , when 60 % were dissatisfied and 38 % were satisfied . And it is a dramatic change from 2009 , when three - in - four Turks felt the country was on the wrong track .",same,"How are Turks holding their national identity?",same,"Turks are almost evenly divided about the current direction of their country : 49 % are dissatisfied with the way things are going and 48 % are satisfied . This is a notable improvement from last year , when 60 % were dissatisfied and 38 % were satisfied . And it is a dramatic change from 2009 , when three - in - four Turks felt the country was on the wrong track","Turks are almost evenly divided about the current direction of their country : 49 % are dissatisfied with the way things are going and 48 % are satisfied . This is a notable improvement from last year , when 60 % were dissatisfied and 38 % were satisfied . And it is a dramatic change from 2009 , when three - in - four Turks felt the country was on the wrong track","","","",""," ","Country Direction in Turkey Satisfied","Turks are almost evenly divided about the current direction of their country : 49 % are dissatisfied with the way things are going and 48 % are satisfied . This is a notable improvement from last year , when 60 % were dissatisfied and 38 % were satisfied . And it is a dramatic change from 2009 , when three - in - four Turks felt the country was on the wrong track"
mturk_charts/no_data_remaining/multi_col/2807.png,"Views about the national economy have improved over the last year . Currently , 49 % say the economy is in good shape , while 48 % describe economic conditions as bad . In the spring 2010 Pew Global Attitudes survey , 65 % rated the economy poorly and just 34 % said it was in good shape . Turkish assessments of the economy are much more positive today than when Erdogan won office nearly a decade ago . In a 2002 poll , conducted a few months before Erdogan ’s AKP won its first national election , only 14 % said economic conditions were good . By the next national election in 2007 , this had risen to 46 % .",same,"Describe Turkey's public perceives of the economy?",answer1,"Views about the national economy have improved over the last year . Currently , 49 % say the economy is in good shape , while 48 % describe economic conditions as bad . In 2010 Pew survey , 65 % rated the economy poorly and just 34 % said it was in good shape . Turkish assessments of the economy are much more positive today than nearly a decade ago . In a 2002 poll , only 14 % said economic conditions were good . By 2007 , this had risen to 46 %","Views about the national economy have improved over the last year . Currently , 49 % say the economy is in good shape , while 48 % describe economic conditions as bad . In 2010 Pew survey , 65 % rated the economy poorly and just 34 % said it was in good shape . Turkish assessments of the economy are much more positive today than nearly a decade ago . In a 2002 poll , only 14 % said economic conditions were good . By 2007 , this had risen to 46 %","","spring Global Attitudes when Erdogan won office conducted few months before Erdogan ’s AKP won its first election next election","",""," ","Turkey's Current Economic Situation","Views about the national economy have improved over the last year . Currently , 49 % say the economy is in good shape , while 48 % describe economic conditions as bad . In the spring 2010 Pew Global Attitudes survey , 65 % rated the economy poorly and just 34 % said it was in good shape . Turkish assessments of the economy are much more positive today than when Erdogan won office nearly a decade ago . In a 2002 poll , conducted a few months before Erdogan ’s AKP won its first national election , only 14 % said economic conditions were good . By the next national election in 2007 , this had risen to 46 %"
mturk_charts/no_data_remaining/multi_col/2808.png,"As he nears the end of his second term in office , Prime Minister Erdogan gets positive ratings for his handling of foreign affairs . About six - in - ten ( 62 % ) Turks have a lot or some confidence in Erdogan to do the right thing in world affairs , while one - third have little or no confidence in him . Beyond Turkey ’s borders , Erdogan is also popular in a number of neighboring Arab nations . Strong majorities of Egyptians ( 78 % a lot or some confidence ) , Jordanians ( 72 % ) , and Lebanese ( 64 % ) express confidence in the Turkish prime minister , who , along with his Foreign Minister Ahmet Davutoğlu , has in many ways raised Turkey ’s profile on the world stage in recent years . Erdogan , for example , has received considerable attention for breaking with previous Turkish policy and taking a more confrontational approach toward Israel regarding Israeli policies in the West Bank and Gaza . In the Palestinian territories themselves , Erdogan receives somewhat less support than in other Arab nations , with 52 % expressing confidence in the Turkish leader and 47 % saying they have little or no confidence in him . He is much more popular in the West Bank ( 61 % a lot or some confidence ) than in Gaza ( 35 % ) . The prime minister also fares poorly in Western Europe – clear majorities in Germany ( 69 % ) , Spain ( 63 % ) , and France ( 59 % ) give Erdogan a negative assessment . In the other European and predominantly Muslim nations where this question was asked , large numbers are unable to offer an opinion about the Turkish leader .",same,"What is the confidence level and view of people in different countries towards Erdogan?",same,"As he nears the end of his second term in office , Prime Minister Erdogan gets positive ratings for his handling of foreign affairs . About six - in - ten ( 62 % ) Turks have a lot or some confidence in Erdogan to do the right thing in world affairs , while one - third have little or no confidence in him . Beyond Turkey ’s borders , Erdogan is also popular in a number of neighboring Arab nations . Strong majorities of Egyptians ( 78 % a lot or some confidence ) , Jordanians ( 72 % ) , and Lebanese ( 64 % ) express confidence in the Turkish prime minister . In the Palestinian territories themselves , Erdogan receives somewhat less support than in other Arab nations , with 52 % expressing confidence in the Turkish leader and 47 % saying they have little or no confidence in him . He is much more popular in the West Bank ( 61 % a lot or some confidence ) than in Gaza ( 35 % ) . The prime minister also fares poorly in Western Europe – clear majorities in Germany ( 69 % ) , Spain ( 63 % ) , and France ( 59 % ) give Erdogan a negative assessment . In the other European and predominantly Muslim nations where this question was asked , large numbers are unable to offer an opinion about the Turkish leader .","As he nears the end of his second term in office , Prime Minister Erdogan gets positive ratings for his handling of foreign affairs . About six - in - ten ( 62 % ) Turks have a lot or some confidence in Erdogan to do the right thing in world affairs , while one - third have little or no confidence in him . Beyond Turkey ’s borders , Erdogan is also popular in a number of neighboring Arab nations . Strong majorities of Egyptians ( 78 % a lot or some confidence ) , Jordanians ( 72 % ) , and Lebanese ( 64 % ) express confidence in the Turkish prime minister . In the Palestinian territories themselves , Erdogan receives somewhat less support than in other Arab nations , with 52 % expressing confidence in the Turkish leader and 47 % saying they have little or no confidence in him . He is much more popular in the West Bank ( 61 % a lot or some confidence ) than in Gaza ( 35 % ) . The prime minister also fares poorly in Western Europe – clear majorities in Germany ( 69 % ) , Spain ( 63 % ) , and France ( 59 % ) give Erdogan a negative assessment . In the other European and predominantly Muslim nations where this question was asked , large numbers are unable to offer an opinion about the Turkish leader .","","who along Foreign Ahmet Davutoğlu has many ways raised profile on stage recent years example has received considerable attention breaking previous policy taking confrontational approach toward Israel regarding Israeli policies","",""," ","Confidence in Erdogan a lot/ Some confid ence Not too much NN confidence","As he nears the end of his second term in office , Prime Minister Erdogan gets positive ratings for his handling of foreign affairs . About six - in - ten ( 62 % ) Turks have a lot or some confidence in Erdogan to do the right thing in world affairs , while one - third have little or no confidence in him . Beyond Turkey ’s borders , Erdogan is also popular in a number of neighboring Arab nations . Strong majorities of Egyptians ( 78 % a lot or some confidence ) , Jordanians ( 72 % ) , and Lebanese ( 64 % ) express confidence in the Turkish prime minister , who , along with his Foreign Minister Ahmet Davutoğlu , has in many ways raised Turkey ’s profile on the world stage in recent years . Erdogan , for example , has received considerable attention for breaking with previous Turkish policy and taking a more confrontational approach toward Israel regarding Israeli policies in the West Bank and Gaza . In the Palestinian territories themselves , Erdogan receives somewhat less support than in other Arab nations , with 52 % expressing confidence in the Turkish leader and 47 % saying they have little or no confidence in him . He is much more popular in the West Bank ( 61 % a lot or some confidence ) than in Gaza ( 35 % ) . The prime minister also fares poorly in Western Europe – clear majorities in Germany ( 69 % ) , Spain ( 63 % ) , and France ( 59 % ) give Erdogan a negative assessment . In the other European and predominantly Muslim nations where this question was asked , large numbers are unable to offer an opinion about the Turkish leader ."
mturk_charts/no_data_remaining/multi_col/2809.png,"The survey finds that public concern about the budget deficit has increased since the end of last year . Currently , 28 % cite the federal budget deficit as the economic issue that most worries them , up from 24 % in March and 19 % in December . Despite this shift , however , the job situation remains the broader concern – 38 % say they worry most about jobs , up slightly from March ( 34 % ) though down from 47 % in December .",same,"How is Job situation gathering bigger concerns over budget deficit?",answer1,"Currently , 28 % cite the federal budget deficit as the economic issue that most worries them , up from 24 % in March and 19 % in December . Despite this shift , however , the job situation remains the broader concern – 38 % say they worry most about jobs , up slightly from March ( 34 % ) though down from 47 % in December .","Currently , 28 % cite the federal budget deficit as the economic issue that most worries them , up from 24 % in March and 19 % in December . Despite this shift , however , the job situation remains the broader concern – 38 % say they worry most about jobs , up slightly from March ( 34 % ) though down from 47 % in December .","","","",""," ","the Bigger Concern Rise,","Currently , 28 % cite the federal budget deficit as the economic issue that most worries them , up from 24 % in March and 19 % in December . Despite this shift , however , the job situation remains the broader concern – 38 % say they worry most about jobs , up slightly from March ( 34 % ) though down from 47 % in December ."
mturk_charts/no_data_remaining/multi_col/2811.png,"A quarter of the public ( 25 % ) says they very closely followed the ongoing discussions in Washington last week over how to handle the federal budget deficit and reduce the national debt ; just 8 % say this was the news they followed most closely . The only week this year when the deficit debate drew substantial public interest was in early April , when a government shutdown loomed . In the April 7 - 10 News Interest survey , 47 % followed news about the threat of a shutdown very closely and 31 % followed this story most closely . Nearly two - in - ten ( 18 % ) say they followed news about the conflict between the Israelis and the Palestinians very closely ; 5 % say this was the news they followed most closely . News about the conflict – and the response to efforts by President Obama to restart negotiations over creation of a Palestinian state – made up 5 % of coverage . Meanwhile , about one - in - ten ( 11 % ) say they followed news about Obama ’s trip to Europe last week very closely . Just 3 % say this was the news they followed most closely . The president ’s trip made up 3 % of coverage .",same,"Compare the news of Federal budget deficit with other major news headlines.",same,"A quarter of the public ( 25 % ) says they very closely followed the ongoing discussions in Washington last week over how to handle the federal budget deficit and reduce the national debt ; just 8 % say this was the news they followed most closely . Nearly two - in - ten ( 18 % ) say they followed news about the conflict between the Israelis and the Palestinians very closely ; 5 % say this was the news they followed most closely . Meanwhile , about one - in - ten ( 11 % ) say they followed news about Obama ’s trip to Europe last week very closely . Just 3 % say this was the news they followed most closely .","A quarter of the public ( 25 % ) says they very closely followed the ongoing discussions in Washington last week over how to handle the federal budget deficit and reduce the national debt ; just 8 % say this was the news they followed most closely . Nearly two - in - ten ( 18 % ) say they followed news about the conflict between the Israelis and the Palestinians very closely ; 5 % say this was the news they followed most closely . Meanwhile , about one - in - ten ( 11 % ) say they followed news about Obama ’s trip to Europe last week very closely . Just 3 % say this was the news they followed most closely .","","The only year when debate drew substantial interest early April when a government shutdown loomed In April 7 10 News Interest survey 47 threat a shutdown 31 story News – response efforts by President restart negotiations creation a Palestinian state – made up coverage The president made up coverage","",""," ","News Interest","A quarter of the public ( 25 % ) says they very closely followed the ongoing discussions in Washington last week over how to handle the federal budget deficit and reduce the national debt ; just 8 % say this was the news they followed most closely . The only week this year when the deficit debate drew substantial public interest was in early April , when a government shutdown loomed . In the April 7 - 10 News Interest survey , 47 % followed news about the threat of a shutdown very closely and 31 % followed this story most closely . Nearly two - in - ten ( 18 % ) say they followed news about the conflict between the Israelis and the Palestinians very closely ; 5 % say this was the news they followed most closely . News about the conflict – and the response to efforts by President Obama to restart negotiations over creation of a Palestinian state – made up 5 % of coverage . Meanwhile , about one - in - ten ( 11 % ) say they followed news about Obama ’s trip to Europe last week very closely . Just 3 % say this was the news they followed most closely . The president ’s trip made up 3 % of coverage ."
mturk_charts/no_data_remaining/multi_col/2812.png,"Nearly three - quarters of the public ( 73 % ) say they heard at least a little about the end of Oprah Winfrey ’s daytime talk show ; 36 % say they heard a lot about this while 37 % say they heard a little . About a quarter ( 26 % ) say they heard nothing at all . Two - thirds of the public ( 66 % ) say they heard at least a little about a judge finding Jared Loughner not fit to stand trial on allegations that he killed six and severely wounded Rep. Gabrielle Giffords in a January shooting spree in Tucson , Ariz. About a quarter ( 23 % ) say they heard a lot about the ruling , while 43 % say they heard a little . A third ( 33 % ) say they heard nothing at all about this .",same,"What is the public's share of knowledge about the end of Oprah Winfrey's talk show?",same,"Nearly three - quarters of the public ( 73 % ) say they heard at least a little about the end of Oprah Winfrey ’s daytime talk show ; 36 % say they heard a lot about this while 37 % say they heard a little . About a quarter ( 26 % ) say they heard nothing at all .","Nearly three - quarters of the public ( 73 % ) say they heard at least a little about the end of Oprah Winfrey ’s daytime talk show ; 36 % say they heard a lot about this while 37 % say they heard a little . About a quarter ( 26 % ) say they heard nothing at all .","","","",""," ","Oprah's Exit Widely Known a lot","Nearly three - quarters of the public ( 73 % ) say they heard at least a little about the end of Oprah Winfrey ’s daytime talk show ; 36 % say they heard a lot about this while 37 % say they heard a little . About a quarter ( 26 % ) say they heard nothing at all ."
