img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","extra_added_text"
mturk_charts/no_data/multi_col/6846.png,"Asked why they had n’t yet naturalized , the Center ’s 2015 survey found that 35 % of Mexican and 23 % of other Latino immigrants with green cards identified personal barriers , such as a lack of English proficiency . Another common reason given was a lack of interest or just having not applied yet . About a third ( 31 % ) of Mexican lawful immigrants said this , while only 16 % of non - Mexican Latino immigrants said the same . An additional 13 % of Mexican and 19 % of non - Mexican lawful immigrants identified financial and administrative barriers , mainly the cost of naturalization .",same,"Describe the main reasons why Mexicans did not naturalize in the U.S.?",answer1,"Asked why they had n’t yet naturalized , the Center ’s 2015 survey found that 35 % of Mexican and 23 % of other Latino immigrants with green cards identified personal barriers , such as a lack of English proficiency . Another common reason given was a lack of interest or just having not applied yet About a third ( 31 % ) of Mexican lawful immigrants said this , while only 16 % of non - Mexican Latino immigrants said the same . An additional 13 % of Mexican and 19 % of non - Mexican lawful immigrants identified financial and administrative barriers , mainly the cost of naturalization .","Asked why they had n’t yet naturalized , the Center ’s 2015 survey found that 35 % of Mexican and 23 % of other Latino immigrants with green cards identified personal barriers , such as a lack of English proficiency . Another common reason given was a lack of interest or just having not applied yet About a third ( 31 % ) of Mexican lawful immigrants said this , while only 16 % of non - Mexican Latino immigrants said the same . An additional 13 % of Mexican and 19 % of non - Mexican lawful immigrants identified financial and administrative barriers , mainly the cost of naturalization .","About third ( 31 ) lawful said this while only 16 non - said same An additional 13 19 non - lawful financial administrative mainly cost naturalization","",""
mturk_charts/no_data/multi_col/6853.png,"More than half of smartphone owners say they get news alerts on their phones , but few get these alerts frequently . Some 55 % of smartphone owners say they ever get news alerts on their phones ’ screens , according to a 2016 Pew Research Center survey . However , few users say they receive these types of alerts often , with just 13 % of smartphone owners reporting doing this . While smartphones are becoming more integrated into our lives , many users are n’t taking the necessary steps to secure their devices . A 2016 Pew Research Center survey found that 28 % of U.S. smartphone owners say they do not use a screen lock or other features to secure their phone . Although a majority of smartphone users say they have updated their phone ’s apps or operating system , around four - in - ten say they only update when it ’s convenient for them . But some smartphone users forgo updating their phones altogether : 14 % say they never update their phone ’s operating system , while 10 % say they do n’t update the apps on their phone .",same,"How secure are the smartphones of Americans?",answer1,"While smartphones are becoming more integrated into our lives , many users are n’t taking the necessary steps to secure their devices . A 2016 Pew Research Center survey found that 28 % of U.S. smartphone owners say they do not use a screen lock or other features to secure their phone .","While smartphones are becoming more integrated into our lives , many users are n’t taking the necessary steps to secure their devices . A 2016 Pew Research Center survey found that 28 % of U.S. smartphone owners say they do not use a screen lock or other features to secure their phone .","While smartphones are becoming more integrated into our lives many are taking necessary steps devices","Although majority have updated ’s apps operating system around four - in - ten only update when it ’s convenient for them But some forgo updating phones altogether : 14 never update ’s operating system while 10 update apps on",""
mturk_charts/no_data/multi_col/6855.png,"Americans have different views about where it is and is n’t appropriate to use a cellphone . In a 2014 Pew Research Center survey , roughly three - quarters of adults said it was OK for people to use their phones while walking down the street , riding public transit or waiting in line , but far fewer found it acceptable to use cellphones during a meeting , at the movies or in church .",same,"Describe situations that people think it is appropriate or not to use a cellphone?",answer2,"In a 2014 Pew Research Center survey , roughly three - quarters of adults said it was OK for people to use their phones while walking down the street , riding public transit or waiting in line , but far fewer found it acceptable to use cellphones during a meeting , at the movies or in church .","In a 2014 Pew Research Center survey , roughly three - quarters of adults said it was OK for people to use their phones while walking down the street , riding public transit or waiting in line , but far fewer found it acceptable to use cellphones during a meeting , at the movies or in church .","","",""
mturk_charts/no_data/multi_col/6856.png,"The smartphone is essential for many owners , but a slight majority says it ’s not always needed . Some 46 % of smartphone owners said their smartphone is something “ they could n’t live without , ” compared with 54 % who said in a 2014 Pew Research Center survey that their phone is “ not always needed . ” Perhaps surprisingly , smartphone owners who depend on their mobile device for internet access are not significantly more inclined than those who have multiple options for going online to say they could n’t live without their phone ( 49 % vs. 46 % ) . In addition to being essential for many , smartphone owners are much more likely to have positive views of these devices . For instance , they are much more likely to say smartphones are more helpful than annoying , represent freedom rather than represent a leash , enable connecting rather than being distracting and are worth the cost rather than being a financial burden .",same,"How do Smartphone Owners view their devices?",answer1,"Some 46 % of smartphone owners said their smartphone is something “ they could n’t live without , ” compared with 54 % who said in a 2014 Pew Research Center survey that their phone is “ not always needed . ” . In addition to being essential for many , smartphone owners are much more likely to have positive views of these devices . For instance , they are much more likely to say smartphones are more helpful than annoying , represent freedom rather than represent a leash , enable connecting rather than being distracting and are worth the cost rather than being a financial burden .","Some 46 % of smartphone owners said their smartphone is something “ they could n’t live without , ” compared with 54 % who said in a 2014 Pew Research Center survey that their phone is “ not always needed . ” . In addition to being essential for many , smartphone owners are much more likely to have positive views of these devices . For instance , they are much more likely to say smartphones are more helpful than annoying , represent freedom rather than represent a leash , enable connecting rather than being distracting and are worth the cost rather than being a financial burden .","","Perhaps surprisingly depend on mobile device internet access significantly inclined those multiple options going online ( 49 vs. )",""
mturk_charts/no_data/multi_col/6858.png,"Blacks are more likely than either whites or Hispanics to say voting should be made as easy as possible for citizens : 79 % of blacks say this , while just 19 % say citizens should have to prove they really want to vote by registering ahead of time . Among whites , a much narrower majority ( 54 % ) support making voting as easy as possible for all citizens ( 44 % say citizens should prove they want to vote by registering ahead of time ) . By 64%-35 % , most Hispanics support taking steps to make voting easy for all citizens .",same,"What do different races say about making it easy for everyone to vote?",answer1,"Blacks are more likely than either whites or Hispanics to say voting should be made as easy as possible for citizens : 79 % of blacks say this , while just 19 % say citizens should have to prove they really want to vote by registering ahead of time . Among whites , a much narrower majority ( 54 % ) support making voting as easy as possible for all citizens ( 44 % say citizens should prove they want to vote by registering ahead of time ) . By 64%-35 % , most Hispanics support taking steps to make voting easy for all citizens .","Blacks are more likely than either whites or Hispanics to say voting should be made as easy as possible for citizens : 79 % of blacks say this , while just 19 % say citizens should have to prove they really want to vote by registering ahead of time . Among whites , a much narrower majority ( 54 % ) support making voting as easy as possible for all citizens ( 44 % say citizens should prove they want to vote by registering ahead of time ) . By 64%-35 % , most Hispanics support taking steps to make voting easy for all citizens .","","",""
mturk_charts/no_data/multi_col/6859.png,"While there is support for making it easy for citizens to vote , the public is largely opposed to making voting required in national elections . Only two - in - ten ( 20 % ) would favor mandatory voting , while nearly eight - in - ten ( 78 % ) says citizens should be able to decide for themselves whether or not to vote in national elections .",same,"What are the views of citizens on making voting mandatory?",answer1,"While there is support for making it easy for citizens to vote , the public is largely opposed to making voting required in national elections . Only two - in - ten ( 20 % ) would favor mandatory voting , while nearly eight - in - ten ( 78 % ) says citizens should be able to decide for themselves whether or not to vote in national elections .","While there is support for making it easy for citizens to vote , the public is largely opposed to making voting required in national elections . Only two - in - ten ( 20 % ) would favor mandatory voting , while nearly eight - in - ten ( 78 % ) says citizens should be able to decide for themselves whether or not to vote in national elections .","","",""
mturk_charts/no_data/multi_col/6860.png,"The public places a great deal of personal importance on the right to vote . When asked about the importance of five rights and freedoms , the right to vote ranks about as high as any item on the list . Overall , 91 % of Americans say that the right to vote is essential to their sense of freedom . Only 7 % say it is important but not essential , and just 1 % says it is not important . A comparable share ( 92 % ) considers freedom of speech to be essential to their own sense of freedom . Large majorities also say the right to privacy ( 87 % ) and freedom of religion ( 85 % ) are essential to them . Views are more mixed when it comes to the right to own guns : 48 % say this is essential , while 33 % say it is important but not essential and 19 % say it is not important .",same,"What are views of Americans about what's essential to their sense of freedom?",same,"Overall , 91 % of Americans say that the right to vote is essential to their sense of freedom . Only 7 % say it is important but not essential , and just 1 % says it is not important . A comparable share ( 92 % ) considers freedom of speech to be essential to their own sense of freedom . Large majorities also say the right to privacy ( 87 % ) and freedom of religion ( 85 % ) are essential to them . Views are more mixed when it comes to the right to own guns : 48 % say this is essential , while 33 % say it is important but not essential and 19 % say it is not important .","Overall , 91 % of Americans say that the right to vote is essential to their sense of freedom . Only 7 % say it is important but not essential , and just 1 % says it is not important . A comparable share ( 92 % ) considers freedom of speech to be essential to their own sense of freedom . Large majorities also say the right to privacy ( 87 % ) and freedom of religion ( 85 % ) are essential to them . Views are more mixed when it comes to the right to own guns : 48 % say this is essential , while 33 % say it is important but not essential and 19 % say it is not important .","Overall , 91 Americans say that the right vote is . Only 7 say it is important but not , and just 1 says it is not important . . Large majorities also say the right privacy 87 and religion 85 are them . Views are more mixed when it comes the right guns : 48 say this is , while 33 say it is important but not and 19 say it is not important .","",""
mturk_charts/no_data/multi_col/6872.png,"In addition to exploring global views of President Trump , this survey also examines attitudes toward three other major leaders on the international stage . The results demonstrate that Trump is not the only world leader in whom global publics lack confidence . Chinese President Xi Jinping and Russian President Vladimir Putin also get poor marks , though neither is rated as negatively as the U.S. president . Across the 37 nations surveyed , a median of 28 % voice confidence in Xi , while 27 % feel this way about Putin .",same,"What are views of President Xi, Putin and Trump?",answer2,"Trump is not the only world leader in whom global publics lack confidence . Chinese President Xi Jinping and Russian President Vladimir Putin also get poor marks , though neither is rated as negatively as the U.S. president . Across the 37 nations surveyed , a median of 28 % voice confidence in Xi , while 27 % feel this way about Putin .","Trump is not the only world leader in whom global publics lack confidence . Chinese President Xi Jinping and Russian President Vladimir Putin also get poor marks , though neither is rated as negatively as the U.S. president . Across the 37 nations surveyed , a median of 28 % voice confidence in Xi , while 27 % feel this way about Putin .","Trump not only world leader whom global publics lack","",""
mturk_charts/no_data/multi_col/6874.png,"Survey respondents were read a list of positive and negative characteristics , and for each one , were asked whether it describes Donald Trump . Around the globe , people associate a number of negative characteristics with the U.S. leader . Most say he is arrogant , intolerant and dangerous , while few think of him as well - qualified or as someone who cares about ordinary people . Describing Trump as charismatic is more common , although global publics on balance do not think of him as charismatic either . They do , however , see Trump as a strong leader – a median of 55 % across the nations polled describe him this way .",same,"What are views of Trumps characteristics?",answer2,"Around the globe , people associate a number of negative characteristics with the U.S. leader . Most say he is arrogant , intolerant and dangerous , while few think of him as well - qualified or as someone who cares about ordinary people .","Around the globe , people associate a number of negative characteristics with the U.S. leader . Most say he is arrogant , intolerant and dangerous , while few think of him as well - qualified or as someone who cares about ordinary people .","","",""
mturk_charts/no_data/multi_col/6883.png,"Among non - gun owners , mothers are much more likely than fathers to say they have talked with their children about gun safety ( 58 % vs. 37 % ) . And while 59 % of white parents who do n’t own guns say they have talked with their children about gun safety , 40 % of nonwhite parents who do n’t own guns say they have done this .",same,"Compare the proportions of mothers to fathers that do not own guns and talk about gun safety to their children?",same,"Among non - gun owners , mothers are much more likely than fathers to say they have talked with their children about gun safety ( 58 % vs. 37 % ) .","Among non - gun owners , mothers are much more likely than fathers to say they have talked with their children about gun safety ( 58 % vs. 37 % ) .",".","",""
