img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","extra_added_text"
mturk_charts/no_data/multi_col/5936.png,"Among the public overall , positive ratings for the government ’s handling of ensuring access to health care have declined 20 percentage points since 2015 ; today , just 36 % say it does a very or somewhat good job in ensuring access to health care , down from 56 % two years ago .",same,"Describe the decline in positive ratings for the government performance in health care?",same,"Among the public overall , positive ratings for the government ’s handling of ensuring access to health care have declined 20 percentage points since 2015 ; today , just 36 % say it does a very or somewhat good job in ensuring access to health care , down from 56 % two years ago .","Among the public overall , positive ratings for the government ’s handling of ensuring access to health care have declined 20 percentage points since 2015 ; today , just 36 % say it does a very or somewhat good job in ensuring access to health care , down from 56 % two years ago .","","",""
mturk_charts/no_data/multi_col/5945.png,"Overall , the public ’s current ratings for government performance are more positive than negative on five of 12 issues , including keeping the country safe from terrorism , setting fair standards for workplaces and responding to natural disasters . The government ’s ratings on four issues – poverty , immigration , health care and the environment – are , on balance , negative . On three other issues , the public ’s views are more mixed . On alleviating poverty and managing immigration , in particular , sizable proportions ( 42 % and 38 % , respectively ) say the government does a very bad job . By comparison , just 6 % say the government does a very good job in helping people out of poverty and 7 % say it does very well in managing the immigration system .",same,"what are publics ratings on various issues in the government?",same,"Overall , the public ’s current ratings for government performance are more positive than negative on five of 12 issues , including keeping the country safe from terrorism , setting fair standards for workplaces and responding to natural disasters . The government ’s ratings on four issues – poverty , immigration , health care and the environment – are , on balance , negative .","Overall , the public ’s current ratings for government performance are more positive than negative on five of 12 issues , including keeping the country safe from terrorism , setting fair standards for workplaces and responding to natural disasters . The government ’s ratings on four issues – poverty , immigration , health care and the environment – are , on balance , negative .","Overall public current for performance more positive than five of 12 including keeping country safe from terrorism setting fair standards for workplaces responding to natural disasters . .","",""
mturk_charts/no_data/multi_col/5952.png,"Voice assistants are present on a wide range of devices , but the most common way for Americans to use them is on a smartphone : 42 % of U.S. adults use voice assistants in this way . Some 14 % of the public has used a voice assistant on a computer or tablet , while 8 % say they use them on a stand - alone device such as an Amazon Echo or Google Home .",same,"In what platforms Americans are using voice assistants?",same,"Voice assistants are present on a wide range of devices , but the most common way for Americans to use them is on a smartphone : 42 % of U.S. adults use voice assistants in this way . Some 14 % of the public has used a voice assistant on a computer or tablet , while 8 % say they use them on a stand - alone device .","Voice assistants are present on a wide range of devices , but the most common way for Americans to use them is on a smartphone : 42 % of U.S. adults use voice assistants in this way . Some 14 % of the public has used a voice assistant on a computer or tablet , while 8 % say they use them on a stand - alone device .","","such as an Amazon Echo Google Home",""
mturk_charts/no_data/multi_col/5953.png,"Presented with a number of reasons why they might use voice assistants , 55 % of users say “ a major reason ” they use the assistants is that these applications allow them to interact with their devices without using their hands . Smaller shares say that they use voice assistants because they are fun ( 23 % cite this as a “ major reason ” ) , because speaking to the assistant feels more natural than typing ( 22 % ) , or because these programs are easier for children to use ( 14 % ) .",same,"What's are major reasons that people use voice assistants?",answer1,"Presented with a number of reasons why they might use voice assistants , 55 % of users say “ a major reason ” they use the assistants is that these applications allow them to interact with their devices without using their hands . Smaller shares say that they use voice assistants because they are fun ( 23 % cite this as a “ major reason ” ) , because speaking to the assistant feels more natural than typing ( 22 % ) , or because these programs are easier for children to use ( 14 % ) .","Presented with a number of reasons why they might use voice assistants , 55 % of users say “ a major reason ” they use the assistants is that these applications allow them to interact with their devices without using their hands . Smaller shares say that they use voice assistants because they are fun ( 23 % cite this as a “ major reason ” ) , because speaking to the assistant feels more natural than typing ( 22 % ) , or because these programs are easier for children to use ( 14 % ) .","","",""
mturk_charts/no_data/multi_col/5954.png,"The survey also asked Americans who say they do not use voice assistants about their reasons for not using them . Some 61 % of these non - users say they are just not interested in the tool . Around one - quarter of this group say they do not use voice assistants because none of the devices they own have this feature ( 28 % ) or because they are concerned about privacy ( 27 % ) . And a slightly smaller share ( 18 % ) reports that voice assistants are too complicated to use .",same,"What's behind the motivations for not using voice assistants?",same,"Some 61 % of non - users say they are just not interested in the tool . Around one - quarter of this group say they do not use voice assistants because none of the devices they own have this feature ( 28 % ) or because they are concerned about privacy ( 27 % ) . And a slightly smaller share ( 18 % ) reports that voice assistants are too complicated to use .","Some 61 % of non - users say they are just not interested in the tool . Around one - quarter of this group say they do not use voice assistants because none of the devices they own have this feature ( 28 % ) or because they are concerned about privacy ( 27 % ) . And a slightly smaller share ( 18 % ) reports that voice assistants are too complicated to use .","","these",""
mturk_charts/no_data/multi_col/5955.png,"While a median of 53 % across the same countries also see Iran playing a more important role , fewer in the region say that Israel and Saudi Arabia have gained influence in the past 10 years . The only country the surveyed publics see as less influential a decade on is Egypt.1",same,"How are foreign policies seen by Middle East Publics?",same,"While a median of 53 % across the same countries see Iran playing a more important role , fewer in the region say that Israel and Saudi Arabia have gained influence in the past 10 years . The only country the surveyed publics see as less influential a decade on is Egypt.","While a median of 53 % across the same countries see Iran playing a more important role , fewer in the region say that Israel and Saudi Arabia have gained influence in the past 10 years . The only country the surveyed publics see as less influential a decade on is Egypt.1","","also","While a median of 53 % across the same countries see Iran playing a more important role , fewer in the region say that Israel and Saudi Arabia have gained influence in the past 10 years . The only country the surveyed publics see as less influential a decade on is Egypt."
mturk_charts/no_data/multi_col/5958.png,"These are among the major findings from a Pew Research Center survey conducted among 6,204 respondents in Israel , Jordan , Lebanon , Tunisia and Turkey from Feb. 27 to April 25 , 2017 . Middle Eastern publics see both the U.S. and Russia playing more important roles in the region today than they did 10 years ago . At least half in all of the nations surveyed say Russia is more influential now compared with a decade ago . Lebanon is particularly likely to say Russia ’s role has grown , with Shia ( 81 % ) and Sunni Muslims ( 77 % ) sharing this view .",same,"How is the influence of U.S. and Russia today?",answer1,". Middle Eastern publics see both the U.S. and Russia playing more important roles in the region today than they did 10 years ago . At least half in all of the nations surveyed say Russia is more influential now compared with a decade ago .",". Middle Eastern publics see both the U.S. and Russia playing more important roles in the region today than they did 10 years ago . At least half in all of the nations surveyed say Russia is more influential now compared with a decade ago .","","These are among major findings from Pew Research Center survey conducted among 6,204 respondents Israel , Jordan , Lebanon , Tunisia Turkey from Feb. 27 to April 25 , 2017 Lebanon particularly likely to ’s role has grown , Shia ( 81 % ) Sunni Muslims ( 77 % ) sharing this view",""
mturk_charts/no_data/multi_col/5959.png,"About eight - in - ten in Lebanon say that Iran is more influential in the Middle East today than it was 10 years ago . Large majorities across all religious groups hold this view : 89 % of Shia Muslims , 77 % of Sunni Muslims and 71 % of Christians . The view that Iran now plays a less important role in the region is held by roughly a quarter in both Israel ( 24 % ) and Turkey ( 26 % ) . Across the region , fewer say Saudi Arabia ’s role in the region has grown . Jordan is the only country where more than half hold this view , though a majority ( 61 % ) of Sunni Muslims in Lebanon say this . Only a quarter or fewer in Israel and Turkey agree . Few say that Egypt plays a more important role in the Middle East now compared with 10 years ago . Instead , at least four - in - ten in Turkey , Lebanon , Tunisia and Israel say that Egypt ’s prominence in the region has waned .",same,"How have various countries become more important in the middle East compared to 10 years ago?",answer1,"About eight - in - ten in Lebanon say that Iran is more influential in the Middle East today than it was 10 years ago . Across the region , fewer say Saudi Arabia ’s role in the region has grown . Jordan is the only country where more than half hold this view . Only a quarter or fewer in Israel and Turkey agree . Few say that Egypt plays a more important role in the Middle East now compared with 10 years ago .","About eight - in - ten in Lebanon say that Iran is more influential in the Middle East today than it was 10 years ago . Across the region , fewer say Saudi Arabia ’s role in the region has grown . Jordan is the only country where more than half hold this view . Only a quarter or fewer in Israel and Turkey agree . Few say that Egypt plays a more important role in the Middle East now compared with 10 years ago .","Jordan only country where half","Large majorities across all religious groups : 89 % of Shia Muslims 77 % of Sunni Muslims 71 % of Christians The less held by roughly both ( 24 % ) ( 26 % ) Instead at least four Tunisia prominence waned",""
mturk_charts/no_data/multi_col/5961.png,"Publics in the Middle East tend to see Turkish President Tayyip Erdogan more positively than other Middle Eastern leaders . Yet , views of the Turkish president vary drastically across the region . Fewer than half in Lebanon and only 15 % in Israel express a positive opinion of Erdogan . Israeli Jews ( 4 % ) and Lebanese Shia Muslims ( 7 % ) hold particularly negative views .",same,"Write about Erdogan peoples opinion?",answer1,"Publics in the Middle East tend to see Turkish President Tayyip Erdogan more positively than other Middle Eastern leaders . Yet , views of the Turkish president vary drastically across the region . Fewer than half in Lebanon and only 15 % in Israel express a positive opinion of Erdogan .","Publics in the Middle East tend to see Turkish President Tayyip Erdogan more positively than other Middle Eastern leaders . Yet , views of the Turkish president vary drastically across the region . Fewer than half in Lebanon and only 15 % in Israel express a positive opinion of Erdogan .","","Israeli Jews ( 4 ) Lebanese Shia Muslims ( 7 ) hold particularly negative",""
mturk_charts/no_data/multi_col/5962.png,"Views of Syrian President Bashar al - Assad are negative across all of the Middle Eastern and North African nations surveyed . Only 7 % in Israel and 1 % in Jordan view Assad positively . Syrians living in Jordan have similarly negative views of the Syrian president ; only 3 % have a favorable view of Assad .",same,"write about views across middle East of president Bashar?",answer1,"Views of Syrian President Bashar al - Assad are negative across all of the Middle Eastern nations surveyed . Only 7 % in Israel and 1 % in Jordan view Assad positively .","Views of Syrian President Bashar al - Assad are negative across all of the Middle Eastern nations surveyed . Only 7 % in Israel and 1 % in Jordan view Assad positively .","","North African Syrians living have similarly views president ; only 3 have a favorable",""
mturk_charts/no_data/multi_col/5963.png,"Opinions of Iranian President Hassan Rouhani are generally similar to opinions of Assad . Fewer than 10 % in both Israel and Jordan hold a positive view of the Iranian president .",same,"What are views of president Hassan Rouhani?",answer1,"Fewer than 10 % in both Israel and Jordan hold a positive view of president Hassan Rouhani.","Fewer than 10 % in both Israel and Jordan hold a positive view of the Iranian president .","","Opinions President Hassan Rouhani are generally similar to opinions Assad","Fewer than 10 % in both Israel and Jordan hold a positive view of president Hassan Rouhani."
mturk_charts/no_data/multi_col/5966.png,"The Syrian civil war , now in its seventh year , pits many of the region ’s key players against each other . Few are optimistic that the war will end within the next year , though many believe it will not last beyond the next five years . Views are most optimistic in Jordan . Fully 80 % expect the war in Syria to end sometime in the next five years , including 32 % who think it will end within the year . Syrians living in Jordan are even more hopeful about the war in their homeland ; 64 % expect it will end within the year , 26 % say it will end within the next five years and only 10 % think it will continue for more than five years . Roughly two - thirds in Israel say the war will be over within the next five years , and 48 % in Lebanon agree .",same,"write about Syria civil war?",answer2,"Few are optimistic that the war will end within the next year , though many believe it will not last beyond the next five years . Views are most optimistic in Jordan . Fully 80 % expect the war in Syria to end sometime in the next five years , including 32 % who think it will end within the year . Roughly two - thirds in Israel say the war will be over within the next five years , and 48 % in Lebanon agree .","Few are optimistic that the war will end within the next year , though many believe it will not last beyond the next five years . Views are most optimistic in Jordan . Fully 80 % expect the war in Syria to end sometime in the next five years , including 32 % who think it will end within the year . Roughly two - thirds in Israel say the war will be over within the next five years , and 48 % in Lebanon agree .","","The Syrian civil now its seventh pits of region ’s key players against each other Syrians living even more hopeful about their homeland ; 64 26 only 10 continue for more than",""
mturk_charts/no_data/multi_col/5967.png,"While the conflict continues , many in Turkey , Jordan and Lebanon want their country to accept fewer refugees . As of mid-2016 , these countries and other neighboring nations have taken in about 4.8 million Syrian refugees . Only 8 % in Jordan and 4 % in Lebanon and Turkey support accepting more refugees from Syria . A majority in Jordan wants its country to accept fewer Syrian refugees and around one - quarter ( 23 % ) say their country should not accept any refugees ( a volunteered category ) . However , Syrians already living in Jordan have very different views . A large majority of them say the country should accept more refugees from Syria and 0 % say that Jordan should stop accepting refugees all together . In Lebanon , similar numbers say their country should either accept fewer refugees ( 40 % ) or none at all ( 42 % ) . Christians are more likely than Shia or Sunni Muslims to say that Lebanon should not accept any refugees from Syria .",same,"What Jordan, Lebanon and Turkey think about Syrian refugees in their country?",answer1,"While the conflict continues , many in Turkey , Jordan and Lebanon want their country to accept fewer refugees . Only 8 % in Jordan and 4 % in Lebanon and Turkey support accepting more refugees from Syria . A majority in Jordan wants its country to accept fewer Syrian refugees and around one - quarter ( 23 % ) say their country should not accept any refugees .","While the conflict continues , many in Turkey , Jordan and Lebanon want their country to accept fewer refugees . Only 8 % in Jordan and 4 % in Lebanon and Turkey support accepting more refugees from Syria . A majority in Jordan wants its country to accept fewer Syrian refugees and around one - quarter ( 23 % ) say their country should not accept any refugees .","While the conflict continues , many , want","a volunteered category",""
mturk_charts/no_data/multi_col/5973.png,"In addition , there continue to be demographic differences in opinions about the law . By about two - to - one , women are more likely to say they approve ( 61 % ) than disapprove ( 31 % ) of the law . Men are more divided : Half approve , while 45 % disapprove .",same,"Describe the views of men and women about the health care law?",answer2,"By about two - to - one , women are more likely to say they approve ( 61 % ) than disapprove ( 31 % ) of the law . Men are more divided : Half approve , while 45 % disapprove .","By about two - to - one , women are more likely to say they approve ( 61 % ) than disapprove ( 31 % ) of the law . Men are more divided : Half approve , while 45 % disapprove .","","",""
mturk_charts/no_data/multi_col/5976.png,"Recipients of these special immigrant visas can receive refugee resettlement benefits from the U.S. government , which include 30 to 120 days of financial assistance . About 85 % of those who have entered the U.S. under the special immigrant visa programs ( from Oct. 1 , 2007 , to Sept 30 , 2017 ) have received refugee assistance and resettled in states across the country . Top resettlement states during this time include California ( 17,416 ) , Texas ( 10,598 ) , and Virginia ( 7,249 ) .",same,"Tell about resettlement of special immigrant visa holders from 2008 to 2017?",answer1,"Top resettlement states from 2008 to 2017 include California ( 17,416 ) , Texas ( 10,598 ) , and Virginia ( 7,249 ) .","Top resettlement states during this time include California ( 17,416 ) , Texas ( 10,598 ) , and Virginia ( 7,249 ) .","","","Top resettlement states from 2008 to 2017 include California ( 17,416 ) , Texas ( 10,598 ) , and Virginia ( 7,249 ) ."
mturk_charts/no_data/multi_col/5977.png,"It is important to keep in mind that public beliefs about science and scientists are n’t necessarily indicators of trust , per se . One example involves public support for the products of scientific and technological innovation . A Pew Research Center survey found that about two - thirds of people see the effects of science on society as mostly positive , which is consistent with some 35 years of data from the General Social Survey . Looking at the components of trust in science across these three scientific areas — vaccines , climate change , and GM food — two patterns stand out . First , public trust in scientists is stronger , by comparison , than it is for several other groups in society . For example , many more people report trust in information from medical scientists , climate scientists , and GM food scientists than information from industry leaders , the news media , and elected officials . On the other hand , no more than about half of people hold strongly trusting views of scientists in any of these domains . For example , only 47 % of people say that medical scientists understand the health effects of the measles , mumps , and rubella ( MMR ) vaccine “ very well . ” Some 43 % hold soft positive views of medical understanding about the MMR vaccine , saying medical scientists understand this issue “ fairly well . ” Public confidence in scientists is relatively strong compared with trust in other institutional groups . Only the military earns more confidence from the public . Still , people seem guarded . No more than a third of people report a “ great deal ” of confidence in any of these groups to act in the public interest . Overall , more people express positive than negative confidence in scientists , but a 55 % majority express only a soft confidence in scientists to act in the public interest . Public trust in scientists as sources of information is generally higher than it is for any of several other groups in society . For example , far more people trust medical scientists to provide full and accurate information about the health effects of childhood vaccines than they trust information from pharmaceutical industry leaders , the news media , or elected officials . The same pattern occurs for public trust in information from climate scientists and from GM food scientists .",same,"Compare the trust Americans have in various societal groups?",answer1,"No more than a third of people report a “ great deal ” of confidence in any of these groups to act in the public interest . Overall , more people express positive than negative confidence in scientists , but a 55 % majority express only a soft confidence in scientists to act in the public interest .","No more than a third of people report a “ great deal ” of confidence in any of these groups to act in the public interest . Overall , more people express positive than negative confidence in scientists , but a 55 % majority express only a soft confidence in scientists to act in the public interest .","No third great deal ” these","A Pew Research Center survey found that about two - thirds see effects science on society as mostly which is consistent with some 35 years data from General Social Survey For example many trust information from medical climate and GM food information from industry leaders news media and elected officials Some 43 hold views medical understanding about MMR vaccine saying medical understand this issue fairly well Public is relatively strong compared with trust other institutional Only military earns from Public trust as sources information is generally higher it is for several other society For example far trust medical provide full and accurate information about health effects childhood vaccines they trust information from pharmaceutical industry leaders news media or elected officials",""
mturk_charts/no_data/multi_col/5979.png,"Minorities of people express strong trust in scientists ’ understanding of the causes of climate change ( 28 % ) or the health effects of eating GM foods ( 19 % ) , saying that scientists understand these matters “ very well . ” About half of people ( 47 % ) say the same about medical scientists ’ understanding of the health effects of the MMR vaccine . At least four in 10 people say that scientists understand each of these matters “ fairly well . ” A sizable share of people are skeptical of climate scientists ’ and GM food scientists ’ understanding about the causes of climate change and the health effects of GM foods , respectively , saying that scientists understand these matters “ not too well ” or “ not at all well . ”",same,"What is the Americans view on scientific understanding?",answer1,"Minorities of people express strong trust in scientists ’ understanding of the causes of climate change ( 28 % ) or the health effects of eating GM foods ( 19 % ) , saying that scientists understand these matters “ very well . ” About half of people ( 47 % ) say the same about medical scientists ’ understanding of the health effects of the MMR vaccine . A sizable share of people are skeptical of climate scientists ’ and GM food scientists ’ understanding about the causes of climate change and the health effects of GM foods , respectively , saying that scientists understand these matters “ not too well ” or “ not at all well . ”","Minorities of people express strong trust in scientists ’ understanding of the causes of climate change ( 28 % ) or the health effects of eating GM foods ( 19 % ) , saying that scientists understand these matters “ very well . ” About half of people ( 47 % ) say the same about medical scientists ’ understanding of the health effects of the MMR vaccine . A sizable share of people are skeptical of climate scientists ’ and GM food scientists ’ understanding about the causes of climate change and the health effects of GM foods , respectively , saying that scientists understand these matters “ not too well ” or “ not at all well . ”","","At least four 10 each fairly",""
mturk_charts/no_data/multi_col/5985.png,"Women are more likely than men ( 71 % vs. 60 % ) to see allegations of sexual misconduct as mainly reflective of broad societal problems . Democrats and Democratic - leaning independents ( 70 % ) are also somewhat more likely to say this than Republicans and Republican leaners ( 61 % ) .",same,"What is the Americans view of sexual misconduct?",answer1,"Women are more likely than men ( 71 % vs. 60 % ) to see allegations of sexual misconduct as mainly reflective of broad societal problems . Democrats and Democratic - leaning independents ( 70 % ) are also somewhat more likely to say this than Republicans and Republican leaners ( 61 % ) .","Women are more likely than men ( 71 % vs. 60 % ) to see allegations of sexual misconduct as mainly reflective of broad societal problems . Democrats and Democratic - leaning independents ( 70 % ) are also somewhat more likely to say this than Republicans and Republican leaners ( 61 % ) .","","",""
mturk_charts/no_data/multi_col/5987.png,"The public overwhelmingly sees the issue of sexual assault and harassment as very important for the country . About three - quarters of the public ( 74 % ) say it is “ very important ” for the country . Among five current issues tested , only proposed changes to the federal tax system rank as important as sexual assault and harassment in the public ’s view . Democrats and Democratic leaners are 20 percentage points more likely than Republicans and Republican leaners to view the issue of sexual assault and harassment as very important . Nevertheless , nearly nine - in - ten Republicans ( 87 % ) say it is at least somewhat important . Very few Republicans or Democrats regard this issue as not important . More women than men say the issue of sexual assault and harassment is very important . And adults younger than 30 are more likely to view this issue as very important than are people 50 and older .",same,"What is the partisan view on the sexual harassment issue in the country?",same,"Democrats and Democratic leaners are 20 percentage points more likely than Republicans and Republican leaners to view the issue of sexual assault and harassment as very important .","Democrats and Democratic leaners are 20 percentage points more likely than Republicans and Republican leaners to view the issue of sexual assault and harassment as very important .","","Nevertheless , nearly nine - in - ten ( 87 % ) say it is at least somewhat Very few or regard this not",""
mturk_charts/no_data/multi_col/5997.png,"Among those who say that it is at least probable that senior members of the Trump administration had improper contact with Russia , 36 % are very confident that Mueller ’s investigation will be fair and another 31 % are somewhat confident . Among those who think that there was probably or definitely no improper contact , only 12 % are very confident in a fair investigation , while 30 % are somewhat confident .",same,"Tell about fair investigation by Robert Mueller?",same,"Among those who think that there was probably or definitely no improper contact , only 12 % are very confident in a fair investigation , while 30 % are somewhat confident .","Among those who think that there was probably or definitely no improper contact , only 12 % are very confident in a fair investigation , while 30 % are somewhat confident .","","",""
mturk_charts/no_data/multi_col/6005.png,"Immigrants account for most of the 4.6 million U.S. residents with origins in El Salvador , Guatemala and Honduras and are the main driver of the group ’s growth . By contrast , two - thirds of Mexican Americans were born in the U.S. , and births to U.S. residents are the main contributor to the group ’s population growth .",same,"What are reasons for the growth of U.S. residents?",same,"Immigrants account for most of the U.S. residents with origins in El Salvador , Guatemala and Honduras and are the main driver of the group ’s growth .","Immigrants account for most of the U.S. residents with origins in El Salvador , Guatemala and Honduras and are the main driver of the group ’s growth .",".","4.6 million",""
mturk_charts/no_data/multi_col/6006.png,"Guatemalan immigrants around the world sent home $ 7.5 billion in remittances in 2016 , while Salvadorans sent $ 4.6 billion and Hondurans $ 3.9 billion , according to World Bank data . The vast majority of the money came from immigrants in the U.S.",same,"Describe Guatemalan and Salvadorans remittances to their home countries?",answer1,"Guatemalan immigrants around the world sent home $ 7.5 billion in remittances in 2016 , while Salvadorans sent $ 4.6 billion , according to World Bank data .","Guatemalan immigrants around the world sent home $ 7.5 billion in remittances in 2016 , while Salvadorans sent $ 4.6 billion , according to World Bank data .",".","and Hondurans 3.9",""
mturk_charts/no_data/multi_col/6013.png,"In Turkey , 79 % of Muslims who observe the five daily prayers ( salah ) that are required under Islam say life is better for people like them compared with 50 years ago . In contrast , only about half ( 49 % ) of Turkish Muslims who pray seldom or never at all see the same progress . These divergent views may in part reflect differences in opinion about President Recep Erdogan and his religiously conservative AKP party . In Nigeria – home to both Muslims and Christians , but now governed by an elected Muslim leader – Muslims are much more enthusiastic about their country ’s progress . Nearly three times as many Nigerian Muslims as Christians ( 62 % vs. 22 % ) say life is better today compared with 50 years ago . In Israel , 50 years after the Jewish State was victorious in the Six - Day War against a coalition of Arab nations , Israeli Jews are far more convinced than Israeli Arabs that life today is better for people like them . Nearly six - in - ten Jews in Israel say life has improved , compared with only a third of Israeli Arabs who see similar progress .",same,"What are views of life today to 50 years ago in Nigeria and Israel?",answer2,"In Nigeria – home to both Muslims and Christians , Muslims are much more enthusiastic about their country ’s progress . Nearly three times as many Nigerian Muslims as Christians ( 62 % vs. 22 % ) say life is better today compared with 50 years ago . Nearly six - in - ten Jews in Israel say life has improved , compared with only a third of Israeli Arabs who see similar progress .","In Nigeria – home to both Muslims and Christians , Muslims are much more enthusiastic about their country ’s progress . Nearly three times as many Nigerian Muslims as Christians ( 62 % vs. 22 % ) say life is better today compared with 50 years ago . Nearly six - in - ten Jews in Israel say life has improved , compared with only a third of Israeli Arabs who see similar progress .","six - in - ten Jews in Israel has improved only a third of Israeli Arabs who see similar","but now governed by an elected Muslim leader",""
