img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","abstractive_text_added","abstractive_text_removed","extra_added_text","title","original_answer"
mturk_charts/no_data/multi_col/15859.png,"Young adults are especially likely to use their mobile phones to keep themselves occupied while watching television , as nearly three quarters of all cell owners ages 18 - 24 ( 73 % ) used their cell phone in this manner recently . But while this behavior is especially common among the youngest cell owners , a majority of 25 - 34 year olds and just under half of those in their mid-30s to mid-40s have done this recently .",same,"How is the situation of cell phones being considered as TV 'distraction devices'?",answer1,"nearly three quarters of all cell owners ages 18 - 24 ( 73 % ) used their cell phone in this manner recently .","nearly three quarters of all cell owners ages 18 - 24 ( 73 % ) used their cell phone in this manner recently .","","Young adults are especially likely to use mobile phones to keep themselves occupied while watching television , as","",""," ","Using cell phones as a TV 'distraction device % of cell owners in each age group who have used their phone watching in the last 30 days to keep themselves occupied during breaks or commercials while watching television ","Young adults are especially likely to use their mobile phones to keep themselves occupied while watching television , as nearly three quarters of all cell owners ages 18 - 24 ( 73 % ) used their cell phone in this manner recently ."
mturk_charts/no_data/multi_col/15860.png,"Overall , 32 % of cell owners used their mobile devices in the 30 days preceding our survey for one or more of these reasons , and cell owners under the age of 25 have high levels of engagement in each of these activities . At the same time , using one ’s cell phone to visit a website mentioned during televised programming is relatively common with older cell owners as well — engagement in this behavior does not drop significantly until approximately age 45 .",same,"How is the situation of distinction between older cell owners and the age of 25 owners?",answer1,"cell owners under the age of 25 have high levels of engagement in each of these activities . engagement in this behavior does not drop significantly until approximately age 45 .","cell owners under the age of 25 have high levels of engagement in each of these activities . engagement in this behavior does not drop significantly until approximately age 45 .","","Overall , 32 % used their mobile devices 30 days preceding our survey for one or more reasons , and At same time , using one ’s phone to visit a website mentioned during televised programming is relatively common with older as well —","",""," ","Using cell phones to get more information about televised content %of cell owners in each age group who have used their phone in the preceding 30 days to 80%","Overall , 32 % of cell owners used their mobile devices in the 30 days preceding our survey for one or more of these reasons , and cell owners under the age of 25 have high levels of engagement in each of these activities . At the same time , using one ’s cell phone to visit a website mentioned during televised programming is relatively common with older cell owners as well — engagement in this behavior does not drop significantly until approximately age 45"
mturk_charts/no_data/multi_col/15861.png,"As we saw with the other connected viewing experiences discussed above , younger cell owners are more likely than their elders to engage with others around televised content . This is especially true for posting one ’s comments online and for sharing text messages with others watching the same program — for each of these activities , the youngest cell owners ( those ages 18 - 24 ) stand out even compared with those just a few years older .",same,"What is the situation on the age group that is most likely to share text messages with others watching the same program?",answer1,"those ages 18 - 24 stand out even compared with those just a few years older","those ages 18 - 24 stand out even compared with those just a few years older","","As we saw the other connected viewing experiences discussed above , younger cell owners are more likely than their elders to engage others around televised content . This is especially true for posting one ’s comments online and for sharing text messages others watching the same program — for each of these activities , the youngest cell owners ( )","",""," ","Using cell phones to interact with friends/ contribute thoughts about televised content % ofcell owners in each age group who have used their phone to do the following in the preceding 30 days 80%","As we saw with the other connected viewing experiences discussed above , younger cell owners are more likely than their elders to engage with others around televised content . This is especially true for posting one ’s comments online and for sharing text messages with others watching the same program — for each of these activities , the youngest cell owners ( those ages 18 - 24 ) stand out even compared with those just a few years older"
mturk_charts/no_data/multi_col/15874.png,"Other goals are also clearly important . Many say political stability is a crucial priority , and even more prioritize economic prosperity . When respondents are asked which is more important , a good democracy or a strong economy , Turkey and Lebanon are the only countries where more than half choose democracy . Egyptians are divided , while most Tunisians , Pakistanis and Jordanians prioritize the economy .",same,"What is the situation on which Muslim countries prefer a good democracy or a strong economy?",answer1,"Turkey and Lebanon are the only countries where more than half choose democracy","Turkey and Lebanon are the only countries where more than half choose democracy","","","",""," ","Which Is More Important? Strong Good","Turkey and Lebanon are the only countries where more than half choose democracy"
mturk_charts/no_data/multi_col/15881.png,"The expectation that the election will be exhausting is in line with perceptions of the campaign so far . Most Americans say the campaign has been too long and dull ( 56 % each ) , while 53 % say it has been too negative . At the same time , an overwhelming majority ( 79 % ) views the presidential campaign as important .",same,"What is the opinion of Americans on whether the campaign was too long and dull?",same,"Most Americans say the campaign has been too long and dull ( 56 % each ) .","Most Americans say the campaign has been too long and dull ( 56 % each ) .",".","","",""," ","Views Important of the But Campaign Dull So Far Important But Dull So far, presidential campaign is ","Most Americans say the campaign has been too long and dull ( 56 % each )"
mturk_charts/no_data/multi_col/15895.png,"Among the 50.7 million Hispanics in the United States , nearly two - thirds ( 65 % ) , or 33 million , self - identify as being of Mexican origin , according to tabulations of the 2010 American Community Survey ( ACS ) by the Pew Hispanic Center , a project of the Pew Research Center . No other Hispanic subgroup rivals the size of the Mexican - origin population . Puerto Ricans , the nation ’s second largest Hispanic origin group , make up just 9 % of the total Hispanic population in the 50 states and the District of Columbia.1",same,"What is the situation on how representative Mexicans are among US-born Hispanics?",same,"nearly two - thirds ( 65 % ) , or 33 million , self - identify as being of Mexican origin .","nearly two - thirds ( 65 % ) , or 33 million , self - identify as being of Mexican origin .",".","Among the 50.7 Hispanics in the United States","",""," ","Figure 1 U.S. Hispanic Population, by Origin, 2010 (in thousands) ","Among the 50.7 million Hispanics in the United States , nearly two - thirds ( 65 % ) , or 33 million , self - identify as being of Mexican origin"
mturk_charts/no_data/multi_col/15953.png,"Issues related to the ongoing drug war top the Mexican public ’s list of concerns . Three - in - four say cartel - related violence is a very big problem for the country , while a roughly equal number say the same about human rights violations by the military and police . And 73 % name crime as a very big problem .",same,"What is the public concerns in the drug wars, crime, and cartel-related violence in Mexico?",answer2,"Three - in - four say cartel - related violence is a very big problem for the country , while a roughly equal number say the same about human rights violations by the military and police . And 73 % name crime as a very big problem .","Three - in - four say cartel - related violence is a very big problem for the country , while a roughly equal number say the same about human rights violations by the military and police . And 73 % name crime as a very big problem .","","","",""," ","Problems in Mexico Cartel-related violence","Three - in - four say cartel - related violence is a very big problem for the country , while a roughly equal number say the same about human rights violations by the military and police . And 73 % name crime as a very big problem"
mturk_charts/no_data/multi_col/15955.png,"In addition to the national government , the military is also seen in a favorable light , with nearly three - in - four ( 73 % ) saying it is having a good influence on the way things are going in the country . This represents a rebound from 2011 , when 62 % said the military was having a positive impact . Views of the court system and police are not as positive . Less than half of Mexicans see the courts ( 44 % ) and the police ( 38 % ) as having a good influence on the way things are going in the country . A year ago , opinions of the courts and police were even more negative , with only about three - in - ten giving either institution a positive rating .",same,"What are Mexicans' views of the court system and the police?",answer1,"Less than half of Mexicans see the courts ( 44 % ) and the police ( 38 % ) as having a good influence on the way things are going in the country","Less than half of Mexicans see the courts ( 44 % ) and the police ( 38 % ) as having a good influence on the way things are going in the country","","Views court system not positive .","",""," ","Military Receives High Ratings","Views of the court system and police are not as positive . Less than half of Mexicans see the courts ( 44 % ) and the police ( 38 % ) as having a good influence on the way things are going in the country"
mturk_charts/no_data/multi_col/15956.png,"Of the three major presidential candidates , Mexicans are most positive about the PRI ’s Enrique Peña Nieto . A 56%-majority has a favorable opinion of Peña Nieto , compared with 38 % who see him unfavorably . The PAN ’s Josefina Vazquez Mota and the PRD ’s Andrés Manuel López Obrador are less popular , with only about a third expressing a favorable view of either candidate ( 36 % and 34 % , respectively ) . More than half express unfavorable views of López Obrador ( 60 % ) and Vazquez Mota ( 54 % ) .",same,"How does the three major presidential candidates fare among the Mexican public?",answer1,"A 56%-majority has a favorable opinion of Peña Nieto , compared with 38 % who see him unfavorably . Josefina Vazquez Mota and Andrés Manuel López Obrador are less popular , with only about a third expressing a favorable view of either candidate ( 36 % and 34 % , respectively ) . More than half express unfavorable views of López Obrador ( 60 % ) and Vazquez Mota ( 54 % ) .","A 56%-majority has a favorable opinion of Peña Nieto , compared with 38 % who see him unfavorably . Josefina Vazquez Mota and Andrés Manuel López Obrador are less popular , with only about a third expressing a favorable view of either candidate ( 36 % and 34 % , respectively ) . More than half express unfavorable views of López Obrador ( 60 % ) and Vazquez Mota ( 54 % ) .","","Of the three major presidential candidates Mexicans most positive the PRI ’s Enrique The PAN ’s the PRD ’s","",""," ","Pena Nieto More Popular Than Opponents Nieto","Of the three major presidential candidates , Mexicans are most positive about the PRI ’s Enrique Peña Nieto . A 56%-majority has a favorable opinion of Peña Nieto , compared with 38 % who see him unfavorably . The PAN ’s Josefina Vazquez Mota and the PRD ’s Andrés Manuel López Obrador are less popular , with only about a third expressing a favorable view of either candidate ( 36 % and 34 % , respectively ) . More than half express unfavorable views of López Obrador ( 60 % ) and Vazquez Mota ( 54 % ) ."
mturk_charts/no_data/multi_col/15961.png,"The public is unlikely to be satisfied with the Supreme Court ’s upcoming ruling on the 2010 Affordable Care Act – no matter what the Court decides . Whether the Court decides to uphold the entire law , overturn the entire law , or reject the “ individual mandate ” while allowing the rest of the law to remain in place , fewer than half of Americans say they would be happy with the decision .",same,"What is the opinion of the American public on the Supreme Court's decision on the Affordable Care Act of 2010?",answer1,"Whether the Court decides to uphold the entire law , overturn the entire law , or reject the “ individual mandate ” while allowing the rest of the law to remain in place , fewer than half of Americans say they would be happy with the decision .","Whether the Court decides to uphold the entire law , overturn the entire law , or reject the “ individual mandate ” while allowing the rest of the law to remain in place , fewer than half of Americans say they would be happy with the decision .","","The public is unlikely satisfied Supreme ’s upcoming ruling on 2010 Affordable Care Act – no matter what","",""," ","Would decides you to","The public is unlikely to be satisfied with the Supreme Court ’s upcoming ruling on the 2010 Affordable Care Act – no matter what the Court decides . Whether the Court decides to uphold the entire law , overturn the entire law , or reject the “ individual mandate ” while allowing the rest of the law to remain in place , fewer than half of Americans say they would be happy with the decision ."
