img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","abstractive_text_added","abstractive_text_removed","extra_added_text","title","original_answer"
mturk_charts/no_data/multi_col/15224.png,"There is a wide gap between those who prioritize gun rights and gun control when it comes to political involvement . Nearly a quarter ( 23 % ) of those who say gun rights should be the priority have contributed money to an organization that takes a position on gun policy , compared with just 5 % of those who prioritize gun control . People who favor gun rights are also about twice as likely as gun control supporters to have contacted a public official about gun policy ( 15 % vs. 8 % ) . By contrast , comparable percentages of gun rights supporters ( 19 % ) and those who prioritize gun control ( 15 % ) say they have expressed their opinion about gun policy on social networks . And about one - in - ten in each group says they have signed a petition on gun policy ( 12 % of gun rights supporters , 10 % of gun control supporters ) .",same,"What is the situation on the percentage that have signed a petition on gun policy?",answer1,"about one - in - ten in each group says they have signed a petition on gun policy ( 12 % of gun rights supporters , 10 % of gun control supporters ) .","about one - in - ten in each group says they have signed a petition on gun policy ( 12 % of gun rights supporters , 10 % of gun control supporters ) .","","And","",""," ","Gun Politically Rights Proponents more Politically Rights Active Proponents organization position on gun policy","And about one - in - ten in each group says they have signed a petition on gun policy ( 12 % of gun rights supporters , 10 % of gun control supporters ) ."
mturk_charts/no_data/multi_col/15248.png,"Virtually all Indians ( 95 % ) agreed that women should be able to work outside the home . But more than eight - in - ten ( 84 % ) said that when jobs are scarce , men “ should have more right to a job than women . ” That response made India stand out – it was among the highest percentages in the nations surveyed ; a similar percentage ( 82 % ) said this in Pakistan .",same,"What is the majority views on Indians and Pakistanis on whether men or women to prioritize when jobs are scarce?",answer1,"84 % said that when jobs are scarce , men “ should have more right to a job than women . ” 82 % said this in Pakistan .","84 % said that when jobs are scarce , men “ should have more right to a job than women . ” 82 % said this in Pakistan .","","Virtually all Indians ( 95 ) agreed be able work outside the home But eight - - ten ( ) That response made India stand out – it was among the highest percentages the nations surveyed ; similar percentage ( )","",""," ","When Jobs Are Scarce Right Men Should When Jobs Have Are More Scarce Right Men to a Job India 16 84","Virtually all Indians ( 95 % ) agreed that women should be able to work outside the home . But more than eight - in - ten ( 84 % ) said that when jobs are scarce , men “ should have more right to a job than women . ” That response made India stand out – it was among the highest percentages in the nations surveyed ; a similar percentage ( 82 % ) said this in Pakistan"
mturk_charts/no_data/multi_col/15249.png,"On a separate question , more than six - in - ten in India ( 63 % ) agreed that a university education is more important for a boy than for a girl , the highest number to say this in the survey . About half in Pakistan ( 51 % ) , Egypt ( 50 % ) and China ( 48 % ) also expressed this view . In the U.S. , 83 % disagreed . Similarly , more than eight - in - ten disagreed in Britain ( 87 % ) , Brazil ( 87 % ) , France ( 87 % ) , Mexico ( 84 % ) and Germany ( 83 % ) . Virtually all of those surveyed in Lebanon ( 97 % ) disagreed .",same,"What is the situation on the portion that disagreed on whether education is more important for s boy than a girl?",same,"more than six - in - ten in India ( 63 % ) agreed that a university education is more important for a boy than for a girl About half in Pakistan ( 51 % ) , Egypt ( 50 % ) and China ( 48 % ) also expressed this view . In the U.S. , 83 % disagreed . more than eight - in - ten disagreed in Britain ( 87 % ) , Brazil ( 87 % ) , France ( 87 % ) , Mexico ( 84 % ) and Germany ( 83 % ) . Virtually all of those surveyed in Lebanon ( 97 % ) disagreed .","more than six - in - ten in India ( 63 % ) agreed that a university education is more important for a boy than for a girl About half in Pakistan ( 51 % ) , Egypt ( 50 % ) and China ( 48 % ) also expressed this view . In the U.S. , 83 % disagreed . more than eight - in - ten disagreed in Britain ( 87 % ) , Brazil ( 87 % ) , France ( 87 % ) , Mexico ( 84 % ) and Germany ( 83 % ) . Virtually all of those surveyed in Lebanon ( 97 % ) disagreed .","six India 63 agreed that a university education is important for a boy for a girl About half Pakistan 51 Egypt 50 China 48 also expressed this view","Similarly","",""," ","A University Educa Boy tion Is More Important University for Educa a Boy tion than Is for More a Girl","In the U.S. , 83 % disagreed . Similarly , more than eight - in - ten disagreed in Britain ( 87 % ) , Brazil ( 87 % ) , France ( 87 % ) , Mexico ( 84 % ) and Germany ( 83 % ) . Virtually all of those surveyed in Lebanon ( 97 % ) disagreed ."
mturk_charts/no_data/multi_col/15279.png,"A survey of 20 countries conducted last spring by the Pew Research Center ’s Global Attitudes Project found a median of 67 % of social networkers say they use these sites to share opinions about music and movies . Significant numbers also post their views on community issues , sports and politics .",same,"What is the situation on how people around the world uses social networking site to share music and movies ?",same,"67 % of social networkers say they use these sites to share opinions about music and movies .","67 % of social networkers say they use these sites to share opinions about music and movies .","","A survey 20 countries conducted last spring by the Pew Research Center ’s Global Attitudes Project found a median Significant numbers also post their views on community issues , sports politics","",""," ","Do you ever use social networking sites to share your views about","A survey of 20 countries conducted last spring by the Pew Research Center ’s Global Attitudes Project found a median of 67 % of social networkers say they use these sites to share opinions about music and movies . Significant numbers also post their views on community issues , sports and politics ."
mturk_charts/no_data/multi_col/15287.png,"As online college courses have become increasingly prevalent , the general public and college presidents offer different assessments of their educational value . Just three - in - ten American adults ( 29 % ) say a course taken online provides an equal educational value to one taken in a classroom , according to a March 2011 survey . By contrast , fully half of college presidents ( 51 % ) say online courses provide the same value .",same,"What is the opinion of American adults regarding online education and classroom education ?",answer1,"29 % say a course taken online provides an equal educational value to one taken in a classroom .","29 % say a course taken online provides an equal educational value to one taken in a classroom .","","Just three - - ten American adults ( ) , according March 2011 survey","",""," ","Learning Online vs. in a Classroom % saying online courses offer an equal educational value compared with courses taken in a classroom","Just three - in - ten American adults ( 29 % ) say a course taken online provides an equal educational value to one taken in a classroom , according to a March 2011 survey ."
mturk_charts/no_data/multi_col/15296.png,"While the nation ’s budget deficit may be the focus in Washington , the public continues to view the job situation as the most worrisome national economic issue . Four - in - ten ( 40 % ) say the job situation is the top economic worry , while 25 % say the federal budget deficit . These views have changed little since March . And there has been no improvement in the Republican Party ’s image over the past year . The job approval rating of Republican congressional leaders , which fell to just 22 % in August of 2011 after the debt ceiling debate , stands virtually unchanged at 25 % today . Meanwhile , the job rating for both Democratic leaders in Congress ( now 40 % up from 29 % in August 2011 ) and Obama ( 55 % up from 43 % ) have rebounded by double - digits .",same,"What is the trend in job approval ratings among Democrats and Republicans leaders ?",answer1,"The job approval rating of Republican congressional leaders , which fell to just 22 % in August of 2011 after the debt ceiling debate , stands virtually unchanged at 25 % today . the job rating for both Democratic leaders in Congress ( now 40 % up from 29 % in August 2011 ) and Obama ( 55 % up from 43 % ) have rebounded by double - digits","The job approval rating of Republican congressional leaders , which fell to just 22 % in August of 2011 after the debt ceiling debate , stands virtually unchanged at 25 % today . the job rating for both Democratic leaders in Congress ( now 40 % up from 29 % in August 2011 ) and Obama ( 55 % up from 43 % ) have rebounded by double - digits","","Meanwhile","",""," ","GOP from Image Debt Ceiling Has Not Crisis Recovered from Image Debt Ceiling Crisis Feb Aug Dec Feb Aug Dec Feb Aug Dec PEW RESEARCH CENTER Dec. 5-9, 2012, Q1 & Q4. ",". The job approval rating of Republican congressional leaders , which fell to just 22 % in August of 2011 after the debt ceiling debate , stands virtually unchanged at 25 % today . Meanwhile , the job rating for both Democratic leaders in Congress ( now 40 % up from 29 % in August 2011 ) and Obama ( 55 % up from 43 % ) have rebounded by double - digits"
mturk_charts/no_data/multi_col/15332.png,"This stands in sharp contrast to older voters . Fully 76 % of voters 30 and older were white , down only six points from 2000 . Only 24 % of voters 30 and older were nonwhite , including 12 % who identified as black and 8 % as Hispanic .",same,"What is the situation on the representation of voters aged 30 and over in the US from 2000 to the present day?",answer1,"76 % of voters 30 and older were white , down only six points from 2000 . Only 24 % of voters 30 and older were nonwhite , including 12 % who identified as black and 8 % as Hispanic .","76 % of voters 30 and older were white , down only six points from 2000 . Only 24 % of voters 30 and older were nonwhite , including 12 % who identified as black and 8 % as Hispanic .","","Fully","",""," ","Changing Racial Composition of Voters 18-29","Fully 76 % of voters 30 and older were white , down only six points from 2000 . Only 24 % of voters 30 and older were nonwhite , including 12 % who identified as black and 8 % as Hispanic ."
mturk_charts/no_data/multi_col/15362.png,"The Pew Hispanic survey also explored the reasons Hispanic immigrants who are legal permanent residents have n’t yet tried to become citizens . According to the survey , when asked in an open - ended question why they had not naturalized thus far , 45 % identified either personal barriers ( 26 % ) , such as a lack of English proficiency , or administrative barriers ( 18 % ) , such as the financial cost of naturalization .",same,"What are opinion of Hispanic immigrants who are legal residents on the main reasons they haven't become naturalized yet?",answer1,"either personal barriers ( 26 % ) , such as a lack of English proficiency , or administrative barriers ( 18 % ) , such as the financial cost of naturalization .","either personal barriers ( 26 % ) , such as a lack of English proficiency , or administrative barriers ( 18 % ) , such as the financial cost of naturalization .","","when asked in an open - ended question why they had not naturalized thus far 45 identified","",""," ","Figure 3 What Is the Main Reason You Have Not Yet Natura lized? (%ofLatino legalpermanent residents who say Language and barriers other","when asked in an open - ended question why they had not naturalized thus far , 45 % identified either personal barriers ( 26 % ) , such as a lack of English proficiency , or administrative barriers ( 18 % ) , such as the financial cost of naturalization ."
mturk_charts/no_data/multi_col/15369.png,"In New England , 62 % favor same - sex marriage , while 29 % oppose it . In the mid - Atlantic , 57 % favor and 34 % oppose allowing gay marriage . Opinions among those on the Pacific Coast are similar ( 54 % favor , 37 % oppose ) .",same,"What is the trend in New England towards same-sex marriage?",answer1,"62 % favor same - sex marriage , while 29 % oppose it .","62 % favor same - sex marriage , while 29 % oppose it .","","In New England","",""," ","Support Wide Regional Differences Marriage in Support for Gay Marriage Allowing gaysand lesbians to marrylegally","In New England , 62 % favor same - sex marriage , while 29 % oppose it ."
mturk_charts/no_data/multi_col/15389.png,"Among Latino voters , support for Obama was strong among all major demographic sub - groups . Yet some differences were evident . According to the national exit poll , Hispanic women supported Obama more than Hispanic males—76 % versus 65 % .",same,"What is the different opinions between Hispanic women and Hispanic men regarding their support for former President Obama?",answer1,"Hispanic women supported Obama more than Hispanic males—76 % versus 65 %","Hispanic women supported Obama more than Hispanic males—76 % versus 65 %","","Yet some differences were evident . According to the national exit poll ,","",""," ","Figure 3 Latino Presidential Popular Vote in the 2012 Presidential Popular Election (% who voted for","Yet some differences were evident . According to the national exit poll , Hispanic women supported Obama more than Hispanic males—76 % versus 65 %"
