img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","abstractive_text_added","abstractive_text_removed","extra_added_text","title","original_answer"
mturk_charts/no_data/multi_col/16562.png,"Two - thirds of the public ( 66 % ) heard at least a little about Rick Perry ’s memory lapse at a Republican presidential candidate debate last week ; 36 % say they heard a lot and 30 % say they heard a little about this . Another third ( 33 % ) say they heard nothing at all . The public heard less about last week ’s off - year elections and ballot initiatives , some of which were seen as indicators of voter sentiment heading into 2012 . Just 14 % say they heard a lot about the elections , while 39 % say they heard a little . Nearly half ( 46 % ) say they heard nothing at all about this news . Partisans are about equally likely to have heard at least a little about last week ’s elections .",same,"What is the situation on how the public followed Rick Perry's memory lapse into a Republican presidential candidate debate when it took place?",answer1,"36 % say they heard a lot and 30 % say they heard a little about this .","36 % say they heard a lot and 30 % say they heard a little about this .","","Two - thirds of the public ( 66 ) at least Rick Perry ’s memory lapse at Republican presidential candidate debate last week ; Another third ( 33 ) nothing at all","",""," ","What the Public is Hearing About PEW RESEARCH CENTER Nov, 10-13, 2011 Heard nothing ","Two - thirds of the public ( 66 % ) heard at least a little about Rick Perry ’s memory lapse at a Republican presidential candidate debate last week ; 36 % say they heard a lot and 30 % say they heard a little about this . Another third ( 33 % ) say they heard nothing at all"
mturk_charts/no_data/multi_col/16564.png,"Other factors play a much smaller role—14 % of users say that connecting around a shared hobby or interest is a major reason they use social media , and 9 % say that making new friends is equally important . Reading comments by public figures and finding potential romantic partners are cited as major factors by just 5 % and 3 % of social media users , respectively .",same,"What are the main reasons people use social media?",answer1,"Other factors play a much smaller role—14 % of users say that connecting around a shared hobby or interest is a major reason they use social media , and 9 % say that making new friends is equally important . Reading comments by public figures and finding potential romantic partners are cited as major factors by just 5 % and 3 % of social media users , respectively .","Other factors play a much smaller role—14 % of users say that connecting around a shared hobby or interest is a major reason they use social media , and 9 % say that making new friends is equally important . Reading comments by public figures and finding potential romantic partners are cited as major factors by just 5 % and 3 % of social media users , respectively .","","","",""," ","Motivations for using social networking sites Bosed on adults who use socio networking sites such as Facebook MySpoce, Linkedin andjor Twitter 100% ","Other factors play a much smaller role—14 % of users say that connecting around a shared hobby or interest is a major reason they use social media , and 9 % say that making new friends is equally important . Reading comments by public figures and finding potential romantic partners are cited as major factors by just 5 % and 3 % of social media users , respectively ."
mturk_charts/no_data/multi_col/16565.png,"Compared with older adults , social media users under the age of 50 are especially likely to say that these tools help them keep up with existing friends and reconnect with old ones — roughly seven in ten users under the age of fifty say that staying in touch with current friends is a major reason they use online social platforms , and just over half say that connecting with old friends they ’ve lost touch with is equally important . Each of these is significantly higher than comparable figures for users ages 50 and older , although a relatively large number of older adults point to connections with friends as a major reason for their social networking site usage as well .",same,"What is the impact of social media for those under 50?",answer2,"roughly seven in ten users under the age of fifty say that staying in touch with current friends is a major reason they use online social platforms , and just over half say that connecting with old friends they ’ve lost touch with is equally important .","roughly seven in ten users under the age of fifty say that staying in touch with current friends is a major reason they use online social platforms , and just over half say that connecting with old friends they ’ve lost touch with is equally important .","","Compared older adults media 50 are especially likely to these tools help them keep up existing reconnect ones — Each these significantly higher than comparable figures for ages 50 older although relatively large number older adults point to connections as for their networking site usage as well","",""," ","Staying in touch with current friends and reconnecting with old ones 95 ofsocial networking networking site users within each group who say the following are a 'majorreason' for their use ofsocial networking sites 100% ","Compared with older adults , social media users under the age of 50 are especially likely to say that these tools help them keep up with existing friends and reconnect with old ones — roughly seven in ten users under the age of fifty say that staying in touch with current friends is a major reason they use online social platforms , and just over half say that connecting with old friends they ’ve lost touch with is equally important . Each of these is significantly higher than comparable figures for users ages 50 and older , although a relatively large number of older adults point to connections with friends as a major reason for their social networking site usage as well ."
mturk_charts/no_data/multi_col/16566.png,"Among social media users as a whole , the ability to read comments by public figures such as politicians , celebrities or athletes does not come into play as a major factor — fully three quarters of users say that this plays no role whatsoever in their decision to use these sites . And while connecting with public figures has a relatively modest impact on users across a range of groups , both African Americans and Latinos show more interest in this activity than white users . One in ten black social media users ( 10 % ) and 11 % of Latinos say that reading comments from public figures is a major reason for using these sites ( compared with just 3 % of white users ) . Black and Latino social media users are also more likely to say that this is a minor factor ( 31 % of blacks and 26 % of Latinos say this , compared with 16 % of whites ) .",same,"What are the situation on percentages of black and Latino social media users who say that reading comments from public figures is a major reason for using the sites?",answer1,"One in ten black social media users ( 10 % ) and 11 % of Latinos say that reading comments from public figures is a major reason for using these sites .","One in ten black social media users ( 10 % ) and 11 % of Latinos say that reading comments from public figures is a major reason for using these sites .",".","compared with just 3 white","",""," ","Reading comments by celebrities, politicians or athletes Bosed on adults who use Twitter and/or social networking sites such as Facebook, MySpoce or Linkedin ","One in ten black social media users ( 10 % ) and 11 % of Latinos say that reading comments from public figures is a major reason for using these sites ( compared with just 3 % of white users )"
mturk_charts/no_data/multi_col/16591.png,"Race is a factor in their political attitudes . Silents are the whitest of the generations and are the least accepting of the new face of America . Compared with younger generations , relatively few Silents see racial intermarriage and the growing population of immigrants as changes for the better .",same,"What is the situation on the Silents positivity about New Face of America?",answer1,"Compared with younger generations , relatively few Silents see racial intermarriage and the growing population of immigrants as changes for the better .","Compared with younger generations , relatively few Silents see racial intermarriage and the growing population of immigrants as changes for the better .","","are whitest are least accepting new face America","",""," ","New Face of America % saying feach is a 'change for the better Millennial Gen X Boomer Silent ","Silents are the whitest of the generations and are the least accepting of the new face of America . Compared with younger generations , relatively few Silents see racial intermarriage and the growing population of immigrants as changes for the better"
mturk_charts/no_data/multi_col/16600.png,"A majority of Xers also named Clinton as best ( 38 % ) or second - best ( 18 % ) , while 43 % cite Reagan ( 34 % as best , 9 % as second - best ) . Just 23 % of Xers say that Obama is the best or second best president of their lifetimes ; 18 % cite George H. W. Bush and 14 % cite George W. Bush .",same,"What are the Generation X's preferences on which president has done the best job during their lifetime?",answer1,"A majority of Xers also named Clinton as best ( 38 % ) or second - best ( 18 % ) , while 43 % cite Reagan ( 34 % as best , 9 % as second - best ) . Just 23 % of Xers say that Obama is the best or second best president of their lifetimes ; 18 % cite George H. W. Bush and 14 % cite George W. Bush .","A majority of Xers also named Clinton as best ( 38 % ) or second - best ( 18 % ) , while 43 % cite Reagan ( 34 % as best , 9 % as second - best ) . Just 23 % of Xers say that Obama is the best or second best president of their lifetimes ; 18 % cite George H. W. Bush and 14 % cite George W. Bush .","","","",""," ","Which President During Your Lifetime Has Done the Best Job? Millennial","A majority of Xers also named Clinton as best ( 38 % ) or second - best ( 18 % ) , while 43 % cite Reagan ( 34 % as best , 9 % as second - best ) . Just 23 % of Xers say that Obama is the best or second best president of their lifetimes ; 18 % cite George H. W. Bush and 14 % cite George W. Bush"
mturk_charts/no_data/multi_col/16652.png,"The economic crisis in Europe garnered only modest attention ; 3 % say this was the story they followed most closely , while 15 % say they followed this news very closely . The debt crisis accounted for 4 % of coverage .",same,"What was the situation on public acceptance of news of the economic crisis in Europe?",same,"3 % say this was the story they followed most closely , while 15 % say they followed this news very closely .","3 % say this was the story they followed most closely , while 15 % say they followed this news very closely .","","The economic crisis in Europe garnered only modest attention ; The debt crisis accounted for 4 of coverage","",""," ","News Interest % following each story very closely Which one story did you follow most closely?","The economic crisis in Europe garnered only modest attention ; 3 % say this was the story they followed most closely , while 15 % say they followed this news very closely . The debt crisis accounted for 4 % of coverage ."
mturk_charts/no_data/multi_col/16680.png,"By comparison , about half say they have a lot or some trust in information provided by their state government ( 51 % ) and the Obama administration ( 50 % ) . Smaller percentages trust information from federal agencies ( 44 % ) , business corporations ( 41 % ) , Congress ( 37 % ) or candidates running for office ( 29 % ) .",same,"How confident the public is about the information provided by the state government and the Obama administration?",same,"about half say they have a lot or some trust in information provided by their state government ( 51 % ) and the Obama administration ( 50 % ) .","about half say they have a lot or some trust in information provided by their state government ( 51 % ) and the Obama administration ( 50 % ) .","","","",""," ","Press More Trusted than Government, Business Trust in the informa tion you get from ","about half say they have a lot or some trust in information provided by their state government ( 51 % ) and the Obama administration ( 50 % ) ."
mturk_charts/no_data/multi_col/16681.png,"Despite the growth of internet news , it is clear that television news outlets , specifically cable news outlets , are central to people ’s impressions of the news media . When asked what first comes to mind when they think of news organizations , 63 % volunteer the name of a cable news outlet , with CNN and Fox News by far the most prevalent in people ’s minds . Only about a third ( 36 % ) name one of the broadcast networks . Fewer than one - in - five mention local news outlets and only 5 % mention a national newspaper such as the New York Times , Wall Street Journal or USA Today . Just 3 % name a website – either web - only or linked to a traditional news organization – when asked what comes to mind when they think of news organizations .",same,"What is the situation on proportion of people can name one of the broadcast networks?",answer1,"36 % name one of the broadcast networks .","36 % name one of the broadcast networks .",".","Only about a third ( )","",""," ","What Comes To Mind When You Think About News Organizations Most-named sources:","Only about a third ( 36 % ) name one of the broadcast networks"
mturk_charts/no_data/multi_col/16697.png,"More than six - in - ten Americans ( 63 % ) say they prefer news sources with no particular point of view , while 29 % prefer sources that have a political point of view . The preference for news without a political point of view is even stronger when it comes to online news : 74 % of those who get news online want it to come without a political point of view , while just 19 % prefer online sources that have a point of view .",same,"What are Americans' views about news that conveys a political point of view?",answer1,"63 % say they prefer news sources with no particular point of view , while 29 % prefer sources that have a political point of view . 74 % of those who get news online want it to come without a political point of view , while just 19 % prefer online sources that have a point of view .","63 % say they prefer news sources with no particular point of view , while 29 % prefer sources that have a political point of view . 74 % of those who get news online want it to come without a political point of view , while just 19 % prefer online sources that have a point of view .","","More than six - in - ten Americans ( ) The preference for is even stronger when comes :","",""," ","Most Want Online News With No Particular Point of View Have a political point of view","More than six - in - ten Americans ( 63 % ) say they prefer news sources with no particular point of view , while 29 % prefer sources that have a political point of view . The preference for news without a political point of view is even stronger when it comes to online news : 74 % of those who get news online want it to come without a political point of view , while just 19 % prefer online sources that have a point of view ."
