img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","extra_added_text"
mturk_charts/no_data/multi_col/839.png,"Multiracial adults see themselves as more open to other cultures and more understanding of people of different backgrounds . Around six - in - ten multiracial Americans ( 59 % ) said their multiracial background has made them more open to cultures other than their own , and 55 % felt that they were more understanding of people of different racial backgrounds . Still , relatively few ( 19 % ) said they had felt like they were a go - between or “ bridge ” between different racial groups .",same,"Describe the trend of multiracial Americans towards people of different origins?",answer2,"Multiracial adults see themselves as more open to other cultures and more understanding of people of different backgrounds . Around six - in - ten multiracial Americans ( 59 % ) said their multiracial background has made them more open to cultures other than their own , and 55 % felt that they were more understanding of people of different racial backgrounds . Still , relatively few ( 19 % ) said they had felt like they were a go - between or “ bridge ” between different racial groups","Multiracial adults see themselves as more open to other cultures and more understanding of people of different backgrounds . Around six - in - ten multiracial Americans ( 59 % ) said their multiracial background has made them more open to cultures other than their own , and 55 % felt that they were more understanding of people of different racial backgrounds . Still , relatively few ( 19 % ) said they had felt like they were a go - between or “ bridge ” between different racial groups","","",""
mturk_charts/no_data/multi_col/859.png,"Concern about the deficit tends to rise with age . Among Americans 65 and older , 58 % said the deficit is a very big problem , compared with 52 % of 50- to 64 - year - olds , 43 % of 30- to 49 - year - olds and 33 % of 18- to 29 - year - olds . Republicans and Republican - leaning independents were somewhat more likely to call the deficit a very big problem : 49 % did so , compared with 45 % of Democrats and Democratic leaners . Viewed through ideology , self - described liberal Democrats were considerably less likely to call the deficit a very big problem ( 38 % ) than conservative Republicans ( 51 % ) , conservative and moderate Democrats ( 50 % ) or moderate and liberal Republicans ( 47 % ) .",same,"What is the opinion of Americans of different age group about the deficit?",answer2,"Among Americans 65 and older , 58 % said the deficit is a very big problem , compared with 52 % of 50- to 64 - year - olds , 43 % of 30- to 49 - year - olds and 33 % of 18- to 29 - year - olds .","Among Americans 65 and older , 58 % said the deficit is a very big problem , compared with 52 % of 50- to 64 - year - olds , 43 % of 30- to 49 - year - olds and 33 % of 18- to 29 - year - olds .","","",""
mturk_charts/no_data/multi_col/867.png,"A majority ( 57 % ) of adults say the U.S. has n’t gone far enough when it comes to giving women equal rights with men . Assessments of the country ’s progress vary by gender and political party .   Women ( 64 % ) are more likely than men ( 49 % ) to say that the country has n’t made enough progress , and Democrats and those who lean to the Democratic Party are more than twice as likely as Republicans and Republican leaners to say the U.S. has n’t gone far enough to give women the same rights as men ( 76 % vs. 33 % ) .",same,"What is the trend of adults said the US has not gone far enough when it comes to giving women equal rights with men?",answer1,"A majority ( 57 % ) of adults say the U.S. hasn’t gone far enough when it comes to giving women equal rights with men Women ( 64 % ) are more likely than men ( 49 % ) to say that the country hasn’t made enough progress , and Democrats and those who lean to the Democratic Party are more than twice as likely as Republicans and Republican leaners to say the U.S. hasn’t gone far enough to give women the same rights as men ( 76 % vs. 33 % ) .","A majority ( 57 % ) of adults say the U.S. gone far enough when it comes to giving women equal rights with men   Women ( 64 % ) are more likely than men ( 49 % ) to say that has n’t made enough progress , and Democrats and those who lean to the Democratic Party are more than twice as likely as Republicans and Republican leaners to say has n’t gone far enough to give women the same rights as men ( 76 % vs. 33 %","  Women 64 are more likely than 49 that made progress , and Democrats and those who lean Democratic Party are more than twice as likely as Republicans and Republican leaners give same as 76 vs. 33","","A majority ( 57 % ) of adults say the U.S. hasn’t gone far enough when it comes to giving women equal rights with men Women ( 64 % ) are more likely than men ( 49 % ) to say that the country hasn’t made enough progress , and Democrats and those who lean to the Democratic Party are more than twice as likely as Republicans and Republican leaners to say the U.S. hasn’t gone far enough to give women the same rights as men ( 76 % vs. 33 % ) ."
mturk_charts/no_data/multi_col/869.png,"Majorities say the feminist movement and the Democratic Party have done at least a fair amount when it comes to institutions and groups that have helped advance women ’s rights . Seven - in - ten Americans say the feminist movement has done a great deal or a fair amount to advance women ’s rights in the U.S. , while 59 % say the same about the Democratic Party . Far fewer ( 37 % ) say the Republican Party has done at least a fair amount to advance women ’s rights .",same,"Describe the majority opinion about the women's movement and the Democratic Party?",answer2,"Seven - in - ten Americans say the feminist movement has done a great deal or a fair amount to advance women ’s rights in the U.S. , while 59 % say the same about the Democratic Party . Far fewer ( 37 % ) say the Republican Party has done at least a fair amount to advance women ’s rights .","Seven - in - ten Americans say the feminist movement has done a great deal or a fair amount to advance women ’s rights in the U.S. , while 59 % say the same about the Democratic Party . Far fewer ( 37 % ) say the Republican Party has done at least a fair amount to advance women ’s rights .","","Majorities and have when it comes institutions and groups that have helped",""
mturk_charts/no_data/multi_col/872.png,"Even as Americans hold mixed views about the importance of such statements , they have become fairly common following the global protests that erupted in response to the killing of Floyd in police custody on Memorial Day . This survey finds that a vast majority of adults ( 80 % ) say they have seen or heard companies and organizations making public statements about race or racial inequality in the past few months , with majorities across racial and ethnic groups and political parties saying this . Majorities across racial and ethnic groups think pressure from others has contributed a great deal to these statements . But white adults who have come across recent statements from firms about race or racial inequality are more likely to express this sentiment – with 73 % saying this compared with about six - in - ten of the same group of Black , Hispanic or Asian adults . On the other hand , Hispanic ( 31 % ) and Black ( 30 % ) Americans are about twice as likely as Asian ( 16 % ) or white Americans ( 14 % ) to believe genuine concerns for Black people motivated companies a great deal to make statements about race or racial inequality .",same,"Describe the proportion of adults who say they have seen or heard companies and organizations make public statements about race or racial inequality in recent months?",answer2,"This survey finds that a vast majority of adults ( 80 % ) say they have seen or heard companies and organizations making public statements about race or racial inequality in the past few months , with majorities across racial and ethnic groups and political parties saying this","This survey finds that a vast majority of adults ( 80 % ) say they have seen or heard companies and organizations making public statements about race or racial inequality in the past few months , with majorities across racial and ethnic groups and political parties saying this","","",""
mturk_charts/no_data/multi_col/877.png,"When asked in an open - ended question what Latinx means in their own words , 42 % of those who have heard the term describe it as a gender - neutral one . As one 21 - year - old woman said , “ Latinx is a more inclusive term to use for those who do not choose to identify with a certain gender . The terms Latino and Latina are very limiting for certain people . ” Other responses from the open - ended question offer other descriptions of Latinx and reactions to it . For example , 12 % of respondents who had heard of Latinx express disagreement or dislike of the term . Some described the term as an “ anglicism ” of the Spanish language , while others say the term is “ not representative of the larger Latino community . ” Among other responses , 12 % say Latinx is a term about being Hispanic or Latino , while 9 % of those aware of Latinx say it is an LGBTQ community inclusive term . And 6 % of respondents who have heard of Latinx say it is a new , alternative or replacement term for Latino .",same,"Among those who heard the term 'Latinx', what do they think 'Latinx' is?",answer1,"42 % of those who have heard the term describe it as a gender - neutral one 12 % of respondents who had heard of Latinx express disagreement or dislike of the term 12 % say Latinx is a term about being Hispanic or Latino , while 9 % of those aware of Latinx say it is an LGBTQ community inclusive term . And 6 % of respondents who have heard of Latinx say it is a new , alternative or replacement term for Latino","42 % of those who have heard the term describe it as a gender - neutral one 12 % of respondents who had heard of Latinx express disagreement or dislike of the term 12 % say Latinx is a term about being Hispanic or Latino , while 9 % of those aware of Latinx say it is an LGBTQ community inclusive term . And 6 % of respondents who have heard of Latinx say it is a new , alternative or replacement term for Latino","12 respondents had Latinx express disagreement or dislike 12 say Latinx is about being Hispanic or Latino , while 9 aware Latinx say is an LGBTQ community inclusive . And 6 respondents Latinx say is new , alternative or replacement for Latino","",""
mturk_charts/no_data/multi_col/879.png,"Two - thirds of Republicans and independents who lean toward the Republican Party say that houses of worship should be required to follow the same rules about social distancing and large gatherings as other organizations and businesses in their local area , compared with a third who say they should be allowed more flexibility . An even bigger majority of Democrats and Democratic leaners – 93 % – believe houses of worship should be required to follow local rules about social distancing and large gatherings without exemptions from coronavirus - related regulations .",same,"What does Democrats think about worship gatherings and coronavirus related regulations ?",same,"An even bigger majority of Democrats and Democratic leaners – 93 % – believe houses of worship should be required to follow local rules about social distancing and large gatherings without exemptions from coronavirus - related regulations .","An even bigger majority of Democrats and Democratic leaners – 93 % – believe houses of worship should be required to follow local rules about social distancing and large gatherings without exemptions from coronavirus - related regulations .","","",""
mturk_charts/no_data/multi_col/880.png,"When asked what they think their own house of worship should be doing , the survey finds substantial differences between Republican and Democratic religious attenders – but majorities in both groups favor some level of caution about the virus . ( In this analysis , regular attenders are those who said before the pandemic that they typically attend services at least once or twice a month , as well as those who attended in person in the last month prior to when the survey was conducted July 13 to 19 . ) Among regularly attending Democrats , 44 % think their house of worship should not be open to the public at all – much larger than the share of Republicans who say the same ( 16 % ) . But most Republican attenders ( 64 % ) say that their house of worship should be open with precautions in place due to the coronavirus outbreak , such as requiring that congregants remain 6 feet apart or wear masks , or limiting the number of people who can attend at one time . About half of Democratic congregants ( 48 % ) prefer this approach .",same,"What amount of Democrats and Republicans oppose opening of house of worship ?",same,"Among regularly attending Democrats , 44 % think their house of worship should not be open to the public at all – much larger than the share of Republicans who say the same ( 16 % )","Among regularly attending Democrats , 44 % think their house of worship should not be open to the public at all – much larger than the share of Republicans who say the same ( 16 % )","","",""
mturk_charts/no_data/multi_col/881.png,"Two - thirds of Republican attenders say their house of worship is open to the public with changes as a result of the coronavirus outbreak , while 43 % of Democrats say this . Democratic congregants are more likely than Republicans to say that their houses of worship are closed altogether ( 42 % vs. 23 % ) . And small shares in both parties say that their houses of worship are currently open to the public and operating in the same way that they did before the outbreak ( 7 % of Republicans say this , as do 5 % of Democrats ) .",same,"What is the opinion of Democrats and Republicans about house of worship opening ?",answer1,"Two - thirds of Republican attenders say their house of worship is open to the public with changes as a result of the coronavirus outbreak , while 43 % of Democrats say this . Democratic congregants are more likely than Republicans to say that their houses of worship are closed altogether ( 42 % vs. 23 % ) . And small shares in both parties say that their houses of worship are currently open to the public and operating in the same way that they did before the outbreak ( 7 % of Republicans say this , as do 5 % of Democrats ) .","Two - thirds of Republican attenders say their house of worship is open to the public with changes as a result of the coronavirus outbreak , while 43 % of Democrats say this . Democratic congregants are more likely than Republicans to say that their houses of worship are closed altogether ( 42 % vs. 23 % ) . And small shares in both parties say that their houses of worship are currently open to the public and operating in the same way that they did before the outbreak ( 7 % of Republicans say this , as do 5 % of Democrats ) .","","",""
mturk_charts/no_data/multi_col/882.png,"Democrats and Republicans also differ in their feelings about their own personal safety and in their recent religious attendance habits . For instance , Democrats are far less confident than Republicans in their ability to safely attend services in person : Eight - in - ten Republican congregants ( 79 % ) say that they are “ very ” or “ somewhat ” confident that they could safely attend religious services without catching or spreading the coronavirus , while 44 % of Democratic attenders agree . And among partisans who attend services regularly ( according to a 2019 survey ) , far fewer in each group say they have actually attended in - person religious services in the past month , but , again , Republicans ( 42 % ) are twice as likely as Democrats ( 19 % ) to report doing so .",same,"What is the opinion of the Democrats and Republicans about attending religious activities without catching coronavirus ?",answer2,"Eight - in - ten Republican congregants ( 79 % ) say that they are “ very ” or “ somewhat ” confident that they could safely attend religious services without catching or spreading the coronavirus , while 44 % of Democratic attenders agree","Eight - in - ten Republican congregants ( 79 % ) say that they are “ very ” or “ somewhat ” confident that they could safely attend religious services without catching or spreading the coronavirus , while 44 % of Democratic attenders agree","","",""
