img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","extra_added_text"
mturk_charts/no_data/multi_col/524.png,"The terms Hispanics in the United States use to describe themselves can provide a direct look at how they view their identity and how the strength of immigrant ties influences the ways they see themselves . About half of Hispanic adults say they most often describe themselves by their family ’s country of origin or heritage , using terms such as Mexican , Cuban , Puerto Rican or Salvadoran , while another 39 % most often describe themselves as “ Hispanic ” or “ Latino , ” the pan - ethnic terms used most often to describe this group in the U.S. The use of these terms varies across immigrant generations and reflects their diverse experiences . More than half ( 56 % ) of foreign - born Latinos most often use the name of their origin country to describe themselves , a share that falls to 39 % among the U.S.-born adult children of immigrant parents ( i.e. , the second generation ) and 33 % among third- or higher - generation Latinos .",same,"Describe the trend of how Hispanics identity themselves?",answer1,"About half of Hispanic adults say they most often describe themselves by their family ’s country of origin or heritage , while another 39 % most often describe themselves as “ Hispanic ” or “ Latino","About half of Hispanic adults say they most often describe themselves by their family ’s country of origin or heritage , using terms such as Mexican , Cuban , Puerto Rican or Salvadoran , while another 39 % most often describe themselves as “ Hispanic ” or “ Latino","","","About half of Hispanic adults say they most often describe themselves by their family ’s country of origin or heritage , while another 39 % most often describe themselves as “ Hispanic ” or “ Latino"
mturk_charts/no_data/multi_col/525.png,"The December 2019 survey also finds U.S. Hispanics are divided on how much of a common identity they share with other Americans , though views vary widely by immigrant generation . About half ( 53 % ) consider themselves to be a typical American , while 44 % say they are very different from a typical American . By contrast , only 37 % of immigrant Hispanics consider themselves a typical American . This share rises to 67 % among second - generation Hispanics and to 79 % among third - or - higher - generation Hispanics – views that partially reflect their birth in the U.S. and their experiences as lifelong residents of this country .",same,"Does Hispanics think of themselves as a American?",answer1,"About half ( 53 % ) consider themselves to be a typical American , while 44 % say they are very different from a typical American","About half ( 53 % ) consider themselves to be a typical American , while 44 % say they are very different from a typical American","About half ( 53 ) consider themselves to be , while","",""
mturk_charts/no_data/multi_col/526.png,"The importance of most of these elements to Hispanic identity decreases across generations . For example , 54 % of foreign - born Hispanics say speaking Spanish is an essential part of what being Hispanic means to them , compared with 44 % of second - generation Hispanics and 20 % of third- or higher - generation Hispanics .",same,"Describe the proportion of foreign-born Hispanics who say that speaking Spanish is an essential part of what being Hispanic means to them?",same,"54 % of foreign - born Hispanics say speaking Spanish is an essential part of what being Hispanic means to them","54 % of foreign - born Hispanics say speaking Spanish is an essential part of what being Hispanic means to them","","",""
mturk_charts/no_data/multi_col/539.png,"President Donald Trump is generally seen more negatively than other major world leaders , with a median of 83 % expressing no confidence in him on world affairs .",question2,"What is opinion of people around the world about President Donald Trump as a world leader ?",answer1,"President Donald Trump is generally seen more negatively than other major world leaders , with a median of 83 % expressing no confidence in him on world affairs .","President Donald Trump is generally seen more negatively than other major world leaders , with a median of 83 % expressing no confidence in him on world affairs .","","",""
mturk_charts/no_data/multi_col/541.png,"Gen Z eligible voters , who range in age from 18 to 23 , are a more racially and ethnically diverse group than older generations . While a majority ( 55 % ) are non - Hispanic White , a notable 22 % are Hispanic , according to a Pew Research Center analysis based on Census Bureau data . Some 14 % of Gen Z eligible voters are Black , 5 % are Asian and 5 % are some other race or multiracial .",same,"What is the proportion of ethnic voters in Gen Z eligible voters ?",answer1,"While a majority ( 55 % ) are non - Hispanic White , a notable 22 % are Hispanic Some 14 % of Gen Z eligible voters are Black , 5 % are Asian and 5 % are some other race or multiracial .","While a majority ( 55 % ) are non - Hispanic White , a notable 22 % are Hispanic Some 14 % of Gen Z eligible voters are Black , 5 % are Asian and 5 % are some other race or multiracial .","","",""
mturk_charts/no_data/multi_col/549.png,"On a question about morality , Hispanic teens hold different opinions from their White , non - Hispanic peers . Hispanic teens are about evenly split on the question of whether it is necessary to believe in God in order to be moral and have good values : 50 % say it is not necessary , while 48 % say it is . By comparison , 71 % of White teens say that a belief in God is unnecessary to be moral and 28 % say it is necessary .",same,"What is the ratio of teens who say that it is necessary to believe in god to be moral ?",answer1,"50 % say it is not necessary , while 48 % say it is . By comparison , 71 % of White teens say that a belief in God is unnecessary to be moral and 28 % say it is necessary","50 % say it is not necessary , while 48 % say it is . By comparison , 71 % of White teens say that a belief in God is unnecessary to be moral and 28 % say it is necessary","","",""
mturk_charts/no_data/multi_col/551.png,"Most Americans say the U.S. response to the coronavirus outbreak has been less effective than that of other wealthy nations . Around six - in - ten adults ( 62 % ) hold that view , while a quarter say America ’s response has been about as effective and 13 % say it has been more effective , according to a survey conducted July 27 to Aug. 2 . Attitudes on this question are deeply divided along partisan lines , as they are on many questions related to the coronavirus . Almost nine - in - ten Democrats and Democratic - leaning independents ( 87 % ) say the U.S. response has been less effective than that of other wealthy countries , while Republicans and GOP leaners are much more divided : Around a third ( 34 % ) say it has been less effective , 42 % say it has been about as effective and 22 % say it has been more effective .",question2,"What do Americans think about the effectiveness of U.S. response towards COVID-19 ?",answer1,"Around six - in - ten adults ( 62 % ) hold that view , while a quarter say America ’s response has been about as effective and 13 % say it has been more effective","Around six - in - ten adults ( 62 % ) hold that view , while a quarter say America ’s response has been about as effective and 13 % say it has been more effective","","",""
mturk_charts/no_data/multi_col/568.png,"Supporters of Donald Trump and Joe Biden are divided not just in their views of the two presidential candidates and in their broader political beliefs and values . They are also largely divided in their personal relationships : Roughly four - in - ten registered voters in both camps say that they do not have a single close friend who supports the other major party candidate , and fewer than a quarter say they have more than a few friends who do , according to a Pew Research Center survey conducted in July and August . Most voters instead report having a lot of friends who share their political preferences . Around six - in - ten Trump supporters ( 59 % ) say they have a lot of friends who share their support for the president ’s reelection bid , while a slightly smaller share of Biden supporters ( 48 % ) say a lot of their close friends also back the former vice president in the election this fall . Nearly nine - in - ten backers of both Trump ( 89 % ) and Biden ( 87 % ) say they have at least some close friends who support their candidate for president .",same,"What is the opinion among supporters of Biden and Trump towards candidate support ?",answer1,"Around six - in - ten Trump supporters ( 59 % ) say they have a lot of friends who share their support for the president ’s reelection bid , while a slightly smaller share of Biden supporters ( 48 % ) say a lot of their close friends also back the former vice president in the election this fall","Around six - in - ten Trump supporters ( 59 % ) say they have a lot of friends who share their support for the president ’s reelection bid , while a slightly smaller share of Biden supporters ( 48 % ) say a lot of their close friends also back the former vice president in the election this fall","","",""
mturk_charts/no_data/multi_col/577.png,"Consistent with the view that a vaccine may be approved before its safety and effectiveness are fully understood , Americans overwhelmingly say their greater concern is that the approval process will move too fast , rather than too slowly . Nearly eight - in - ten ( 78 % ) say their greater concern is that the vaccine approval process will move too fast , without fully establishing that it is safe and effective . Just 20 % say they are more concerned the approval process will move too slowly , causing unnecessary delays in access to a vaccine . While Republicans and Democrats have differed over many aspects of the coronavirus outbreak – including the threat it presents to public health and how quickly to lift restrictions on public activity – majorities of both groups say their greater concern about the vaccine approval process is that it will move too fast , rather than too slowly . About seven - in - ten Republicans ( 69 % ) are more concerned about the approval process moving too fast , and an even larger majority of Democrats ( 86 % ) share this view .",same,"What does U.S. adults think about COVID-19 vaccine approval process pace ?",answer1,"Nearly eight - in - ten ( 78 % ) say their greater concern is that the vaccine approval process will move too fast , without fully establishing that it is safe and effective . Just 20 % say they are more concerned the approval process will move too slowly , causing unnecessary delays in access to a vaccine","Nearly eight - in - ten ( 78 % ) say their greater concern is that the vaccine approval process will move too fast , without fully establishing that it is safe and effective . Just 20 % say they are more concerned the approval process will move too slowly , causing unnecessary delays in access to a vaccine","","",""
mturk_charts/no_data/multi_col/578.png,"Overall , 19 % of the public has a great deal of confidence that the research and development process in the U.S. will produce a safe and effective vaccine for COVID-19 , while another 45 % say they have a fair amount of confidence . About a third ( 35 % ) say they have not too much or no confidence in this process . Among those who say they would definitely or probably get a vaccine , more than eight - in - ten express either a great deal ( 30 % ) or a fair amount ( 54 % ) of confidence in the research and development process . By contrast , 55 % of those not planning to get a coronavirus vaccine say they have not too much or no confidence at all in this process .",same,"Describe the proportion of the public who had great confidence that the US research and development process will produce a safe and effective vaccine for COVID-19?",answer2,"Overall , 19 % of the public has a great deal of confidence that the research and development process in the U.S. will produce a safe and effective vaccine for COVID-19 Among those who say they would definitely or probably get a vaccine , more than eight - in - ten express either a great deal ( 30 % ) or a fair amount ( 54 % )","Overall , 19 % of the public has a great deal of confidence that the research and development process in the U.S. will produce a safe and effective vaccine for COVID-19 Among those who say they would definitely or probably get a vaccine , more than eight - in - ten express either a great deal ( 30 % ) or a fair amount ( 54 % )","54","",""
