img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","extra_added_text"
mturk_charts/no_data/multi_col/48.png,"In a year in which big tech companies faced growing scrutiny , nine - in - ten Republicans – and around six - in - ten Democrats ( 59 % ) – said it ’s likely that social media sites intentionally censor political viewpoints . Overall , around three - quarters of U.S. adults ( 73 % ) said in June that it ’s very or somewhat likely that social media sites censor political viewpoints they find objectionable . In late May , Twitter began labeling tweets by Trump as misleading , prompting the president and some of his supporters to accuse social media platforms of censoring conservative voices .",same,"What proportion of Democrats and Republicans said that social media sites are likely to intentionally censor political views?",answer2,"In a year in which big tech companies faced growing scrutiny , nine - in - ten Republicans – and around six - in - ten Democrats ( 59 % ) – said it ’s likely that social media sites intentionally censor political viewpoints .","In a year in which big tech companies faced growing scrutiny , nine - in - ten Republicans – and around six - in - ten Democrats ( 59 % ) – said it ’s likely that social media sites intentionally censor political viewpoints .","","",""
mturk_charts/no_data/multi_col/73.png,"Roughly half of Americans or more were able to correctly identify whether three of the six sources do their own reporting : ABC News ( 56 % ) , The Wall Street Journal ( 52 % ) and Facebook ( 51 % ) . At the same time , though , fewer than four - in - ten were able to correctly answer whether Google News ( 31 % ) , Apple News ( 26 % ) or HuffPost ( 23 % ) do their own news reporting . ( The survey was conducted before BuzzFeed acquired HuffPost . )",same,"What are the main sources considered by the almost majority of Americans?",same,"Roughly half of Americans or more were able to correctly identify whether three of the six sources do their own reporting : ABC News ( 56 % ) , The Wall Street Journal ( 52 % ) and Facebook ( 51 % )","Roughly half of Americans or more were able to correctly identify whether three of the six sources do their own reporting : ABC News ( 56 % ) , The Wall Street Journal ( 52 % ) and Facebook ( 51 % )","","",""
mturk_charts/no_data/multi_col/76.png,"The survey asked respondents how important following the news was for being a good citizen , and those who say following the news is “ very important ” are more likely to correctly answer whether three or more of the six sources conduct their own news reporting . Over half of those who say following the news is very important ( 55 % ) correctly answered three or more of the original reporting questions , compared with 44 % of those who say following news is somewhat important and 32 % of those who say it is not too or not at all important .",same,"What is the trend among the majority of those who say they follow the news to correctly answer three or more of the questions in the original report?",answer1,"Over half of those who say following the news is very important ( 55 % ) correctly answered three or more of the original reporting questions , compared with 44 % of those who say following news is somewhat important and 32 % of those who say it is not too or not at all important .","Over half of those who say following the news is very important ( 55 % ) correctly answered three or more of the original reporting questions , compared with 44 % of those who say following news is somewhat important and 32 % of those who say it is not too or not at all important .","","",""
mturk_charts/no_data/multi_col/89.png,"Regardless of people ’s intention to get vaccinated , 62 % of Americans report they would be uncomfortable being among the first to do so . Roughly two - thirds of those who say they would “ probably ” be vaccinated are uncomfortable being among the first as are nearly all of those who say they would not be vaccinated if a vaccine were available today . The exception comes from the roughly three - in - ten U.S. adults ( 29 % ) who say they would definitely be vaccinated ; 82 % of this group say they would be comfortable being in the first groups to be immunized against coronavirus .",same,"What is the opinion of Americans about comfort in taking vaccination ?",answer2,"Regardless of people ’s intention to get vaccinated , 62 % of Americans report they would be uncomfortable being among the first to do so . Roughly two - thirds of those who say they would “ probably ” be vaccinated are uncomfortable being among the first as are nearly all of those who say they would not be vaccinated if a vaccine were available today ; 82 % of this group say they would be comfortable being in the first groups to be immunized against coronavirus .","Regardless of people ’s intention to get vaccinated , 62 % of Americans report they would be uncomfortable being among the first to do so . Roughly two - thirds of those who say they would “ probably ” be vaccinated are uncomfortable being among the first as are nearly all of those who say they would not be vaccinated if a vaccine were available today ; 82 % of this group say they would be comfortable being in the first groups to be immunized against coronavirus .","","",""
mturk_charts/no_data/multi_col/94.png,"A majority ( 75 % ) says they feel comfortable going to the grocery store given the current situation with the coronavirus outbreak , and about two - thirds ( 65 % ) say they are comfortable visiting with a close friend or family member inside their home . Just over half ( 53 % ) are comfortable going to a hair salon or barbershop .",same,"What activities does U.S. adults think about doing comfortably during coronavirus outbreak ?",same,"A majority ( 75 % ) says they feel comfortable going to the grocery store given the current situation with the coronavirus outbreak , and about two - thirds ( 65 % ) say they are comfortable visiting with a close friend or family member inside their home . Just over half ( 53 % ) are comfortable going to a hair salon or barbershop","A majority ( 75 % ) says they feel comfortable going to the grocery store given the current situation with the coronavirus outbreak , and about two - thirds ( 65 % ) say they are comfortable visiting with a close friend or family member inside their home . Just over half ( 53 % ) are comfortable going to a hair salon or barbershop","","",""
mturk_charts/no_data/multi_col/101.png,"Americans think the effectiveness of treatments for the coronavirus have improved since the early stages of the outbreak : Nearly eight - in - ten ( 78 % ) say treatments and drugs for people with COVID-19 have gotten a lot ( 37 % ) or a little ( 41 % ) better .",same,"What is the opinion of Americans about effectiveness of treatment for the coronavirus ?",answer2,"Americans think the effectiveness of treatments for the coronavirus have improved since the early stages of the outbreak : Nearly eight - in - ten ( 78 % ) say treatments and drugs for people with COVID-19 have gotten a lot ( 37 % ) or a little ( 41 % ) better .","Americans think the effectiveness of treatments for the coronavirus have improved since the early stages of the outbreak : Nearly eight - in - ten ( 78 % ) say treatments and drugs for people with COVID-19 have gotten a lot ( 37 % ) or a little ( 41 % ) better .","","",""
mturk_charts/no_data/multi_col/100.png,"Though most give positive marks to hospitals and medical centers for their handling of the outbreak , 52 % of U.S. adults think the hospitals in their area will struggle to handle the number of people seeking treatment for the coronavirus over the next few months ; 47 % think they will be able to handle the number of patients . Republicans are less concerned than Democrats that hospitals will struggle to handle coronavirus caseloads , a finding in keeping with wide political differences over the degree to which the coronavirus poses a major threat to public health . Seven - in - ten of those who are very concerned about getting a case of COVID-19 that would require hospitalization believe hospitals in their area will struggle to handle patient needs over the next few months .",same,"What does Americans think about local hospitals handling COVID-19 outbreak ?",answer1,"Though most give positive marks to hospitals and medical centers for their handling of the outbreak , 52 % of U.S. adults think the hospitals in their area will struggle to handle the number of people seeking treatment for the coronavirus over the next few months ; 47 % think they will be able to handle the number of patients","Though most give positive marks to hospitals and medical centers for their handling of the outbreak , 52 % of U.S. adults think the hospitals in their area will struggle to handle the number of people seeking treatment for the coronavirus over the next few months ; 47 % think they will be able to handle the number of patients","","",""
mturk_charts/no_data/multi_col/111.png,"Iran received some of the lowest marks among the countries asked about in this year ’s survey , which also included the U.S. and China . A 14 - country median of 71 % said they disliked Iran , making critical views of it more common than unfavorable opinions of the U.S. and about as common as negative assessments of China . In five of the 14 nations surveyed , Iran is the least popular country among those asked about , and in Germany it is tied with China for last place .",same,"What is the opinion of U.S. and Europe about Iran and China ?",answer1,"A 14 - country median of 71 % said they disliked Iran , making critical views of it more common than unfavorable opinions of the U.S. and about as common as negative assessments of China In five of the 14 nations surveyed , Iran is the least popular country among those asked about , and in Germany it is tied with China for last place","A 14 - country median of 71 % said they disliked Iran , making critical views of it more common than unfavorable opinions of the U.S. and about as common as negative assessments of China In five of the 14 nations surveyed , Iran is the least popular country among those asked about , and in Germany it is tied with China for last place","","",""
mturk_charts/no_data/multi_col/115.png,"Just 21 % of Americans say relations between Republicans and Democrats will get better in the coming year . Far more ( 37 % ) expect relations to worsen , while 41 % say they will stay about the same . To be sure , more Democrats say partisan relations will stay the same ( 44 % ) or get worse ( 20 % ) than predict they will improve . But Democrats are far more optimistic than Republicans , a majority of whom ( 54 % ) say relations will get worse in the coming year , according to a Pew Research Center survey conducted Nov. 12 to 17 .",same,"What is the opinion of the Americans about the relation between Democrats and Republicans ?",same,"Just 21 % of Americans say relations between Republicans and Democrats will get better in the coming year . Far more ( 37 % ) expect relations to worsen , while 41 % say they will stay about the same","Just 21 % of Americans say relations between Republicans and Democrats will get better in the coming year . Far more ( 37 % ) expect relations to worsen , while 41 % say they will stay about the same","","",""
mturk_charts/no_data/multi_col/125.png,"The North Atlantic Treaty Organization ( NATO ) is seen more favorably than not across 10 member states and Sweden . A median of 60 % across these 10 countries have a favorable view of the political and military alliance , compared with a median of 30 % who have an unfavorable opinion . This is in keeping with previous Pew Research Center surveys , which found that NATO was seen in a favorable light across most member countries . Half or more people across all 10 NATO countries surveyed have a positive view of the organization , ranging from a high of 79 % in Denmark to 50 % in France . Among Americans , 57 % have a favorable view of NATO , with only 25 % expressing an unfavorable opinion ( 17 % did not give a response ) . In five countries , about a third or more hold unfavorable opinions of NATO . The Spanish have the most unfavorable views among those surveyed : 43 % have a negative opinion of the organization .",same,"What is trend in supporting NATO among member states ?",answer2,"The North Atlantic Treaty Organization ( NATO ) is seen more favorably than not across 10 member states and Sweden . This is in keeping with previous Pew Research Center surveys , which found that NATO was seen in a favorable light across most member countries . Half or more people across all 10 NATO countries surveyed have a positive view of the organization , ranging from a high of 79 % in Denmark to 50 % in France . Among Americans , 57 % have a favorable view of NATO , with only 25 % expressing an unfavorable opinion ( 17 % did not give a response ) . In five countries , about a third or more hold unfavorable opinions of NATO .","The North Atlantic Treaty Organization ( NATO ) is seen more favorably than not across 10 member states and Sweden . This is in keeping with previous Pew Research Center surveys , which found that NATO was seen in a favorable light across most member countries . Half or more people across all 10 NATO countries surveyed have a positive view of the organization , ranging from a high of 79 % in Denmark to 50 % in France . Among Americans , 57 % have a favorable view of NATO , with only 25 % expressing an unfavorable opinion ( 17 % did not give a response ) . In five countries , about a third or more hold unfavorable opinions of NATO .","","",""
