img_path,"summary",question_resolution,"question",answer_resolution,"abstractive_answer","extractive_answer","decontextualizated_text_added","decontextualizated_text_removed","abstractive_text_added","abstractive_text_removed","extra_added_text","title","original_answer"
mturk_charts/no_data/multi_col/10115.png,"The pattern of religious identity is another fundamental difference between the generations . Older generations identify overwhelmingly as Christian . For example , 85 % of the Silent generation identify as a member of a Christian denomination , while just 11 % say they are religiously unaffiliated ( defined as atheist , agnostic or “ nothing in particular ” ) . By contrast , smaller majorities of Millennials ( 56 % ) and Gen Xers ( 70 % ) identify as Christian , while as many as 35 % of Millennials and 23 % of Gen Xers do not identify with any organized religion . Over the past seven years , the share of the U.S. population that does not identify with an organized religion has grown since 2007 . Much of this change has occurred due to generational replacement ; the youngest adults who are aging into the population are more likely to be religiously unaffiliated than the oldest adults they are replacing .",same,"Describe generational affiliations with religion.",answer2,"85 % of the Silent generation identify as a member of a Christian denomination , while just 11 % say they are religiously unaffiliated ( defined as atheist , agnostic or “ nothing in particular ” ) . By contrast , smaller majorities of Millennials ( 56 % ) and Gen Xers ( 70 % ) identify as Christian , while as many as 35 % of Millennials and 23 % of Gen Xers do not identify with any organized religion","85 % of the Silent generation identify as a member of a Christian denomination , while just 11 % say they are religiously unaffiliated ( defined as atheist , agnostic or “ nothing in particular ” ) . By contrast , smaller majorities of Millennials ( 56 % ) and Gen Xers ( 70 % ) identify as Christian , while as many as 35 % of Millennials and 23 % of Gen Xers do not identify with any organized religion","","","",""," ","Generational Replacement Drives Growth of Religiously Unaffiliated Evangelical Protestants Mainline Prot. Historically black Prot. Catholic","85 % of the Silent generation identify as a member of a Christian denomination , while just 11 % say they are religiously unaffiliated ( defined as atheist , agnostic or “ nothing in particular ” ) . By contrast , smaller majorities of Millennials ( 56 % ) and Gen Xers ( 70 % ) identify as Christian , while as many as 35 % of Millennials and 23 % of Gen Xers do not identify with any organized religion"
mturk_charts/no_data/multi_col/10119.png,"As with partisan affiliation , there are substantial differences in the ideological leanings of generations . Based on data from the Pew Research Center ’s 2014 Political Polarization survey , Millennials are currently the least conservative generation . Across a set of 10 political values questions on issues such as the role of government , the environment and business , just 15 % of Millennials express either consistently or mostly conservative views compared with 44 % who have a mix of liberal and conservative views and fully 41 % who express consistently or mostly liberal views . By comparison , more Gen Xers ( 25 % ) , Baby Boomers ( 33 % ) and Silents ( 39 % ) express consistently or mostly conservative views across this set of 10 questions .",same,"Describe generational political ideologies and values.",answer2,"just 15 % of Millennials express either consistently or mostly conservative views compared with 44 % who have a mix of liberal and conservative views and fully 41 % who express consistently or mostly liberal views . By comparison , more Gen Xers ( 25 % ) , Baby Boomers ( 33 % ) and Silents ( 39 % ) express consistently or mostly conservative views across this set of 10 questions .","just 15 % of Millennials express either consistently or mostly conservative views compared with 44 % who have a mix of liberal and conservative views and fully 41 % who express consistently or mostly liberal views . By comparison , more Gen Xers ( 25 % ) , Baby Boomers ( 33 % ) and Silents ( 39 % ) express consistently or mostly conservative views across this set of 10 questions .","","","",""," ","Wide Ideological Divide by Generation % with political values that are.. Consistently Lib Mostly Lib Mixed Mostly Cons Consistently Cons","just 15 % of Millennials express either consistently or mostly conservative views compared with 44 % who have a mix of liberal and conservative views and fully 41 % who express consistently or mostly liberal views . By comparison , more Gen Xers ( 25 % ) , Baby Boomers ( 33 % ) and Silents ( 39 % ) express consistently or mostly conservative views across this set of 10 questions ."
mturk_charts/no_data/multi_col/10123.png,"The Millennial generation also encompasses a broad span of adults ( currently those born from 1981 to 1997 ) . But just 40 % of those in this cohort consider themselves Millennials , while as many as a third ( 33 % ) say they belong to Gen X. Among older Millennials ( ages 27 to 34 ) , 43 % consider themselves Gen Xers , while 35 % identify as Millennials . Yet even among younger Millennials ( ages 18 to 26 ) , fewer than half ( 45 % ) consider themselves part of this generation . Most adults ( 58 % ) born between 1965 and 1980 , the birth years of Gen X , identify with “ their ” generation . Notably , relatively few Gen Xers ( just 4 % ) identify as Millennials , but 15 % consider themselves Boomers . Among younger Gen Xers ( ages 35 t0 42 ) , 68 % identify with Gen X ; among older Gen Xers , fewer ( 48 % ) see themselves as part of this generation , while 24 % identify as Boomers .",same,"Describe the overall generational identity.",answer2,"But just 40 % of those in this cohort consider themselves Millennials , while as many as a third ( 33 % ) say they belong to Gen X. Most adults ( 58 % ) born between 1965 and 1980 , the birth years of Gen X , identify with “ their ” generation Notably , relatively few Gen Xers ( just 4 % ) identify as Millennials , but 15 % consider themselves Boomers","But just 40 % of those in this cohort consider themselves Millennials , while as many as a third ( 33 % ) say they belong to Gen X. Most adults ( 58 % ) born between 1965 and 1980 , the birth years of Gen X , identify with “ their ” generation Notably , relatively few Gen Xers ( just 4 % ) identify as Millennials , but 15 % consider themselves Boomers","","","",""," ","Generational Identity: The Power of 'Boomer'","But just 40 % of those in this cohort consider themselves Millennials , while as many as a third ( 33 % ) say they belong to Gen X. Most adults ( 58 % ) born between 1965 and 1980 , the birth years of Gen X , identify with “ their ” generation Notably , relatively few Gen Xers ( just 4 % ) identify as Millennials , but 15 % consider themselves Boomers"
mturk_charts/no_data/multi_col/10124.png,"Aside from being asked about their generational identity , respondents also were asked how well each generational term applies . In this case , the differences between Boomers and the other three generations are even starker . Seven - in - ten Boomers ( 70 % ) say the term “ Baby - Boom generation ” applies to them very well ( 31 % ) or fairly well ( 39 % ) . Among other generations , no more than about four - in - ten ( 38 % of Gen X ) say their generational label is a good fit .",same,"How do the generational labels are seen among Boomers?",answer1,"Seven - in - ten Boomers ( 70 % ) say the term “ Baby - Boom generation ” applies to them very well ( 31 % ) or fairly well ( 39 % ) . Among other generations , no more than about four - in - ten ( 38 % of Gen X ) say their generational label is a good fit","Seven - in - ten Boomers ( 70 % ) say the term “ Baby - Boom generation ” applies to them very well ( 31 % ) or fairly well ( 39 % ) . Among other generations , no more than about four - in - ten ( 38 % of Gen X ) say their generational label is a good fit","","","",""," ","Large Majority of Boomers Say Their Generational Labels is a Good Fit","Seven - in - ten Boomers ( 70 % ) say the term “ Baby - Boom generation ” applies to them very well ( 31 % ) or fairly well ( 39 % ) . Among other generations , no more than about four - in - ten ( 38 % of Gen X ) say their generational label is a good fit"
mturk_charts/no_data/multi_col/10125.png,"While 59 % of Millennials describe the members of their generation as self - absorbed , 49 % say they are wasteful and 43 % describe them as greedy . On all three dimensions , Millennials are significantly more critical of their generation than older age cohorts are of theirs . And while Silents are more likely than other generations to say that several positive terms describe their generation , they also are less likely to say some negative terms apply . Only about one - in - ten Silents see the people of their generation as self - absorbed ( 7 % ) , wasteful ( 10 % ) and greedy ( 8 % ) – by far the lowest shares of any cohort . There are smaller differences among generations over whether the term “ cynical ” describes people in their age cohort : 31 % of Millennials say it applies , compared with 24 % of Gen X , 16 % of Boomers and just 7 % of Silents . Relatively few across all generations – only about one - in - ten – say the term “ rigid ” applies .",same,"What are the traits of Millennials?",answer2,"While 59 % of Millennials describe the members of their generation as self - absorbed , 49 % say they are wasteful and 43 % describe them as greedy .","While 59 % of Millennials describe the members of their generation as self - absorbed , 49 % say they are wasteful and 43 % describe them as greedy .",".","","",""," ","Millennials Most Likely to Attribute Negative Traits to Their Generation","While 59 % of Millennials describe the members of their generation as self - absorbed , 49 % say they are wasteful and 43 % describe them as greedy"
mturk_charts/no_data/multi_col/10126.png,"Sizable minorities of cultural Catholics also participate in some of the church ’s rituals . For instance , about a third of cultural Catholics ( 32 % ) say they attend Mass at least once a year , and roughly a quarter ( 26 % ) say they receive Holy Communion at least sometimes when they attend Mass. A third ( 33 % ) say they gave something up or did something extra for Lent this year , and about four - in - ten ( 41 % ) say it would be important to them to receive the sacrament of the anointing of the sick ( sometimes part of “ last rites ” ) if they were seriously ill .",same,"How is Structural Catholicism among the U.S people?",answer1,"Sizable minorities of cultural Catholics also participate in some of the church ’s rituals . For instance , about a third of cultural Catholics ( 32 % ) say they attend Mass at least once a year , and roughly a quarter ( 26 % ) say they receive Holy Communion at least sometimes when they attend Mass. A third ( 33 % ) say they gave something up or did something extra for Lent this year , and about four - in - ten ( 41 % ) say it would be important to them to receive the sacrament of the anointing of the sick ( sometimes part of “ last rites ” ) if they were seriously ill .","Sizable minorities of cultural Catholics also participate in some of the church ’s rituals . For instance , about a third of cultural Catholics ( 32 % ) say they attend Mass at least once a year , and roughly a quarter ( 26 % ) say they receive Holy Communion at least sometimes when they attend Mass. A third ( 33 % ) say they gave something up or did something extra for Lent this year , and about four - in - ten ( 41 % ) say it would be important to them to receive the sacrament of the anointing of the sick ( sometimes part of “ last rites ” ) if they were seriously ill .","","","",""," ","Who Are Cultural Catholics?","Sizable minorities of cultural Catholics also participate in some of the church ’s rituals . For instance , about a third of cultural Catholics ( 32 % ) say they attend Mass at least once a year , and roughly a quarter ( 26 % ) say they receive Holy Communion at least sometimes when they attend Mass. A third ( 33 % ) say they gave something up or did something extra for Lent this year , and about four - in - ten ( 41 % ) say it would be important to them to receive the sacrament of the anointing of the sick ( sometimes part of “ last rites ” ) if they were seriously ill ."
mturk_charts/no_data/multi_col/10131.png,"Contrasting Asia - Pacific views of China may in part be explained by differing levels of concern about regional territorial disputes with Beijing . 		 The Filipinos ( 91 % concerned ) , Vietnamese ( 83 % ) and Japanese ( 83 % ) are the most troubled by these territorial frictions ,  		  according to a 2015 Pew Research Center survey of Asia - Pacific perceptions of various global threats . And they are also the three countries in the region with the highest unfavorable ratings of China .",same,"Describe how Philippines, Japan and Vietnam concerned about territorial disputes with Beijing ?",answer1," The Filipinos ( 91 % concerned ) , Vietnamese ( 83 % ) and Japanese ( 83 % ) are the most troubled by these territorial frictions"," The Filipinos ( 91 % concerned ) , Vietnamese ( 83 % ) and Japanese ( 83 % ) are the most troubled by these territorial frictions","","","",""," ","Philippines, Japan and Vietnam Concerned about Territorial Disputes with China","The Filipinos ( 91 % concerned ) , Vietnamese ( 83 % ) and Japanese ( 83 % ) are the most troubled by these territorial frictions"
mturk_charts/no_data/multi_col/10135.png,"Most American Catholics are comfortable with family arrangements that have been traditionally frowned upon by the church . For example , most U.S. Catholics say it is at least “ acceptable ” – and many say it is just “ as good as ” any other arrangement – for children to be raised by unmarried parents , gay or lesbian parents , single parents or divorced parents . Majorities also are accepting of a husband and wife who choose not to have children , a man and woman living together romantically without being married , and a same - sex couple living together . Among all U.S. adults who were raised Catholic , half ( 52 % ) have left the church at some point in their life . This includes some whose departure was only temporary : 11 % of all people raised Catholic left the church but later returned . But about four - in - ten of those raised Catholic now do not identify as Catholic by religion , including 28 % who do not identify as Catholic in any way ( “ ex - Catholics ” ) .",same,"Describe the traditional family arrangement among American Catholics ?",answer1,"most U.S. Catholics say it is at least “ acceptable ” – and many say it is just “ as good as ” any other arrangement – for children to be raised by unmarried parents , gay or lesbian parents , single parents or divorced parents . Majorities also are accepting of a husband and wife who choose not to have children , a man and woman living together romantically without being married , and a same - sex couple living together","most U.S. Catholics say it is at least “ acceptable ” – and many say it is just “ as good as ” any other arrangement – for children to be raised by unmarried parents , gay or lesbian parents , single parents or divorced parents . Majorities also are accepting of a husband and wife who choose not to have children , a man and woman living together romantically without being married , and a same - sex couple living together","","","",""," ","Catholics Say Traditional Families Are Ideal","most U.S. Catholics say it is at least “ acceptable ” – and many say it is just “ as good as ” any other arrangement – for children to be raised by unmarried parents , gay or lesbian parents , single parents or divorced parents . Majorities also are accepting of a husband and wife who choose not to have children , a man and woman living together romantically without being married , and a same - sex couple living together"
mturk_charts/no_data/multi_col/10136.png,"Catholics who attend Mass at least weekly are more likely than other Catholics to have opinions that align with church policies and teachings . But even among frequent churchgoers , majorities are open to non - traditional family arrangements . For example , roughly a third of Catholics who attend Mass weekly ( 34 % ) say children being raised by a same - sex couple is acceptable and as good as any other arrangement , which is similar to the share who see this as unacceptable ( 36 % ) .",same,"Describe how Catholics who attend Mass accepting children raised by same sex couple ?",answer2,"roughly a third of Catholics who attend Mass weekly ( 34 % ) say children being raised by a same - sex couple is acceptable and as good as any other arrangement , which is similar to the share who see this as unacceptable ( 36 % ) .","roughly a third of Catholics who attend Mass weekly ( 34 % ) say children being raised by a same - sex couple is acceptable and as good as any other arrangement , which is similar to the share who see this as unacceptable ( 36 % ) .","","","",""," ","Catholics Who Regularly Attend Mass Less Accepting of Non-Traditional Families","roughly a third of Catholics who attend Mass weekly ( 34 % ) say children being raised by a same - sex couple is acceptable and as good as any other arrangement , which is similar to the share who see this as unacceptable ( 36 % ) ."
mturk_charts/no_data/multi_col/10138.png,"Women , blacks , Asians and Hispanics have built up substantial positions as business owners in several sectors of the U.S. economy . But based on revenue , those businesses are on average considerably smaller than white- or male - owned firms , according to a Pew Research Center analysis of recently released data from the U.S. Census Bureau . Overall , men owned more than half of the nation ’s 27.6 million firms in 2012 , according to preliminary results from the Survey of Business Owners , and women owned more than 9.9 million businesses , about 36 % of the total . The remaining 10 % of firms were either jointly owned by men and women or could not be categorized by gender because they were publicly traded companies or have large , diverse ownership groups .",same,"Describe the trend of proportion of American companies are owned by men or woman in 2012?",answer2,"Overall , men owned more than half of the nation ’s 27.6 million firms in 2012 , according to preliminary results from the Survey of Business Owners , and women owned more than 9.9 million businesses , about 36 % of the total .","Overall , men owned more than half of the nation ’s 27.6 million firms in 2012 , according to preliminary results from the Survey of Business Owners , and women owned more than 9.9 million businesses , about 36 % of the total .",".","","",""," ","Businesses Owned by Women, Minorities Lag in Share of Revenue","Overall , men owned more than half of the nation ’s 27.6 million firms in 2012 , according to preliminary results from the Survey of Business Owners , and women owned more than 9.9 million businesses , about 36 % of the total"
